seizure_id,district_id,district_name,locality_name,seizure_timestamp,category_id,category_name,seized_quantity,unit_of_measure,seizure_context
SEZ-2026-00447,34,Nagapattinam,Nagapattinam West Market,2026-01-18 09:36:43,1,Commercial Ganja / Cannabis,5.43,LITRES,HIGHWAY_INTERCEPTION
SEZ-2026-00448,35,Mayiladuthurai,Mayiladuthurai South Campus Zone,2025-10-28 16:44:17,5,Opioid Analogues / Brown Sugar / Heroin,39.41,KG,HIGHWAY_INTERCEPTION
SEZ-2026-00449,26,Ariyalur,Ariyalur East Market,2026-07-21 08:49:40,2,Synthetic Stimulants / MDMA / Meth,32.99,VIALS,POSTAL_PARCEL_HOLD
SEZ-2026-00450,35,Mayiladuthurai,Mayiladuthurai South Campus Zone,2025-11-23 08:26:18,6,Unclassified / Suspicious Substance,31.27,BLISTER_STRIPS,HIGHWAY_INTERCEPTION
SEZ-2026-00451,17,Chengalpattu,Chengalpattu West Market,2025-01-10 11:21:29,6,Unclassified / Suspicious Substance,28.90,KG,HIGHWAY_INTERCEPTION
SEZ-2026-00452,34,Nagapattinam,Nagapattinam Central Campus Zone,2026-07-01 12:16:55,2,Synthetic Stimulants / MDMA / Meth,33.70,KG,WAREHOUSE_RAID
SEZ-2026-00453,27,Perambalur,Perambalur North Market,2024-12-23 09:31:15,3,Prescription Narcotics / Codeine / Alprazolam,28.12,LITRES,WAREHOUSE_RAID
SEZ-2026-00454,29,Sivaganga,Sivaganga East Market,2026-01-12 04:36:59,5,Opioid Analogues / Brown Sugar / Heroin,4.83,KG,HIGHWAY_INTERCEPTION
SEZ-2026-00455,18,Tiruvallur,Tiruvallur Central Industrial Bypass,2025-05-29 09:44:10,3,Prescription Narcotics / Codeine / Alprazolam,24.38,VIALS,WAREHOUSE_RAID
SEZ-2026-00456,36,Ranipet,Ranipet East Campus Zone,2025-04-22 08:05:59,4,Chemical Precursors / Ephedrine,17.93,KG,HIGHWAY_INTERCEPTION
SEZ-2026-00457,10,Krishnagiri,Krishnagiri South Industrial Bypass,2026-03-28 22:43:22,4,Chemical Precursors / Ephedrine,21.63,BLISTER_STRIPS,HIGHWAY_INTERCEPTION
SEZ-2026-00458,38,Tiruvannamalai,Tiruvannamalai East Market,2025-01-08 17:29:11,2,Synthetic Stimulants / MDMA / Meth,45.14,VIALS,WAREHOUSE_RAID
SEZ-2026-00459,35,Mayiladuthurai,Mayiladuthurai Central Industrial Bypass,2026-04-29 17:15:25,1,Commercial Ganja / Cannabis,20.72,KG,HIGHWAY_INTERCEPTION
SEZ-2026-00460,18,Tiruvallur,Tiruvallur Central Industrial Bypass,2025-05-22 07:43:12,5,Opioid Analogues / Brown Sugar / Heroin,25.16,LITRES,POSTAL_PARCEL_HOLD
SEZ-2026-00461,3,Madurai,Madurai South Market,2024-10-06 04:11:14,2,Synthetic Stimulants / MDMA / Meth,11.32,LITRES,HIGHWAY_INTERCEPTION
SEZ-2026-00462,28,Pudukkottai,Pudukkottai Central Market,2025-12-30 15:04:55,3,Prescription Narcotics / Codeine / Alprazolam,27.44,VIALS,WAREHOUSE_RAID
SEZ-2026-00463,36,Ranipet,Ranipet East Market,2026-02-06 19:47:02,4,Chemical Precursors / Ephedrine,45.25,BLISTER_STRIPS,HIGHWAY_INTERCEPTION
SEZ-2026-00464,27,Perambalur,Perambalur North Campus Zone,2026-08-14 05:40:22,6,Unclassified / Suspicious Substance,8.45,VIALS,HIGHWAY_INTERCEPTION
SEZ-2026-00465,18,Tiruvallur,Tiruvallur East Industrial Bypass,2025-07-26 04:06:15,6,Unclassified / Suspicious Substance,8.84,BLISTER_STRIPS,WAREHOUSE_RAID
SEZ-2026-00466,36,Ranipet,Ranipet East Industrial Bypass,2025-03-21 17:50:43,2,Synthetic Stimulants / MDMA / Meth,45.20,KG,WAREHOUSE_RAID
SEZ-2026-00467,23,Namakkal,Namakkal East Campus Zone,2025-04-26 01:54:42,2,Synthetic Stimulants / MDMA / Meth,27.94,BLISTER_STRIPS,WAREHOUSE_RAID
SEZ-2026-00468,30,Ramanathapuram,Ramanathapuram West Industrial Bypass,2025-06-05 10:23:54,4,Chemical Precursors / Ephedrine,0.77,BLISTER_STRIPS,WAREHOUSE_RAID
SEZ-2026-00469,14,Kanniyakumari,Kanniyakumari East Market,2025-12-22 04:05:14,5,Opioid Analogues / Brown Sugar / Heroin,28.07,VIALS,POSTAL_PARCEL_HOLD
SEZ-2026-00470,7,Erode,Erode West Industrial Bypass,2025-03-30 15:39:41,1,Commercial Ganja / Cannabis,10.09,VIALS,POSTAL_PARCEL_HOLD
SEZ-2026-00471,21,Kallakurichi,Kallakurichi North Campus Zone,2024-12-11 05:08:08,2,Synthetic Stimulants / MDMA / Meth,7.05,VIALS,POSTAL_PARCEL_HOLD
SEZ-2026-00472,38,Tiruvannamalai,Tiruvannamalai West Industrial Bypass,2025-06-11 04:20:06,2,Synthetic Stimulants / MDMA / Meth,10.63,KG,POSTAL_PARCEL_HOLD
SEZ-2026-00473,34,Nagapattinam,Nagapattinam North Industrial Bypass,2025-07-08 22:35:12,2,Synthetic Stimulants / MDMA / Meth,8.54,VIALS,WAREHOUSE_RAID
SEZ-2026-00474,28,Pudukkottai,Pudukkottai Central Market,2026-07-05 03:22:24,1,Commercial Ganja / Cannabis,26.90,KG,POSTAL_PARCEL_HOLD
SEZ-2026-00475,24,Nilgiris,Nilgiris West Market,2025-11-19 07:17:28,5,Opioid Analogues / Brown Sugar / Heroin,22.65,BLISTER_STRIPS,HIGHWAY_INTERCEPTION
SEZ-2026-00476,32,Theni,Theni West Industrial Bypass,2026-05-24 18:01:18,5,Opioid Analogues / Brown Sugar / Heroin,37.74,VIALS,WAREHOUSE_RAID
SEZ-2026-00477,22,Dharmapuri,Dharmapuri Central Market,2025-07-22 13:16:31,2,Synthetic Stimulants / MDMA / Meth,8.82,KG,POSTAL_PARCEL_HOLD
SEZ-2026-00478,31,Virudhunagar,Virudhunagar North Industrial Bypass,2025-11-22 03:15:18,1,Commercial Ganja / Cannabis,4.29,VIALS,POSTAL_PARCEL_HOLD
SEZ-2026-00479,17,Chengalpattu,Chengalpattu East Campus Zone,2025-10-04 14:48:25,1,Commercial Ganja / Cannabis,16.21,VIALS,WAREHOUSE_RAID
SEZ-2026-00480,19,Cuddalore,Cuddalore West Market,2026-03-25 09:22:09,2,Synthetic Stimulants / MDMA / Meth,10.42,VIALS,WAREHOUSE_RAID
SEZ-2026-00481,9,Vellore,Vellore North Campus Zone,2024-10-04 15:56:03,1,Commercial Ganja / Cannabis,42.56,VIALS,WAREHOUSE_RAID
SEZ-2026-00482,8,Tiruppur,Tiruppur South Market,2026-03-07 20:59:53,6,Unclassified / Suspicious Substance,20.24,BLISTER_STRIPS,POSTAL_PARCEL_HOLD
SEZ-2026-00483,4,Salem,Salem Central Industrial Bypass,2026-05-24 15:51:56,6,Unclassified / Suspicious Substance,6.52,VIALS,HIGHWAY_INTERCEPTION
SEZ-2026-00484,15,Tenkasi,Tenkasi South Market,2025-07-01 08:59:03,1,Commercial Ganja / Cannabis,33.50,KG,HIGHWAY_INTERCEPTION
SEZ-2026-00485,23,Namakkal,Namakkal West Market,2025-07-09 16:22:17,6,Unclassified / Suspicious Substance,43.43,BLISTER_STRIPS,POSTAL_PARCEL_HOLD
SEZ-2026-00486,12,Thanjavur,Thanjavur North Industrial Bypass,2026-07-29 18:38:24,6,Unclassified / Suspicious Substance,6.37,VIALS,HIGHWAY_INTERCEPTION
SEZ-2026-00487,35,Mayiladuthurai,Mayiladuthurai Central Industrial Bypass,2026-01-24 10:53:55,6,Unclassified / Suspicious Substance,27.08,VIALS,HIGHWAY_INTERCEPTION
SEZ-2026-00488,29,Sivaganga,Sivaganga Central Market,2025-08-15 19:06:22,1,Commercial Ganja / Cannabis,3.91,BLISTER_STRIPS,HIGHWAY_INTERCEPTION
SEZ-2026-00489,10,Krishnagiri,Krishnagiri East Market,2026-03-11 21:52:44,2,Synthetic Stimulants / MDMA / Meth,25.66,LITRES,HIGHWAY_INTERCEPTION
SEZ-2026-00490,16,Kancheepuram,Kancheepuram Central Market,2025-08-07 00:52:04,2,Synthetic Stimulants / MDMA / Meth,11.77,VIALS,HIGHWAY_INTERCEPTION
SEZ-2026-00491,14,Kanniyakumari,Kanniyakumari South Industrial Bypass,2025-09-11 06:43:13,1,Commercial Ganja / Cannabis,28.24,LITRES,WAREHOUSE_RAID
SEZ-2026-00492,7,Erode,Erode North Market,2025-07-10 06:01:59,1,Commercial Ganja / Cannabis,25.02,LITRES,WAREHOUSE_RAID
SEZ-2026-00493,1,Chennai,Chennai West Market,2026-06-13 13:30:31,1,Commercial Ganja / Cannabis,21.54,BLISTER_STRIPS,WAREHOUSE_RAID
SEZ-2026-00494,7,Erode,Erode East Market,2026-06-16 10:01:14,5,Opioid Analogues / Brown Sugar / Heroin,24.96,VIALS,HIGHWAY_INTERCEPTION
SEZ-2026-00495,34,Nagapattinam,Nagapattinam East Market,2026-04-01 02:40:08,3,Prescription Narcotics / Codeine / Alprazolam,14.47,VIALS,POSTAL_PARCEL_HOLD
SEZ-2026-00496,16,Kancheepuram,Kancheepuram North Campus Zone,2026-06-16 03:10:18,1,Commercial Ganja / Cannabis,21.34,VIALS,POSTAL_PARCEL_HOLD
SEZ-2026-00497,19,Cuddalore,Cuddalore Central Campus Zone,2024-12-03 06:47:04,3,Prescription Narcotics / Codeine / Alprazolam,25.61,VIALS,WAREHOUSE_RAID
SEZ-2026-00498,21,Kallakurichi,Kallakurichi South Market,2026-04-09 05:54:21,4,Chemical Precursors / Ephedrine,38.51,VIALS,HIGHWAY_INTERCEPTION
SEZ-2026-00499,24,Nilgiris,Nilgiris West Market,2025-11-20 17:17:29,1,Commercial Ganja / Cannabis,25.04,KG,POSTAL_PARCEL_HOLD
SEZ-2026-00500,8,Tiruppur,Tiruppur North Campus Zone,2025-12-09 19:47:33,3,Prescription Narcotics / Codeine / Alprazolam,38.34,VIALS,HIGHWAY_INTERCEPTION
SEZ-2026-00501,35,Mayiladuthurai,Mayiladuthurai Central Market,2026-04-10 08:18:51,6,Unclassified / Suspicious Substance,23.36,BLISTER_STRIPS,HIGHWAY_INTERCEPTION
SEZ-2026-00502,15,Tenkasi,Tenkasi West Industrial Bypass,2026-06-15 15:44:51,1,Commercial Ganja / Cannabis,41.01,LITRES,HIGHWAY_INTERCEPTION
SEZ-2026-00503,37,Tirupathur,Tirupathur West Industrial Bypass,2024-10-06 16:11:29,2,Synthetic Stimulants / MDMA / Meth,36.69,BLISTER_STRIPS,POSTAL_PARCEL_HOLD
SEZ-2026-00504,37,Tirupathur,Tirupathur Central Market,2026-03-13 03:55:51,4,Chemical Precursors / Ephedrine,30.24,LITRES,HIGHWAY_INTERCEPTION
SEZ-2026-00505,15,Tenkasi,Tenkasi Central Industrial Bypass,2024-10-22 08:20:22,5,Opioid Analogues / Brown Sugar / Heroin,2.93,BLISTER_STRIPS,HIGHWAY_INTERCEPTION
SEZ-2026-00506,4,Salem,Salem East Market,2025-04-15 16:34:10,1,Commercial Ganja / Cannabis,24.79,VIALS,HIGHWAY_INTERCEPTION
SEZ-2026-00507,8,Tiruppur,Tiruppur South Market,2024-11-17 15:46:10,4,Chemical Precursors / Ephedrine,30.16,LITRES,HIGHWAY_INTERCEPTION
SEZ-2026-00508,34,Nagapattinam,Nagapattinam West Campus Zone,2025-03-11 12:21:48,1,Commercial Ganja / Cannabis,24.04,VIALS,POSTAL_PARCEL_HOLD
SEZ-2026-00509,16,Kancheepuram,Kancheepuram Central Campus Zone,2026-07-21 16:02:55,3,Prescription Narcotics / Codeine / Alprazolam,17.59,KG,HIGHWAY_INTERCEPTION
SEZ-2026-00510,6,Tirunelveli,Tirunelveli South Market,2025-11-27 11:46:00,1,Commercial Ganja / Cannabis,27.06,BLISTER_STRIPS,WAREHOUSE_RAID
SEZ-2026-00511,21,Kallakurichi,Kallakurichi East Campus Zone,2026-04-30 04:53:46,3,Prescription Narcotics / Codeine / Alprazolam,17.41,KG,POSTAL_PARCEL_HOLD
SEZ-2026-00512,1,Chennai,Chennai East Campus Zone,2025-09-10 06:26:18,3,Prescription Narcotics / Codeine / Alprazolam,10.00,BLISTER_STRIPS,POSTAL_PARCEL_HOLD
SEZ-2026-00513,18,Tiruvallur,Tiruvallur East Industrial Bypass,2026-01-30 05:44:23,5,Opioid Analogues / Brown Sugar / Heroin,37.78,KG,HIGHWAY_INTERCEPTION
SEZ-2026-00514,17,Chengalpattu,Chengalpattu North Market,2026-06-07 22:24:18,2,Synthetic Stimulants / MDMA / Meth,45.28,LITRES,POSTAL_PARCEL_HOLD
SEZ-2026-00515,29,Sivaganga,Sivaganga South Industrial Bypass,2026-06-21 22:02:40,6,Unclassified / Suspicious Substance,45.50,LITRES,POSTAL_PARCEL_HOLD
SEZ-2026-00516,15,Tenkasi,Tenkasi North Industrial Bypass,2026-06-03 13:31:01,4,Chemical Precursors / Ephedrine,10.14,VIALS,WAREHOUSE_RAID
SEZ-2026-00517,16,Kancheepuram,Kancheepuram South Campus Zone,2026-04-07 17:55:06,5,Opioid Analogues / Brown Sugar / Heroin,7.55,KG,POSTAL_PARCEL_HOLD
SEZ-2026-00518,23,Namakkal,Namakkal East Industrial Bypass,2025-12-01 09:28:45,1,Commercial Ganja / Cannabis,14.38,KG,POSTAL_PARCEL_HOLD
SEZ-2026-00519,25,Karur,Karur Central Market,2025-02-17 23:55:45,5,Opioid Analogues / Brown Sugar / Heroin,13.60,VIALS,WAREHOUSE_RAID
SEZ-2026-00520,31,Virudhunagar,Virudhunagar East Campus Zone,2026-06-19 14:53:15,2,Synthetic Stimulants / MDMA / Meth,13.25,KG,HIGHWAY_INTERCEPTION
SEZ-2026-00521,9,Vellore,Vellore North Campus Zone,2025-08-04 00:24:20,5,Opioid Analogues / Brown Sugar / Heroin,14.57,BLISTER_STRIPS,POSTAL_PARCEL_HOLD
SEZ-2026-00522,34,Nagapattinam,Nagapattinam South Industrial Bypass,2025-02-13 05:33:18,2,Synthetic Stimulants / MDMA / Meth,21.95,KG,WAREHOUSE_RAID
SEZ-2026-00523,3,Madurai,Madurai Central Industrial Bypass,2024-11-14 15:34:30,3,Prescription Narcotics / Codeine / Alprazolam,16.96,KG,WAREHOUSE_RAID
SEZ-2026-00524,8,Tiruppur,Tiruppur Central Market,2026-06-08 01:45:30,3,Prescription Narcotics / Codeine / Alprazolam,27.71,KG,WAREHOUSE_RAID
SEZ-2026-00525,35,Mayiladuthurai,Mayiladuthurai West Industrial Bypass,2025-04-19 22:06:33,1,Commercial Ganja / Cannabis,39.41,KG,HIGHWAY_INTERCEPTION
SEZ-2026-00526,31,Virudhunagar,Virudhunagar North Market,2025-05-22 03:04:48,2,Synthetic Stimulants / MDMA / Meth,23.10,VIALS,WAREHOUSE_RAID
SEZ-2026-00527,7,Erode,Erode East Campus Zone,2026-06-07 03:30:59,6,Unclassified / Suspicious Substance,9.86,LITRES,HIGHWAY_INTERCEPTION
SEZ-2026-00528,27,Perambalur,Perambalur West Market,2025-07-15 21:26:31,4,Chemical Precursors / Ephedrine,12.49,LITRES,HIGHWAY_INTERCEPTION
SEZ-2026-00529,28,Pudukkottai,Pudukkottai North Campus Zone,2025-06-14 14:41:16,2,Synthetic Stimulants / MDMA / Meth,8.87,VIALS,HIGHWAY_INTERCEPTION
SEZ-2026-00530,17,Chengalpattu,Chengalpattu East Campus Zone,2025-10-14 20:30:23,1,Commercial Ganja / Cannabis,32.03,BLISTER_STRIPS,POSTAL_PARCEL_HOLD
SEZ-2026-00531,20,Viluppuram,Viluppuram Central Market,2025-03-02 15:06:53,3,Prescription Narcotics / Codeine / Alprazolam,28.55,VIALS,POSTAL_PARCEL_HOLD
SEZ-2026-00532,28,Pudukkottai,Pudukkottai West Industrial Bypass,2026-02-24 08:49:37,1,Commercial Ganja / Cannabis,33.49,BLISTER_STRIPS,POSTAL_PARCEL_HOLD
SEZ-2026-00533,23,Namakkal,Namakkal East Market,2024-12-27 10:42:34,3,Prescription Narcotics / Codeine / Alprazolam,42.89,BLISTER_STRIPS,POSTAL_PARCEL_HOLD
SEZ-2026-00534,35,Mayiladuthurai,Mayiladuthurai East Market,2026-05-23 23:51:22,2,Synthetic Stimulants / MDMA / Meth,19.50,LITRES,POSTAL_PARCEL_HOLD
SEZ-2026-00535,24,Nilgiris,Nilgiris Central Market,2025-12-09 04:10:59,2,Synthetic Stimulants / MDMA / Meth,19.85,LITRES,HIGHWAY_INTERCEPTION
SEZ-2026-00536,28,Pudukkottai,Pudukkottai South Industrial Bypass,2024-11-07 00:59:36,1,Commercial Ganja / Cannabis,42.70,VIALS,HIGHWAY_INTERCEPTION
SEZ-2026-00537,8,Tiruppur,Tiruppur West Industrial Bypass,2025-06-25 22:38:57,5,Opioid Analogues / Brown Sugar / Heroin,34.06,LITRES,WAREHOUSE_RAID
SEZ-2026-00538,29,Sivaganga,Sivaganga West Campus Zone,2026-05-28 23:04:22,3,Prescription Narcotics / Codeine / Alprazolam,8.27,BLISTER_STRIPS,HIGHWAY_INTERCEPTION
SEZ-2026-00539,13,Thoothukudi,Thoothukudi North Market,2025-03-09 16:30:24,5,Opioid Analogues / Brown Sugar / Heroin,6.05,VIALS,POSTAL_PARCEL_HOLD
SEZ-2026-00540,19,Cuddalore,Cuddalore South Industrial Bypass,2025-09-19 17:36:49,2,Synthetic Stimulants / MDMA / Meth,43.89,BLISTER_STRIPS,WAREHOUSE_RAID
SEZ-2026-00541,7,Erode,Erode Central Industrial Bypass,2024-10-07 16:49:32,3,Prescription Narcotics / Codeine / Alprazolam,2.24,LITRES,WAREHOUSE_RAID
SEZ-2026-00542,15,Tenkasi,Tenkasi East Market,2025-04-27 06:29:11,6,Unclassified / Suspicious Substance,24.51,BLISTER_STRIPS,POSTAL_PARCEL_HOLD
SEZ-2026-00543,20,Viluppuram,Viluppuram North Market,2025-04-26 17:49:06,6,Unclassified / Suspicious Substance,13.39,BLISTER_STRIPS,POSTAL_PARCEL_HOLD
SEZ-2026-00544,6,Tirunelveli,Tirunelveli Central Campus Zone,2025-07-11 00:14:18,6,Unclassified / Suspicious Substance,14.07,BLISTER_STRIPS,WAREHOUSE_RAID
SEZ-2026-00545,8,Tiruppur,Tiruppur Central Market,2026-01-24 12:45:03,4,Chemical Precursors / Ephedrine,23.46,KG,POSTAL_PARCEL_HOLD
SEZ-2026-00546,38,Tiruvannamalai,Tiruvannamalai Central Campus Zone,2025-11-11 22:01:20,4,Chemical Precursors / Ephedrine,7.68,VIALS,HIGHWAY_INTERCEPTION
SEZ-2026-00547,35,Mayiladuthurai,Mayiladuthurai East Industrial Bypass,2026-02-17 14:30:09,5,Opioid Analogues / Brown Sugar / Heroin,19.36,VIALS,POSTAL_PARCEL_HOLD
SEZ-2026-00548,35,Mayiladuthurai,Mayiladuthurai West Market,2026-01-10 13:15:26,1,Commercial Ganja / Cannabis,32.20,BLISTER_STRIPS,HIGHWAY_INTERCEPTION
SEZ-2026-00549,20,Viluppuram,Viluppuram East Campus Zone,2026-03-04 06:56:20,6,Unclassified / Suspicious Substance,7.29,LITRES,WAREHOUSE_RAID
SEZ-2026-00550,14,Kanniyakumari,Kanniyakumari West Market,2025-04-10 18:01:11,1,Commercial Ganja / Cannabis,14.29,BLISTER_STRIPS,WAREHOUSE_RAID
SEZ-2026-00551,22,Dharmapuri,Dharmapuri North Industrial Bypass,2025-10-04 04:17:22,2,Synthetic Stimulants / MDMA / Meth,28.52,VIALS,POSTAL_PARCEL_HOLD
SEZ-2026-00552,36,Ranipet,Ranipet West Campus Zone,2025-04-26 05:11:46,2,Synthetic Stimulants / MDMA / Meth,19.27,LITRES,POSTAL_PARCEL_HOLD
SEZ-2026-00553,7,Erode,Erode Central Industrial Bypass,2026-06-13 21:58:23,5,Opioid Analogues / Brown Sugar / Heroin,28.99,VIALS,POSTAL_PARCEL_HOLD
SEZ-2026-00554,12,Thanjavur,Thanjavur Central Campus Zone,2024-09-22 22:36:39,3,Prescription Narcotics / Codeine / Alprazolam,5.13,KG,POSTAL_PARCEL_HOLD
SEZ-2026-00555,36,Ranipet,Ranipet South Industrial Bypass,2026-07-23 02:15:00,1,Commercial Ganja / Cannabis,44.87,VIALS,WAREHOUSE_RAID
SEZ-2026-00556,38,Tiruvannamalai,Tiruvannamalai Central Campus Zone,2025-04-19 14:24:44,5,Opioid Analogues / Brown Sugar / Heroin,42.99,KG,POSTAL_PARCEL_HOLD
SEZ-2026-00557,3,Madurai,Madurai East Campus Zone,2025-11-25 06:13:54,2,Synthetic Stimulants / MDMA / Meth,11.18,VIALS,HIGHWAY_INTERCEPTION
SEZ-2026-00558,30,Ramanathapuram,Ramanathapuram Central Market,2025-09-22 01:56:49,6,Unclassified / Suspicious Substance,44.88,KG,WAREHOUSE_RAID
SEZ-2026-00559,1,Chennai,Chennai Central Industrial Bypass,2025-03-09 14:04:23,5,Opioid Analogues / Brown Sugar / Heroin,7.19,LITRES,WAREHOUSE_RAID
SEZ-2026-00560,36,Ranipet,Ranipet North Industrial Bypass,2024-11-23 19:49:26,3,Prescription Narcotics / Codeine / Alprazolam,33.98,BLISTER_STRIPS,POSTAL_PARCEL_HOLD
SEZ-2026-00561,31,Virudhunagar,Virudhunagar North Campus Zone,2025-07-21 17:46:55,5,Opioid Analogues / Brown Sugar / Heroin,8.61,LITRES,POSTAL_PARCEL_HOLD
SEZ-2026-00562,6,Tirunelveli,Tirunelveli North Market,2025-07-17 00:33:06,6,Unclassified / Suspicious Substance,35.82,VIALS,POSTAL_PARCEL_HOLD
SEZ-2026-00563,30,Ramanathapuram,Ramanathapuram East Industrial Bypass,2025-07-29 02:44:07,3,Prescription Narcotics / Codeine / Alprazolam,11.15,BLISTER_STRIPS,WAREHOUSE_RAID
SEZ-2026-00564,32,Theni,Theni South Industrial Bypass,2024-12-18 09:24:22,3,Prescription Narcotics / Codeine / Alprazolam,37.46,VIALS,POSTAL_PARCEL_HOLD
SEZ-2026-00565,31,Virudhunagar,Virudhunagar South Campus Zone,2025-02-14 23:46:47,6,Unclassified / Suspicious Substance,24.87,LITRES,HIGHWAY_INTERCEPTION
SEZ-2026-00566,25,Karur,Karur Central Market,2024-10-07 22:22:58,3,Prescription Narcotics / Codeine / Alprazolam,23.77,BLISTER_STRIPS,HIGHWAY_INTERCEPTION
SEZ-2026-00567,23,Namakkal,Namakkal East Industrial Bypass,2024-10-15 11:04:17,2,Synthetic Stimulants / MDMA / Meth,23.04,LITRES,POSTAL_PARCEL_HOLD
SEZ-2026-00568,24,Nilgiris,Nilgiris West Campus Zone,2026-05-16 12:14:26,3,Prescription Narcotics / Codeine / Alprazolam,3.17,KG,POSTAL_PARCEL_HOLD
SEZ-2026-00569,25,Karur,Karur East Campus Zone,2024-10-17 22:34:41,2,Synthetic Stimulants / MDMA / Meth,4.47,KG,HIGHWAY_INTERCEPTION
SEZ-2026-00570,17,Chengalpattu,Chengalpattu South Market,2025-01-24 10:33:47,2,Synthetic Stimulants / MDMA / Meth,4.80,KG,POSTAL_PARCEL_HOLD
SEZ-2026-00571,9,Vellore,Vellore North Campus Zone,2025-06-16 09:06:57,2,Synthetic Stimulants / MDMA / Meth,32.41,VIALS,WAREHOUSE_RAID
SEZ-2026-00572,27,Perambalur,Perambalur East Campus Zone,2025-10-26 23:10:18,6,Unclassified / Suspicious Substance,6.76,LITRES,HIGHWAY_INTERCEPTION
SEZ-2026-00573,11,Dindigul,Dindigul East Market,2026-03-12 13:28:43,3,Prescription Narcotics / Codeine / Alprazolam,30.84,KG,POSTAL_PARCEL_HOLD
SEZ-2026-00574,36,Ranipet,Ranipet East Industrial Bypass,2025-10-06 15:58:37,4,Chemical Precursors / Ephedrine,39.00,KG,WAREHOUSE_RAID
SEZ-2026-00575,24,Nilgiris,Nilgiris South Campus Zone,2025-10-31 11:54:13,3,Prescription Narcotics / Codeine / Alprazolam,30.72,KG,POSTAL_PARCEL_HOLD
SEZ-2026-00576,1,Chennai,Chennai Central Campus Zone,2025-12-18 04:12:05,1,Commercial Ganja / Cannabis,40.29,KG,WAREHOUSE_RAID
SEZ-2026-00577,8,Tiruppur,Tiruppur Central Campus Zone,2025-02-07 03:31:32,6,Unclassified / Suspicious Substance,22.32,BLISTER_STRIPS,POSTAL_PARCEL_HOLD
SEZ-2026-00578,37,Tirupathur,Tirupathur East Industrial Bypass,2026-07-29 03:43:45,4,Chemical Precursors / Ephedrine,31.04,KG,WAREHOUSE_RAID
SEZ-2026-00579,26,Ariyalur,Ariyalur East Industrial Bypass,2025-02-10 18:56:35,4,Chemical Precursors / Ephedrine,24.10,KG,POSTAL_PARCEL_HOLD
SEZ-2026-00580,27,Perambalur,Perambalur North Market,2025-05-11 05:06:00,2,Synthetic Stimulants / MDMA / Meth,36.25,BLISTER_STRIPS,HIGHWAY_INTERCEPTION
SEZ-2026-00581,30,Ramanathapuram,Ramanathapuram North Industrial Bypass,2026-08-10 01:23:32,6,Unclassified / Suspicious Substance,14.74,BLISTER_STRIPS,POSTAL_PARCEL_HOLD
SEZ-2026-00582,10,Krishnagiri,Krishnagiri East Campus Zone,2026-06-13 14:01:06,3,Prescription Narcotics / Codeine / Alprazolam,21.79,BLISTER_STRIPS,HIGHWAY_INTERCEPTION
SEZ-2026-00583,22,Dharmapuri,Dharmapuri South Campus Zone,2026-05-21 04:54:59,2,Synthetic Stimulants / MDMA / Meth,26.47,BLISTER_STRIPS,WAREHOUSE_RAID
SEZ-2026-00584,33,Thiruvarur,Thiruvarur North Industrial Bypass,2026-05-20 05:18:48,2,Synthetic Stimulants / MDMA / Meth,20.98,KG,WAREHOUSE_RAID
SEZ-2026-00585,24,Nilgiris,Nilgiris South Campus Zone,2025-01-19 02:48:09,6,Unclassified / Suspicious Substance,11.26,KG,WAREHOUSE_RAID
SEZ-2026-00586,21,Kallakurichi,Kallakurichi East Industrial Bypass,2024-12-18 18:26:26,4,Chemical Precursors / Ephedrine,30.67,VIALS,POSTAL_PARCEL_HOLD
SEZ-2026-00587,8,Tiruppur,Tiruppur North Market,2026-02-14 06:49:56,2,Synthetic Stimulants / MDMA / Meth,17.73,BLISTER_STRIPS,WAREHOUSE_RAID
SEZ-2026-00588,26,Ariyalur,Ariyalur East Campus Zone,2026-02-16 11:47:36,4,Chemical Precursors / Ephedrine,15.57,KG,POSTAL_PARCEL_HOLD
SEZ-2026-00589,7,Erode,Erode West Market,2025-05-31 18:52:13,1,Commercial Ganja / Cannabis,38.32,VIALS,WAREHOUSE_RAID
SEZ-2026-00590,16,Kancheepuram,Kancheepuram West Industrial Bypass,2025-07-09 22:25:39,3,Prescription Narcotics / Codeine / Alprazolam,15.81,VIALS,POSTAL_PARCEL_HOLD
SEZ-2026-00591,19,Cuddalore,Cuddalore East Campus Zone,2025-02-20 21:41:13,6,Unclassified / Suspicious Substance,35.29,KG,WAREHOUSE_RAID
SEZ-2026-00592,31,Virudhunagar,Virudhunagar East Campus Zone,2024-12-18 03:06:04,2,Synthetic Stimulants / MDMA / Meth,32.97,VIALS,POSTAL_PARCEL_HOLD
SEZ-2026-00593,1,Chennai,Chennai East Campus Zone,2025-07-04 17:09:47,1,Commercial Ganja / Cannabis,21.61,LITRES,POSTAL_PARCEL_HOLD
SEZ-2026-00594,4,Salem,Salem North Industrial Bypass,2024-09-28 14:43:51,3,Prescription Narcotics / Codeine / Alprazolam,7.03,BLISTER_STRIPS,POSTAL_PARCEL_HOLD
SEZ-2026-00595,15,Tenkasi,Tenkasi South Market,2024-09-26 23:19:17,1,Commercial Ganja / Cannabis,13.40,LITRES,WAREHOUSE_RAID
SEZ-2026-00596,33,Thiruvarur,Thiruvarur Central Market,2025-05-18 07:58:16,3,Prescription Narcotics / Codeine / Alprazolam,36.00,VIALS,WAREHOUSE_RAID
