checkpost_report_id,checkpost_name,district_id,district_name,border_corridor,scanned_at,transit_direction,category_id,category_name,volume_band
CHK-2026-00419,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2026-02-26 08:56:20,INBOUND_TO_TN,3,Prescription Narcotics / Codeine / Alprazolam,BAND_A_BULK
CHK-2026-00420,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2025-11-12 15:44:31,OUTBOUND,4,Chemical Precursors / Ephedrine,BAND_C_PARCEL
CHK-2026-00421,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2025-06-10 16:07:06,INBOUND_TO_TN,1,Commercial Ganja / Cannabis,BAND_A_BULK
CHK-2026-00422,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2025-01-17 09:10:45,INBOUND_TO_TN,4,Chemical Precursors / Ephedrine,BAND_C_PARCEL
CHK-2026-00423,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2025-09-22 10:18:50,TRANSIT_CROSS_STATE,4,Chemical Precursors / Ephedrine,BAND_C_PARCEL
CHK-2026-00424,Ennore Port Gate,1,Chennai,Maritime Logistics,2026-07-06 15:05:00,TRANSIT_CROSS_STATE,5,Opioid Analogues / Brown Sugar / Heroin,BAND_C_PARCEL
CHK-2026-00425,Ennore Port Gate,1,Chennai,Maritime Logistics,2025-05-15 17:21:00,TRANSIT_CROSS_STATE,5,Opioid Analogues / Brown Sugar / Heroin,BAND_A_BULK
CHK-2026-00426,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2025-04-10 08:53:39,INBOUND_TO_TN,4,Chemical Precursors / Ephedrine,BAND_B_MEDIUM
CHK-2026-00427,Ennore Port Gate,1,Chennai,Maritime Logistics,2024-10-22 21:33:43,TRANSIT_CROSS_STATE,6,Unclassified / Suspicious Substance,BAND_A_BULK
CHK-2026-00428,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2025-10-27 14:41:53,INBOUND_TO_TN,4,Chemical Precursors / Ephedrine,BAND_A_BULK
CHK-2026-00429,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2025-01-02 20:23:02,INBOUND_TO_TN,6,Unclassified / Suspicious Substance,BAND_C_PARCEL
CHK-2026-00430,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2025-01-21 09:43:52,INBOUND_TO_TN,1,Commercial Ganja / Cannabis,BAND_C_PARCEL
CHK-2026-00431,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2026-04-08 16:21:24,OUTBOUND,4,Chemical Precursors / Ephedrine,BAND_A_BULK
CHK-2026-00432,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2024-10-15 19:37:47,OUTBOUND,3,Prescription Narcotics / Codeine / Alprazolam,BAND_B_MEDIUM
CHK-2026-00433,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2024-12-12 22:24:44,OUTBOUND,6,Unclassified / Suspicious Substance,BAND_A_BULK
CHK-2026-00434,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2025-10-09 02:32:12,OUTBOUND,4,Chemical Precursors / Ephedrine,BAND_A_BULK
CHK-2026-00435,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2024-10-09 17:03:37,OUTBOUND,6,Unclassified / Suspicious Substance,BAND_C_PARCEL
CHK-2026-00436,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2025-08-02 07:31:13,OUTBOUND,3,Prescription Narcotics / Codeine / Alprazolam,BAND_A_BULK
CHK-2026-00437,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2024-12-28 08:11:04,TRANSIT_CROSS_STATE,5,Opioid Analogues / Brown Sugar / Heroin,BAND_A_BULK
CHK-2026-00438,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2024-11-10 00:23:23,TRANSIT_CROSS_STATE,3,Prescription Narcotics / Codeine / Alprazolam,BAND_B_MEDIUM
CHK-2026-00439,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2024-12-09 09:10:42,INBOUND_TO_TN,6,Unclassified / Suspicious Substance,BAND_B_MEDIUM
CHK-2026-00440,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2025-09-06 22:38:49,INBOUND_TO_TN,1,Commercial Ganja / Cannabis,BAND_A_BULK
CHK-2026-00441,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2026-08-10 01:10:24,INBOUND_TO_TN,5,Opioid Analogues / Brown Sugar / Heroin,BAND_C_PARCEL
CHK-2026-00442,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2024-10-11 22:16:31,OUTBOUND,2,Synthetic Stimulants / MDMA / Meth,BAND_A_BULK
CHK-2026-00443,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2025-08-06 15:35:27,OUTBOUND,1,Commercial Ganja / Cannabis,BAND_C_PARCEL
CHK-2026-00444,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2025-11-18 23:15:57,INBOUND_TO_TN,3,Prescription Narcotics / Codeine / Alprazolam,BAND_A_BULK
CHK-2026-00445,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2026-07-15 18:42:43,TRANSIT_CROSS_STATE,5,Opioid Analogues / Brown Sugar / Heroin,BAND_A_BULK
CHK-2026-00446,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2025-11-17 10:16:05,TRANSIT_CROSS_STATE,6,Unclassified / Suspicious Substance,BAND_A_BULK
CHK-2026-00447,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2026-07-05 04:55:52,INBOUND_TO_TN,6,Unclassified / Suspicious Substance,BAND_B_MEDIUM
CHK-2026-00448,Ennore Port Gate,1,Chennai,Maritime Logistics,2026-05-10 16:40:52,INBOUND_TO_TN,1,Commercial Ganja / Cannabis,BAND_A_BULK
CHK-2026-00449,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2025-04-07 20:26:25,TRANSIT_CROSS_STATE,6,Unclassified / Suspicious Substance,BAND_B_MEDIUM
CHK-2026-00450,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2026-01-15 20:32:01,OUTBOUND,6,Unclassified / Suspicious Substance,BAND_B_MEDIUM
CHK-2026-00451,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2025-08-18 03:10:26,INBOUND_TO_TN,6,Unclassified / Suspicious Substance,BAND_C_PARCEL
CHK-2026-00452,Ennore Port Gate,1,Chennai,Maritime Logistics,2026-06-02 07:56:50,INBOUND_TO_TN,3,Prescription Narcotics / Codeine / Alprazolam,BAND_A_BULK
CHK-2026-00453,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2026-07-22 19:30:46,OUTBOUND,2,Synthetic Stimulants / MDMA / Meth,BAND_B_MEDIUM
CHK-2026-00454,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2025-01-14 11:49:10,OUTBOUND,3,Prescription Narcotics / Codeine / Alprazolam,BAND_C_PARCEL
CHK-2026-00455,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2025-11-27 13:07:50,INBOUND_TO_TN,5,Opioid Analogues / Brown Sugar / Heroin,BAND_A_BULK
CHK-2026-00456,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2026-06-17 08:55:39,OUTBOUND,3,Prescription Narcotics / Codeine / Alprazolam,BAND_A_BULK
CHK-2026-00457,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2024-10-17 20:37:42,TRANSIT_CROSS_STATE,5,Opioid Analogues / Brown Sugar / Heroin,BAND_B_MEDIUM
CHK-2026-00458,Ennore Port Gate,1,Chennai,Maritime Logistics,2025-05-17 07:00:31,OUTBOUND,3,Prescription Narcotics / Codeine / Alprazolam,BAND_C_PARCEL
CHK-2026-00459,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2025-10-02 01:53:15,INBOUND_TO_TN,6,Unclassified / Suspicious Substance,BAND_A_BULK
CHK-2026-00460,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2026-01-05 19:04:46,TRANSIT_CROSS_STATE,2,Synthetic Stimulants / MDMA / Meth,BAND_C_PARCEL
CHK-2026-00461,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2026-04-13 02:56:05,INBOUND_TO_TN,3,Prescription Narcotics / Codeine / Alprazolam,BAND_C_PARCEL
CHK-2026-00462,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2026-02-19 18:19:32,INBOUND_TO_TN,1,Commercial Ganja / Cannabis,BAND_B_MEDIUM
CHK-2026-00463,Ennore Port Gate,1,Chennai,Maritime Logistics,2024-11-02 22:33:32,TRANSIT_CROSS_STATE,3,Prescription Narcotics / Codeine / Alprazolam,BAND_B_MEDIUM
CHK-2026-00464,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2024-12-09 18:06:23,TRANSIT_CROSS_STATE,1,Commercial Ganja / Cannabis,BAND_A_BULK
CHK-2026-00465,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2024-10-13 19:03:46,OUTBOUND,6,Unclassified / Suspicious Substance,BAND_B_MEDIUM
CHK-2026-00466,Ennore Port Gate,1,Chennai,Maritime Logistics,2025-02-02 09:36:33,TRANSIT_CROSS_STATE,3,Prescription Narcotics / Codeine / Alprazolam,BAND_A_BULK
CHK-2026-00467,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2026-07-03 16:47:47,OUTBOUND,5,Opioid Analogues / Brown Sugar / Heroin,BAND_B_MEDIUM
CHK-2026-00468,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2024-12-20 16:44:45,INBOUND_TO_TN,5,Opioid Analogues / Brown Sugar / Heroin,BAND_C_PARCEL
CHK-2026-00469,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2026-05-13 11:29:47,OUTBOUND,3,Prescription Narcotics / Codeine / Alprazolam,BAND_A_BULK
CHK-2026-00470,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2026-05-02 11:44:07,OUTBOUND,6,Unclassified / Suspicious Substance,BAND_B_MEDIUM
CHK-2026-00471,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2025-02-17 09:50:43,TRANSIT_CROSS_STATE,1,Commercial Ganja / Cannabis,BAND_C_PARCEL
CHK-2026-00472,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2025-10-05 21:08:40,INBOUND_TO_TN,4,Chemical Precursors / Ephedrine,BAND_B_MEDIUM
CHK-2026-00473,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2024-09-26 02:30:43,TRANSIT_CROSS_STATE,6,Unclassified / Suspicious Substance,BAND_A_BULK
CHK-2026-00474,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2025-04-13 00:48:16,INBOUND_TO_TN,4,Chemical Precursors / Ephedrine,BAND_A_BULK
CHK-2026-00475,Ennore Port Gate,1,Chennai,Maritime Logistics,2026-04-23 16:57:18,TRANSIT_CROSS_STATE,1,Commercial Ganja / Cannabis,BAND_C_PARCEL
CHK-2026-00476,Ennore Port Gate,1,Chennai,Maritime Logistics,2026-08-04 19:47:40,OUTBOUND,1,Commercial Ganja / Cannabis,BAND_A_BULK
CHK-2026-00477,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2026-07-06 18:50:50,INBOUND_TO_TN,2,Synthetic Stimulants / MDMA / Meth,BAND_B_MEDIUM
CHK-2026-00478,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2025-08-11 01:20:38,TRANSIT_CROSS_STATE,2,Synthetic Stimulants / MDMA / Meth,BAND_A_BULK
CHK-2026-00479,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2026-03-09 12:11:44,INBOUND_TO_TN,5,Opioid Analogues / Brown Sugar / Heroin,BAND_B_MEDIUM
CHK-2026-00480,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2025-04-28 09:54:01,TRANSIT_CROSS_STATE,5,Opioid Analogues / Brown Sugar / Heroin,BAND_A_BULK
CHK-2026-00481,Ennore Port Gate,1,Chennai,Maritime Logistics,2026-04-16 19:52:15,INBOUND_TO_TN,3,Prescription Narcotics / Codeine / Alprazolam,BAND_A_BULK
CHK-2026-00482,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2026-05-04 14:16:02,TRANSIT_CROSS_STATE,2,Synthetic Stimulants / MDMA / Meth,BAND_C_PARCEL
CHK-2026-00483,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2024-10-15 09:11:31,TRANSIT_CROSS_STATE,1,Commercial Ganja / Cannabis,BAND_C_PARCEL
CHK-2026-00484,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2024-11-28 00:49:14,INBOUND_TO_TN,1,Commercial Ganja / Cannabis,BAND_B_MEDIUM
CHK-2026-00485,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2026-06-07 12:57:28,INBOUND_TO_TN,3,Prescription Narcotics / Codeine / Alprazolam,BAND_A_BULK
CHK-2026-00486,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2024-11-21 12:27:19,TRANSIT_CROSS_STATE,3,Prescription Narcotics / Codeine / Alprazolam,BAND_C_PARCEL
CHK-2026-00487,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2026-02-15 23:12:17,INBOUND_TO_TN,4,Chemical Precursors / Ephedrine,BAND_A_BULK
CHK-2026-00488,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2026-08-04 19:34:57,INBOUND_TO_TN,2,Synthetic Stimulants / MDMA / Meth,BAND_C_PARCEL
CHK-2026-00489,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2026-07-09 23:17:06,INBOUND_TO_TN,5,Opioid Analogues / Brown Sugar / Heroin,BAND_B_MEDIUM
CHK-2026-00490,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2025-05-27 23:39:15,OUTBOUND,5,Opioid Analogues / Brown Sugar / Heroin,BAND_C_PARCEL
CHK-2026-00491,Ennore Port Gate,1,Chennai,Maritime Logistics,2025-03-26 19:34:47,TRANSIT_CROSS_STATE,5,Opioid Analogues / Brown Sugar / Heroin,BAND_C_PARCEL
CHK-2026-00492,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2025-12-07 06:48:04,OUTBOUND,6,Unclassified / Suspicious Substance,BAND_C_PARCEL
CHK-2026-00493,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2025-04-30 14:37:29,OUTBOUND,4,Chemical Precursors / Ephedrine,BAND_C_PARCEL
CHK-2026-00494,Ennore Port Gate,1,Chennai,Maritime Logistics,2025-11-25 07:12:22,TRANSIT_CROSS_STATE,4,Chemical Precursors / Ephedrine,BAND_C_PARCEL
CHK-2026-00495,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2024-11-29 10:59:24,INBOUND_TO_TN,5,Opioid Analogues / Brown Sugar / Heroin,BAND_C_PARCEL
CHK-2026-00496,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2025-09-13 18:59:28,OUTBOUND,4,Chemical Precursors / Ephedrine,BAND_B_MEDIUM
CHK-2026-00497,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2025-02-19 18:03:48,INBOUND_TO_TN,5,Opioid Analogues / Brown Sugar / Heroin,BAND_B_MEDIUM
CHK-2026-00498,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2026-05-27 20:04:49,OUTBOUND,3,Prescription Narcotics / Codeine / Alprazolam,BAND_C_PARCEL
CHK-2026-00499,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2024-10-31 08:35:05,INBOUND_TO_TN,2,Synthetic Stimulants / MDMA / Meth,BAND_C_PARCEL
CHK-2026-00500,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2026-03-28 23:25:19,OUTBOUND,4,Chemical Precursors / Ephedrine,BAND_A_BULK
CHK-2026-00501,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2025-06-22 08:04:51,OUTBOUND,3,Prescription Narcotics / Codeine / Alprazolam,BAND_B_MEDIUM
CHK-2026-00502,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2025-03-08 09:48:55,OUTBOUND,1,Commercial Ganja / Cannabis,BAND_A_BULK
CHK-2026-00503,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2025-11-29 09:49:08,TRANSIT_CROSS_STATE,2,Synthetic Stimulants / MDMA / Meth,BAND_A_BULK
CHK-2026-00504,Ennore Port Gate,1,Chennai,Maritime Logistics,2024-11-28 04:06:14,OUTBOUND,4,Chemical Precursors / Ephedrine,BAND_C_PARCEL
CHK-2026-00505,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2025-04-17 11:36:00,TRANSIT_CROSS_STATE,3,Prescription Narcotics / Codeine / Alprazolam,BAND_C_PARCEL
CHK-2026-00506,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2025-02-12 10:57:57,TRANSIT_CROSS_STATE,3,Prescription Narcotics / Codeine / Alprazolam,BAND_A_BULK
CHK-2026-00507,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2025-05-09 08:24:05,OUTBOUND,2,Synthetic Stimulants / MDMA / Meth,BAND_A_BULK
CHK-2026-00508,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2024-12-15 10:47:27,INBOUND_TO_TN,4,Chemical Precursors / Ephedrine,BAND_B_MEDIUM
CHK-2026-00509,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2024-12-06 11:10:11,OUTBOUND,1,Commercial Ganja / Cannabis,BAND_B_MEDIUM
CHK-2026-00510,Ennore Port Gate,1,Chennai,Maritime Logistics,2026-07-02 15:40:41,OUTBOUND,6,Unclassified / Suspicious Substance,BAND_B_MEDIUM
CHK-2026-00511,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2025-06-01 23:08:37,OUTBOUND,4,Chemical Precursors / Ephedrine,BAND_C_PARCEL
CHK-2026-00512,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2024-11-01 23:36:59,OUTBOUND,1,Commercial Ganja / Cannabis,BAND_A_BULK
CHK-2026-00513,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2025-03-29 22:00:57,INBOUND_TO_TN,4,Chemical Precursors / Ephedrine,BAND_A_BULK
CHK-2026-00514,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2025-10-22 05:39:00,OUTBOUND,6,Unclassified / Suspicious Substance,BAND_C_PARCEL
CHK-2026-00515,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2024-11-10 04:04:29,INBOUND_TO_TN,1,Commercial Ganja / Cannabis,BAND_C_PARCEL
CHK-2026-00516,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2025-06-22 03:09:07,INBOUND_TO_TN,4,Chemical Precursors / Ephedrine,BAND_A_BULK
CHK-2026-00517,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2024-12-25 10:06:50,OUTBOUND,2,Synthetic Stimulants / MDMA / Meth,BAND_C_PARCEL
CHK-2026-00518,Ennore Port Gate,1,Chennai,Maritime Logistics,2026-02-02 18:10:21,TRANSIT_CROSS_STATE,6,Unclassified / Suspicious Substance,BAND_B_MEDIUM
CHK-2026-00519,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2026-08-09 16:40:27,INBOUND_TO_TN,6,Unclassified / Suspicious Substance,BAND_B_MEDIUM
CHK-2026-00520,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2025-05-26 16:31:10,INBOUND_TO_TN,2,Synthetic Stimulants / MDMA / Meth,BAND_C_PARCEL
CHK-2026-00521,Ennore Port Gate,1,Chennai,Maritime Logistics,2024-11-01 15:57:18,TRANSIT_CROSS_STATE,2,Synthetic Stimulants / MDMA / Meth,BAND_C_PARCEL
CHK-2026-00522,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2025-10-02 18:10:59,OUTBOUND,6,Unclassified / Suspicious Substance,BAND_B_MEDIUM
CHK-2026-00523,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2025-01-23 15:55:07,TRANSIT_CROSS_STATE,2,Synthetic Stimulants / MDMA / Meth,BAND_C_PARCEL
CHK-2026-00524,Ennore Port Gate,1,Chennai,Maritime Logistics,2024-10-22 16:32:34,OUTBOUND,3,Prescription Narcotics / Codeine / Alprazolam,BAND_A_BULK
CHK-2026-00525,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2025-11-30 08:24:41,OUTBOUND,6,Unclassified / Suspicious Substance,BAND_C_PARCEL
CHK-2026-00526,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2026-08-01 01:19:29,INBOUND_TO_TN,3,Prescription Narcotics / Codeine / Alprazolam,BAND_B_MEDIUM
CHK-2026-00527,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2024-12-04 19:17:23,TRANSIT_CROSS_STATE,3,Prescription Narcotics / Codeine / Alprazolam,BAND_A_BULK
CHK-2026-00528,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2026-01-02 13:20:11,OUTBOUND,2,Synthetic Stimulants / MDMA / Meth,BAND_B_MEDIUM
CHK-2026-00529,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2025-01-25 03:24:24,TRANSIT_CROSS_STATE,6,Unclassified / Suspicious Substance,BAND_B_MEDIUM
CHK-2026-00530,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2025-05-05 06:12:18,OUTBOUND,1,Commercial Ganja / Cannabis,BAND_B_MEDIUM
CHK-2026-00531,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2025-12-12 21:53:31,INBOUND_TO_TN,4,Chemical Precursors / Ephedrine,BAND_A_BULK
CHK-2026-00532,Ennore Port Gate,1,Chennai,Maritime Logistics,2026-07-08 17:01:58,TRANSIT_CROSS_STATE,6,Unclassified / Suspicious Substance,BAND_B_MEDIUM
CHK-2026-00533,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2025-09-15 21:13:34,TRANSIT_CROSS_STATE,4,Chemical Precursors / Ephedrine,BAND_C_PARCEL
CHK-2026-00534,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2026-07-18 23:56:46,OUTBOUND,4,Chemical Precursors / Ephedrine,BAND_B_MEDIUM
CHK-2026-00535,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2026-06-22 17:38:31,INBOUND_TO_TN,4,Chemical Precursors / Ephedrine,BAND_C_PARCEL
CHK-2026-00536,Ennore Port Gate,1,Chennai,Maritime Logistics,2026-07-18 11:27:31,OUTBOUND,2,Synthetic Stimulants / MDMA / Meth,BAND_B_MEDIUM
CHK-2026-00537,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2026-07-06 14:02:39,OUTBOUND,6,Unclassified / Suspicious Substance,BAND_A_BULK
CHK-2026-00538,Ennore Port Gate,1,Chennai,Maritime Logistics,2025-06-05 20:35:22,INBOUND_TO_TN,4,Chemical Precursors / Ephedrine,BAND_B_MEDIUM
CHK-2026-00539,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2025-09-27 00:38:21,TRANSIT_CROSS_STATE,6,Unclassified / Suspicious Substance,BAND_A_BULK
CHK-2026-00540,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2024-12-13 15:29:11,OUTBOUND,2,Synthetic Stimulants / MDMA / Meth,BAND_C_PARCEL
CHK-2026-00541,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2024-10-28 22:09:12,OUTBOUND,6,Unclassified / Suspicious Substance,BAND_B_MEDIUM
CHK-2026-00542,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2026-07-28 17:11:08,TRANSIT_CROSS_STATE,3,Prescription Narcotics / Codeine / Alprazolam,BAND_B_MEDIUM
CHK-2026-00543,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2024-11-20 15:44:49,INBOUND_TO_TN,3,Prescription Narcotics / Codeine / Alprazolam,BAND_C_PARCEL
CHK-2026-00544,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2025-07-20 12:34:35,INBOUND_TO_TN,5,Opioid Analogues / Brown Sugar / Heroin,BAND_A_BULK
CHK-2026-00545,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2025-08-01 21:49:45,TRANSIT_CROSS_STATE,5,Opioid Analogues / Brown Sugar / Heroin,BAND_B_MEDIUM
CHK-2026-00546,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2026-01-27 11:02:12,INBOUND_TO_TN,4,Chemical Precursors / Ephedrine,BAND_A_BULK
CHK-2026-00547,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2025-09-29 12:05:14,TRANSIT_CROSS_STATE,4,Chemical Precursors / Ephedrine,BAND_A_BULK
CHK-2026-00548,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2024-09-29 10:46:49,INBOUND_TO_TN,3,Prescription Narcotics / Codeine / Alprazolam,BAND_A_BULK
CHK-2026-00549,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2026-07-30 17:38:37,TRANSIT_CROSS_STATE,3,Prescription Narcotics / Codeine / Alprazolam,BAND_B_MEDIUM
CHK-2026-00550,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2024-11-02 10:35:58,INBOUND_TO_TN,1,Commercial Ganja / Cannabis,BAND_B_MEDIUM
CHK-2026-00551,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2025-02-11 07:37:47,OUTBOUND,3,Prescription Narcotics / Codeine / Alprazolam,BAND_B_MEDIUM
CHK-2026-00552,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2026-02-17 21:51:51,INBOUND_TO_TN,3,Prescription Narcotics / Codeine / Alprazolam,BAND_B_MEDIUM
CHK-2026-00553,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2026-02-12 06:56:49,TRANSIT_CROSS_STATE,3,Prescription Narcotics / Codeine / Alprazolam,BAND_C_PARCEL
CHK-2026-00554,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2026-04-14 08:43:28,INBOUND_TO_TN,3,Prescription Narcotics / Codeine / Alprazolam,BAND_C_PARCEL
CHK-2026-00555,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2025-12-02 03:34:09,INBOUND_TO_TN,5,Opioid Analogues / Brown Sugar / Heroin,BAND_C_PARCEL
CHK-2026-00556,Ennore Port Gate,1,Chennai,Maritime Logistics,2026-01-01 13:07:39,INBOUND_TO_TN,4,Chemical Precursors / Ephedrine,BAND_C_PARCEL
CHK-2026-00557,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2025-01-31 09:37:52,INBOUND_TO_TN,6,Unclassified / Suspicious Substance,BAND_C_PARCEL
CHK-2026-00558,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2024-10-27 12:56:21,OUTBOUND,1,Commercial Ganja / Cannabis,BAND_B_MEDIUM
