complaint_id,district_id,district_name,taluk_id,locality_id,locality_name,category_id,category_name,source_id,source_name,reported_at,description_sanitized,verification_status,is_first_time_signal
CMP-2026-00937,7,Erode,33,99,Erode East Industrial Bypass,6,Unclassified / Suspicious Substance,2,Police FIR & Seizure Register,2025-12-22 00:14:08,Observation reported near Erode East Industrial Bypass sector in Erode.,UNVERIFIED,0
CMP-2026-00938,37,Tirupathur,181,542,Tirupathur North Campus Zone,2,Synthetic Stimulants / MDMA / Meth,1,Anonymous Citizen Portal,2025-01-09 10:29:40,Observation reported near Tirupathur North Campus Zone sector in Tirupathur.,UNVERIFIED,0
CMP-2026-00939,29,Sivaganga,144,430,Sivaganga West Market,2,Synthetic Stimulants / MDMA / Meth,5,Health & Rehab Aggregate Registry,2025-03-09 01:49:46,Observation reported near Sivaganga West Market sector in Sivaganga.,CORROBORATED,0
CMP-2026-00940,10,Krishnagiri,46,137,Krishnagiri North Campus Zone,4,Chemical Precursors / Ephedrine,1,Anonymous Citizen Portal,2025-05-03 02:03:18,Observation reported near Krishnagiri North Campus Zone sector in Krishnagiri.,NEEDS_VERIFICATION,0
CMP-2026-00941,12,Thanjavur,57,170,Thanjavur South Campus Zone,1,Commercial Ganja / Cannabis,3,State Checkpost Telemetry,2024-12-07 17:56:13,Observation reported near Thanjavur South Campus Zone sector in Thanjavur.,VERIFIED,0
CMP-2026-00942,11,Dindigul,52,155,Dindigul South Campus Zone,5,Opioid Analogues / Brown Sugar / Heroin,3,State Checkpost Telemetry,2024-10-18 10:41:06,Observation reported near Dindigul South Campus Zone sector in Dindigul.,CORROBORATED,0
CMP-2026-00943,31,Virudhunagar,154,460,Virudhunagar West Market,4,Chemical Precursors / Ephedrine,2,Police FIR & Seizure Register,2026-03-04 03:15:50,Observation reported near Virudhunagar West Market sector in Virudhunagar.,CORROBORATED,0
CMP-2026-00944,35,Mayiladuthurai,172,514,Mayiladuthurai South Market,2,Synthetic Stimulants / MDMA / Meth,1,Anonymous Citizen Portal,2024-11-21 10:21:11,Observation reported near Mayiladuthurai South Market sector in Mayiladuthurai.,CORROBORATED,0
CMP-2026-00945,32,Theni,160,480,Theni Central Industrial Bypass,6,Unclassified / Suspicious Substance,1,Anonymous Citizen Portal,2025-03-07 07:01:10,Observation reported near Theni Central Industrial Bypass sector in Theni.,UNVERIFIED,0
CMP-2026-00946,12,Thanjavur,60,178,Thanjavur Central Market,5,Opioid Analogues / Brown Sugar / Heroin,5,Health & Rehab Aggregate Registry,2026-02-27 04:21:06,Observation reported near Thanjavur Central Market sector in Thanjavur.,NEEDS_VERIFICATION,0
CMP-2026-00947,35,Mayiladuthurai,174,521,Mayiladuthurai West Campus Zone,5,Opioid Analogues / Brown Sugar / Heroin,4,State Anti-Drug Helpline 10583,2025-07-22 03:20:10,Observation reported near Mayiladuthurai West Campus Zone sector in Mayiladuthurai.,VERIFIED,0
CMP-2026-00948,7,Erode,31,92,Erode North Campus Zone,4,Chemical Precursors / Ephedrine,3,State Checkpost Telemetry,2026-05-25 11:16:07,Observation reported near Erode North Campus Zone sector in Erode.,NEEDS_VERIFICATION,0
CMP-2026-00949,19,Cuddalore,93,277,Cuddalore East Market,3,Prescription Narcotics / Codeine / Alprazolam,1,Anonymous Citizen Portal,2025-03-23 07:03:47,Observation reported near Cuddalore East Market sector in Cuddalore.,CORROBORATED,0
CMP-2026-00950,34,Nagapattinam,166,498,Nagapattinam North Industrial Bypass,5,Opioid Analogues / Brown Sugar / Heroin,2,Police FIR & Seizure Register,2025-08-27 00:39:21,Observation reported near Nagapattinam North Industrial Bypass sector in Nagapattinam.,UNVERIFIED,0
CMP-2026-00951,19,Cuddalore,93,278,Cuddalore East Campus Zone,6,Unclassified / Suspicious Substance,5,Health & Rehab Aggregate Registry,2025-02-17 14:26:58,Observation reported near Cuddalore East Campus Zone sector in Cuddalore.,VERIFIED,0
CMP-2026-00952,21,Kallakurichi,101,303,Kallakurichi North Industrial Bypass,6,Unclassified / Suspicious Substance,2,Police FIR & Seizure Register,2025-09-27 20:41:29,Observation reported near Kallakurichi North Industrial Bypass sector in Kallakurichi.,VERIFIED,0
CMP-2026-00953,30,Ramanathapuram,150,450,Ramanathapuram Central Industrial Bypass,2,Synthetic Stimulants / MDMA / Meth,3,State Checkpost Telemetry,2026-03-11 02:45:58,Observation reported near Ramanathapuram Central Industrial Bypass sector in Ramanathapuram.,VERIFIED,0
CMP-2026-00954,16,Kancheepuram,78,232,Kancheepuram East Market,1,Commercial Ganja / Cannabis,3,State Checkpost Telemetry,2025-05-21 22:45:34,Observation reported near Kancheepuram East Market sector in Kancheepuram.,UNVERIFIED,0
CMP-2026-00955,35,Mayiladuthurai,171,512,Mayiladuthurai North Campus Zone,6,Unclassified / Suspicious Substance,4,State Anti-Drug Helpline 10583,2025-12-09 22:27:40,Observation reported near Mayiladuthurai North Campus Zone sector in Mayiladuthurai.,CORROBORATED,0
CMP-2026-00956,9,Vellore,45,135,Vellore Central Industrial Bypass,3,Prescription Narcotics / Codeine / Alprazolam,1,Anonymous Citizen Portal,2026-02-19 07:17:00,Observation reported near Vellore Central Industrial Bypass sector in Vellore.,VERIFIED,0
CMP-2026-00957,2,Coimbatore,7,19,Coimbatore South Market,5,Opioid Analogues / Brown Sugar / Heroin,2,Police FIR & Seizure Register,2024-09-24 07:04:45,Observation reported near Coimbatore South Market sector in Coimbatore.,NEEDS_VERIFICATION,0
CMP-2026-00958,20,Viluppuram,100,298,Viluppuram Central Market,5,Opioid Analogues / Brown Sugar / Heroin,1,Anonymous Citizen Portal,2026-02-14 17:40:29,Observation reported near Viluppuram Central Market sector in Viluppuram.,UNVERIFIED,0
CMP-2026-00959,38,Tiruvannamalai,187,559,Tiruvannamalai South Market,4,Chemical Precursors / Ephedrine,1,Anonymous Citizen Portal,2024-11-20 23:09:59,Observation reported near Tiruvannamalai South Market sector in Tiruvannamalai.,VERIFIED,0
CMP-2026-00960,17,Chengalpattu,84,251,Chengalpattu West Campus Zone,3,Prescription Narcotics / Codeine / Alprazolam,5,Health & Rehab Aggregate Registry,2025-10-04 06:43:49,Observation reported near Chengalpattu West Campus Zone sector in Chengalpattu.,NEEDS_VERIFICATION,0
CMP-2026-00961,33,Thiruvarur,164,490,Thiruvarur West Market,5,Opioid Analogues / Brown Sugar / Heroin,5,Health & Rehab Aggregate Registry,2024-12-19 00:03:40,Observation reported near Thiruvarur West Market sector in Thiruvarur.,UNVERIFIED,0
CMP-2026-00962,16,Kancheepuram,77,231,Kancheepuram South Industrial Bypass,2,Synthetic Stimulants / MDMA / Meth,2,Police FIR & Seizure Register,2025-01-22 07:05:09,Observation reported near Kancheepuram South Industrial Bypass sector in Kancheepuram.,VERIFIED,0
CMP-2026-00963,20,Viluppuram,100,300,Viluppuram Central Industrial Bypass,6,Unclassified / Suspicious Substance,3,State Checkpost Telemetry,2025-12-26 00:15:28,Observation reported near Viluppuram Central Industrial Bypass sector in Viluppuram.,VERIFIED,0
CMP-2026-00964,6,Tirunelveli,28,83,Tirunelveli East Campus Zone,2,Synthetic Stimulants / MDMA / Meth,1,Anonymous Citizen Portal,2026-05-06 13:03:22,Observation reported near Tirunelveli East Campus Zone sector in Tirunelveli.,VERIFIED,0
CMP-2026-00965,2,Coimbatore,6,17,Coimbatore North Campus Zone,3,Prescription Narcotics / Codeine / Alprazolam,1,Anonymous Citizen Portal,2025-09-25 17:11:22,Observation reported near Coimbatore North Campus Zone sector in Coimbatore.,UNVERIFIED,0
CMP-2026-00966,18,Tiruvallur,87,260,Tiruvallur South Campus Zone,2,Synthetic Stimulants / MDMA / Meth,3,State Checkpost Telemetry,2025-11-14 02:37:20,Observation reported near Tiruvallur South Campus Zone sector in Tiruvallur.,VERIFIED,0
CMP-2026-00967,25,Karur,121,361,Karur North Market,5,Opioid Analogues / Brown Sugar / Heroin,1,Anonymous Citizen Portal,2026-03-07 08:10:23,Observation reported near Karur North Market sector in Karur.,UNVERIFIED,0
CMP-2026-00968,37,Tirupathur,181,543,Tirupathur North Industrial Bypass,3,Prescription Narcotics / Codeine / Alprazolam,3,State Checkpost Telemetry,2025-04-08 02:48:03,Observation reported near Tirupathur North Industrial Bypass sector in Tirupathur.,VERIFIED,0
CMP-2026-00969,4,Salem,18,54,Salem East Industrial Bypass,5,Opioid Analogues / Brown Sugar / Heroin,4,State Anti-Drug Helpline 10583,2025-07-02 08:58:47,Observation reported near Salem East Industrial Bypass sector in Salem.,UNVERIFIED,0
CMP-2026-00970,11,Dindigul,52,154,Dindigul South Market,3,Prescription Narcotics / Codeine / Alprazolam,3,State Checkpost Telemetry,2025-09-30 03:04:34,Observation reported near Dindigul South Market sector in Dindigul.,UNVERIFIED,0
CMP-2026-00971,12,Thanjavur,59,177,Thanjavur West Industrial Bypass,4,Chemical Precursors / Ephedrine,4,State Anti-Drug Helpline 10583,2026-07-24 21:09:40,Observation reported near Thanjavur West Industrial Bypass sector in Thanjavur.,UNVERIFIED,0
CMP-2026-00972,26,Ariyalur,126,376,Ariyalur North Market,5,Opioid Analogues / Brown Sugar / Heroin,3,State Checkpost Telemetry,2025-07-27 21:55:38,Observation reported near Ariyalur North Market sector in Ariyalur.,NEEDS_VERIFICATION,0
CMP-2026-00973,20,Viluppuram,99,297,Viluppuram West Industrial Bypass,4,Chemical Precursors / Ephedrine,5,Health & Rehab Aggregate Registry,2026-03-23 15:08:11,Observation reported near Viluppuram West Industrial Bypass sector in Viluppuram.,UNVERIFIED,0
CMP-2026-00974,8,Tiruppur,38,114,Tiruppur East Industrial Bypass,5,Opioid Analogues / Brown Sugar / Heroin,3,State Checkpost Telemetry,2025-04-27 14:47:25,Observation reported near Tiruppur East Industrial Bypass sector in Tiruppur.,CORROBORATED,0
CMP-2026-00975,37,Tirupathur,184,550,Tirupathur West Market,6,Unclassified / Suspicious Substance,3,State Checkpost Telemetry,2025-06-01 19:08:55,Observation reported near Tirupathur West Market sector in Tirupathur.,UNVERIFIED,0
CMP-2026-00976,1,Chennai,5,13,Chennai Central Market,6,Unclassified / Suspicious Substance,5,Health & Rehab Aggregate Registry,2024-10-08 21:38:00,Observation reported near Chennai Central Market sector in Chennai.,UNVERIFIED,0
CMP-2026-00977,24,Nilgiris,120,359,Nilgiris Central Campus Zone,2,Synthetic Stimulants / MDMA / Meth,1,Anonymous Citizen Portal,2026-01-23 19:47:14,Observation reported near Nilgiris Central Campus Zone sector in Nilgiris.,UNVERIFIED,0
CMP-2026-00978,31,Virudhunagar,151,452,Virudhunagar North Campus Zone,1,Commercial Ganja / Cannabis,5,Health & Rehab Aggregate Registry,2025-07-22 10:31:08,Observation reported near Virudhunagar North Campus Zone sector in Virudhunagar.,NEEDS_VERIFICATION,1
CMP-2026-00979,12,Thanjavur,59,175,Thanjavur West Market,6,Unclassified / Suspicious Substance,4,State Anti-Drug Helpline 10583,2026-03-30 22:25:50,Observation reported near Thanjavur West Market sector in Thanjavur.,CORROBORATED,0
CMP-2026-00980,10,Krishnagiri,47,140,Krishnagiri South Campus Zone,1,Commercial Ganja / Cannabis,1,Anonymous Citizen Portal,2025-10-09 08:21:49,Observation reported near Krishnagiri South Campus Zone sector in Krishnagiri.,UNVERIFIED,0
CMP-2026-00981,16,Kancheepuram,80,238,Kancheepuram Central Market,6,Unclassified / Suspicious Substance,1,Anonymous Citizen Portal,2025-10-05 08:36:08,Observation reported near Kancheepuram Central Market sector in Kancheepuram.,VERIFIED,0
CMP-2026-00982,38,Tiruvannamalai,187,559,Tiruvannamalai South Market,5,Opioid Analogues / Brown Sugar / Heroin,2,Police FIR & Seizure Register,2026-06-26 10:14:13,Observation reported near Tiruvannamalai South Market sector in Tiruvannamalai.,VERIFIED,0
CMP-2026-00983,27,Perambalur,135,405,Perambalur Central Industrial Bypass,6,Unclassified / Suspicious Substance,5,Health & Rehab Aggregate Registry,2025-01-03 04:16:08,Observation reported near Perambalur Central Industrial Bypass sector in Perambalur.,CORROBORATED,0
CMP-2026-00984,9,Vellore,43,128,Vellore East Campus Zone,5,Opioid Analogues / Brown Sugar / Heroin,3,State Checkpost Telemetry,2025-05-11 21:23:40,Observation reported near Vellore East Campus Zone sector in Vellore.,UNVERIFIED,0
CMP-2026-00985,23,Namakkal,112,335,Namakkal South Campus Zone,4,Chemical Precursors / Ephedrine,5,Health & Rehab Aggregate Registry,2026-01-17 19:06:29,Observation reported near Namakkal South Campus Zone sector in Namakkal.,CORROBORATED,0
CMP-2026-00986,12,Thanjavur,60,180,Thanjavur Central Industrial Bypass,5,Opioid Analogues / Brown Sugar / Heroin,3,State Checkpost Telemetry,2026-06-03 04:47:21,Observation reported near Thanjavur Central Industrial Bypass sector in Thanjavur.,NEEDS_VERIFICATION,0
CMP-2026-00987,35,Mayiladuthurai,174,521,Mayiladuthurai West Campus Zone,3,Prescription Narcotics / Codeine / Alprazolam,3,State Checkpost Telemetry,2025-12-13 06:08:22,Observation reported near Mayiladuthurai West Campus Zone sector in Mayiladuthurai.,UNVERIFIED,0
CMP-2026-00988,23,Namakkal,114,341,Namakkal West Campus Zone,2,Synthetic Stimulants / MDMA / Meth,5,Health & Rehab Aggregate Registry,2024-10-29 01:12:38,Observation reported near Namakkal West Campus Zone sector in Namakkal.,NEEDS_VERIFICATION,0
CMP-2026-00989,38,Tiruvannamalai,190,570,Tiruvannamalai Central Industrial Bypass,3,Prescription Narcotics / Codeine / Alprazolam,2,Police FIR & Seizure Register,2024-11-06 04:32:36,Observation reported near Tiruvannamalai Central Industrial Bypass sector in Tiruvannamalai.,UNVERIFIED,1
CMP-2026-00990,13,Thoothukudi,61,183,Thoothukudi North Industrial Bypass,2,Synthetic Stimulants / MDMA / Meth,2,Police FIR & Seizure Register,2026-01-29 05:16:51,Observation reported near Thoothukudi North Industrial Bypass sector in Thoothukudi.,NEEDS_VERIFICATION,0
CMP-2026-00991,11,Dindigul,51,153,Dindigul North Industrial Bypass,2,Synthetic Stimulants / MDMA / Meth,1,Anonymous Citizen Portal,2026-05-29 10:38:30,Observation reported near Dindigul North Industrial Bypass sector in Dindigul.,CORROBORATED,0
CMP-2026-00992,30,Ramanathapuram,148,444,Ramanathapuram East Industrial Bypass,5,Opioid Analogues / Brown Sugar / Heroin,5,Health & Rehab Aggregate Registry,2026-08-01 13:18:59,Observation reported near Ramanathapuram East Industrial Bypass sector in Ramanathapuram.,CORROBORATED,1
CMP-2026-00993,20,Viluppuram,100,299,Viluppuram Central Campus Zone,2,Synthetic Stimulants / MDMA / Meth,4,State Anti-Drug Helpline 10583,2025-03-17 03:13:52,Observation reported near Viluppuram Central Campus Zone sector in Viluppuram.,NEEDS_VERIFICATION,0
CMP-2026-00994,18,Tiruvallur,90,269,Tiruvallur Central Campus Zone,5,Opioid Analogues / Brown Sugar / Heroin,4,State Anti-Drug Helpline 10583,2025-01-14 21:17:55,Observation reported near Tiruvallur Central Campus Zone sector in Tiruvallur.,NEEDS_VERIFICATION,1
CMP-2026-00995,24,Nilgiris,117,350,Nilgiris South Campus Zone,3,Prescription Narcotics / Codeine / Alprazolam,1,Anonymous Citizen Portal,2024-11-14 02:13:28,Observation reported near Nilgiris South Campus Zone sector in Nilgiris.,UNVERIFIED,0
CMP-2026-00996,22,Dharmapuri,109,326,Dharmapuri West Campus Zone,6,Unclassified / Suspicious Substance,3,State Checkpost Telemetry,2026-03-25 00:34:44,Observation reported near Dharmapuri West Campus Zone sector in Dharmapuri.,VERIFIED,0
CMP-2026-00997,3,Madurai,11,31,Madurai North Market,6,Unclassified / Suspicious Substance,1,Anonymous Citizen Portal,2026-05-08 19:16:50,Observation reported near Madurai North Market sector in Madurai.,VERIFIED,0
CMP-2026-00998,19,Cuddalore,94,281,Cuddalore West Campus Zone,4,Chemical Precursors / Ephedrine,4,State Anti-Drug Helpline 10583,2025-07-10 21:47:53,Observation reported near Cuddalore West Campus Zone sector in Cuddalore.,NEEDS_VERIFICATION,0
CMP-2026-00999,29,Sivaganga,145,434,Sivaganga Central Campus Zone,6,Unclassified / Suspicious Substance,5,Health & Rehab Aggregate Registry,2026-07-04 02:41:20,Observation reported near Sivaganga Central Campus Zone sector in Sivaganga.,UNVERIFIED,0
CMP-2026-01000,10,Krishnagiri,46,136,Krishnagiri North Market,4,Chemical Precursors / Ephedrine,1,Anonymous Citizen Portal,2025-06-21 02:49:24,Observation reported near Krishnagiri North Market sector in Krishnagiri.,NEEDS_VERIFICATION,0
CMP-2026-01001,36,Ranipet,179,535,Ranipet West Market,4,Chemical Precursors / Ephedrine,1,Anonymous Citizen Portal,2025-12-26 10:05:35,Observation reported near Ranipet West Market sector in Ranipet.,CORROBORATED,0
CMP-2026-01002,2,Coimbatore,10,29,Coimbatore Central Campus Zone,3,Prescription Narcotics / Codeine / Alprazolam,5,Health & Rehab Aggregate Registry,2026-03-08 14:49:42,Observation reported near Coimbatore Central Campus Zone sector in Coimbatore.,VERIFIED,0
CMP-2026-01003,16,Kancheepuram,77,231,Kancheepuram South Industrial Bypass,5,Opioid Analogues / Brown Sugar / Heroin,3,State Checkpost Telemetry,2026-03-31 05:46:48,Observation reported near Kancheepuram South Industrial Bypass sector in Kancheepuram.,NEEDS_VERIFICATION,0
CMP-2026-01004,7,Erode,32,96,Erode South Industrial Bypass,5,Opioid Analogues / Brown Sugar / Heroin,5,Health & Rehab Aggregate Registry,2024-10-05 21:07:31,Observation reported near Erode South Industrial Bypass sector in Erode.,NEEDS_VERIFICATION,0
CMP-2026-01005,14,Kanniyakumari,69,207,Kanniyakumari West Industrial Bypass,1,Commercial Ganja / Cannabis,4,State Anti-Drug Helpline 10583,2026-07-05 23:04:18,Observation reported near Kanniyakumari West Industrial Bypass sector in Kanniyakumari.,UNVERIFIED,0
CMP-2026-01006,10,Krishnagiri,46,137,Krishnagiri North Campus Zone,5,Opioid Analogues / Brown Sugar / Heroin,5,Health & Rehab Aggregate Registry,2025-11-07 10:06:47,Observation reported near Krishnagiri North Campus Zone sector in Krishnagiri.,CORROBORATED,0
CMP-2026-01007,4,Salem,19,55,Salem West Market,1,Commercial Ganja / Cannabis,5,Health & Rehab Aggregate Registry,2025-08-10 10:01:08,Observation reported near Salem West Market sector in Salem.,CORROBORATED,0
CMP-2026-01008,3,Madurai,15,44,Madurai Central Campus Zone,3,Prescription Narcotics / Codeine / Alprazolam,5,Health & Rehab Aggregate Registry,2026-02-18 06:40:40,Observation reported near Madurai Central Campus Zone sector in Madurai.,CORROBORATED,1
CMP-2026-01009,8,Tiruppur,38,114,Tiruppur East Industrial Bypass,5,Opioid Analogues / Brown Sugar / Heroin,3,State Checkpost Telemetry,2024-10-20 20:14:24,Observation reported near Tiruppur East Industrial Bypass sector in Tiruppur.,NEEDS_VERIFICATION,0
CMP-2026-01010,37,Tirupathur,181,542,Tirupathur North Campus Zone,4,Chemical Precursors / Ephedrine,4,State Anti-Drug Helpline 10583,2026-06-26 07:48:20,Observation reported near Tirupathur North Campus Zone sector in Tirupathur.,UNVERIFIED,0
CMP-2026-01011,36,Ranipet,179,536,Ranipet West Campus Zone,1,Commercial Ganja / Cannabis,2,Police FIR & Seizure Register,2025-07-13 12:25:35,Observation reported near Ranipet West Campus Zone sector in Ranipet.,VERIFIED,0
CMP-2026-01012,34,Nagapattinam,167,500,Nagapattinam South Campus Zone,1,Commercial Ganja / Cannabis,1,Anonymous Citizen Portal,2025-09-23 12:44:00,Observation reported near Nagapattinam South Campus Zone sector in Nagapattinam.,NEEDS_VERIFICATION,0
CMP-2026-01013,14,Kanniyakumari,68,202,Kanniyakumari East Market,3,Prescription Narcotics / Codeine / Alprazolam,2,Police FIR & Seizure Register,2026-07-15 00:43:03,Observation reported near Kanniyakumari East Market sector in Kanniyakumari.,NEEDS_VERIFICATION,0
CMP-2026-01014,9,Vellore,44,132,Vellore West Industrial Bypass,3,Prescription Narcotics / Codeine / Alprazolam,5,Health & Rehab Aggregate Registry,2025-02-22 02:06:39,Observation reported near Vellore West Industrial Bypass sector in Vellore.,CORROBORATED,0
CMP-2026-01015,38,Tiruvannamalai,187,560,Tiruvannamalai South Campus Zone,1,Commercial Ganja / Cannabis,1,Anonymous Citizen Portal,2025-03-15 21:42:53,Observation reported near Tiruvannamalai South Campus Zone sector in Tiruvannamalai.,NEEDS_VERIFICATION,0
CMP-2026-01016,6,Tirunelveli,29,86,Tirunelveli West Campus Zone,3,Prescription Narcotics / Codeine / Alprazolam,4,State Anti-Drug Helpline 10583,2025-04-11 08:42:35,Observation reported near Tirunelveli West Campus Zone sector in Tirunelveli.,UNVERIFIED,1
CMP-2026-01017,29,Sivaganga,145,433,Sivaganga Central Market,1,Commercial Ganja / Cannabis,3,State Checkpost Telemetry,2025-07-09 04:10:15,Observation reported near Sivaganga Central Market sector in Sivaganga.,NEEDS_VERIFICATION,0
CMP-2026-01018,8,Tiruppur,37,110,Tiruppur South Campus Zone,1,Commercial Ganja / Cannabis,3,State Checkpost Telemetry,2026-05-24 05:15:08,Observation reported near Tiruppur South Campus Zone sector in Tiruppur.,UNVERIFIED,1
CMP-2026-01019,21,Kallakurichi,105,314,Kallakurichi Central Campus Zone,4,Chemical Precursors / Ephedrine,5,Health & Rehab Aggregate Registry,2026-06-20 14:58:51,Observation reported near Kallakurichi Central Campus Zone sector in Kallakurichi.,CORROBORATED,0
CMP-2026-01020,4,Salem,19,57,Salem West Industrial Bypass,5,Opioid Analogues / Brown Sugar / Heroin,2,Police FIR & Seizure Register,2025-11-10 18:37:06,Observation reported near Salem West Industrial Bypass sector in Salem.,NEEDS_VERIFICATION,0
CMP-2026-01021,5,Tiruchirappalli,24,71,Tiruchirappalli West Campus Zone,4,Chemical Precursors / Ephedrine,3,State Checkpost Telemetry,2025-11-01 12:33:22,Observation reported near Tiruchirappalli West Campus Zone sector in Tiruchirappalli.,VERIFIED,0
CMP-2026-01022,36,Ranipet,177,531,Ranipet South Industrial Bypass,1,Commercial Ganja / Cannabis,1,Anonymous Citizen Portal,2026-01-05 21:49:26,Observation reported near Ranipet South Industrial Bypass sector in Ranipet.,UNVERIFIED,0
CMP-2026-01023,17,Chengalpattu,85,254,Chengalpattu Central Campus Zone,4,Chemical Precursors / Ephedrine,4,State Anti-Drug Helpline 10583,2026-05-11 15:31:29,Observation reported near Chengalpattu Central Campus Zone sector in Chengalpattu.,VERIFIED,0
CMP-2026-01024,6,Tirunelveli,30,90,Tirunelveli Central Industrial Bypass,3,Prescription Narcotics / Codeine / Alprazolam,1,Anonymous Citizen Portal,2025-03-23 20:02:32,Observation reported near Tirunelveli Central Industrial Bypass sector in Tirunelveli.,CORROBORATED,0
CMP-2026-01025,27,Perambalur,133,397,Perambalur East Market,6,Unclassified / Suspicious Substance,2,Police FIR & Seizure Register,2025-10-06 05:00:15,Observation reported near Perambalur East Market sector in Perambalur.,VERIFIED,0
CMP-2026-01026,29,Sivaganga,141,423,Sivaganga North Industrial Bypass,6,Unclassified / Suspicious Substance,2,Police FIR & Seizure Register,2024-12-30 12:25:29,Observation reported near Sivaganga North Industrial Bypass sector in Sivaganga.,CORROBORATED,0
CMP-2026-01027,8,Tiruppur,40,119,Tiruppur Central Campus Zone,3,Prescription Narcotics / Codeine / Alprazolam,4,State Anti-Drug Helpline 10583,2026-02-07 03:51:23,Observation reported near Tiruppur Central Campus Zone sector in Tiruppur.,VERIFIED,0
CMP-2026-01028,38,Tiruvannamalai,188,564,Tiruvannamalai East Industrial Bypass,6,Unclassified / Suspicious Substance,3,State Checkpost Telemetry,2026-01-12 02:05:24,Observation reported near Tiruvannamalai East Industrial Bypass sector in Tiruvannamalai.,VERIFIED,0
CMP-2026-01029,32,Theni,156,468,Theni North Industrial Bypass,4,Chemical Precursors / Ephedrine,2,Police FIR & Seizure Register,2025-02-24 18:44:34,Observation reported near Theni North Industrial Bypass sector in Theni.,UNVERIFIED,0
CMP-2026-01030,1,Chennai,1,1,Chennai North Market,1,Commercial Ganja / Cannabis,5,Health & Rehab Aggregate Registry,2025-01-28 19:14:44,Observation reported near Chennai North Market sector in Chennai.,NEEDS_VERIFICATION,0
CMP-2026-01031,28,Pudukkottai,140,418,Pudukkottai Central Market,4,Chemical Precursors / Ephedrine,5,Health & Rehab Aggregate Registry,2026-07-02 05:13:45,Observation reported near Pudukkottai Central Market sector in Pudukkottai.,UNVERIFIED,0
CMP-2026-01032,29,Sivaganga,143,428,Sivaganga East Campus Zone,5,Opioid Analogues / Brown Sugar / Heroin,5,Health & Rehab Aggregate Registry,2025-05-09 04:56:10,Observation reported near Sivaganga East Campus Zone sector in Sivaganga.,VERIFIED,0
CMP-2026-01033,28,Pudukkottai,140,418,Pudukkottai Central Market,5,Opioid Analogues / Brown Sugar / Heroin,1,Anonymous Citizen Portal,2025-09-23 19:22:53,Observation reported near Pudukkottai Central Market sector in Pudukkottai.,VERIFIED,0
CMP-2026-01034,15,Tenkasi,71,213,Tenkasi North Industrial Bypass,1,Commercial Ganja / Cannabis,1,Anonymous Citizen Portal,2026-03-08 22:16:53,Observation reported near Tenkasi North Industrial Bypass sector in Tenkasi.,CORROBORATED,1
CMP-2026-01035,28,Pudukkottai,137,411,Pudukkottai South Industrial Bypass,5,Opioid Analogues / Brown Sugar / Heroin,1,Anonymous Citizen Portal,2026-07-22 16:50:04,Observation reported near Pudukkottai South Industrial Bypass sector in Pudukkottai.,UNVERIFIED,0
CMP-2026-01036,11,Dindigul,54,162,Dindigul West Industrial Bypass,6,Unclassified / Suspicious Substance,2,Police FIR & Seizure Register,2025-06-17 16:32:13,Observation reported near Dindigul West Industrial Bypass sector in Dindigul.,NEEDS_VERIFICATION,0
CMP-2026-01037,14,Kanniyakumari,68,204,Kanniyakumari East Industrial Bypass,2,Synthetic Stimulants / MDMA / Meth,4,State Anti-Drug Helpline 10583,2025-07-08 10:53:48,Observation reported near Kanniyakumari East Industrial Bypass sector in Kanniyakumari.,NEEDS_VERIFICATION,0
CMP-2026-01038,7,Erode,34,101,Erode West Campus Zone,1,Commercial Ganja / Cannabis,3,State Checkpost Telemetry,2025-10-04 05:45:46,Observation reported near Erode West Campus Zone sector in Erode.,NEEDS_VERIFICATION,0
CMP-2026-01039,29,Sivaganga,141,423,Sivaganga North Industrial Bypass,1,Commercial Ganja / Cannabis,1,Anonymous Citizen Portal,2025-06-08 22:16:04,Observation reported near Sivaganga North Industrial Bypass sector in Sivaganga.,CORROBORATED,0
CMP-2026-01040,16,Kancheepuram,76,227,Kancheepuram North Campus Zone,6,Unclassified / Suspicious Substance,2,Police FIR & Seizure Register,2026-04-21 20:25:10,Observation reported near Kancheepuram North Campus Zone sector in Kancheepuram.,CORROBORATED,0
CMP-2026-01041,27,Perambalur,132,395,Perambalur South Campus Zone,4,Chemical Precursors / Ephedrine,5,Health & Rehab Aggregate Registry,2026-05-24 01:36:45,Observation reported near Perambalur South Campus Zone sector in Perambalur.,NEEDS_VERIFICATION,0
CMP-2026-01042,1,Chennai,5,14,Chennai Central Campus Zone,5,Opioid Analogues / Brown Sugar / Heroin,1,Anonymous Citizen Portal,2025-10-30 01:57:22,Observation reported near Chennai Central Campus Zone sector in Chennai.,CORROBORATED,1
CMP-2026-01043,18,Tiruvallur,90,269,Tiruvallur Central Campus Zone,1,Commercial Ganja / Cannabis,5,Health & Rehab Aggregate Registry,2026-01-12 21:57:00,Observation reported near Tiruvallur Central Campus Zone sector in Tiruvallur.,UNVERIFIED,0
CMP-2026-01044,19,Cuddalore,94,282,Cuddalore West Industrial Bypass,1,Commercial Ganja / Cannabis,1,Anonymous Citizen Portal,2025-10-31 03:55:47,Observation reported near Cuddalore West Industrial Bypass sector in Cuddalore.,NEEDS_VERIFICATION,0
