eval_id,district_id,district_name,evaluation_timestamp,precision_rate,recall_rate,f1_score,false_alarm_rate,concept_drift_status,model_version
EVAL-00522,20,Viluppuram,2026-08-14 16:31:48,0.908,0.897,0.892,0.089,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00523,12,Thanjavur,2024-12-13 05:16:15,0.855,0.813,0.933,0.072,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00524,9,Vellore,2025-10-10 13:53:40,0.828,0.939,0.925,0.055,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00525,12,Thanjavur,2025-04-07 12:43:31,0.896,0.833,0.825,0.061,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00526,37,Tirupathur,2026-06-10 22:09:19,0.860,0.833,0.907,0.057,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00527,10,Krishnagiri,2024-10-08 15:29:53,0.843,0.883,0.888,0.055,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00528,27,Perambalur,2024-11-12 03:57:35,0.848,0.829,0.930,0.079,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00529,4,Salem,2024-10-18 17:16:33,0.885,0.888,0.867,0.050,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00530,37,Tirupathur,2025-10-29 06:24:38,0.936,0.890,0.916,0.048,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00531,36,Ranipet,2026-03-23 18:29:59,0.911,0.922,0.902,0.053,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00532,8,Tiruppur,2025-06-23 15:50:49,0.882,0.808,0.852,0.075,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00533,12,Thanjavur,2026-08-15 15:15:29,0.898,0.913,0.898,0.067,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00534,17,Chengalpattu,2025-01-09 15:12:23,0.839,0.877,0.903,0.074,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00535,1,Chennai,2025-09-22 06:09:39,0.875,0.927,0.856,0.081,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00536,36,Ranipet,2024-11-26 03:26:34,0.839,0.816,0.835,0.086,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00537,1,Chennai,2025-12-04 14:29:44,0.943,0.827,0.861,0.065,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00538,23,Namakkal,2025-12-14 16:26:49,0.866,0.906,0.859,0.072,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00539,32,Theni,2025-05-02 09:51:19,0.856,0.810,0.932,0.059,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00540,14,Kanniyakumari,2024-10-09 21:48:56,0.954,0.877,0.898,0.045,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00541,24,Nilgiris,2025-06-23 15:36:12,0.841,0.842,0.824,0.040,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00542,31,Virudhunagar,2026-07-30 18:22:54,0.901,0.881,0.847,0.071,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00543,6,Tirunelveli,2024-11-12 08:12:39,0.839,0.936,0.835,0.049,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00544,28,Pudukkottai,2025-07-13 23:50:38,0.845,0.939,0.814,0.047,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00545,5,Tiruchirappalli,2026-08-16 05:36:18,0.866,0.876,0.927,0.078,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00546,6,Tirunelveli,2024-12-18 06:48:25,0.922,0.836,0.850,0.080,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00547,22,Dharmapuri,2026-01-30 16:38:58,0.883,0.812,0.919,0.080,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00548,14,Kanniyakumari,2025-11-30 12:41:30,0.842,0.810,0.842,0.050,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00549,3,Madurai,2025-01-24 04:21:00,0.954,0.846,0.905,0.043,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00550,4,Salem,2025-05-31 13:11:45,0.925,0.895,0.853,0.078,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00551,37,Tirupathur,2026-03-16 10:07:53,0.870,0.947,0.836,0.080,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00552,29,Sivaganga,2025-10-25 17:33:56,0.951,0.917,0.869,0.075,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00553,38,Tiruvannamalai,2025-10-05 03:45:08,0.956,0.866,0.910,0.077,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00554,36,Ranipet,2026-03-16 08:50:57,0.892,0.814,0.855,0.049,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00555,16,Kancheepuram,2025-05-11 03:15:21,0.949,0.844,0.876,0.056,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00556,24,Nilgiris,2025-01-23 08:06:29,0.910,0.894,0.825,0.042,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00557,1,Chennai,2025-07-25 16:39:54,0.921,0.818,0.820,0.071,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00558,33,Thiruvarur,2025-10-09 13:21:20,0.931,0.884,0.820,0.080,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00559,30,Ramanathapuram,2026-01-06 23:59:32,0.877,0.910,0.930,0.046,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00560,3,Madurai,2025-03-29 23:48:54,0.911,0.944,0.883,0.086,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00561,22,Dharmapuri,2025-09-11 22:40:17,0.891,0.822,0.895,0.046,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00562,18,Tiruvallur,2025-10-11 17:31:33,0.834,0.849,0.947,0.082,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00563,15,Tenkasi,2026-02-10 17:21:26,0.852,0.913,0.854,0.046,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00564,34,Nagapattinam,2025-05-20 06:30:02,0.873,0.845,0.840,0.043,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00565,17,Chengalpattu,2026-06-27 00:36:53,0.914,0.803,0.821,0.073,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00566,36,Ranipet,2026-03-03 11:27:34,0.848,0.941,0.901,0.073,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00567,9,Vellore,2025-03-29 20:19:52,0.939,0.864,0.840,0.072,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00568,35,Mayiladuthurai,2025-10-16 07:30:16,0.960,0.877,0.821,0.074,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00569,17,Chengalpattu,2024-10-10 09:15:01,0.887,0.949,0.839,0.073,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00570,1,Chennai,2025-10-29 14:42:10,0.943,0.803,0.925,0.086,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00571,1,Chennai,2025-10-24 12:33:34,0.824,0.842,0.927,0.069,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00572,16,Kancheepuram,2024-11-15 18:11:53,0.874,0.932,0.841,0.074,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00573,17,Chengalpattu,2025-11-29 11:42:35,0.907,0.927,0.939,0.081,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00574,21,Kallakurichi,2025-08-10 14:23:12,0.827,0.925,0.861,0.051,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00575,37,Tirupathur,2025-03-02 18:40:25,0.871,0.937,0.947,0.042,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00576,18,Tiruvallur,2026-07-19 19:47:51,0.920,0.816,0.923,0.070,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00577,37,Tirupathur,2026-01-29 10:42:37,0.880,0.943,0.844,0.077,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00578,7,Erode,2026-04-28 15:11:33,0.923,0.869,0.937,0.077,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00579,6,Tirunelveli,2025-11-08 16:01:21,0.851,0.872,0.908,0.058,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00580,36,Ranipet,2025-10-14 17:57:10,0.936,0.922,0.856,0.043,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00581,36,Ranipet,2024-11-24 10:44:14,0.936,0.915,0.906,0.056,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00582,14,Kanniyakumari,2026-02-13 00:49:50,0.916,0.934,0.896,0.061,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00583,24,Nilgiris,2025-06-29 16:12:12,0.855,0.818,0.893,0.071,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00584,17,Chengalpattu,2025-02-28 07:20:06,0.870,0.926,0.934,0.057,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00585,12,Thanjavur,2025-06-13 10:42:50,0.876,0.898,0.832,0.084,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00586,24,Nilgiris,2024-11-11 19:31:24,0.889,0.813,0.844,0.046,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00587,34,Nagapattinam,2025-04-26 02:56:05,0.927,0.918,0.928,0.086,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00588,3,Madurai,2025-02-03 11:10:58,0.821,0.860,0.939,0.045,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00589,30,Ramanathapuram,2025-07-15 22:12:32,0.827,0.844,0.942,0.066,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00590,38,Tiruvannamalai,2025-12-29 21:30:41,0.828,0.810,0.858,0.041,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00591,38,Tiruvannamalai,2025-09-29 18:23:41,0.846,0.864,0.888,0.078,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00592,13,Thoothukudi,2026-08-08 06:27:47,0.889,0.915,0.950,0.041,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00593,19,Cuddalore,2025-07-09 22:36:59,0.852,0.864,0.931,0.079,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00594,12,Thanjavur,2026-04-15 14:41:12,0.958,0.823,0.831,0.047,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00595,38,Tiruvannamalai,2025-11-20 12:48:14,0.924,0.889,0.913,0.087,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00596,29,Sivaganga,2024-11-08 19:30:07,0.859,0.926,0.853,0.044,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00597,12,Thanjavur,2026-03-03 02:14:33,0.864,0.897,0.847,0.077,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00598,17,Chengalpattu,2025-07-20 17:33:54,0.954,0.872,0.882,0.068,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00599,35,Mayiladuthurai,2025-02-08 22:55:40,0.867,0.848,0.856,0.058,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00600,12,Thanjavur,2025-11-21 16:45:31,0.898,0.872,0.823,0.051,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00601,28,Pudukkottai,2026-06-25 15:12:27,0.846,0.856,0.869,0.042,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00602,8,Tiruppur,2025-05-31 18:19:57,0.946,0.841,0.949,0.061,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00603,1,Chennai,2026-08-12 17:49:03,0.834,0.925,0.856,0.078,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00604,33,Thiruvarur,2025-04-29 02:38:32,0.852,0.877,0.895,0.044,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00605,18,Tiruvallur,2026-01-04 10:03:47,0.887,0.844,0.857,0.060,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00606,27,Perambalur,2026-08-07 01:21:10,0.852,0.857,0.857,0.050,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00607,36,Ranipet,2024-12-15 01:36:17,0.912,0.950,0.867,0.079,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00608,16,Kancheepuram,2025-01-21 00:22:39,0.877,0.866,0.851,0.056,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00609,36,Ranipet,2026-03-07 12:56:13,0.883,0.894,0.828,0.060,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00610,6,Tirunelveli,2026-01-23 08:09:28,0.933,0.913,0.827,0.044,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00611,5,Tiruchirappalli,2026-07-18 01:17:02,0.956,0.886,0.830,0.090,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00612,24,Nilgiris,2025-09-10 21:19:20,0.860,0.872,0.858,0.079,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00613,8,Tiruppur,2025-07-14 22:00:22,0.865,0.913,0.913,0.077,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00614,34,Nagapattinam,2026-05-03 15:42:23,0.939,0.911,0.842,0.054,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00615,34,Nagapattinam,2024-12-06 03:08:39,0.858,0.920,0.933,0.075,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00616,7,Erode,2025-05-08 13:47:50,0.910,0.928,0.891,0.066,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00617,3,Madurai,2025-10-09 02:25:33,0.856,0.869,0.882,0.074,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00618,38,Tiruvannamalai,2024-12-10 18:16:36,0.890,0.911,0.822,0.088,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00619,14,Kanniyakumari,2025-03-14 17:55:28,0.867,0.848,0.897,0.057,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00620,8,Tiruppur,2026-02-22 02:41:20,0.876,0.899,0.950,0.059,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00621,16,Kancheepuram,2025-12-16 01:52:03,0.932,0.907,0.940,0.082,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00622,20,Viluppuram,2024-10-03 14:26:07,0.825,0.820,0.937,0.045,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00623,36,Ranipet,2025-11-16 21:46:02,0.827,0.875,0.886,0.068,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00624,22,Dharmapuri,2024-12-03 21:56:55,0.934,0.843,0.931,0.060,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00625,29,Sivaganga,2025-03-27 03:39:51,0.952,0.840,0.846,0.056,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00626,1,Chennai,2025-09-06 14:24:29,0.952,0.943,0.912,0.042,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00627,16,Kancheepuram,2025-01-03 20:50:12,0.878,0.826,0.853,0.074,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00628,27,Perambalur,2025-09-11 01:20:06,0.857,0.812,0.824,0.087,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00629,1,Chennai,2025-12-04 00:00:13,0.923,0.899,0.943,0.069,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00630,22,Dharmapuri,2026-06-19 07:05:48,0.914,0.822,0.883,0.051,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00631,36,Ranipet,2026-04-14 07:30:18,0.959,0.802,0.868,0.057,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00632,15,Tenkasi,2026-08-05 16:47:03,0.916,0.832,0.863,0.053,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00633,33,Thiruvarur,2025-06-18 20:08:14,0.882,0.909,0.835,0.079,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00634,35,Mayiladuthurai,2025-06-19 00:33:39,0.849,0.885,0.870,0.076,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00635,36,Ranipet,2026-03-19 14:57:59,0.927,0.841,0.870,0.043,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00636,20,Viluppuram,2026-07-30 23:46:35,0.899,0.824,0.946,0.073,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00637,27,Perambalur,2025-02-10 09:04:12,0.934,0.895,0.843,0.065,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00638,6,Tirunelveli,2025-09-16 01:51:39,0.922,0.887,0.942,0.088,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00639,6,Tirunelveli,2024-10-16 07:12:57,0.918,0.870,0.936,0.068,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00640,6,Tirunelveli,2025-02-27 19:25:55,0.864,0.853,0.901,0.075,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00641,17,Chengalpattu,2024-12-01 13:46:12,0.958,0.923,0.851,0.059,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00642,35,Mayiladuthurai,2025-07-16 21:45:52,0.879,0.820,0.903,0.048,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00643,27,Perambalur,2025-11-28 20:38:34,0.938,0.834,0.824,0.086,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00644,17,Chengalpattu,2025-12-10 12:34:05,0.946,0.936,0.923,0.053,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00645,30,Ramanathapuram,2024-11-01 11:56:36,0.884,0.922,0.872,0.070,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00646,33,Thiruvarur,2026-04-06 18:17:19,0.895,0.815,0.878,0.057,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00647,3,Madurai,2025-12-13 18:51:08,0.943,0.826,0.939,0.042,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00648,15,Tenkasi,2026-07-10 20:09:58,0.883,0.879,0.875,0.064,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00649,17,Chengalpattu,2026-04-09 15:20:31,0.896,0.864,0.938,0.063,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00650,37,Tirupathur,2025-04-16 01:17:18,0.821,0.927,0.908,0.043,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00651,21,Kallakurichi,2025-08-28 12:23:40,0.838,0.862,0.924,0.055,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00652,13,Thoothukudi,2026-03-27 10:35:55,0.942,0.834,0.845,0.055,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00653,34,Nagapattinam,2024-10-05 04:11:36,0.946,0.869,0.811,0.074,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00654,3,Madurai,2025-08-25 09:47:31,0.906,0.911,0.908,0.063,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00655,24,Nilgiris,2025-05-22 01:02:22,0.834,0.837,0.897,0.082,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00656,28,Pudukkottai,2026-04-26 08:11:04,0.897,0.859,0.812,0.066,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00657,36,Ranipet,2025-10-02 13:54:27,0.894,0.826,0.819,0.086,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00658,12,Thanjavur,2026-08-02 06:50:49,0.825,0.806,0.904,0.054,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00659,18,Tiruvallur,2025-08-02 02:55:42,0.879,0.847,0.884,0.062,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00660,7,Erode,2025-07-12 07:26:27,0.937,0.812,0.897,0.056,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00661,28,Pudukkottai,2025-07-24 05:25:11,0.908,0.864,0.852,0.042,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00662,14,Kanniyakumari,2026-08-02 03:00:51,0.833,0.861,0.823,0.063,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00663,26,Ariyalur,2026-07-16 17:47:59,0.947,0.844,0.910,0.059,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00664,22,Dharmapuri,2024-10-16 12:31:45,0.910,0.866,0.909,0.076,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00665,8,Tiruppur,2025-08-09 11:07:27,0.870,0.904,0.919,0.063,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00666,32,Theni,2024-12-07 18:46:24,0.919,0.846,0.879,0.078,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00667,38,Tiruvannamalai,2026-07-04 03:06:03,0.851,0.871,0.892,0.078,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00668,29,Sivaganga,2025-05-07 13:06:38,0.840,0.929,0.834,0.062,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00669,7,Erode,2025-12-07 15:30:50,0.844,0.871,0.919,0.049,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00670,17,Chengalpattu,2025-08-24 08:18:49,0.860,0.904,0.886,0.078,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00671,13,Thoothukudi,2026-03-01 19:44:41,0.903,0.934,0.878,0.068,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00672,38,Tiruvannamalai,2025-11-10 06:59:54,0.960,0.859,0.873,0.042,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00673,30,Ramanathapuram,2025-03-07 16:52:43,0.830,0.938,0.831,0.050,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00674,31,Virudhunagar,2025-10-27 07:36:41,0.918,0.942,0.812,0.042,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00675,27,Perambalur,2026-06-23 02:12:52,0.945,0.878,0.811,0.047,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00676,30,Ramanathapuram,2025-07-19 12:19:38,0.877,0.805,0.941,0.068,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00677,14,Kanniyakumari,2025-09-22 11:33:01,0.875,0.901,0.849,0.057,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00678,27,Perambalur,2025-11-09 19:17:14,0.853,0.838,0.893,0.071,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00679,33,Thiruvarur,2025-09-08 01:12:46,0.930,0.880,0.923,0.065,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00680,23,Namakkal,2025-04-08 17:17:28,0.879,0.827,0.923,0.067,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00681,28,Pudukkottai,2026-04-02 20:16:02,0.904,0.858,0.898,0.085,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00682,32,Theni,2025-02-13 12:50:46,0.935,0.838,0.936,0.052,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00683,13,Thoothukudi,2026-06-01 04:07:19,0.899,0.940,0.937,0.070,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00684,37,Tirupathur,2026-05-10 18:16:31,0.953,0.879,0.902,0.071,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00685,5,Tiruchirappalli,2026-01-05 00:24:58,0.937,0.819,0.879,0.077,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00686,35,Mayiladuthurai,2024-11-24 09:07:34,0.946,0.819,0.828,0.076,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00687,20,Viluppuram,2025-03-18 12:27:25,0.833,0.903,0.916,0.060,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00688,25,Karur,2025-01-28 14:13:50,0.934,0.938,0.934,0.084,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00689,4,Salem,2024-11-12 11:03:47,0.872,0.937,0.876,0.058,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00690,33,Thiruvarur,2025-06-24 02:30:39,0.939,0.885,0.945,0.077,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00691,21,Kallakurichi,2025-11-05 08:24:21,0.943,0.929,0.854,0.051,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00692,30,Ramanathapuram,2025-01-22 08:42:13,0.950,0.818,0.940,0.053,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00693,24,Nilgiris,2025-02-08 01:47:41,0.896,0.881,0.846,0.062,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00694,14,Kanniyakumari,2025-07-05 03:06:14,0.925,0.830,0.869,0.055,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00695,6,Tirunelveli,2025-06-05 15:28:14,0.899,0.918,0.851,0.080,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
