police_report_id,district_id,district_name,taluk_id,locality_id,station_code,incident_timestamp,operation_type,category_id,category_name,investigation_status
POL-2026-00446,9,Vellore,45,135,PS-VEL-B2,2026-01-11 01:23:40,SEARCH_SEIZURE,4,Chemical Precursors / Ephedrine,ACTION_COMPLETED
POL-2026-00447,5,Tiruchirappalli,25,73,PS-TIR-B4,2025-04-13 16:08:01,SEARCH_SEIZURE,6,Unclassified / Suspicious Substance,CASE_REGISTERED
POL-2026-00448,37,Tirupathur,184,552,PS-TIR-B1,2026-08-17 18:30:43,CHECKPOST_INTERCEPTION,5,Opioid Analogues / Brown Sugar / Heroin,CASE_REGISTERED
POL-2026-00449,13,Thoothukudi,63,188,PS-THO-B2,2026-01-04 05:01:27,CHECKPOST_INTERCEPTION,3,Prescription Narcotics / Codeine / Alprazolam,CASE_REGISTERED
POL-2026-00450,37,Tirupathur,182,544,PS-TIR-B3,2026-02-02 04:31:03,CHECKPOST_INTERCEPTION,1,Commercial Ganja / Cannabis,PENDING_INVESTIGATION
POL-2026-00451,16,Kancheepuram,80,238,PS-KAN-B3,2025-12-01 08:43:16,SEARCH_SEIZURE,6,Unclassified / Suspicious Substance,PENDING_INVESTIGATION
POL-2026-00452,16,Kancheepuram,77,229,PS-KAN-B3,2026-08-08 11:35:19,SEARCH_SEIZURE,3,Prescription Narcotics / Codeine / Alprazolam,CASE_REGISTERED
POL-2026-00453,13,Thoothukudi,63,188,PS-THO-B1,2025-09-29 16:27:13,SPECIAL_TASK_DRIVE,4,Chemical Precursors / Ephedrine,PENDING_INVESTIGATION
POL-2026-00454,22,Dharmapuri,106,316,PS-DHA-B1,2025-09-11 15:35:25,SPECIAL_TASK_DRIVE,4,Chemical Precursors / Ephedrine,CASE_REGISTERED
POL-2026-00455,16,Kancheepuram,78,234,PS-KAN-B3,2026-01-10 06:35:19,SPECIAL_TASK_DRIVE,6,Unclassified / Suspicious Substance,CASE_REGISTERED
POL-2026-00456,6,Tirunelveli,29,86,PS-TIR-B1,2025-09-05 14:41:32,ROUTINE_BEAT_PATROL,1,Commercial Ganja / Cannabis,ACTION_COMPLETED
POL-2026-00457,4,Salem,19,56,PS-SAL-B1,2026-02-15 20:51:44,CHECKPOST_INTERCEPTION,6,Unclassified / Suspicious Substance,CASE_REGISTERED
POL-2026-00458,18,Tiruvallur,90,270,PS-TIR-B1,2025-05-07 22:03:48,CHECKPOST_INTERCEPTION,5,Opioid Analogues / Brown Sugar / Heroin,PENDING_INVESTIGATION
POL-2026-00459,27,Perambalur,134,401,PS-PER-B3,2025-06-03 15:59:28,ROUTINE_BEAT_PATROL,3,Prescription Narcotics / Codeine / Alprazolam,ACTION_COMPLETED
POL-2026-00460,8,Tiruppur,39,115,PS-TIR-B1,2026-04-26 02:23:13,SEARCH_SEIZURE,4,Chemical Precursors / Ephedrine,CASE_REGISTERED
POL-2026-00461,37,Tirupathur,185,554,PS-TIR-B4,2025-12-14 23:58:47,SEARCH_SEIZURE,4,Chemical Precursors / Ephedrine,ACTION_COMPLETED
POL-2026-00462,6,Tirunelveli,30,88,PS-TIR-B3,2025-10-05 04:00:27,SPECIAL_TASK_DRIVE,3,Prescription Narcotics / Codeine / Alprazolam,ACTION_COMPLETED
POL-2026-00463,1,Chennai,4,12,PS-CHE-B3,2025-09-11 06:08:59,SEARCH_SEIZURE,6,Unclassified / Suspicious Substance,ACTION_COMPLETED
POL-2026-00464,37,Tirupathur,183,548,PS-TIR-B4,2026-01-04 20:04:20,SEARCH_SEIZURE,5,Opioid Analogues / Brown Sugar / Heroin,PENDING_INVESTIGATION
POL-2026-00465,16,Kancheepuram,77,231,PS-KAN-B3,2024-10-07 08:44:07,ROUTINE_BEAT_PATROL,1,Commercial Ganja / Cannabis,ACTION_COMPLETED
POL-2026-00466,38,Tiruvannamalai,188,563,PS-TIR-B4,2025-08-23 10:29:35,SPECIAL_TASK_DRIVE,2,Synthetic Stimulants / MDMA / Meth,ACTION_COMPLETED
POL-2026-00467,26,Ariyalur,128,383,PS-ARI-B4,2025-03-01 15:42:38,SPECIAL_TASK_DRIVE,2,Synthetic Stimulants / MDMA / Meth,CASE_REGISTERED
POL-2026-00468,9,Vellore,41,123,PS-VEL-B4,2026-07-18 06:58:46,SEARCH_SEIZURE,3,Prescription Narcotics / Codeine / Alprazolam,ACTION_COMPLETED
POL-2026-00469,33,Thiruvarur,164,492,PS-THI-B1,2025-03-22 01:53:06,SPECIAL_TASK_DRIVE,6,Unclassified / Suspicious Substance,CASE_REGISTERED
POL-2026-00470,13,Thoothukudi,64,192,PS-THO-B3,2026-02-25 01:24:19,ROUTINE_BEAT_PATROL,6,Unclassified / Suspicious Substance,ACTION_COMPLETED
POL-2026-00471,14,Kanniyakumari,70,209,PS-KAN-B2,2025-02-28 09:16:38,CHECKPOST_INTERCEPTION,6,Unclassified / Suspicious Substance,CASE_REGISTERED
POL-2026-00472,5,Tiruchirappalli,23,67,PS-TIR-B4,2026-06-04 23:14:40,SPECIAL_TASK_DRIVE,4,Chemical Precursors / Ephedrine,PENDING_INVESTIGATION
POL-2026-00473,10,Krishnagiri,50,149,PS-KRI-B1,2025-09-11 05:03:57,ROUTINE_BEAT_PATROL,6,Unclassified / Suspicious Substance,PENDING_INVESTIGATION
POL-2026-00474,32,Theni,156,466,PS-THE-B1,2026-03-28 07:29:33,CHECKPOST_INTERCEPTION,1,Commercial Ganja / Cannabis,ACTION_COMPLETED
POL-2026-00475,17,Chengalpattu,83,249,PS-CHE-B3,2025-11-04 16:59:25,SEARCH_SEIZURE,6,Unclassified / Suspicious Substance,CASE_REGISTERED
POL-2026-00476,10,Krishnagiri,48,142,PS-KRI-B4,2025-11-03 13:33:38,CHECKPOST_INTERCEPTION,4,Chemical Precursors / Ephedrine,ACTION_COMPLETED
POL-2026-00477,38,Tiruvannamalai,186,557,PS-TIR-B4,2025-03-28 12:36:26,CHECKPOST_INTERCEPTION,3,Prescription Narcotics / Codeine / Alprazolam,PENDING_INVESTIGATION
POL-2026-00478,18,Tiruvallur,87,259,PS-TIR-B3,2025-10-25 00:30:57,SEARCH_SEIZURE,4,Chemical Precursors / Ephedrine,CASE_REGISTERED
POL-2026-00479,10,Krishnagiri,48,143,PS-KRI-B4,2024-12-16 11:24:54,SPECIAL_TASK_DRIVE,3,Prescription Narcotics / Codeine / Alprazolam,ACTION_COMPLETED
POL-2026-00480,34,Nagapattinam,170,508,PS-NAG-B4,2026-08-17 00:45:15,SEARCH_SEIZURE,4,Chemical Precursors / Ephedrine,PENDING_INVESTIGATION
POL-2026-00481,4,Salem,19,55,PS-SAL-B1,2026-08-01 18:18:43,SEARCH_SEIZURE,3,Prescription Narcotics / Codeine / Alprazolam,CASE_REGISTERED
POL-2026-00482,3,Madurai,13,38,PS-MAD-B2,2025-10-11 22:47:01,SPECIAL_TASK_DRIVE,3,Prescription Narcotics / Codeine / Alprazolam,CASE_REGISTERED
POL-2026-00483,25,Karur,123,368,PS-KAR-B4,2026-06-10 18:08:56,ROUTINE_BEAT_PATROL,5,Opioid Analogues / Brown Sugar / Heroin,PENDING_INVESTIGATION
POL-2026-00484,12,Thanjavur,59,175,PS-THA-B1,2025-11-14 18:04:36,SEARCH_SEIZURE,3,Prescription Narcotics / Codeine / Alprazolam,ACTION_COMPLETED
POL-2026-00485,9,Vellore,44,132,PS-VEL-B4,2025-12-30 00:20:57,CHECKPOST_INTERCEPTION,5,Opioid Analogues / Brown Sugar / Heroin,CASE_REGISTERED
POL-2026-00486,35,Mayiladuthurai,175,525,PS-MAY-B4,2025-08-19 23:44:00,SEARCH_SEIZURE,5,Opioid Analogues / Brown Sugar / Heroin,PENDING_INVESTIGATION
POL-2026-00487,38,Tiruvannamalai,186,556,PS-TIR-B3,2025-05-28 06:17:47,SPECIAL_TASK_DRIVE,2,Synthetic Stimulants / MDMA / Meth,PENDING_INVESTIGATION
POL-2026-00488,38,Tiruvannamalai,187,559,PS-TIR-B3,2026-01-15 10:26:01,CHECKPOST_INTERCEPTION,3,Prescription Narcotics / Codeine / Alprazolam,ACTION_COMPLETED
POL-2026-00489,2,Coimbatore,8,24,PS-COI-B3,2026-07-23 22:04:30,ROUTINE_BEAT_PATROL,3,Prescription Narcotics / Codeine / Alprazolam,ACTION_COMPLETED
POL-2026-00490,32,Theni,156,467,PS-THE-B1,2025-12-20 04:11:12,ROUTINE_BEAT_PATROL,2,Synthetic Stimulants / MDMA / Meth,CASE_REGISTERED
POL-2026-00491,8,Tiruppur,40,118,PS-TIR-B2,2025-05-18 19:04:01,ROUTINE_BEAT_PATROL,4,Chemical Precursors / Ephedrine,CASE_REGISTERED
POL-2026-00492,24,Nilgiris,117,350,PS-NIL-B1,2025-11-27 04:04:57,SPECIAL_TASK_DRIVE,4,Chemical Precursors / Ephedrine,CASE_REGISTERED
POL-2026-00493,21,Kallakurichi,104,312,PS-KAL-B4,2024-12-19 20:34:32,SEARCH_SEIZURE,6,Unclassified / Suspicious Substance,CASE_REGISTERED
POL-2026-00494,10,Krishnagiri,47,139,PS-KRI-B1,2025-11-01 12:48:59,ROUTINE_BEAT_PATROL,4,Chemical Precursors / Ephedrine,CASE_REGISTERED
POL-2026-00495,29,Sivaganga,142,424,PS-SIV-B2,2025-06-09 15:21:25,SEARCH_SEIZURE,5,Opioid Analogues / Brown Sugar / Heroin,CASE_REGISTERED
POL-2026-00496,19,Cuddalore,91,273,PS-CUD-B1,2025-05-24 03:26:42,ROUTINE_BEAT_PATROL,1,Commercial Ganja / Cannabis,PENDING_INVESTIGATION
POL-2026-00497,25,Karur,123,367,PS-KAR-B1,2026-07-02 22:25:33,ROUTINE_BEAT_PATROL,3,Prescription Narcotics / Codeine / Alprazolam,ACTION_COMPLETED
POL-2026-00498,35,Mayiladuthurai,173,517,PS-MAY-B3,2025-10-13 01:18:50,ROUTINE_BEAT_PATROL,1,Commercial Ganja / Cannabis,ACTION_COMPLETED
POL-2026-00499,20,Viluppuram,100,299,PS-VIL-B1,2025-03-16 14:10:55,CHECKPOST_INTERCEPTION,6,Unclassified / Suspicious Substance,ACTION_COMPLETED
POL-2026-00500,12,Thanjavur,59,176,PS-THA-B1,2025-04-09 06:14:20,SEARCH_SEIZURE,5,Opioid Analogues / Brown Sugar / Heroin,PENDING_INVESTIGATION
POL-2026-00501,10,Krishnagiri,49,145,PS-KRI-B4,2025-11-02 14:20:51,SPECIAL_TASK_DRIVE,6,Unclassified / Suspicious Substance,ACTION_COMPLETED
POL-2026-00502,18,Tiruvallur,86,257,PS-TIR-B1,2026-06-04 00:35:45,SPECIAL_TASK_DRIVE,6,Unclassified / Suspicious Substance,CASE_REGISTERED
POL-2026-00503,22,Dharmapuri,109,325,PS-DHA-B1,2025-02-07 13:35:11,CHECKPOST_INTERCEPTION,2,Synthetic Stimulants / MDMA / Meth,PENDING_INVESTIGATION
POL-2026-00504,10,Krishnagiri,47,141,PS-KRI-B3,2026-02-26 11:08:26,CHECKPOST_INTERCEPTION,4,Chemical Precursors / Ephedrine,CASE_REGISTERED
POL-2026-00505,1,Chennai,5,15,PS-CHE-B3,2025-09-01 13:59:05,SEARCH_SEIZURE,3,Prescription Narcotics / Codeine / Alprazolam,ACTION_COMPLETED
POL-2026-00506,12,Thanjavur,59,177,PS-THA-B4,2025-02-18 08:18:35,ROUTINE_BEAT_PATROL,3,Prescription Narcotics / Codeine / Alprazolam,CASE_REGISTERED
POL-2026-00507,22,Dharmapuri,107,321,PS-DHA-B2,2026-05-21 12:10:39,SEARCH_SEIZURE,2,Synthetic Stimulants / MDMA / Meth,CASE_REGISTERED
POL-2026-00508,20,Viluppuram,100,298,PS-VIL-B3,2025-03-29 01:17:18,SPECIAL_TASK_DRIVE,4,Chemical Precursors / Ephedrine,CASE_REGISTERED
POL-2026-00509,24,Nilgiris,120,360,PS-NIL-B4,2025-06-23 14:35:12,ROUTINE_BEAT_PATROL,3,Prescription Narcotics / Codeine / Alprazolam,PENDING_INVESTIGATION
POL-2026-00510,17,Chengalpattu,82,246,PS-CHE-B4,2024-12-25 11:25:41,CHECKPOST_INTERCEPTION,4,Chemical Precursors / Ephedrine,PENDING_INVESTIGATION
POL-2026-00511,5,Tiruchirappalli,25,74,PS-TIR-B4,2024-09-20 06:06:07,SEARCH_SEIZURE,1,Commercial Ganja / Cannabis,PENDING_INVESTIGATION
POL-2026-00512,13,Thoothukudi,61,183,PS-THO-B1,2025-02-23 15:31:53,SEARCH_SEIZURE,5,Opioid Analogues / Brown Sugar / Heroin,CASE_REGISTERED
POL-2026-00513,25,Karur,122,366,PS-KAR-B4,2026-01-20 08:39:08,ROUTINE_BEAT_PATROL,4,Chemical Precursors / Ephedrine,PENDING_INVESTIGATION
POL-2026-00514,19,Cuddalore,91,271,PS-CUD-B2,2026-05-24 11:58:43,SPECIAL_TASK_DRIVE,2,Synthetic Stimulants / MDMA / Meth,PENDING_INVESTIGATION
POL-2026-00515,34,Nagapattinam,170,510,PS-NAG-B2,2026-05-23 06:16:15,SEARCH_SEIZURE,3,Prescription Narcotics / Codeine / Alprazolam,CASE_REGISTERED
POL-2026-00516,5,Tiruchirappalli,22,66,PS-TIR-B2,2026-05-03 15:46:02,ROUTINE_BEAT_PATROL,5,Opioid Analogues / Brown Sugar / Heroin,PENDING_INVESTIGATION
POL-2026-00517,33,Thiruvarur,164,492,PS-THI-B4,2024-11-04 06:39:24,ROUTINE_BEAT_PATROL,3,Prescription Narcotics / Codeine / Alprazolam,PENDING_INVESTIGATION
POL-2026-00518,1,Chennai,3,7,PS-CHE-B4,2024-12-24 23:11:43,SPECIAL_TASK_DRIVE,3,Prescription Narcotics / Codeine / Alprazolam,PENDING_INVESTIGATION
POL-2026-00519,4,Salem,20,58,PS-SAL-B2,2026-06-19 11:18:13,SEARCH_SEIZURE,2,Synthetic Stimulants / MDMA / Meth,ACTION_COMPLETED
POL-2026-00520,8,Tiruppur,36,106,PS-TIR-B4,2025-09-05 19:35:13,CHECKPOST_INTERCEPTION,4,Chemical Precursors / Ephedrine,ACTION_COMPLETED
POL-2026-00521,28,Pudukkottai,136,406,PS-PUD-B3,2025-06-10 18:04:18,CHECKPOST_INTERCEPTION,6,Unclassified / Suspicious Substance,PENDING_INVESTIGATION
POL-2026-00522,30,Ramanathapuram,148,443,PS-RAM-B1,2026-06-26 21:47:57,ROUTINE_BEAT_PATROL,1,Commercial Ganja / Cannabis,CASE_REGISTERED
POL-2026-00523,3,Madurai,15,43,PS-MAD-B2,2025-08-19 16:43:35,ROUTINE_BEAT_PATROL,4,Chemical Precursors / Ephedrine,ACTION_COMPLETED
POL-2026-00524,31,Virudhunagar,154,462,PS-VIR-B4,2024-10-06 04:33:31,SPECIAL_TASK_DRIVE,2,Synthetic Stimulants / MDMA / Meth,CASE_REGISTERED
POL-2026-00525,23,Namakkal,113,338,PS-NAM-B2,2025-04-03 00:40:16,CHECKPOST_INTERCEPTION,4,Chemical Precursors / Ephedrine,CASE_REGISTERED
POL-2026-00526,1,Chennai,2,4,PS-CHE-B4,2025-09-17 19:28:41,CHECKPOST_INTERCEPTION,4,Chemical Precursors / Ephedrine,ACTION_COMPLETED
POL-2026-00527,37,Tirupathur,184,551,PS-TIR-B4,2025-07-02 10:22:49,CHECKPOST_INTERCEPTION,5,Opioid Analogues / Brown Sugar / Heroin,PENDING_INVESTIGATION
POL-2026-00528,11,Dindigul,53,158,PS-DIN-B2,2025-11-12 20:22:44,SPECIAL_TASK_DRIVE,4,Chemical Precursors / Ephedrine,PENDING_INVESTIGATION
POL-2026-00529,22,Dharmapuri,109,326,PS-DHA-B4,2024-10-17 13:00:13,CHECKPOST_INTERCEPTION,5,Opioid Analogues / Brown Sugar / Heroin,CASE_REGISTERED
POL-2026-00530,15,Tenkasi,71,211,PS-TEN-B1,2026-01-17 05:13:54,SPECIAL_TASK_DRIVE,2,Synthetic Stimulants / MDMA / Meth,CASE_REGISTERED
POL-2026-00531,11,Dindigul,53,159,PS-DIN-B1,2026-07-20 10:35:59,ROUTINE_BEAT_PATROL,6,Unclassified / Suspicious Substance,CASE_REGISTERED
POL-2026-00532,33,Thiruvarur,164,490,PS-THI-B3,2026-03-10 05:31:57,ROUTINE_BEAT_PATROL,5,Opioid Analogues / Brown Sugar / Heroin,PENDING_INVESTIGATION
POL-2026-00533,17,Chengalpattu,84,250,PS-CHE-B2,2025-02-27 02:44:06,SPECIAL_TASK_DRIVE,2,Synthetic Stimulants / MDMA / Meth,ACTION_COMPLETED
POL-2026-00534,28,Pudukkottai,140,418,PS-PUD-B3,2026-01-31 05:16:46,CHECKPOST_INTERCEPTION,5,Opioid Analogues / Brown Sugar / Heroin,ACTION_COMPLETED
POL-2026-00535,21,Kallakurichi,103,308,PS-KAL-B2,2026-02-07 17:47:11,CHECKPOST_INTERCEPTION,4,Chemical Precursors / Ephedrine,CASE_REGISTERED
POL-2026-00536,37,Tirupathur,185,554,PS-TIR-B4,2025-12-21 11:04:28,SEARCH_SEIZURE,6,Unclassified / Suspicious Substance,ACTION_COMPLETED
POL-2026-00537,9,Vellore,44,131,PS-VEL-B3,2026-08-01 14:34:38,SEARCH_SEIZURE,5,Opioid Analogues / Brown Sugar / Heroin,CASE_REGISTERED
POL-2026-00538,23,Namakkal,114,341,PS-NAM-B1,2026-03-05 04:21:12,ROUTINE_BEAT_PATROL,4,Chemical Precursors / Ephedrine,CASE_REGISTERED
POL-2026-00539,26,Ariyalur,130,388,PS-ARI-B2,2026-04-22 23:37:26,ROUTINE_BEAT_PATROL,5,Opioid Analogues / Brown Sugar / Heroin,CASE_REGISTERED
POL-2026-00540,21,Kallakurichi,103,309,PS-KAL-B3,2025-03-29 07:26:50,SPECIAL_TASK_DRIVE,5,Opioid Analogues / Brown Sugar / Heroin,CASE_REGISTERED
POL-2026-00541,31,Virudhunagar,154,460,PS-VIR-B4,2024-10-05 03:04:19,ROUTINE_BEAT_PATROL,3,Prescription Narcotics / Codeine / Alprazolam,PENDING_INVESTIGATION
POL-2026-00542,14,Kanniyakumari,70,208,PS-KAN-B2,2026-06-11 05:40:39,SPECIAL_TASK_DRIVE,1,Commercial Ganja / Cannabis,ACTION_COMPLETED
POL-2026-00543,27,Perambalur,132,394,PS-PER-B4,2025-02-04 03:08:40,SPECIAL_TASK_DRIVE,3,Prescription Narcotics / Codeine / Alprazolam,CASE_REGISTERED
POL-2026-00544,38,Tiruvannamalai,187,559,PS-TIR-B4,2026-01-24 01:15:46,SPECIAL_TASK_DRIVE,2,Synthetic Stimulants / MDMA / Meth,ACTION_COMPLETED
POL-2026-00545,36,Ranipet,179,537,PS-RAN-B4,2025-01-29 17:51:05,SEARCH_SEIZURE,6,Unclassified / Suspicious Substance,ACTION_COMPLETED
POL-2026-00546,35,Mayiladuthurai,172,515,PS-MAY-B3,2024-12-08 03:45:48,SPECIAL_TASK_DRIVE,5,Opioid Analogues / Brown Sugar / Heroin,ACTION_COMPLETED
POL-2026-00547,4,Salem,19,55,PS-SAL-B1,2025-05-20 07:57:31,SPECIAL_TASK_DRIVE,4,Chemical Precursors / Ephedrine,CASE_REGISTERED
POL-2026-00548,4,Salem,18,54,PS-SAL-B3,2025-07-04 23:58:16,SPECIAL_TASK_DRIVE,6,Unclassified / Suspicious Substance,ACTION_COMPLETED
POL-2026-00549,22,Dharmapuri,109,327,PS-DHA-B1,2025-03-23 08:19:24,SEARCH_SEIZURE,3,Prescription Narcotics / Codeine / Alprazolam,ACTION_COMPLETED
POL-2026-00550,31,Virudhunagar,151,452,PS-VIR-B3,2025-08-22 12:20:15,SEARCH_SEIZURE,6,Unclassified / Suspicious Substance,ACTION_COMPLETED
POL-2026-00551,18,Tiruvallur,90,270,PS-TIR-B4,2025-09-22 10:02:09,SEARCH_SEIZURE,1,Commercial Ganja / Cannabis,CASE_REGISTERED
POL-2026-00552,28,Pudukkottai,137,410,PS-PUD-B4,2026-08-13 18:05:40,SPECIAL_TASK_DRIVE,4,Chemical Precursors / Ephedrine,CASE_REGISTERED
POL-2026-00553,26,Ariyalur,130,389,PS-ARI-B1,2025-02-22 18:57:28,ROUTINE_BEAT_PATROL,1,Commercial Ganja / Cannabis,PENDING_INVESTIGATION
POL-2026-00554,36,Ranipet,177,529,PS-RAN-B2,2026-01-21 03:57:39,SPECIAL_TASK_DRIVE,3,Prescription Narcotics / Codeine / Alprazolam,PENDING_INVESTIGATION
POL-2026-00555,21,Kallakurichi,102,306,PS-KAL-B3,2026-05-15 22:41:46,SEARCH_SEIZURE,1,Commercial Ganja / Cannabis,CASE_REGISTERED
POL-2026-00556,25,Karur,124,370,PS-KAR-B2,2025-01-30 08:58:18,SEARCH_SEIZURE,4,Chemical Precursors / Ephedrine,CASE_REGISTERED
POL-2026-00557,15,Tenkasi,75,224,PS-TEN-B2,2025-05-14 08:56:16,CHECKPOST_INTERCEPTION,1,Commercial Ganja / Cannabis,ACTION_COMPLETED
POL-2026-00558,24,Nilgiris,120,359,PS-NIL-B2,2024-10-16 07:38:18,SEARCH_SEIZURE,4,Chemical Precursors / Ephedrine,PENDING_INVESTIGATION
POL-2026-00559,12,Thanjavur,58,174,PS-THA-B3,2025-03-08 12:47:55,CHECKPOST_INTERCEPTION,6,Unclassified / Suspicious Substance,PENDING_INVESTIGATION
POL-2026-00560,34,Nagapattinam,167,500,PS-NAG-B3,2026-02-14 14:26:41,CHECKPOST_INTERCEPTION,2,Synthetic Stimulants / MDMA / Meth,ACTION_COMPLETED
POL-2026-00561,32,Theni,156,467,PS-THE-B3,2025-03-01 05:16:43,CHECKPOST_INTERCEPTION,1,Commercial Ganja / Cannabis,PENDING_INVESTIGATION
POL-2026-00562,35,Mayiladuthurai,172,515,PS-MAY-B2,2026-02-18 09:43:07,SPECIAL_TASK_DRIVE,2,Synthetic Stimulants / MDMA / Meth,CASE_REGISTERED
POL-2026-00563,1,Chennai,4,10,PS-CHE-B3,2026-08-01 11:15:08,ROUTINE_BEAT_PATROL,4,Chemical Precursors / Ephedrine,PENDING_INVESTIGATION
POL-2026-00564,18,Tiruvallur,90,269,PS-TIR-B2,2025-08-10 02:50:04,SPECIAL_TASK_DRIVE,6,Unclassified / Suspicious Substance,CASE_REGISTERED
POL-2026-00565,35,Mayiladuthurai,174,520,PS-MAY-B3,2025-12-11 09:04:29,SPECIAL_TASK_DRIVE,6,Unclassified / Suspicious Substance,CASE_REGISTERED
POL-2026-00566,32,Theni,160,478,PS-THE-B4,2024-10-02 11:03:21,ROUTINE_BEAT_PATROL,5,Opioid Analogues / Brown Sugar / Heroin,PENDING_INVESTIGATION
POL-2026-00567,26,Ariyalur,128,383,PS-ARI-B3,2024-10-23 10:35:23,SPECIAL_TASK_DRIVE,4,Chemical Precursors / Ephedrine,PENDING_INVESTIGATION
POL-2026-00568,37,Tirupathur,182,544,PS-TIR-B4,2026-07-22 21:49:47,ROUTINE_BEAT_PATROL,5,Opioid Analogues / Brown Sugar / Heroin,PENDING_INVESTIGATION
POL-2026-00569,28,Pudukkottai,137,410,PS-PUD-B1,2025-02-01 22:01:00,SEARCH_SEIZURE,6,Unclassified / Suspicious Substance,PENDING_INVESTIGATION
POL-2026-00570,18,Tiruvallur,87,259,PS-TIR-B3,2025-11-22 10:24:23,CHECKPOST_INTERCEPTION,6,Unclassified / Suspicious Substance,ACTION_COMPLETED
POL-2026-00571,2,Coimbatore,6,18,PS-COI-B2,2025-08-11 08:05:22,SEARCH_SEIZURE,5,Opioid Analogues / Brown Sugar / Heroin,CASE_REGISTERED
POL-2026-00572,19,Cuddalore,94,280,PS-CUD-B3,2026-05-13 23:50:21,ROUTINE_BEAT_PATROL,5,Opioid Analogues / Brown Sugar / Heroin,CASE_REGISTERED
POL-2026-00573,6,Tirunelveli,27,79,PS-TIR-B3,2025-07-09 06:30:46,SEARCH_SEIZURE,1,Commercial Ganja / Cannabis,PENDING_INVESTIGATION
POL-2026-00574,36,Ranipet,179,535,PS-RAN-B1,2025-05-04 02:21:24,SPECIAL_TASK_DRIVE,4,Chemical Precursors / Ephedrine,ACTION_COMPLETED
POL-2026-00575,9,Vellore,43,128,PS-VEL-B4,2025-09-23 07:04:08,CHECKPOST_INTERCEPTION,6,Unclassified / Suspicious Substance,PENDING_INVESTIGATION
POL-2026-00576,23,Namakkal,112,334,PS-NAM-B3,2025-09-02 18:54:17,SPECIAL_TASK_DRIVE,6,Unclassified / Suspicious Substance,PENDING_INVESTIGATION
POL-2026-00577,30,Ramanathapuram,148,443,PS-RAM-B3,2025-04-23 08:38:08,ROUTINE_BEAT_PATROL,2,Synthetic Stimulants / MDMA / Meth,ACTION_COMPLETED
POL-2026-00578,35,Mayiladuthurai,174,522,PS-MAY-B2,2025-07-10 00:15:38,CHECKPOST_INTERCEPTION,2,Synthetic Stimulants / MDMA / Meth,ACTION_COMPLETED
POL-2026-00579,13,Thoothukudi,62,185,PS-THO-B1,2024-11-14 13:39:50,ROUTINE_BEAT_PATROL,5,Opioid Analogues / Brown Sugar / Heroin,CASE_REGISTERED
POL-2026-00580,1,Chennai,2,4,PS-CHE-B2,2025-12-18 21:13:58,SPECIAL_TASK_DRIVE,2,Synthetic Stimulants / MDMA / Meth,CASE_REGISTERED
POL-2026-00581,7,Erode,32,94,PS-ERO-B3,2025-07-12 10:41:31,CHECKPOST_INTERCEPTION,6,Unclassified / Suspicious Substance,ACTION_COMPLETED
POL-2026-00582,7,Erode,31,93,PS-ERO-B2,2025-08-19 16:54:48,ROUTINE_BEAT_PATROL,1,Commercial Ganja / Cannabis,PENDING_INVESTIGATION
POL-2026-00583,20,Viluppuram,98,294,PS-VIL-B1,2025-08-25 01:12:43,SEARCH_SEIZURE,5,Opioid Analogues / Brown Sugar / Heroin,ACTION_COMPLETED
POL-2026-00584,29,Sivaganga,142,425,PS-SIV-B1,2025-11-21 18:08:19,CHECKPOST_INTERCEPTION,1,Commercial Ganja / Cannabis,PENDING_INVESTIGATION
POL-2026-00585,8,Tiruppur,36,107,PS-TIR-B4,2025-09-24 12:05:40,CHECKPOST_INTERCEPTION,3,Prescription Narcotics / Codeine / Alprazolam,ACTION_COMPLETED
POL-2026-00586,14,Kanniyakumari,69,207,PS-KAN-B1,2025-03-23 06:52:32,ROUTINE_BEAT_PATROL,3,Prescription Narcotics / Codeine / Alprazolam,CASE_REGISTERED
POL-2026-00587,32,Theni,156,467,PS-THE-B2,2025-08-22 09:33:02,CHECKPOST_INTERCEPTION,4,Chemical Precursors / Ephedrine,CASE_REGISTERED
POL-2026-00588,10,Krishnagiri,46,136,PS-KRI-B1,2025-12-04 21:17:22,ROUTINE_BEAT_PATROL,1,Commercial Ganja / Cannabis,ACTION_COMPLETED
POL-2026-00589,37,Tirupathur,184,551,PS-TIR-B1,2024-10-02 22:56:35,ROUTINE_BEAT_PATROL,1,Commercial Ganja / Cannabis,ACTION_COMPLETED
POL-2026-00590,37,Tirupathur,185,553,PS-TIR-B2,2025-05-25 06:03:20,SPECIAL_TASK_DRIVE,1,Commercial Ganja / Cannabis,PENDING_INVESTIGATION
POL-2026-00591,23,Namakkal,114,340,PS-NAM-B4,2026-03-17 08:25:56,SPECIAL_TASK_DRIVE,3,Prescription Narcotics / Codeine / Alprazolam,CASE_REGISTERED
POL-2026-00592,17,Chengalpattu,82,244,PS-CHE-B1,2025-04-15 06:33:42,SEARCH_SEIZURE,6,Unclassified / Suspicious Substance,ACTION_COMPLETED
POL-2026-00593,27,Perambalur,133,399,PS-PER-B1,2025-10-07 11:50:28,CHECKPOST_INTERCEPTION,5,Opioid Analogues / Brown Sugar / Heroin,PENDING_INVESTIGATION
POL-2026-00594,1,Chennai,1,1,PS-CHE-B3,2025-02-02 02:01:42,ROUTINE_BEAT_PATROL,6,Unclassified / Suspicious Substance,CASE_REGISTERED
