provenance_id,target_record_id,source_dataset,ingested_at,transformation_stage,verification_status,sha256_audit_hash
PRV-001099,CMP-2026-01176,CHECKPOST_SCANNER,2025-11-09 06:07:52,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,593775228818d99277cdd45b07f70c998dd66f62c6cb2c79c783f3a8ffa39efe
PRV-001100,CMP-2026-01185,CHECKPOST_SCANNER,2025-04-30 06:09:23,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,28989eb5836ad70e36239515553c6d1303c98ac935f197cd35b766326d7ea6df
PRV-001101,CMP-2026-00650,CHECKPOST_SCANNER,2025-01-20 03:47:22,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,3b2d45c28fa7f39a4827cd584f1b0f2d311bde2fd31e2dceadd4cf25a605e0c2
PRV-001102,CMP-2026-00428,POLICE_LEDGER,2025-05-16 09:41:55,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,8dabc13638556ec87c312588e411dcfca90d6258178fb6f9b760729a4b69a084
PRV-001103,CMP-2026-00721,POLICE_LEDGER,2025-10-01 01:59:20,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,541015a874b6b8657bd354672896a3f9120f7a61b606a3689112fd3f1738617e
PRV-001104,CMP-2026-00471,CITIZEN_PORTAL,2025-07-08 07:25:42,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,2520a3199005dfa036a2f532f85d89a0dd6d0fa37e340ab26ccccca9f772fe40
PRV-001105,CMP-2026-00405,CHECKPOST_SCANNER,2025-04-25 10:07:33,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,259a7f77c50b15d8d869c82974d58fea600ef6fe294f4e132ed2788e330c0ec6
PRV-001106,CMP-2026-01111,HEALTH_STAT,2025-07-29 04:42:29,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,b93675300cc807f4f2b08f3eae92e387910df7c8cc1a799b74755ed3d9d54b8e
PRV-001107,CMP-2026-01203,POLICE_LEDGER,2025-02-06 21:06:01,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,f1007ec7d25a5cf55b3a8e1453fdd302d31d61d21374a209da555be12b61ffbe
PRV-001108,CMP-2026-01226,CHECKPOST_SCANNER,2026-02-13 11:54:32,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,f1a09cdc9f091ba08feb366d8d8ebe8391c7027da96d1d2da18255d05860ac6b
PRV-001109,CMP-2026-00066,HEALTH_STAT,2025-06-11 19:40:29,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,dd663193dc088b6f987cdb1a60bf2c1a7ae5024cb6b8a8446c32498f465c311c
PRV-001110,CMP-2026-01078,HEALTH_STAT,2026-03-29 06:26:40,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,ef466fb60d5525750239e02c4300b38c63b4925bdca19b9b269b34beb5411d29
PRV-001111,CMP-2026-00484,CITIZEN_PORTAL,2025-02-19 10:45:23,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,0208feb21b5f88a29193d39f1af0e53ff4c7d6a1e23071391df7f9d44335a8e3
PRV-001112,CMP-2026-00289,CITIZEN_PORTAL,2026-05-23 23:38:05,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,1729f20429fbc10edea1574d35aa84210e2e6445b8a73e0125556e946ed2a00a
PRV-001113,CMP-2026-00324,CITIZEN_PORTAL,2025-11-13 05:17:51,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,74718c20b4b78de97aa2e1e81b1d8f7294138e1cd60e2002a803e27215523590
PRV-001114,CMP-2026-01071,CITIZEN_PORTAL,2025-08-27 00:11:03,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,99965fcdcf55555a15a2c0029640edb1f6646824a8d4d1e686645b4a138ec868
PRV-001115,CMP-2026-00162,HEALTH_STAT,2025-09-24 16:32:21,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,c85c3612d61690fc6bb009b810d71ac87625acf25b5d7e127bb1a82904ac1c87
PRV-001116,CMP-2026-00631,CITIZEN_PORTAL,2025-01-06 17:45:43,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,b08d6f5d83b3a11e580acf6785295193e593fbe1abfc21af23889ec00ed317a3
PRV-001117,CMP-2026-01004,CHECKPOST_SCANNER,2025-08-06 13:01:08,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,3d37006544ef4dd038a70b9ef627def01e899a259299e169d2a5d7c6e3557b0c
PRV-001118,CMP-2026-00258,POLICE_LEDGER,2024-11-29 09:08:12,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,9dbaf14fe2354db641b4d33c57dda152e7383ed17128885751e8c3e7ed6b63f8
PRV-001119,CMP-2026-01107,POLICE_LEDGER,2024-12-27 21:40:32,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,5840226167c41ba463f0abf63c526ea40a498a0fe9704988e65b8513d4f5e470
PRV-001120,CMP-2026-00420,CHECKPOST_SCANNER,2026-05-01 11:10:10,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,4399b4c0fb013d93b0d20b96cf0c207a6e301d6b16151db09607af077ff639dd
PRV-001121,CMP-2026-00029,HEALTH_STAT,2026-08-14 01:48:45,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,dbbc3824659d5a76ed0aea99913979f4ce29ac98e89454fbde5200ce2ffe4810
PRV-001122,CMP-2026-01236,CHECKPOST_SCANNER,2026-07-20 02:56:50,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,1e33b87711d31894343ecf2a04df3121011b7b6c1356407b344825d9ba5b686f
PRV-001123,CMP-2026-00704,POLICE_LEDGER,2025-06-05 19:42:34,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,e2f55fc3b911ac0b50615319fec56e1615f1a19255f542a643b88fdd697b3085
PRV-001124,CMP-2026-01054,HEALTH_STAT,2025-06-04 06:46:54,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,ba27788ee2b3a20c84bb3e82cfc9fa41f9ce4d437dc89ed456f32b2c0e450a59
PRV-001125,CMP-2026-00656,HEALTH_STAT,2025-06-06 23:00:04,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,98cd69e7f353473820b2186de438c2e1c6aa5d94b063308ecc22eb825628f8ce
PRV-001126,CMP-2026-00908,HEALTH_STAT,2024-12-22 16:09:32,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,9f77d67d6303e71b6ba988d25b72a1f6755c699a0436952c97e89f7fecea198f
PRV-001127,CMP-2026-00500,CITIZEN_PORTAL,2025-04-22 08:00:00,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,9d46fdcb66211224f00ee00d8ecd7d54c2123a8e46373fe6857d22f184892248
PRV-001128,CMP-2026-00134,HEALTH_STAT,2024-12-16 20:23:37,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,59f3353a4fc3ed3f4f7612cbca2ac4dad4263409aab949ae64a90ac111a7a4a1
PRV-001129,CMP-2026-00566,CITIZEN_PORTAL,2024-09-30 05:16:19,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,78b2626ade6d319a95956329fc9409096f51d119b77f8c563ae03d0c0b42cccc
PRV-001130,CMP-2026-00893,POLICE_LEDGER,2026-03-17 06:26:37,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,573d34ad932ebae952df251e44c2017e40412e195aacd5ff5a433a8439c0988b
PRV-001131,CMP-2026-00078,POLICE_LEDGER,2025-05-03 04:56:04,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,a75ffd9ea0896cd198a0feb4c5fc0d16be876d911464fb8a858788926175073f
PRV-001132,CMP-2026-00777,CHECKPOST_SCANNER,2025-08-22 19:52:10,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,fe65102105735a4bf4db54449aa2a6bd1ffd80eb9c0896a71e301c25d4ab0cce
PRV-001133,CMP-2026-00996,HEALTH_STAT,2024-11-12 04:15:13,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,e61e86fc98aba1e2d139ddd6e03df8f254945b67f0f89b64d74253affb574b61
PRV-001134,CMP-2026-01083,CITIZEN_PORTAL,2026-06-12 20:45:30,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,efee2d5a942a694af11c16e1efba38795c33ef12c3ea9d14a8e27fc76bc0f9c2
PRV-001135,CMP-2026-01227,CITIZEN_PORTAL,2025-07-01 11:15:00,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,fc52c9fbf6a60705ac205e2b5a57c1f094ddb0c2d41a96a640ae1bcc58b0804b
PRV-001136,CMP-2026-00987,CITIZEN_PORTAL,2025-04-05 15:59:38,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,b4fc2b90b5310f803b834ea01e98dbdeca54f2eb55ddb9df59598b57afe0da56
PRV-001137,CMP-2026-01148,CHECKPOST_SCANNER,2025-11-29 22:43:30,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,9d839ffc9a08ea808ba81f686f194866ebbe8f84a2b647d8977691a82b961c5a
PRV-001138,CMP-2026-01208,POLICE_LEDGER,2025-05-11 00:15:42,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,6f0161113f9946925c39ba5616283b5784bb4f4e652aaae114dc4dcf4379833d
PRV-001139,CMP-2026-00082,CITIZEN_PORTAL,2026-06-09 16:18:57,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,6c02a0dda8d6d085a7d53d6cf30c627355d7eaf7a4693a3b66bb3ba1f930c777
PRV-001140,CMP-2026-00628,CITIZEN_PORTAL,2026-07-12 22:53:54,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,85e4274185ee2d8068fa0157a365023433d476fc4db7131fba3936a3b0fd4b66
PRV-001141,CMP-2026-00742,HEALTH_STAT,2025-07-28 22:29:03,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,cf107f829ea80d716518a8f1f0b8732055a803eddca86bfe4d248a7908476a33
PRV-001142,CMP-2026-01232,POLICE_LEDGER,2025-03-02 06:03:41,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,03d72da8b989e7dd2f3380610bd18ee5854f2f1415d428a2e2bb6b40ba29e2f0
PRV-001143,CMP-2026-00710,CITIZEN_PORTAL,2026-04-10 05:55:02,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,135b7838f16d9b68599524f466ff233c03a8c1d30048c9e4565897c31159ffcf
PRV-001144,CMP-2026-00314,CHECKPOST_SCANNER,2026-07-31 23:54:53,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,c69d302f0ea65473946262eb76ae9c07ddf42d61ca503f8abf1f0baeb27c57f6
PRV-001145,CMP-2026-00656,POLICE_LEDGER,2024-10-07 07:35:44,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,843967e1a83d7ff21fb29d32cd934e6974c853cfd6cfd1dea5780699a5b4e255
PRV-001146,CMP-2026-00853,HEALTH_STAT,2026-01-10 16:18:11,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,63969d87ee7d00a4a2ddb84dbe8be55909d6167504ece67713a636f6da588d68
PRV-001147,CMP-2026-00927,CHECKPOST_SCANNER,2025-07-06 14:38:28,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,7ad634a731b281ff8903aebf529a809c8988a4887f7d8d08ce4430ddcf4b4205
PRV-001148,CMP-2026-00562,CHECKPOST_SCANNER,2025-11-24 19:06:37,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,da71f76357df4cee87d11dd3dc7fd694f755c2df1ccfa89bf2ca87a45598b7ce
PRV-001149,CMP-2026-00258,CITIZEN_PORTAL,2025-01-17 10:25:26,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,07ccbba3ba8980c756e6b43c5bd796f67b7bdcae7d858445b7bb10c58e2ade1c
PRV-001150,CMP-2026-00372,POLICE_LEDGER,2026-04-27 10:42:24,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,e00b30eacfb9041958c3470c3519bb48ce942398f4825cd9fdd3c382a36ef4a3
PRV-001151,CMP-2026-00484,CHECKPOST_SCANNER,2024-12-01 16:39:48,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,0a07f6bc89c07efc94bd30cfd98d60226b61e354e75d980061185f125aa198ac
PRV-001152,CMP-2026-00217,HEALTH_STAT,2024-12-29 21:24:27,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,4f0933324289b3efd07f6a29a74eb0ab0cabde7e19896209bf3a03c2b32f9d84
PRV-001153,CMP-2026-00850,POLICE_LEDGER,2025-07-08 06:13:50,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,b0780b2da641f8d178591ceedbe1a4e2b1a8ba727092da86429004e335104725
PRV-001154,CMP-2026-00796,CITIZEN_PORTAL,2025-10-06 09:06:02,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,22d9c590b619ade776dee5144700184966043ca00aaa7a7c3ab787e518abb26a
PRV-001155,CMP-2026-01176,CHECKPOST_SCANNER,2026-01-29 18:22:16,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,a62a84a6e9252e93a1790337531ff8f93857ab178268e1f47fcb6c97e926ae1e
PRV-001156,CMP-2026-00928,CHECKPOST_SCANNER,2026-06-09 07:40:57,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,4bc542b24b549e287ea78a42fe1a0eddfa554c84437b9d26d51880813dd5d7cc
PRV-001157,CMP-2026-00287,CITIZEN_PORTAL,2025-11-14 20:43:19,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,6906044683ef1beef461f5d2be29731bb64113f1afb5b78e9e36caf88b766385
PRV-001158,CMP-2026-01119,CHECKPOST_SCANNER,2026-03-19 09:42:53,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,674c1c8e5425b2d22df3458795b749e2ee5762924562f523d7b404eacdb68a85
PRV-001159,CMP-2026-00593,CHECKPOST_SCANNER,2024-10-10 09:27:22,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,4600750fc34cab4db5256783e15491f07cb5ee0b968a518cfe9cf895d9591c62
PRV-001160,CMP-2026-00338,HEALTH_STAT,2026-02-02 14:58:48,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,eeb2e8955c0662e8c6df1eda6169e4eeb55eddf6e445e1ab3bac58109cdbc67c
PRV-001161,CMP-2026-00108,POLICE_LEDGER,2025-02-14 20:32:20,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,952ec95bd02f8bb310a905dfdf0aed15b17219c0b7b34b645111f8b206d87b93
PRV-001162,CMP-2026-00960,HEALTH_STAT,2025-09-08 08:14:03,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,b0aaeb8bae39cb0c14d8d60815ce273f6727c45c6540b6122f32345dea3c23c9
PRV-001163,CMP-2026-00846,CITIZEN_PORTAL,2025-08-20 06:20:10,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,c85e48428b450e0ab035d353c9287c14538b9ac7350874fc61d4f6c223246ba6
PRV-001164,CMP-2026-00176,CITIZEN_PORTAL,2025-03-24 02:04:51,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,0f09f6b234aaee47a760eefd6e2afe935c6bcb2d557172e0f455b879694d09d6
PRV-001165,CMP-2026-00711,POLICE_LEDGER,2025-03-14 21:57:38,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,aa525d9d455779c5b00df95b4b0804465ede7977590475d8ca466965b19adb96
PRV-001166,CMP-2026-00836,CHECKPOST_SCANNER,2024-12-09 08:32:36,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,7dafe6c6a3149c0c956bec3d2dcadc6bf2ddff71bd7924fccce70160c0447f9e
PRV-001167,CMP-2026-00699,HEALTH_STAT,2025-09-01 08:17:13,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,bc3f028a55a6c8da1b43df1a916f6a531251b94950b9b8426b15312de39f8213
PRV-001168,CMP-2026-01180,CHECKPOST_SCANNER,2026-03-08 01:24:15,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,37075bc6b48fc03209ebbfe2fb09577bb4c23755dc48526883625f91aa91b80f
PRV-001169,CMP-2026-00967,CHECKPOST_SCANNER,2025-06-12 13:59:07,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,eb2df619deca70c785fd5d612e378ce43e5fad53b81448f73495fa43581d7eee
PRV-001170,CMP-2026-00402,POLICE_LEDGER,2025-12-18 21:56:52,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,9e9191b4c65b4ccaa637a240c95f983447ac0a81a786fc54a930c023ba5abb98
PRV-001171,CMP-2026-00340,CHECKPOST_SCANNER,2025-11-01 11:39:56,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,ed3f74dbff18632e0a19cf2f8e1a662461da6003cdc5753f8990246870ec3bbb
PRV-001172,CMP-2026-00430,CHECKPOST_SCANNER,2025-09-19 14:09:25,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,ff8bd026ad590f0920d50da7d5d6111351aa9175bf96c572445285c60ed36856
PRV-001173,CMP-2026-00452,POLICE_LEDGER,2025-11-02 15:31:07,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,386771646c44ee82a60dc55187b0aa84c9e6213380a2d46cad7435529acbe39c
PRV-001174,CMP-2026-00490,POLICE_LEDGER,2026-02-05 08:08:18,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,b03cd3710a8fc9b68df4d11f7f448cbceeee3b84671377fcb021cc5f8ec67bf8
PRV-001175,CMP-2026-01128,HEALTH_STAT,2026-04-04 04:57:40,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,fc6577158cc05f71bcef4f5c870f10aa7c59204d1758f947130a351bbec4bdc6
PRV-001176,CMP-2026-01083,CHECKPOST_SCANNER,2025-10-11 11:00:38,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,258653bc8cc7146bc5f51a486ab581b2fafa04b9ce22d2574862298a884e4ecc
PRV-001177,CMP-2026-01176,CITIZEN_PORTAL,2025-03-16 12:47:54,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,5cd2077c61e6372afead751ce00cdd7c95a6f4f7e782e9eae0465601800be784
PRV-001178,CMP-2026-00939,POLICE_LEDGER,2026-03-07 17:24:00,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,66cc219d9042e93835b6ca98b9c586360b1a4d633982493ad5b35146baed3ad0
PRV-001179,CMP-2026-00035,CITIZEN_PORTAL,2025-10-05 13:49:14,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,06fed7ee366e000cae61c39cd21ca6628d53a4697e079a8cc4a6fa750d219dd6
PRV-001180,CMP-2026-00299,CITIZEN_PORTAL,2026-04-10 07:40:20,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,38624067413ff1d355678f3cf3e441f3153a76b79419f5951864851c0198ce2d
PRV-001181,CMP-2026-00369,POLICE_LEDGER,2024-10-14 09:38:40,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,45b97e55fddd915b8a95c26efed334fe37691be51d075cf048f9a821bbb3658d
PRV-001182,CMP-2026-00514,CITIZEN_PORTAL,2025-08-29 22:08:58,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,9dbb3c7535655db82987bffe1f3153872a7fa9fdd2c47970898157d78b7be05a
PRV-001183,CMP-2026-00622,CHECKPOST_SCANNER,2024-12-19 14:20:40,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,56456fdc9132e50a98b48eb70ac1ee35bb445202e26c2d5764aeffc6fe19b07e
PRV-001184,CMP-2026-00988,CHECKPOST_SCANNER,2026-01-15 01:58:44,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,dd1763e62ef20ab0b2fd92beba96feff4ae85c335861ce5586c3dac8d33ec8d5
PRV-001185,CMP-2026-00553,HEALTH_STAT,2026-01-01 09:22:21,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,7667a690393bee9ae0f90dfd918cf5c47b4a628e391a24774f3e5f908758af14
PRV-001186,CMP-2026-01240,POLICE_LEDGER,2025-03-26 20:21:46,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,370cd0d14c115aba5d8af27c1d23cccc28c6587f117d8ab0fb24a83476f32c73
PRV-001187,CMP-2026-00333,HEALTH_STAT,2025-10-22 19:34:45,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,2bbd98529d2914ae73f4d40ae48449b99946174be290fbc01c7d3188c51bd8dc
PRV-001188,CMP-2026-01182,CITIZEN_PORTAL,2025-11-02 22:49:16,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,07655cd84e7bba608728fda5937b66220abecd97b7972b2323fe7a397c13aeb8
PRV-001189,CMP-2026-01102,POLICE_LEDGER,2025-02-03 13:43:57,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,d81af35cf528c21518fd8fb219836f74f504f3824a305ac55d8d3137c2139344
PRV-001190,CMP-2026-00521,HEALTH_STAT,2026-08-06 18:56:46,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,4f3cacbe4c0a6baf7087114a89830fb1bb68012a8ac2c8db46ff0ce38e9c5548
PRV-001191,CMP-2026-00935,CHECKPOST_SCANNER,2026-07-01 09:45:09,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,1b737da7a2ea557246228bfa7d609a2764ee3fbe83836bf8e89024b30e0f5a39
PRV-001192,CMP-2026-00904,CITIZEN_PORTAL,2026-03-01 00:41:53,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,0f9ece904885a19706a31db2829b4d16b9bf55b826f702cb4494a26751fa9abc
PRV-001193,CMP-2026-00980,CITIZEN_PORTAL,2024-12-17 17:20:58,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,d6b978a2c8253c9ac5092f4c5fde98321405a011ef92824114c80cf08b2c23a6
PRV-001194,CMP-2026-00703,CHECKPOST_SCANNER,2026-07-02 02:24:52,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,ffa7c6ae68bec8cc6ba6de41160cf3cc53d826b87dd8d0594efc52c3d5b2d79d
PRV-001195,CMP-2026-00570,POLICE_LEDGER,2026-02-03 04:11:30,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,fe84d47ab1b146a147551aa579fcde3107db1051a8cc840701781352dc5e57fc
PRV-001196,CMP-2026-00650,POLICE_LEDGER,2025-06-08 01:27:06,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,b9e73368fb5ed1a4a6ebee50df2a5715450b0bd1467fba94f7ab74b08253752f
PRV-001197,CMP-2026-00002,CITIZEN_PORTAL,2025-12-07 02:32:03,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,5336d79d88dac1329d68eddda59d22a7d8c425819a8286f31b7c1e5cac89f11d
PRV-001198,CMP-2026-00501,CHECKPOST_SCANNER,2026-04-11 19:47:58,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,76ae8e37013bef769684c68495078c41a2bd454a3653a00a1a2ded1aa2086e60
PRV-001199,CMP-2026-00067,HEALTH_STAT,2025-01-17 07:48:51,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,a1c5c70bf1a4d18db4bbe88eb7b97c140eef858a82a2142f7413fc1d7460d5fa
PRV-001200,CMP-2026-01048,CITIZEN_PORTAL,2024-10-09 22:25:05,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,323bcb52ce73ec0d2750c791ecebff25d832997734d55ad1698d105cf7556a13
PRV-001201,CMP-2026-00365,HEALTH_STAT,2026-07-16 00:10:04,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,6ffcb45e5c84136a0031c907c3011c5cdfe2872e92ef12af3a7b69f2bb26a0f3
PRV-001202,CMP-2026-00814,CHECKPOST_SCANNER,2025-08-17 01:54:52,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,9cedd41bc1297d304cafaae60840133f3098157badcbb5802d3bb67eaa22176b
PRV-001203,CMP-2026-00264,CITIZEN_PORTAL,2026-01-04 03:22:04,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,296a0a88ee177eb68ed83bb1e5e1872a728caed72924a284cd6a637a3b0d8473
PRV-001204,CMP-2026-00495,CITIZEN_PORTAL,2025-02-15 13:36:17,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,bcdb5349854dbd95dce43b59a646af5899f63c6a5570e771919046d644265236
PRV-001205,CMP-2026-00515,CITIZEN_PORTAL,2024-12-01 09:32:41,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,9c3c239f108a3107b329cf43623acc50742cfe190956df2448b908ec6969aff9
PRV-001206,CMP-2026-01230,CITIZEN_PORTAL,2025-04-20 09:57:00,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,2910c088247a19a492fb71962fa7aa2114ad77081391cdbb500da5da40037428
PRV-001207,CMP-2026-01142,HEALTH_STAT,2025-10-05 14:44:44,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,40cfac2900b457a43d602d44cfd2499339b64eef38ed7ac1b9dcb45a92718e46
PRV-001208,CMP-2026-01186,CITIZEN_PORTAL,2025-10-19 21:24:30,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,67ca96ba5b5386a9465a317866db8814847ce38eb45f09e9e7364d0e32b37193
PRV-001209,CMP-2026-00319,CHECKPOST_SCANNER,2026-07-10 17:06:29,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,1d690d207f6de470d4b4983b2284b5ee2ae3203319abc0ebed3a0d27e4d5b4e9
PRV-001210,CMP-2026-00243,CITIZEN_PORTAL,2024-11-06 14:16:17,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,d4e03da720b054b142735e923c04acd873288f57cde896c59ca06e4454dd6264
PRV-001211,CMP-2026-00530,CITIZEN_PORTAL,2026-03-03 01:42:35,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,3d4bf10d1a771c6416b6d51980700d6ae16708a099f672c825cdd42b881514c7
PRV-001212,CMP-2026-00133,CITIZEN_PORTAL,2025-07-07 10:35:39,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,fed7e5c05815714b3413aa50aad95af303b579a367489b0b34d39711ef07c47e
PRV-001213,CMP-2026-01149,POLICE_LEDGER,2026-08-09 02:46:11,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,ec91c7d58d0cd52572e174caae84bb30947464dd76db599a775935781f837762
PRV-001214,CMP-2026-00849,HEALTH_STAT,2025-07-29 00:37:59,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,ddade40c5402519166ae2b85e4d4a8dc8184e29ed2b951e3c0ad86922b4c65cc
