signal_id,district_id,district_name,taluk_id,locality_id,locality_name,timestamp,category_id,category_name,lifecycle_state,transition_trigger,confidence_score
EMG-SIG-00427,4,Salem,19,55,Salem West Market,2024-12-02 06:10:30,6,Unclassified / Suspicious Substance,DISMISSED,MULTI_SOURCE_CORROBORATION,71
EMG-SIG-00428,27,Perambalur,132,394,Perambalur South Market,2025-09-23 06:51:29,2,Synthetic Stimulants / MDMA / Meth,CORROBORATED,FIRST_TIME_ANOMALY,85
EMG-SIG-00429,37,Tirupathur,181,541,Tirupathur North Market,2025-12-30 17:05:55,5,Opioid Analogues / Brown Sugar / Heroin,EMERGING,MULTI_SOURCE_CORROBORATION,88
EMG-SIG-00430,2,Coimbatore,8,22,Coimbatore East Market,2025-11-01 22:37:28,4,Chemical Precursors / Ephedrine,NEW_SIGNAL,FIRST_TIME_ANOMALY,74
EMG-SIG-00431,7,Erode,32,94,Erode South Market,2025-12-10 11:46:21,3,Prescription Narcotics / Codeine / Alprazolam,DISMISSED,FIRST_TIME_ANOMALY,81
EMG-SIG-00432,8,Tiruppur,40,119,Tiruppur Central Campus Zone,2026-03-03 21:57:26,6,Unclassified / Suspicious Substance,PERSISTENT,MULTI_SOURCE_CORROBORATION,84
EMG-SIG-00433,8,Tiruppur,39,115,Tiruppur West Market,2025-12-27 13:09:06,3,Prescription Narcotics / Codeine / Alprazolam,DISMISSED,MICRO_CLUSTER_48H,82
EMG-SIG-00434,5,Tiruchirappalli,23,67,Tiruchirappalli East Market,2025-01-13 15:13:11,2,Synthetic Stimulants / MDMA / Meth,EMERGING,MULTI_SOURCE_CORROBORATION,84
EMG-SIG-00435,1,Chennai,5,13,Chennai Central Market,2026-06-05 10:58:24,3,Prescription Narcotics / Codeine / Alprazolam,NEW_SIGNAL,MULTI_SOURCE_CORROBORATION,80
EMG-SIG-00436,24,Nilgiris,117,349,Nilgiris South Market,2025-09-06 22:48:47,6,Unclassified / Suspicious Substance,CORROBORATED,MULTI_SOURCE_CORROBORATION,81
EMG-SIG-00437,21,Kallakurichi,105,313,Kallakurichi Central Market,2025-07-29 16:06:54,1,Commercial Ganja / Cannabis,PERSISTENT,MICRO_CLUSTER_48H,86
EMG-SIG-00438,37,Tirupathur,182,546,Tirupathur South Industrial Bypass,2026-02-10 10:43:36,4,Chemical Precursors / Ephedrine,UNVERIFIED,FIRST_TIME_ANOMALY,84
EMG-SIG-00439,15,Tenkasi,72,214,Tenkasi South Market,2024-10-18 08:58:42,3,Prescription Narcotics / Codeine / Alprazolam,CORROBORATED,FIRST_TIME_ANOMALY,83
EMG-SIG-00440,2,Coimbatore,9,27,Coimbatore West Industrial Bypass,2026-01-12 06:17:15,1,Commercial Ganja / Cannabis,CORROBORATED,FIRST_TIME_ANOMALY,74
EMG-SIG-00441,6,Tirunelveli,29,85,Tirunelveli West Market,2025-10-17 20:47:55,5,Opioid Analogues / Brown Sugar / Heroin,PERSISTENT,FIRST_TIME_ANOMALY,68
EMG-SIG-00442,1,Chennai,3,7,Chennai East Market,2026-03-19 01:55:49,3,Prescription Narcotics / Codeine / Alprazolam,EMERGING,MICRO_CLUSTER_48H,70
EMG-SIG-00443,11,Dindigul,55,165,Dindigul Central Industrial Bypass,2025-04-22 08:42:40,1,Commercial Ganja / Cannabis,PERSISTENT,MICRO_CLUSTER_48H,80
EMG-SIG-00444,36,Ranipet,176,528,Ranipet North Industrial Bypass,2025-12-17 01:14:10,3,Prescription Narcotics / Codeine / Alprazolam,NEW_SIGNAL,MULTI_SOURCE_CORROBORATION,72
EMG-SIG-00445,29,Sivaganga,144,431,Sivaganga West Campus Zone,2026-05-26 12:28:53,2,Synthetic Stimulants / MDMA / Meth,EMERGING,FIRST_TIME_ANOMALY,86
EMG-SIG-00446,13,Thoothukudi,64,190,Thoothukudi West Market,2024-10-29 06:33:42,2,Synthetic Stimulants / MDMA / Meth,EMERGING,MULTI_SOURCE_CORROBORATION,89
EMG-SIG-00447,2,Coimbatore,7,21,Coimbatore South Industrial Bypass,2025-10-04 15:10:44,1,Commercial Ganja / Cannabis,DISMISSED,MULTI_SOURCE_CORROBORATION,83
EMG-SIG-00448,7,Erode,31,92,Erode North Campus Zone,2025-09-25 00:49:01,5,Opioid Analogues / Brown Sugar / Heroin,CORROBORATED,MULTI_SOURCE_CORROBORATION,94
EMG-SIG-00449,24,Nilgiris,117,350,Nilgiris South Campus Zone,2025-02-11 11:11:19,1,Commercial Ganja / Cannabis,DISMISSED,MULTI_SOURCE_CORROBORATION,93
EMG-SIG-00450,1,Chennai,3,7,Chennai East Market,2025-03-13 19:02:21,5,Opioid Analogues / Brown Sugar / Heroin,CORROBORATED,MULTI_SOURCE_CORROBORATION,85
EMG-SIG-00451,8,Tiruppur,36,107,Tiruppur North Campus Zone,2025-11-11 01:34:41,1,Commercial Ganja / Cannabis,NEW_SIGNAL,MULTI_SOURCE_CORROBORATION,86
EMG-SIG-00452,9,Vellore,43,129,Vellore East Industrial Bypass,2025-01-23 15:13:08,5,Opioid Analogues / Brown Sugar / Heroin,PERSISTENT,FIRST_TIME_ANOMALY,74
EMG-SIG-00453,7,Erode,32,94,Erode South Market,2024-10-08 00:03:03,4,Chemical Precursors / Ephedrine,DISMISSED,MICRO_CLUSTER_48H,78
EMG-SIG-00454,13,Thoothukudi,64,192,Thoothukudi West Industrial Bypass,2025-02-20 00:21:33,6,Unclassified / Suspicious Substance,UNVERIFIED,FIRST_TIME_ANOMALY,85
EMG-SIG-00455,27,Perambalur,132,396,Perambalur South Industrial Bypass,2026-07-06 00:47:41,6,Unclassified / Suspicious Substance,CORROBORATED,FIRST_TIME_ANOMALY,72
EMG-SIG-00456,1,Chennai,1,2,Chennai North Campus Zone,2025-07-26 05:20:37,6,Unclassified / Suspicious Substance,PERSISTENT,FIRST_TIME_ANOMALY,89
EMG-SIG-00457,24,Nilgiris,120,358,Nilgiris Central Market,2026-01-05 03:36:02,1,Commercial Ganja / Cannabis,CORROBORATED,MULTI_SOURCE_CORROBORATION,74
EMG-SIG-00458,10,Krishnagiri,47,141,Krishnagiri South Industrial Bypass,2025-08-01 23:37:33,6,Unclassified / Suspicious Substance,DISMISSED,MULTI_SOURCE_CORROBORATION,82
EMG-SIG-00459,29,Sivaganga,141,422,Sivaganga North Campus Zone,2025-04-07 00:28:08,2,Synthetic Stimulants / MDMA / Meth,EMERGING,MICRO_CLUSTER_48H,81
EMG-SIG-00460,22,Dharmapuri,109,325,Dharmapuri West Market,2024-09-30 04:29:58,1,Commercial Ganja / Cannabis,EMERGING,FIRST_TIME_ANOMALY,71
EMG-SIG-00461,24,Nilgiris,118,353,Nilgiris East Campus Zone,2025-06-06 00:12:05,3,Prescription Narcotics / Codeine / Alprazolam,CORROBORATED,MULTI_SOURCE_CORROBORATION,82
EMG-SIG-00462,7,Erode,33,98,Erode East Campus Zone,2026-05-15 06:52:01,4,Chemical Precursors / Ephedrine,PERSISTENT,MICRO_CLUSTER_48H,88
EMG-SIG-00463,31,Virudhunagar,153,457,Virudhunagar East Market,2025-09-28 09:43:09,5,Opioid Analogues / Brown Sugar / Heroin,UNVERIFIED,MULTI_SOURCE_CORROBORATION,67
EMG-SIG-00464,24,Nilgiris,120,359,Nilgiris Central Campus Zone,2026-06-09 00:46:55,5,Opioid Analogues / Brown Sugar / Heroin,EMERGING,MULTI_SOURCE_CORROBORATION,80
EMG-SIG-00465,21,Kallakurichi,102,306,Kallakurichi South Industrial Bypass,2024-10-14 00:31:01,2,Synthetic Stimulants / MDMA / Meth,EMERGING,MICRO_CLUSTER_48H,67
EMG-SIG-00466,19,Cuddalore,94,282,Cuddalore West Industrial Bypass,2026-03-07 20:38:17,3,Prescription Narcotics / Codeine / Alprazolam,PERSISTENT,MULTI_SOURCE_CORROBORATION,68
EMG-SIG-00467,29,Sivaganga,142,426,Sivaganga South Industrial Bypass,2025-06-07 08:45:09,4,Chemical Precursors / Ephedrine,CORROBORATED,MICRO_CLUSTER_48H,73
EMG-SIG-00468,38,Tiruvannamalai,186,558,Tiruvannamalai North Industrial Bypass,2024-11-12 16:34:53,6,Unclassified / Suspicious Substance,UNVERIFIED,FIRST_TIME_ANOMALY,79
EMG-SIG-00469,7,Erode,33,97,Erode East Market,2025-02-10 15:10:27,1,Commercial Ganja / Cannabis,UNVERIFIED,FIRST_TIME_ANOMALY,94
EMG-SIG-00470,27,Perambalur,131,392,Perambalur North Campus Zone,2026-08-05 05:54:15,1,Commercial Ganja / Cannabis,UNVERIFIED,MULTI_SOURCE_CORROBORATION,93
EMG-SIG-00471,18,Tiruvallur,86,258,Tiruvallur North Industrial Bypass,2026-08-19 21:41:54,4,Chemical Precursors / Ephedrine,UNVERIFIED,MULTI_SOURCE_CORROBORATION,69
EMG-SIG-00472,5,Tiruchirappalli,25,74,Tiruchirappalli Central Campus Zone,2025-04-11 03:14:47,1,Commercial Ganja / Cannabis,UNVERIFIED,FIRST_TIME_ANOMALY,82
EMG-SIG-00473,31,Virudhunagar,154,461,Virudhunagar West Campus Zone,2025-06-22 20:31:37,5,Opioid Analogues / Brown Sugar / Heroin,EMERGING,MICRO_CLUSTER_48H,84
EMG-SIG-00474,12,Thanjavur,56,166,Thanjavur North Market,2025-05-26 08:46:43,1,Commercial Ganja / Cannabis,PERSISTENT,MULTI_SOURCE_CORROBORATION,75
EMG-SIG-00475,12,Thanjavur,59,175,Thanjavur West Market,2024-10-30 02:34:52,6,Unclassified / Suspicious Substance,EMERGING,MULTI_SOURCE_CORROBORATION,90
EMG-SIG-00476,29,Sivaganga,141,422,Sivaganga North Campus Zone,2025-08-18 16:27:56,4,Chemical Precursors / Ephedrine,DISMISSED,MICRO_CLUSTER_48H,90
EMG-SIG-00477,32,Theni,159,477,Theni West Industrial Bypass,2026-07-10 19:14:05,1,Commercial Ganja / Cannabis,NEW_SIGNAL,MULTI_SOURCE_CORROBORATION,86
EMG-SIG-00478,34,Nagapattinam,168,504,Nagapattinam East Industrial Bypass,2026-01-27 12:58:55,1,Commercial Ganja / Cannabis,PERSISTENT,MICRO_CLUSTER_48H,78
EMG-SIG-00479,19,Cuddalore,94,282,Cuddalore West Industrial Bypass,2025-04-09 11:42:15,3,Prescription Narcotics / Codeine / Alprazolam,NEW_SIGNAL,MULTI_SOURCE_CORROBORATION,70
EMG-SIG-00480,32,Theni,160,479,Theni Central Campus Zone,2025-02-04 22:28:02,4,Chemical Precursors / Ephedrine,DISMISSED,MULTI_SOURCE_CORROBORATION,78
EMG-SIG-00481,34,Nagapattinam,167,500,Nagapattinam South Campus Zone,2024-12-04 13:03:29,3,Prescription Narcotics / Codeine / Alprazolam,EMERGING,MULTI_SOURCE_CORROBORATION,89
EMG-SIG-00482,35,Mayiladuthurai,173,519,Mayiladuthurai East Industrial Bypass,2024-12-14 09:29:25,3,Prescription Narcotics / Codeine / Alprazolam,EMERGING,MULTI_SOURCE_CORROBORATION,76
EMG-SIG-00483,34,Nagapattinam,166,498,Nagapattinam North Industrial Bypass,2024-12-05 06:03:20,5,Opioid Analogues / Brown Sugar / Heroin,EMERGING,MICRO_CLUSTER_48H,87
EMG-SIG-00484,22,Dharmapuri,108,324,Dharmapuri East Industrial Bypass,2024-10-28 07:23:34,3,Prescription Narcotics / Codeine / Alprazolam,PERSISTENT,MICRO_CLUSTER_48H,87
EMG-SIG-00485,35,Mayiladuthurai,173,517,Mayiladuthurai East Market,2025-08-22 19:48:26,1,Commercial Ganja / Cannabis,CORROBORATED,MICRO_CLUSTER_48H,74
EMG-SIG-00486,23,Namakkal,114,340,Namakkal West Market,2026-04-25 01:03:38,5,Opioid Analogues / Brown Sugar / Heroin,CORROBORATED,MICRO_CLUSTER_48H,89
EMG-SIG-00487,13,Thoothukudi,61,182,Thoothukudi North Campus Zone,2025-06-01 13:44:10,2,Synthetic Stimulants / MDMA / Meth,EMERGING,MICRO_CLUSTER_48H,87
EMG-SIG-00488,18,Tiruvallur,89,265,Tiruvallur West Market,2025-07-23 22:56:16,5,Opioid Analogues / Brown Sugar / Heroin,NEW_SIGNAL,MULTI_SOURCE_CORROBORATION,73
EMG-SIG-00489,36,Ranipet,179,535,Ranipet West Market,2025-01-23 05:42:31,2,Synthetic Stimulants / MDMA / Meth,NEW_SIGNAL,FIRST_TIME_ANOMALY,86
EMG-SIG-00490,13,Thoothukudi,65,195,Thoothukudi Central Industrial Bypass,2025-12-16 12:07:26,6,Unclassified / Suspicious Substance,NEW_SIGNAL,MICRO_CLUSTER_48H,72
EMG-SIG-00491,36,Ranipet,177,530,Ranipet South Campus Zone,2026-04-14 01:50:53,4,Chemical Precursors / Ephedrine,CORROBORATED,MICRO_CLUSTER_48H,82
EMG-SIG-00492,24,Nilgiris,120,359,Nilgiris Central Campus Zone,2026-08-02 09:31:04,2,Synthetic Stimulants / MDMA / Meth,NEW_SIGNAL,MICRO_CLUSTER_48H,87
EMG-SIG-00493,25,Karur,122,364,Karur South Market,2025-12-29 20:34:57,3,Prescription Narcotics / Codeine / Alprazolam,NEW_SIGNAL,MULTI_SOURCE_CORROBORATION,89
EMG-SIG-00494,1,Chennai,5,15,Chennai Central Industrial Bypass,2026-03-25 01:25:31,6,Unclassified / Suspicious Substance,PERSISTENT,MICRO_CLUSTER_48H,73
EMG-SIG-00495,14,Kanniyakumari,70,210,Kanniyakumari Central Industrial Bypass,2026-05-21 16:58:19,2,Synthetic Stimulants / MDMA / Meth,DISMISSED,MICRO_CLUSTER_48H,77
EMG-SIG-00496,28,Pudukkottai,140,419,Pudukkottai Central Campus Zone,2024-12-31 12:31:36,5,Opioid Analogues / Brown Sugar / Heroin,UNVERIFIED,FIRST_TIME_ANOMALY,81
EMG-SIG-00497,5,Tiruchirappalli,24,71,Tiruchirappalli West Campus Zone,2024-12-12 12:40:56,6,Unclassified / Suspicious Substance,DISMISSED,MULTI_SOURCE_CORROBORATION,92
EMG-SIG-00498,30,Ramanathapuram,150,449,Ramanathapuram Central Campus Zone,2026-05-04 13:41:01,3,Prescription Narcotics / Codeine / Alprazolam,NEW_SIGNAL,MULTI_SOURCE_CORROBORATION,78
EMG-SIG-00499,32,Theni,158,474,Theni East Industrial Bypass,2026-02-15 06:43:29,1,Commercial Ganja / Cannabis,DISMISSED,FIRST_TIME_ANOMALY,73
EMG-SIG-00500,16,Kancheepuram,80,239,Kancheepuram Central Campus Zone,2025-02-20 16:19:34,2,Synthetic Stimulants / MDMA / Meth,NEW_SIGNAL,MICRO_CLUSTER_48H,78
EMG-SIG-00501,11,Dindigul,51,153,Dindigul North Industrial Bypass,2026-07-02 09:50:09,4,Chemical Precursors / Ephedrine,CORROBORATED,MICRO_CLUSTER_48H,93
EMG-SIG-00502,16,Kancheepuram,79,236,Kancheepuram West Campus Zone,2025-03-15 08:55:24,6,Unclassified / Suspicious Substance,CORROBORATED,MULTI_SOURCE_CORROBORATION,67
EMG-SIG-00503,34,Nagapattinam,169,505,Nagapattinam West Market,2026-01-27 23:02:35,2,Synthetic Stimulants / MDMA / Meth,DISMISSED,MULTI_SOURCE_CORROBORATION,70
EMG-SIG-00504,30,Ramanathapuram,146,438,Ramanathapuram North Industrial Bypass,2025-12-25 02:17:08,2,Synthetic Stimulants / MDMA / Meth,CORROBORATED,FIRST_TIME_ANOMALY,91
EMG-SIG-00505,5,Tiruchirappalli,24,71,Tiruchirappalli West Campus Zone,2026-06-02 07:58:58,3,Prescription Narcotics / Codeine / Alprazolam,NEW_SIGNAL,MICRO_CLUSTER_48H,91
EMG-SIG-00506,2,Coimbatore,10,29,Coimbatore Central Campus Zone,2025-05-11 21:30:32,1,Commercial Ganja / Cannabis,EMERGING,MULTI_SOURCE_CORROBORATION,67
EMG-SIG-00507,28,Pudukkottai,136,407,Pudukkottai North Campus Zone,2026-01-16 14:07:49,4,Chemical Precursors / Ephedrine,DISMISSED,MICRO_CLUSTER_48H,68
EMG-SIG-00508,37,Tirupathur,184,552,Tirupathur West Industrial Bypass,2026-01-28 03:09:02,1,Commercial Ganja / Cannabis,CORROBORATED,MULTI_SOURCE_CORROBORATION,78
EMG-SIG-00509,24,Nilgiris,119,356,Nilgiris West Campus Zone,2025-02-04 15:45:29,1,Commercial Ganja / Cannabis,CORROBORATED,FIRST_TIME_ANOMALY,66
EMG-SIG-00510,10,Krishnagiri,48,144,Krishnagiri East Industrial Bypass,2025-11-08 17:13:40,1,Commercial Ganja / Cannabis,PERSISTENT,MULTI_SOURCE_CORROBORATION,94
EMG-SIG-00511,31,Virudhunagar,151,453,Virudhunagar North Industrial Bypass,2025-09-20 23:57:36,3,Prescription Narcotics / Codeine / Alprazolam,NEW_SIGNAL,FIRST_TIME_ANOMALY,75
EMG-SIG-00512,3,Madurai,14,40,Madurai West Market,2025-08-31 19:37:02,4,Chemical Precursors / Ephedrine,CORROBORATED,MULTI_SOURCE_CORROBORATION,70
EMG-SIG-00513,24,Nilgiris,120,360,Nilgiris Central Industrial Bypass,2025-07-11 22:46:32,2,Synthetic Stimulants / MDMA / Meth,UNVERIFIED,MULTI_SOURCE_CORROBORATION,94
EMG-SIG-00514,19,Cuddalore,93,278,Cuddalore East Campus Zone,2026-07-16 13:45:50,5,Opioid Analogues / Brown Sugar / Heroin,PERSISTENT,MICRO_CLUSTER_48H,69
EMG-SIG-00515,3,Madurai,11,33,Madurai North Industrial Bypass,2025-04-04 15:18:53,3,Prescription Narcotics / Codeine / Alprazolam,UNVERIFIED,MICRO_CLUSTER_48H,87
EMG-SIG-00516,13,Thoothukudi,62,185,Thoothukudi South Campus Zone,2025-07-07 07:33:16,2,Synthetic Stimulants / MDMA / Meth,CORROBORATED,FIRST_TIME_ANOMALY,90
EMG-SIG-00517,2,Coimbatore,8,23,Coimbatore East Campus Zone,2026-07-30 21:04:22,2,Synthetic Stimulants / MDMA / Meth,PERSISTENT,FIRST_TIME_ANOMALY,85
EMG-SIG-00518,20,Viluppuram,96,286,Viluppuram North Market,2026-07-07 00:48:54,6,Unclassified / Suspicious Substance,DISMISSED,MICRO_CLUSTER_48H,72
EMG-SIG-00519,38,Tiruvannamalai,190,568,Tiruvannamalai Central Market,2025-09-02 00:26:32,6,Unclassified / Suspicious Substance,PERSISTENT,MICRO_CLUSTER_48H,94
EMG-SIG-00520,37,Tirupathur,182,544,Tirupathur South Market,2025-03-14 04:39:50,2,Synthetic Stimulants / MDMA / Meth,UNVERIFIED,FIRST_TIME_ANOMALY,88
EMG-SIG-00521,26,Ariyalur,130,388,Ariyalur Central Market,2024-12-20 05:45:33,4,Chemical Precursors / Ephedrine,UNVERIFIED,FIRST_TIME_ANOMALY,66
EMG-SIG-00522,31,Virudhunagar,153,458,Virudhunagar East Campus Zone,2026-08-06 22:36:25,1,Commercial Ganja / Cannabis,PERSISTENT,FIRST_TIME_ANOMALY,82
EMG-SIG-00523,12,Thanjavur,56,168,Thanjavur North Industrial Bypass,2026-06-13 11:49:49,5,Opioid Analogues / Brown Sugar / Heroin,UNVERIFIED,MULTI_SOURCE_CORROBORATION,69
EMG-SIG-00524,23,Namakkal,114,340,Namakkal West Market,2025-05-23 11:58:42,6,Unclassified / Suspicious Substance,NEW_SIGNAL,FIRST_TIME_ANOMALY,65
EMG-SIG-00525,25,Karur,125,374,Karur Central Campus Zone,2026-03-12 13:49:29,4,Chemical Precursors / Ephedrine,EMERGING,MULTI_SOURCE_CORROBORATION,74
EMG-SIG-00526,12,Thanjavur,59,177,Thanjavur West Industrial Bypass,2026-02-17 09:52:43,4,Chemical Precursors / Ephedrine,NEW_SIGNAL,FIRST_TIME_ANOMALY,84
EMG-SIG-00527,22,Dharmapuri,106,317,Dharmapuri North Campus Zone,2025-03-18 20:32:15,3,Prescription Narcotics / Codeine / Alprazolam,UNVERIFIED,FIRST_TIME_ANOMALY,66
EMG-SIG-00528,31,Virudhunagar,155,463,Virudhunagar Central Market,2025-04-02 23:48:44,4,Chemical Precursors / Ephedrine,CORROBORATED,FIRST_TIME_ANOMALY,93
EMG-SIG-00529,17,Chengalpattu,82,246,Chengalpattu South Industrial Bypass,2026-03-19 21:35:07,2,Synthetic Stimulants / MDMA / Meth,PERSISTENT,FIRST_TIME_ANOMALY,74
EMG-SIG-00530,1,Chennai,1,2,Chennai North Campus Zone,2026-06-19 00:11:07,3,Prescription Narcotics / Codeine / Alprazolam,DISMISSED,MULTI_SOURCE_CORROBORATION,66
EMG-SIG-00531,2,Coimbatore,9,25,Coimbatore West Market,2025-11-16 11:11:53,1,Commercial Ganja / Cannabis,EMERGING,MULTI_SOURCE_CORROBORATION,77
EMG-SIG-00532,7,Erode,31,93,Erode North Industrial Bypass,2025-02-08 01:05:33,1,Commercial Ganja / Cannabis,DISMISSED,MULTI_SOURCE_CORROBORATION,82
EMG-SIG-00533,14,Kanniyakumari,69,205,Kanniyakumari West Market,2025-04-22 11:09:20,1,Commercial Ganja / Cannabis,UNVERIFIED,MICRO_CLUSTER_48H,75
EMG-SIG-00534,16,Kancheepuram,79,236,Kancheepuram West Campus Zone,2025-11-27 13:35:02,2,Synthetic Stimulants / MDMA / Meth,NEW_SIGNAL,FIRST_TIME_ANOMALY,93
EMG-SIG-00535,11,Dindigul,53,158,Dindigul East Campus Zone,2026-07-26 07:32:03,6,Unclassified / Suspicious Substance,UNVERIFIED,FIRST_TIME_ANOMALY,70
EMG-SIG-00536,20,Viluppuram,98,292,Viluppuram East Market,2026-07-04 14:42:23,3,Prescription Narcotics / Codeine / Alprazolam,DISMISSED,MULTI_SOURCE_CORROBORATION,74
EMG-SIG-00537,26,Ariyalur,126,376,Ariyalur North Market,2026-03-16 14:36:19,1,Commercial Ganja / Cannabis,EMERGING,MULTI_SOURCE_CORROBORATION,86
EMG-SIG-00538,3,Madurai,14,41,Madurai West Campus Zone,2025-05-09 23:21:02,4,Chemical Precursors / Ephedrine,CORROBORATED,FIRST_TIME_ANOMALY,94
EMG-SIG-00539,7,Erode,33,99,Erode East Industrial Bypass,2026-04-08 13:20:45,2,Synthetic Stimulants / MDMA / Meth,PERSISTENT,MULTI_SOURCE_CORROBORATION,78
EMG-SIG-00540,3,Madurai,14,41,Madurai West Campus Zone,2026-03-05 11:28:05,6,Unclassified / Suspicious Substance,NEW_SIGNAL,FIRST_TIME_ANOMALY,89
EMG-SIG-00541,29,Sivaganga,143,428,Sivaganga East Campus Zone,2026-07-05 20:13:29,1,Commercial Ganja / Cannabis,EMERGING,MULTI_SOURCE_CORROBORATION,78
EMG-SIG-00542,4,Salem,16,46,Salem North Market,2025-12-07 23:47:13,1,Commercial Ganja / Cannabis,NEW_SIGNAL,MICRO_CLUSTER_48H,93
EMG-SIG-00543,11,Dindigul,52,154,Dindigul South Market,2025-02-25 05:38:36,5,Opioid Analogues / Brown Sugar / Heroin,NEW_SIGNAL,FIRST_TIME_ANOMALY,91
EMG-SIG-00544,33,Thiruvarur,162,485,Thiruvarur South Campus Zone,2025-07-09 06:52:59,1,Commercial Ganja / Cannabis,UNVERIFIED,MICRO_CLUSTER_48H,76
EMG-SIG-00545,30,Ramanathapuram,146,438,Ramanathapuram North Industrial Bypass,2024-10-05 08:50:07,3,Prescription Narcotics / Codeine / Alprazolam,DISMISSED,MULTI_SOURCE_CORROBORATION,90
EMG-SIG-00546,25,Karur,125,375,Karur Central Industrial Bypass,2026-07-18 15:59:39,2,Synthetic Stimulants / MDMA / Meth,DISMISSED,FIRST_TIME_ANOMALY,69
EMG-SIG-00547,33,Thiruvarur,162,484,Thiruvarur South Market,2024-11-13 23:43:46,1,Commercial Ganja / Cannabis,CORROBORATED,MULTI_SOURCE_CORROBORATION,87
EMG-SIG-00548,34,Nagapattinam,168,502,Nagapattinam East Market,2025-12-27 13:07:43,5,Opioid Analogues / Brown Sugar / Heroin,NEW_SIGNAL,MULTI_SOURCE_CORROBORATION,73
EMG-SIG-00549,30,Ramanathapuram,150,449,Ramanathapuram Central Campus Zone,2026-04-05 01:55:00,2,Synthetic Stimulants / MDMA / Meth,EMERGING,MULTI_SOURCE_CORROBORATION,87
EMG-SIG-00550,34,Nagapattinam,168,504,Nagapattinam East Industrial Bypass,2025-12-30 19:03:29,3,Prescription Narcotics / Codeine / Alprazolam,EMERGING,FIRST_TIME_ANOMALY,91
EMG-SIG-00551,20,Viluppuram,97,289,Viluppuram South Market,2024-12-06 01:07:56,3,Prescription Narcotics / Codeine / Alprazolam,UNVERIFIED,MULTI_SOURCE_CORROBORATION,82
EMG-SIG-00552,9,Vellore,41,121,Vellore North Market,2026-02-26 20:01:10,5,Opioid Analogues / Brown Sugar / Heroin,DISMISSED,MULTI_SOURCE_CORROBORATION,74
EMG-SIG-00553,15,Tenkasi,75,224,Tenkasi Central Campus Zone,2026-05-23 04:01:05,3,Prescription Narcotics / Codeine / Alprazolam,NEW_SIGNAL,FIRST_TIME_ANOMALY,65
EMG-SIG-00554,25,Karur,122,364,Karur South Market,2025-01-17 06:05:49,6,Unclassified / Suspicious Substance,NEW_SIGNAL,FIRST_TIME_ANOMALY,85
EMG-SIG-00555,16,Kancheepuram,79,236,Kancheepuram West Campus Zone,2025-12-27 02:33:05,4,Chemical Precursors / Ephedrine,EMERGING,MULTI_SOURCE_CORROBORATION,79
EMG-SIG-00556,23,Namakkal,112,336,Namakkal South Industrial Bypass,2024-09-24 20:51:06,1,Commercial Ganja / Cannabis,UNVERIFIED,MULTI_SOURCE_CORROBORATION,83
EMG-SIG-00557,5,Tiruchirappalli,25,74,Tiruchirappalli Central Campus Zone,2025-02-01 16:49:22,4,Chemical Precursors / Ephedrine,DISMISSED,MICRO_CLUSTER_48H,68
EMG-SIG-00558,26,Ariyalur,130,389,Ariyalur Central Campus Zone,2025-12-11 18:16:06,1,Commercial Ganja / Cannabis,CORROBORATED,MULTI_SOURCE_CORROBORATION,89
EMG-SIG-00559,35,Mayiladuthurai,171,513,Mayiladuthurai North Industrial Bypass,2025-06-29 07:48:22,3,Prescription Narcotics / Codeine / Alprazolam,UNVERIFIED,MICRO_CLUSTER_48H,65
EMG-SIG-00560,19,Cuddalore,94,282,Cuddalore West Industrial Bypass,2025-10-30 13:46:07,1,Commercial Ganja / Cannabis,PERSISTENT,MULTI_SOURCE_CORROBORATION,72
EMG-SIG-00561,33,Thiruvarur,162,486,Thiruvarur South Industrial Bypass,2026-07-18 16:37:52,1,Commercial Ganja / Cannabis,DISMISSED,FIRST_TIME_ANOMALY,92
EMG-SIG-00562,24,Nilgiris,118,352,Nilgiris East Market,2025-06-10 23:26:37,1,Commercial Ganja / Cannabis,PERSISTENT,MICRO_CLUSTER_48H,84
EMG-SIG-00563,15,Tenkasi,72,215,Tenkasi South Campus Zone,2026-04-20 17:49:38,2,Synthetic Stimulants / MDMA / Meth,NEW_SIGNAL,FIRST_TIME_ANOMALY,88
EMG-SIG-00564,6,Tirunelveli,29,86,Tirunelveli West Campus Zone,2025-02-22 01:14:27,4,Chemical Precursors / Ephedrine,UNVERIFIED,FIRST_TIME_ANOMALY,93
EMG-SIG-00565,26,Ariyalur,126,377,Ariyalur North Campus Zone,2025-10-01 06:32:33,5,Opioid Analogues / Brown Sugar / Heroin,DISMISSED,MULTI_SOURCE_CORROBORATION,73
EMG-SIG-00566,5,Tiruchirappalli,22,66,Tiruchirappalli South Industrial Bypass,2026-05-27 07:53:30,6,Unclassified / Suspicious Substance,UNVERIFIED,FIRST_TIME_ANOMALY,82
EMG-SIG-00567,18,Tiruvallur,87,260,Tiruvallur South Campus Zone,2025-07-01 16:10:03,5,Opioid Analogues / Brown Sugar / Heroin,DISMISSED,MULTI_SOURCE_CORROBORATION,85
EMG-SIG-00568,8,Tiruppur,38,113,Tiruppur East Campus Zone,2026-02-07 12:45:04,4,Chemical Precursors / Ephedrine,NEW_SIGNAL,FIRST_TIME_ANOMALY,73
