snapshot_id,district_id,district_name,snapshot_timestamp,risk_indicator,velocity_ratio,confidence_score,coverage_status,trend_classification
RZ-HIST-00656,1,Chennai,2025-07-12 16:19:51,HIGH PREVENTIVE ATTENTION,3.5,84,GOOD,RAPID_ACCELERATION
RZ-HIST-00657,3,Madurai,2025-11-02 23:47:03,INCREASING,2.1,78,GOOD,BASELINE_STABLE
RZ-HIST-00658,31,Virudhunagar,2024-10-09 19:11:05,WATCH,1,69,MODERATE,DECELERATING
RZ-HIST-00659,6,Tirunelveli,2024-12-14 08:21:38,WATCH,1,72,MODERATE,LIMITED_COVERAGE_GAP
RZ-HIST-00660,6,Tirunelveli,2026-04-12 14:08:57,WATCH,1,72,MODERATE,BASELINE_STABLE
RZ-HIST-00661,19,Cuddalore,2024-10-30 19:37:23,LOW,0.8,62,MODERATE,BASELINE_STABLE
RZ-HIST-00662,26,Ariyalur,2025-04-09 17:24:57,INSUFFICIENT_DATA,0.3,42,LIMITED,LIMITED_COVERAGE_GAP
RZ-HIST-00663,26,Ariyalur,2025-12-23 07:32:07,INSUFFICIENT_DATA,0.3,42,LIMITED,LIMITED_COVERAGE_GAP
RZ-HIST-00664,23,Namakkal,2025-01-20 03:47:22,WATCH,0.9,68,MODERATE,RAPID_ACCELERATION
RZ-HIST-00665,14,Kanniyakumari,2025-12-08 00:40:58,WATCH,1.1,70,MODERATE,RAPID_ACCELERATION
RZ-HIST-00666,20,Viluppuram,2025-07-12 06:28:13,WATCH,1,65,MODERATE,BASELINE_STABLE
RZ-HIST-00667,5,Tiruchirappalli,2026-04-29 04:56:05,WATCH,1.1,74,GOOD,RAPID_ACCELERATION
RZ-HIST-00668,23,Namakkal,2026-01-25 04:18:49,WATCH,0.9,68,MODERATE,BASELINE_STABLE
RZ-HIST-00669,25,Karur,2025-04-25 10:07:33,LOW,0.7,60,MODERATE,LIMITED_COVERAGE_GAP
RZ-HIST-00670,34,Nagapattinam,2024-10-25 01:45:26,WATCH,1.2,68,MODERATE,BASELINE_STABLE
RZ-HIST-00671,11,Dindigul,2024-10-15 10:50:03,WATCH,0.9,68,MODERATE,DECELERATING
RZ-HIST-00672,14,Kanniyakumari,2025-08-09 17:19:22,WATCH,1.1,70,MODERATE,LIMITED_COVERAGE_GAP
RZ-HIST-00673,11,Dindigul,2026-04-23 12:19:06,WATCH,0.9,68,MODERATE,RAPID_ACCELERATION
RZ-HIST-00674,37,Tirupathur,2025-06-11 19:40:29,WATCH,1.2,67,MODERATE,BASELINE_STABLE
RZ-HIST-00675,33,Thiruvarur,2024-12-03 22:21:05,LOW,0.5,56,LIMITED,LIMITED_COVERAGE_GAP
RZ-HIST-00676,27,Perambalur,2025-11-22 15:26:29,INSUFFICIENT_DATA,0.4,44,LIMITED,DECELERATING
RZ-HIST-00677,13,Thoothukudi,2025-06-23 05:11:50,INCREASING,2.5,86,GOOD,RAPID_ACCELERATION
RZ-HIST-00678,5,Tiruchirappalli,2024-10-19 09:05:03,WATCH,1.1,74,GOOD,BASELINE_STABLE
RZ-HIST-00679,10,Krishnagiri,2025-11-13 05:17:51,HIGH PREVENTIVE ATTENTION,4.8,85,GOOD,DECELERATING
RZ-HIST-00680,33,Thiruvarur,2026-03-25 12:05:22,LOW,0.5,56,LIMITED,LIMITED_COVERAGE_GAP
RZ-HIST-00681,2,Coimbatore,2026-05-20 18:42:24,HIGH PREVENTIVE ATTENTION,6,88,GOOD,BASELINE_STABLE
RZ-HIST-00682,18,Tiruvallur,2025-04-07 22:17:50,INCREASING,2.3,80,GOOD,RAPID_ACCELERATION
RZ-HIST-00683,33,Thiruvarur,2025-03-13 19:04:46,LOW,0.5,56,LIMITED,DECELERATING
RZ-HIST-00684,25,Karur,2025-08-06 13:01:08,LOW,0.7,60,MODERATE,BASELINE_STABLE
RZ-HIST-00685,8,Tiruppur,2026-01-08 20:54:27,INCREASING,2.8,80,GOOD,BASELINE_STABLE
RZ-HIST-00686,18,Tiruvallur,2024-12-08 07:04:06,INCREASING,2.3,80,GOOD,DECELERATING
RZ-HIST-00687,21,Kallakurichi,2026-06-19 21:13:54,LOW,0.6,58,LIMITED,LIMITED_COVERAGE_GAP
RZ-HIST-00688,6,Tirunelveli,2025-03-18 11:47:26,WATCH,1,72,MODERATE,RAPID_ACCELERATION
RZ-HIST-00689,38,Tiruvannamalai,2026-08-14 01:48:45,WATCH,1.1,70,GOOD,BASELINE_STABLE
RZ-HIST-00690,38,Tiruvannamalai,2025-05-06 15:58:34,WATCH,1.1,70,GOOD,DECELERATING
RZ-HIST-00691,18,Tiruvallur,2025-07-22 01:51:46,INCREASING,2.3,80,GOOD,LIMITED_COVERAGE_GAP
RZ-HIST-00692,24,Nilgiris,2025-10-14 02:18:39,WATCH,1.8,74,MODERATE,DECELERATING
RZ-HIST-00693,24,Nilgiris,2025-11-24 02:00:16,WATCH,1.8,74,MODERATE,LIMITED_COVERAGE_GAP
RZ-HIST-00694,38,Tiruvannamalai,2025-06-06 23:00:04,WATCH,1.1,70,GOOD,LIMITED_COVERAGE_GAP
RZ-HIST-00695,28,Pudukkottai,2025-01-26 23:53:44,LOW,0.8,61,MODERATE,LIMITED_COVERAGE_GAP
RZ-HIST-00696,18,Tiruvallur,2025-11-13 11:09:09,INCREASING,2.3,80,GOOD,LIMITED_COVERAGE_GAP
RZ-HIST-00697,15,Tenkasi,2024-12-26 09:17:48,WATCH,2.3,68,LIMITED,DECELERATING
RZ-HIST-00698,34,Nagapattinam,2025-10-23 13:22:09,WATCH,1.2,68,MODERATE,BASELINE_STABLE
RZ-HIST-00699,1,Chennai,2024-09-30 05:16:19,HIGH PREVENTIVE ATTENTION,3.5,84,GOOD,BASELINE_STABLE
RZ-HIST-00700,28,Pudukkottai,2025-12-09 18:58:43,LOW,0.8,61,MODERATE,LIMITED_COVERAGE_GAP
RZ-HIST-00701,31,Virudhunagar,2026-07-07 21:11:42,WATCH,1,69,MODERATE,LIMITED_COVERAGE_GAP
RZ-HIST-00702,20,Viluppuram,2025-02-27 19:09:05,WATCH,1,65,MODERATE,LIMITED_COVERAGE_GAP
RZ-HIST-00703,20,Viluppuram,2024-11-22 00:34:02,WATCH,1,65,MODERATE,DECELERATING
RZ-HIST-00704,31,Virudhunagar,2024-11-12 04:15:13,WATCH,1,69,MODERATE,LIMITED_COVERAGE_GAP
RZ-HIST-00705,33,Thiruvarur,2026-03-20 11:59:16,LOW,0.5,56,LIMITED,RAPID_ACCELERATION
RZ-HIST-00706,19,Cuddalore,2024-10-02 09:00:07,LOW,0.8,62,MODERATE,LIMITED_COVERAGE_GAP
RZ-HIST-00707,28,Pudukkottai,2025-01-16 02:52:39,LOW,0.8,61,MODERATE,RAPID_ACCELERATION
RZ-HIST-00708,28,Pudukkottai,2024-12-18 08:18:37,LOW,0.8,61,MODERATE,DECELERATING
RZ-HIST-00709,23,Namakkal,2025-11-29 22:43:30,WATCH,0.9,68,MODERATE,LIMITED_COVERAGE_GAP
RZ-HIST-00710,37,Tirupathur,2026-01-08 05:00:43,WATCH,1.2,67,MODERATE,DECELERATING
RZ-HIST-00711,12,Thanjavur,2026-07-05 15:30:55,LOW,0.7,64,MODERATE,RAPID_ACCELERATION
RZ-HIST-00712,23,Namakkal,2025-08-25 01:07:21,WATCH,0.9,68,MODERATE,RAPID_ACCELERATION
RZ-HIST-00713,3,Madurai,2025-01-01 22:42:11,INCREASING,2.1,78,GOOD,LIMITED_COVERAGE_GAP
RZ-HIST-00714,29,Sivaganga,2025-07-28 22:29:03,LOW,0.6,59,LIMITED,RAPID_ACCELERATION
RZ-HIST-00715,38,Tiruvannamalai,2026-02-08 15:53:37,WATCH,1.1,70,GOOD,DECELERATING
RZ-HIST-00716,20,Viluppuram,2025-07-19 01:58:37,WATCH,1,65,MODERATE,RAPID_ACCELERATION
RZ-HIST-00717,34,Nagapattinam,2026-07-25 12:01:34,WATCH,1.2,68,MODERATE,LIMITED_COVERAGE_GAP
RZ-HIST-00718,2,Coimbatore,2025-07-16 20:54:29,HIGH PREVENTIVE ATTENTION,6,88,GOOD,LIMITED_COVERAGE_GAP
RZ-HIST-00719,18,Tiruvallur,2024-10-07 07:35:44,INCREASING,2.3,80,GOOD,LIMITED_COVERAGE_GAP
RZ-HIST-00720,26,Ariyalur,2024-12-04 19:32:19,INSUFFICIENT_DATA,0.3,42,LIMITED,DECELERATING
RZ-HIST-00721,2,Coimbatore,2025-03-18 22:40:57,HIGH PREVENTIVE ATTENTION,6,88,GOOD,LIMITED_COVERAGE_GAP
RZ-HIST-00722,30,Ramanathapuram,2026-04-26 09:40:23,WATCH,1.5,71,MODERATE,LIMITED_COVERAGE_GAP
RZ-HIST-00723,15,Tenkasi,2024-10-05 02:58:18,WATCH,2.3,68,LIMITED,RAPID_ACCELERATION
RZ-HIST-00724,7,Erode,2025-01-17 10:25:26,WATCH,1.2,75,GOOD,BASELINE_STABLE
RZ-HIST-00725,12,Thanjavur,2025-11-13 14:12:34,LOW,0.7,64,MODERATE,DECELERATING
RZ-HIST-00726,5,Tiruchirappalli,2025-11-22 04:02:32,WATCH,1.1,74,GOOD,DECELERATING
RZ-HIST-00727,37,Tirupathur,2025-04-02 18:11:13,WATCH,1.2,67,MODERATE,DECELERATING
RZ-HIST-00728,33,Thiruvarur,2024-10-07 12:15:14,LOW,0.5,56,LIMITED,LIMITED_COVERAGE_GAP
RZ-HIST-00729,15,Tenkasi,2025-07-08 06:13:50,WATCH,2.3,68,LIMITED,RAPID_ACCELERATION
RZ-HIST-00730,25,Karur,2026-03-16 11:08:34,LOW,0.7,60,MODERATE,RAPID_ACCELERATION
RZ-HIST-00731,3,Madurai,2024-10-30 09:13:40,INCREASING,2.1,78,GOOD,BASELINE_STABLE
RZ-HIST-00732,11,Dindigul,2026-03-05 14:12:49,WATCH,0.9,68,MODERATE,LIMITED_COVERAGE_GAP
RZ-HIST-00733,4,Salem,2025-04-10 11:16:26,INCREASING,2.4,82,GOOD,RAPID_ACCELERATION
RZ-HIST-00734,4,Salem,2025-11-14 20:43:19,INCREASING,2.4,82,GOOD,RAPID_ACCELERATION
RZ-HIST-00735,35,Mayiladuthurai,2025-03-30 19:29:36,LOW,0.6,58,LIMITED,RAPID_ACCELERATION
RZ-HIST-00736,5,Tiruchirappalli,2025-09-22 03:09:31,WATCH,1.1,74,GOOD,DECELERATING
RZ-HIST-00737,9,Vellore,2026-03-29 11:48:10,INCREASING,2.2,76,GOOD,DECELERATING
RZ-HIST-00738,11,Dindigul,2025-03-31 23:21:25,WATCH,0.9,68,MODERATE,RAPID_ACCELERATION
RZ-HIST-00739,14,Kanniyakumari,2025-02-14 20:32:20,WATCH,1.1,70,MODERATE,DECELERATING
RZ-HIST-00740,30,Ramanathapuram,2025-01-16 07:47:29,WATCH,1.5,71,MODERATE,LIMITED_COVERAGE_GAP
RZ-HIST-00741,12,Thanjavur,2025-05-03 23:44:16,LOW,0.7,64,MODERATE,LIMITED_COVERAGE_GAP
RZ-HIST-00742,26,Ariyalur,2025-09-10 08:12:36,INSUFFICIENT_DATA,0.3,42,LIMITED,RAPID_ACCELERATION
RZ-HIST-00743,28,Pudukkottai,2025-02-04 23:44:04,LOW,0.8,61,MODERATE,LIMITED_COVERAGE_GAP
RZ-HIST-00744,12,Thanjavur,2025-03-14 21:57:38,LOW,0.7,64,MODERATE,DECELERATING
RZ-HIST-00745,26,Ariyalur,2025-03-31 18:50:25,INSUFFICIENT_DATA,0.3,42,LIMITED,LIMITED_COVERAGE_GAP
RZ-HIST-00746,12,Thanjavur,2025-07-24 06:28:19,LOW,0.7,64,MODERATE,LIMITED_COVERAGE_GAP
RZ-HIST-00747,7,Erode,2025-02-04 02:08:55,WATCH,1.2,75,GOOD,LIMITED_COVERAGE_GAP
RZ-HIST-00748,9,Vellore,2025-05-03 13:58:50,INCREASING,2.2,76,GOOD,DECELERATING
RZ-HIST-00749,21,Kallakurichi,2025-06-12 13:59:07,LOW,0.6,58,LIMITED,DECELERATING
RZ-HIST-00750,13,Thoothukudi,2025-09-23 07:16:32,INCREASING,2.5,86,GOOD,RAPID_ACCELERATION
RZ-HIST-00751,9,Vellore,2026-02-10 14:17:51,INCREASING,2.2,76,GOOD,BASELINE_STABLE
RZ-HIST-00752,18,Tiruvallur,2025-11-22 03:15:14,INCREASING,2.3,80,GOOD,LIMITED_COVERAGE_GAP
RZ-HIST-00753,19,Cuddalore,2025-08-27 19:43:15,LOW,0.8,62,MODERATE,BASELINE_STABLE
RZ-HIST-00754,17,Chengalpattu,2025-11-02 15:31:07,INCREASING,2.1,78,GOOD,LIMITED_COVERAGE_GAP
RZ-HIST-00755,15,Tenkasi,2026-01-03 11:27:15,WATCH,2.3,68,LIMITED,DECELERATING
RZ-HIST-00756,4,Salem,2024-11-26 04:00:37,INCREASING,2.4,82,GOOD,RAPID_ACCELERATION
RZ-HIST-00757,16,Kancheepuram,2025-12-17 15:24:26,WATCH,1,72,GOOD,LIMITED_COVERAGE_GAP
RZ-HIST-00758,17,Chengalpattu,2025-11-05 09:32:21,INCREASING,2.1,78,GOOD,DECELERATING
RZ-HIST-00759,7,Erode,2025-03-16 12:47:54,WATCH,1.2,75,GOOD,LIMITED_COVERAGE_GAP
RZ-HIST-00760,29,Sivaganga,2025-10-07 20:33:47,LOW,0.6,59,LIMITED,DECELERATING
RZ-HIST-00761,28,Pudukkottai,2026-07-31 22:22:43,LOW,0.8,61,MODERATE,BASELINE_STABLE
RZ-HIST-00762,30,Ramanathapuram,2024-12-20 02:00:15,WATCH,1.5,71,MODERATE,RAPID_ACCELERATION
RZ-HIST-00763,8,Tiruppur,2025-11-05 04:56:41,INCREASING,2.8,80,GOOD,BASELINE_STABLE
RZ-HIST-00764,16,Kancheepuram,2024-10-14 09:38:40,WATCH,1,72,GOOD,RAPID_ACCELERATION
RZ-HIST-00765,16,Kancheepuram,2026-07-02 17:54:57,WATCH,1,72,GOOD,DECELERATING
RZ-HIST-00766,14,Kanniyakumari,2025-09-05 13:48:34,WATCH,1.1,70,MODERATE,DECELERATING
RZ-HIST-00767,12,Thanjavur,2024-12-09 00:51:26,LOW,0.7,64,MODERATE,LIMITED_COVERAGE_GAP
RZ-HIST-00768,12,Thanjavur,2026-05-31 09:55:47,LOW,0.7,64,MODERATE,BASELINE_STABLE
RZ-HIST-00769,35,Mayiladuthurai,2026-01-01 09:22:21,LOW,0.6,58,LIMITED,DECELERATING
RZ-HIST-00770,38,Tiruvannamalai,2025-12-13 13:36:28,WATCH,1.1,70,GOOD,BASELINE_STABLE
RZ-HIST-00771,38,Tiruvannamalai,2026-02-14 11:48:13,WATCH,1.1,70,GOOD,BASELINE_STABLE
RZ-HIST-00772,20,Viluppuram,2025-10-08 03:16:01,WATCH,1,65,MODERATE,RAPID_ACCELERATION
RZ-HIST-00773,16,Kancheepuram,2025-07-09 06:30:31,WATCH,1,72,GOOD,DECELERATING
RZ-HIST-00774,19,Cuddalore,2025-02-03 13:43:57,LOW,0.8,62,MODERATE,LIMITED_COVERAGE_GAP
RZ-HIST-00775,16,Kancheepuram,2025-01-22 02:20:19,WATCH,1,72,GOOD,RAPID_ACCELERATION
RZ-HIST-00776,28,Pudukkottai,2025-03-14 03:17:09,LOW,0.8,61,MODERATE,RAPID_ACCELERATION
RZ-HIST-00777,9,Vellore,2026-01-15 07:40:40,INCREASING,2.2,76,GOOD,RAPID_ACCELERATION
RZ-HIST-00778,10,Krishnagiri,2025-06-14 03:40:37,HIGH PREVENTIVE ATTENTION,4.8,85,GOOD,DECELERATING
RZ-HIST-00779,2,Coimbatore,2024-12-17 17:20:58,HIGH PREVENTIVE ATTENTION,6,88,GOOD,DECELERATING
RZ-HIST-00780,22,Dharmapuri,2025-07-05 19:31:31,WATCH,1.4,66,MODERATE,RAPID_ACCELERATION
RZ-HIST-00781,26,Ariyalur,2025-10-05 00:36:09,INSUFFICIENT_DATA,0.3,42,LIMITED,BASELINE_STABLE
RZ-HIST-00782,13,Thoothukudi,2026-06-08 14:52:26,INCREASING,2.5,86,GOOD,BASELINE_STABLE
RZ-HIST-00783,24,Nilgiris,2025-03-20 14:51:18,WATCH,1.8,74,MODERATE,RAPID_ACCELERATION
RZ-HIST-00784,6,Tirunelveli,2025-12-07 02:32:03,WATCH,1,72,MODERATE,LIMITED_COVERAGE_GAP
RZ-HIST-00785,16,Kancheepuram,2025-06-12 16:30:07,WATCH,1,72,GOOD,DECELERATING
RZ-HIST-00786,17,Chengalpattu,2026-07-13 08:28:25,INCREASING,2.1,78,GOOD,DECELERATING
RZ-HIST-00787,15,Tenkasi,2025-10-17 07:55:31,WATCH,2.3,68,LIMITED,RAPID_ACCELERATION
RZ-HIST-00788,37,Tirupathur,2025-01-28 12:34:02,WATCH,1.2,67,MODERATE,BASELINE_STABLE
RZ-HIST-00789,34,Nagapattinam,2026-07-16 00:10:04,WATCH,1.2,68,MODERATE,DECELERATING
RZ-HIST-00790,25,Karur,2025-05-31 08:44:38,LOW,0.7,60,MODERATE,DECELERATING
RZ-HIST-00791,14,Kanniyakumari,2026-03-25 19:51:29,WATCH,1.1,70,MODERATE,BASELINE_STABLE
RZ-HIST-00792,9,Vellore,2024-09-26 08:31:49,INCREASING,2.2,76,GOOD,RAPID_ACCELERATION
RZ-HIST-00793,30,Ramanathapuram,2026-08-15 19:36:56,WATCH,1.5,71,MODERATE,BASELINE_STABLE
RZ-HIST-00794,2,Coimbatore,2024-12-01 09:32:41,HIGH PREVENTIVE ATTENTION,6,88,GOOD,RAPID_ACCELERATION
RZ-HIST-00795,38,Tiruvannamalai,2026-04-14 23:42:43,WATCH,1.1,70,GOOD,BASELINE_STABLE
RZ-HIST-00796,37,Tirupathur,2024-11-18 02:23:15,WATCH,1.2,67,MODERATE,BASELINE_STABLE
RZ-HIST-00797,17,Chengalpattu,2025-06-06 00:52:03,INCREASING,2.1,78,GOOD,RAPID_ACCELERATION
RZ-HIST-00798,17,Chengalpattu,2026-05-26 11:59:02,INCREASING,2.1,78,GOOD,BASELINE_STABLE
RZ-HIST-00799,24,Nilgiris,2026-07-10 17:06:29,WATCH,1.8,74,MODERATE,LIMITED_COVERAGE_GAP
RZ-HIST-00800,8,Tiruppur,2026-05-17 19:09:43,INCREASING,2.8,80,GOOD,RAPID_ACCELERATION
RZ-HIST-00801,8,Tiruppur,2025-10-27 19:02:37,INCREASING,2.8,80,GOOD,RAPID_ACCELERATION
RZ-HIST-00802,11,Dindigul,2026-03-10 00:22:21,WATCH,0.9,68,MODERATE,RAPID_ACCELERATION
RZ-HIST-00803,23,Namakkal,2024-11-27 02:24:19,WATCH,0.9,68,MODERATE,DECELERATING
RZ-HIST-00804,17,Chengalpattu,2026-08-09 02:46:11,INCREASING,2.1,78,GOOD,DECELERATING
RZ-HIST-00805,26,Ariyalur,2024-11-15 19:13:39,INSUFFICIENT_DATA,0.3,42,LIMITED,DECELERATING
RZ-HIST-00806,36,Ranipet,2024-09-28 18:21:36,WATCH,1.6,72,GOOD,RAPID_ACCELERATION
RZ-HIST-00807,9,Vellore,2025-03-19 11:03:50,INCREASING,2.2,76,GOOD,LIMITED_COVERAGE_GAP
RZ-HIST-00808,13,Thoothukudi,2025-08-23 10:19:56,INCREASING,2.5,86,GOOD,RAPID_ACCELERATION
RZ-HIST-00809,36,Ranipet,2025-02-17 11:23:11,WATCH,1.6,72,GOOD,RAPID_ACCELERATION
RZ-HIST-00810,8,Tiruppur,2026-06-15 03:19:12,INCREASING,2.8,80,GOOD,RAPID_ACCELERATION
RZ-HIST-00811,4,Salem,2025-01-24 10:21:51,INCREASING,2.4,82,GOOD,BASELINE_STABLE
RZ-HIST-00812,29,Sivaganga,2026-02-28 03:06:33,LOW,0.6,59,LIMITED,RAPID_ACCELERATION
RZ-HIST-00813,11,Dindigul,2025-04-27 09:22:24,WATCH,0.9,68,MODERATE,LIMITED_COVERAGE_GAP
RZ-HIST-00814,29,Sivaganga,2026-05-15 21:12:53,LOW,0.6,59,LIMITED,DECELERATING
RZ-HIST-00815,13,Thoothukudi,2026-04-21 00:11:29,INCREASING,2.5,86,GOOD,BASELINE_STABLE
RZ-HIST-00816,20,Viluppuram,2025-01-30 11:17:20,WATCH,1,65,MODERATE,DECELERATING
RZ-HIST-00817,1,Chennai,2025-03-22 17:15:36,HIGH PREVENTIVE ATTENTION,3.5,84,GOOD,LIMITED_COVERAGE_GAP
RZ-HIST-00818,8,Tiruppur,2026-05-02 13:02:03,INCREASING,2.8,80,GOOD,LIMITED_COVERAGE_GAP
RZ-HIST-00819,3,Madurai,2025-04-22 05:31:02,INCREASING,2.1,78,GOOD,LIMITED_COVERAGE_GAP
RZ-HIST-00820,34,Nagapattinam,2025-11-09 17:44:19,WATCH,1.2,68,MODERATE,DECELERATING
RZ-HIST-00821,27,Perambalur,2024-10-05 18:52:47,INSUFFICIENT_DATA,0.4,44,LIMITED,DECELERATING
RZ-HIST-00822,22,Dharmapuri,2026-07-13 12:05:08,WATCH,1.4,66,MODERATE,LIMITED_COVERAGE_GAP
RZ-HIST-00823,13,Thoothukudi,2026-05-27 03:48:29,INCREASING,2.5,86,GOOD,BASELINE_STABLE
RZ-HIST-00824,15,Tenkasi,2025-06-26 09:38:02,WATCH,2.3,68,LIMITED,LIMITED_COVERAGE_GAP
RZ-HIST-00825,26,Ariyalur,2025-05-28 09:37:53,INSUFFICIENT_DATA,0.3,42,LIMITED,LIMITED_COVERAGE_GAP
RZ-HIST-00826,19,Cuddalore,2025-08-22 11:03:59,LOW,0.8,62,MODERATE,RAPID_ACCELERATION
RZ-HIST-00827,20,Viluppuram,2025-07-15 08:37:04,WATCH,1,65,MODERATE,BASELINE_STABLE
RZ-HIST-00828,8,Tiruppur,2025-11-21 13:25:42,INCREASING,2.8,80,GOOD,BASELINE_STABLE
RZ-HIST-00829,37,Tirupathur,2026-03-24 05:55:01,WATCH,1.2,67,MODERATE,DECELERATING
RZ-HIST-00830,24,Nilgiris,2026-05-23 12:46:00,WATCH,1.8,74,MODERATE,RAPID_ACCELERATION
RZ-HIST-00831,13,Thoothukudi,2024-10-11 10:14:11,INCREASING,2.5,86,GOOD,BASELINE_STABLE
RZ-HIST-00832,5,Tiruchirappalli,2025-03-10 09:23:38,WATCH,1.1,74,GOOD,LIMITED_COVERAGE_GAP
RZ-HIST-00833,20,Viluppuram,2025-02-13 06:59:07,WATCH,1,65,MODERATE,RAPID_ACCELERATION
RZ-HIST-00834,38,Tiruvannamalai,2026-07-10 08:04:57,WATCH,1.1,70,GOOD,RAPID_ACCELERATION
RZ-HIST-00835,21,Kallakurichi,2026-08-14 22:33:51,LOW,0.6,58,LIMITED,LIMITED_COVERAGE_GAP
RZ-HIST-00836,14,Kanniyakumari,2025-12-12 09:43:14,WATCH,1.1,70,MODERATE,LIMITED_COVERAGE_GAP
RZ-HIST-00837,2,Coimbatore,2026-06-17 22:07:18,HIGH PREVENTIVE ATTENTION,6,88,GOOD,DECELERATING
RZ-HIST-00838,24,Nilgiris,2026-03-24 17:37:20,WATCH,1.8,74,MODERATE,BASELINE_STABLE
RZ-HIST-00839,20,Viluppuram,2024-11-30 09:53:06,WATCH,1,65,MODERATE,DECELERATING
RZ-HIST-00840,20,Viluppuram,2024-10-12 14:44:00,WATCH,1,65,MODERATE,LIMITED_COVERAGE_GAP
RZ-HIST-00841,35,Mayiladuthurai,2025-02-10 19:58:11,LOW,0.6,58,LIMITED,RAPID_ACCELERATION
RZ-HIST-00842,13,Thoothukudi,2025-10-06 07:33:59,INCREASING,2.5,86,GOOD,DECELERATING
RZ-HIST-00843,20,Viluppuram,2025-09-18 10:40:10,WATCH,1,65,MODERATE,LIMITED_COVERAGE_GAP
RZ-HIST-00844,36,Ranipet,2024-10-02 17:48:45,WATCH,1.6,72,GOOD,LIMITED_COVERAGE_GAP
RZ-HIST-00845,32,Theni,2026-07-03 19:00:49,INCREASING,1.9,73,MODERATE,DECELERATING
RZ-HIST-00846,29,Sivaganga,2024-10-28 08:23:06,LOW,0.6,59,LIMITED,BASELINE_STABLE
RZ-HIST-00847,29,Sivaganga,2026-03-10 16:39:03,LOW,0.6,59,LIMITED,LIMITED_COVERAGE_GAP
RZ-HIST-00848,37,Tirupathur,2024-11-08 07:49:51,WATCH,1.2,67,MODERATE,LIMITED_COVERAGE_GAP
RZ-HIST-00849,30,Ramanathapuram,2025-03-26 04:15:05,WATCH,1.5,71,MODERATE,RAPID_ACCELERATION
RZ-HIST-00850,37,Tirupathur,2026-03-19 19:25:14,WATCH,1.2,67,MODERATE,BASELINE_STABLE
RZ-HIST-00851,35,Mayiladuthurai,2025-09-24 20:11:35,LOW,0.6,58,LIMITED,RAPID_ACCELERATION
RZ-HIST-00852,34,Nagapattinam,2025-05-10 00:25:35,WATCH,1.2,68,MODERATE,BASELINE_STABLE
RZ-HIST-00853,33,Thiruvarur,2025-01-09 19:48:06,LOW,0.5,56,LIMITED,DECELERATING
RZ-HIST-00854,33,Thiruvarur,2026-03-28 04:59:25,LOW,0.5,56,LIMITED,LIMITED_COVERAGE_GAP
RZ-HIST-00855,30,Ramanathapuram,2025-07-12 11:09:01,WATCH,1.5,71,MODERATE,BASELINE_STABLE
RZ-HIST-00856,32,Theni,2026-04-28 07:52:55,INCREASING,1.9,73,MODERATE,DECELERATING
RZ-HIST-00857,38,Tiruvannamalai,2025-10-13 10:18:32,WATCH,1.1,70,GOOD,DECELERATING
RZ-HIST-00858,32,Theni,2026-03-27 02:23:58,INCREASING,1.9,73,MODERATE,DECELERATING
RZ-HIST-00859,14,Kanniyakumari,2026-07-02 02:37:17,WATCH,1.1,70,MODERATE,BASELINE_STABLE
RZ-HIST-00860,37,Tirupathur,2026-05-16 14:01:10,WATCH,1.2,67,MODERATE,RAPID_ACCELERATION
RZ-HIST-00861,21,Kallakurichi,2026-01-17 16:21:30,LOW,0.6,58,LIMITED,LIMITED_COVERAGE_GAP
RZ-HIST-00862,8,Tiruppur,2025-02-22 06:58:38,INCREASING,2.8,80,GOOD,LIMITED_COVERAGE_GAP
RZ-HIST-00863,19,Cuddalore,2025-04-01 08:42:40,LOW,0.8,62,MODERATE,BASELINE_STABLE
RZ-HIST-00864,1,Chennai,2026-06-08 00:17:38,HIGH PREVENTIVE ATTENTION,3.5,84,GOOD,BASELINE_STABLE
RZ-HIST-00865,7,Erode,2024-09-28 17:23:32,WATCH,1.2,75,GOOD,DECELERATING
RZ-HIST-00866,37,Tirupathur,2025-08-12 17:09:51,WATCH,1.2,67,MODERATE,LIMITED_COVERAGE_GAP
RZ-HIST-00867,5,Tiruchirappalli,2025-12-18 10:13:12,WATCH,1.1,74,GOOD,BASELINE_STABLE
RZ-HIST-00868,9,Vellore,2025-08-05 10:43:02,INCREASING,2.2,76,GOOD,BASELINE_STABLE
RZ-HIST-00869,22,Dharmapuri,2026-03-10 11:27:45,WATCH,1.4,66,MODERATE,RAPID_ACCELERATION
RZ-HIST-00870,10,Krishnagiri,2025-07-29 05:04:10,HIGH PREVENTIVE ATTENTION,4.8,85,GOOD,DECELERATING
RZ-HIST-00871,5,Tiruchirappalli,2025-10-19 04:02:14,WATCH,1.1,74,GOOD,RAPID_ACCELERATION
RZ-HIST-00872,10,Krishnagiri,2026-05-31 08:18:48,HIGH PREVENTIVE ATTENTION,4.8,85,GOOD,DECELERATING
RZ-HIST-00873,16,Kancheepuram,2024-10-29 12:01:21,WATCH,1,72,GOOD,DECELERATING
RZ-HIST-00874,26,Ariyalur,2024-11-02 12:32:28,INSUFFICIENT_DATA,0.3,42,LIMITED,BASELINE_STABLE
RZ-HIST-00875,30,Ramanathapuram,2026-03-13 13:33:31,WATCH,1.5,71,MODERATE,DECELERATING
RZ-HIST-00876,19,Cuddalore,2024-12-17 19:56:30,LOW,0.8,62,MODERATE,RAPID_ACCELERATION
