citizen_report_id,anonymous_token,district_id,district_name,taluk_id,locality_id,locality_name,category_id,category_name,submitted_at,intake_channel,verification_status,is_first_time_signal
CIT-2026-00925,ANON-TOKEN-D55DB77A49,32,Theni,156,467,Theni North Campus Zone,2,Synthetic Stimulants / MDMA / Meth,2025-10-13 16:51:30,WEB_PORTAL,CORROBORATED,0
CIT-2026-00926,ANON-TOKEN-5E942A705C,5,Tiruchirappalli,25,75,Tiruchirappalli Central Industrial Bypass,2,Synthetic Stimulants / MDMA / Meth,2024-09-28 04:19:15,WEB_PORTAL,NEEDS_VERIFICATION,0
CIT-2026-00927,ANON-TOKEN-693D0960CA,14,Kanniyakumari,67,200,Kanniyakumari South Campus Zone,4,Chemical Precursors / Ephedrine,2025-04-24 06:53:25,MOBILE_APP,DISMISSED,0
CIT-2026-00928,ANON-TOKEN-FF03D7FD15,4,Salem,18,54,Salem East Industrial Bypass,3,Prescription Narcotics / Codeine / Alprazolam,2025-08-01 13:38:45,WEB_PORTAL,DISMISSED,0
CIT-2026-00929,ANON-TOKEN-CBE1F73F64,8,Tiruppur,39,116,Tiruppur West Campus Zone,2,Synthetic Stimulants / MDMA / Meth,2026-04-20 06:53:24,TOLL_FREE_IVR,DISMISSED,0
CIT-2026-00930,ANON-TOKEN-B0F65D08CB,7,Erode,35,104,Erode Central Campus Zone,3,Prescription Narcotics / Codeine / Alprazolam,2024-10-28 15:48:45,BOT,UNVERIFIED,0
CIT-2026-00931,ANON-TOKEN-FAFC7BC62F,33,Thiruvarur,163,487,Thiruvarur East Market,3,Prescription Narcotics / Codeine / Alprazolam,2025-03-28 05:35:58,TOLL_FREE_IVR,NEEDS_VERIFICATION,0
CIT-2026-00932,ANON-TOKEN-1E76938125,33,Thiruvarur,165,495,Thiruvarur Central Industrial Bypass,2,Synthetic Stimulants / MDMA / Meth,2025-09-05 00:43:21,TOLL_FREE_IVR,UNVERIFIED,1
CIT-2026-00933,ANON-TOKEN-618DCF29F1,21,Kallakurichi,105,314,Kallakurichi Central Campus Zone,1,Commercial Ganja / Cannabis,2025-08-13 08:24:20,WEB_PORTAL,NEEDS_VERIFICATION,0
CIT-2026-00934,ANON-TOKEN-B19007434B,10,Krishnagiri,46,136,Krishnagiri North Market,5,Opioid Analogues / Brown Sugar / Heroin,2025-07-16 19:31:22,WEB_PORTAL,UNVERIFIED,0
CIT-2026-00935,ANON-TOKEN-D4EC0EEB5B,19,Cuddalore,94,282,Cuddalore West Industrial Bypass,4,Chemical Precursors / Ephedrine,2026-04-21 02:44:57,BOT,CORROBORATED,0
CIT-2026-00936,ANON-TOKEN-8CC33C9180,11,Dindigul,52,156,Dindigul South Industrial Bypass,4,Chemical Precursors / Ephedrine,2026-08-18 14:55:11,WEB_PORTAL,CORROBORATED,1
CIT-2026-00937,ANON-TOKEN-18F01CB352,2,Coimbatore,10,28,Coimbatore Central Market,2,Synthetic Stimulants / MDMA / Meth,2025-06-24 07:18:04,BOT,CORROBORATED,0
CIT-2026-00938,ANON-TOKEN-E088F07B3A,4,Salem,17,50,Salem South Campus Zone,1,Commercial Ganja / Cannabis,2024-11-22 19:07:45,TOLL_FREE_IVR,CORROBORATED,0
CIT-2026-00939,ANON-TOKEN-2E8BA5D5D0,24,Nilgiris,119,357,Nilgiris West Industrial Bypass,1,Commercial Ganja / Cannabis,2025-04-15 15:52:06,WEB_PORTAL,DISMISSED,0
CIT-2026-00940,ANON-TOKEN-D910D93F4A,20,Viluppuram,100,300,Viluppuram Central Industrial Bypass,2,Synthetic Stimulants / MDMA / Meth,2025-01-16 20:52:55,MOBILE_APP,CORROBORATED,0
CIT-2026-00941,ANON-TOKEN-C98023FBCD,23,Namakkal,115,343,Namakkal Central Market,6,Unclassified / Suspicious Substance,2026-01-07 01:58:17,BOT,DISMISSED,0
CIT-2026-00942,ANON-TOKEN-8F6F11FAE4,12,Thanjavur,56,167,Thanjavur North Campus Zone,5,Opioid Analogues / Brown Sugar / Heroin,2026-04-21 23:48:02,TOLL_FREE_IVR,NEEDS_VERIFICATION,0
CIT-2026-00943,ANON-TOKEN-9655AB73D4,37,Tirupathur,181,541,Tirupathur North Market,5,Opioid Analogues / Brown Sugar / Heroin,2025-08-14 16:01:37,TOLL_FREE_IVR,DISMISSED,0
CIT-2026-00944,ANON-TOKEN-B89472AE96,13,Thoothukudi,64,190,Thoothukudi West Market,4,Chemical Precursors / Ephedrine,2024-12-21 22:55:19,BOT,NEEDS_VERIFICATION,0
CIT-2026-00945,ANON-TOKEN-0129F9FA40,24,Nilgiris,117,351,Nilgiris South Industrial Bypass,3,Prescription Narcotics / Codeine / Alprazolam,2026-08-17 00:45:33,MOBILE_APP,DISMISSED,1
CIT-2026-00946,ANON-TOKEN-33BFB15B97,18,Tiruvallur,89,267,Tiruvallur West Industrial Bypass,3,Prescription Narcotics / Codeine / Alprazolam,2025-01-20 22:17:12,WEB_PORTAL,NEEDS_VERIFICATION,0
CIT-2026-00947,ANON-TOKEN-0D1B779561,37,Tirupathur,181,541,Tirupathur North Market,2,Synthetic Stimulants / MDMA / Meth,2025-05-15 04:41:41,BOT,NEEDS_VERIFICATION,1
CIT-2026-00948,ANON-TOKEN-F05EE38CBF,21,Kallakurichi,105,313,Kallakurichi Central Market,4,Chemical Precursors / Ephedrine,2025-05-28 03:52:52,BOT,CORROBORATED,0
CIT-2026-00949,ANON-TOKEN-2AA1DC1550,18,Tiruvallur,86,258,Tiruvallur North Industrial Bypass,2,Synthetic Stimulants / MDMA / Meth,2024-10-18 14:21:09,BOT,CORROBORATED,1
CIT-2026-00950,ANON-TOKEN-10CA022473,11,Dindigul,54,161,Dindigul West Campus Zone,3,Prescription Narcotics / Codeine / Alprazolam,2025-06-30 01:00:02,BOT,NEEDS_VERIFICATION,0
CIT-2026-00951,ANON-TOKEN-8A42B749FA,30,Ramanathapuram,148,443,Ramanathapuram East Campus Zone,6,Unclassified / Suspicious Substance,2025-02-05 12:49:34,WEB_PORTAL,NEEDS_VERIFICATION,0
CIT-2026-00952,ANON-TOKEN-39F7E70DA8,35,Mayiladuthurai,173,518,Mayiladuthurai East Campus Zone,4,Chemical Precursors / Ephedrine,2025-05-02 10:36:13,BOT,NEEDS_VERIFICATION,0
CIT-2026-00953,ANON-TOKEN-3C01A28D9B,33,Thiruvarur,164,492,Thiruvarur West Industrial Bypass,2,Synthetic Stimulants / MDMA / Meth,2025-09-10 22:24:46,BOT,DISMISSED,0
CIT-2026-00954,ANON-TOKEN-87F96915A1,19,Cuddalore,94,281,Cuddalore West Campus Zone,5,Opioid Analogues / Brown Sugar / Heroin,2026-02-20 05:54:17,BOT,CORROBORATED,1
CIT-2026-00955,ANON-TOKEN-F0641D546E,31,Virudhunagar,153,458,Virudhunagar East Campus Zone,5,Opioid Analogues / Brown Sugar / Heroin,2026-04-14 18:43:54,MOBILE_APP,CORROBORATED,0
CIT-2026-00956,ANON-TOKEN-FF4E69950C,23,Namakkal,112,334,Namakkal South Market,3,Prescription Narcotics / Codeine / Alprazolam,2026-05-17 20:25:03,TOLL_FREE_IVR,UNVERIFIED,0
CIT-2026-00957,ANON-TOKEN-6A44AABE47,3,Madurai,13,37,Madurai East Market,3,Prescription Narcotics / Codeine / Alprazolam,2025-09-09 14:23:04,TOLL_FREE_IVR,NEEDS_VERIFICATION,0
CIT-2026-00958,ANON-TOKEN-65D8F2EF2D,12,Thanjavur,60,179,Thanjavur Central Campus Zone,3,Prescription Narcotics / Codeine / Alprazolam,2026-04-24 03:22:46,TOLL_FREE_IVR,UNVERIFIED,0
CIT-2026-00959,ANON-TOKEN-E6E59DAECF,17,Chengalpattu,81,242,Chengalpattu North Campus Zone,3,Prescription Narcotics / Codeine / Alprazolam,2025-08-27 07:47:30,WEB_PORTAL,DISMISSED,0
CIT-2026-00960,ANON-TOKEN-FC4FF1401F,36,Ranipet,180,538,Ranipet Central Market,3,Prescription Narcotics / Codeine / Alprazolam,2026-02-18 22:45:21,WEB_PORTAL,NEEDS_VERIFICATION,0
CIT-2026-00961,ANON-TOKEN-54F36B6F07,26,Ariyalur,129,386,Ariyalur West Campus Zone,6,Unclassified / Suspicious Substance,2024-12-01 16:39:26,MOBILE_APP,UNVERIFIED,0
CIT-2026-00962,ANON-TOKEN-D68BEB97CA,24,Nilgiris,119,355,Nilgiris West Market,6,Unclassified / Suspicious Substance,2024-12-07 04:16:12,WEB_PORTAL,DISMISSED,0
CIT-2026-00963,ANON-TOKEN-F1AB523410,37,Tirupathur,183,547,Tirupathur East Market,6,Unclassified / Suspicious Substance,2025-11-21 00:22:25,WEB_PORTAL,DISMISSED,0
CIT-2026-00964,ANON-TOKEN-DBEE41ED21,6,Tirunelveli,29,85,Tirunelveli West Market,4,Chemical Precursors / Ephedrine,2026-02-07 17:07:57,TOLL_FREE_IVR,NEEDS_VERIFICATION,0
CIT-2026-00965,ANON-TOKEN-3219DD8051,15,Tenkasi,71,212,Tenkasi North Campus Zone,2,Synthetic Stimulants / MDMA / Meth,2025-12-14 17:23:50,BOT,NEEDS_VERIFICATION,0
CIT-2026-00966,ANON-TOKEN-FAA08A59D4,20,Viluppuram,96,286,Viluppuram North Market,1,Commercial Ganja / Cannabis,2025-01-18 10:46:33,TOLL_FREE_IVR,DISMISSED,0
CIT-2026-00967,ANON-TOKEN-378C837F06,1,Chennai,2,4,Chennai South Market,4,Chemical Precursors / Ephedrine,2024-09-27 03:33:54,MOBILE_APP,UNVERIFIED,0
CIT-2026-00968,ANON-TOKEN-9BDEB50CDF,23,Namakkal,114,340,Namakkal West Market,6,Unclassified / Suspicious Substance,2025-04-20 19:52:05,WEB_PORTAL,DISMISSED,0
CIT-2026-00969,ANON-TOKEN-91DEF74E03,2,Coimbatore,8,22,Coimbatore East Market,3,Prescription Narcotics / Codeine / Alprazolam,2026-06-01 09:39:22,MOBILE_APP,DISMISSED,0
CIT-2026-00970,ANON-TOKEN-976A05CBDA,27,Perambalur,133,398,Perambalur East Campus Zone,3,Prescription Narcotics / Codeine / Alprazolam,2026-02-28 11:09:08,BOT,CORROBORATED,0
CIT-2026-00971,ANON-TOKEN-8959D00A95,8,Tiruppur,39,116,Tiruppur West Campus Zone,6,Unclassified / Suspicious Substance,2025-10-14 06:26:00,BOT,UNVERIFIED,0
CIT-2026-00972,ANON-TOKEN-EBB5106ECC,31,Virudhunagar,155,463,Virudhunagar Central Market,3,Prescription Narcotics / Codeine / Alprazolam,2026-06-12 14:25:43,BOT,DISMISSED,0
CIT-2026-00973,ANON-TOKEN-48742D978D,9,Vellore,44,130,Vellore West Market,2,Synthetic Stimulants / MDMA / Meth,2026-03-27 16:55:59,BOT,CORROBORATED,1
CIT-2026-00974,ANON-TOKEN-27C157BCF2,35,Mayiladuthurai,173,517,Mayiladuthurai East Market,2,Synthetic Stimulants / MDMA / Meth,2024-09-30 22:45:30,WEB_PORTAL,CORROBORATED,0
CIT-2026-00975,ANON-TOKEN-21F8CD1B57,16,Kancheepuram,78,233,Kancheepuram East Campus Zone,2,Synthetic Stimulants / MDMA / Meth,2026-04-25 17:27:45,BOT,CORROBORATED,1
CIT-2026-00976,ANON-TOKEN-97D73A7595,19,Cuddalore,93,277,Cuddalore East Market,6,Unclassified / Suspicious Substance,2025-02-27 19:23:52,TOLL_FREE_IVR,DISMISSED,0
CIT-2026-00977,ANON-TOKEN-D55F5DD8E4,6,Tirunelveli,30,90,Tirunelveli Central Industrial Bypass,2,Synthetic Stimulants / MDMA / Meth,2025-06-18 10:09:35,TOLL_FREE_IVR,CORROBORATED,0
CIT-2026-00978,ANON-TOKEN-DE6FA5A0F0,35,Mayiladuthurai,171,512,Mayiladuthurai North Campus Zone,3,Prescription Narcotics / Codeine / Alprazolam,2025-10-23 14:02:35,WEB_PORTAL,DISMISSED,0
CIT-2026-00979,ANON-TOKEN-96B9469851,19,Cuddalore,94,282,Cuddalore West Industrial Bypass,3,Prescription Narcotics / Codeine / Alprazolam,2025-03-31 11:33:59,WEB_PORTAL,UNVERIFIED,0
CIT-2026-00980,ANON-TOKEN-531F665D41,29,Sivaganga,144,432,Sivaganga West Industrial Bypass,4,Chemical Precursors / Ephedrine,2025-11-10 04:15:12,WEB_PORTAL,CORROBORATED,0
CIT-2026-00981,ANON-TOKEN-44DCB5F233,7,Erode,32,96,Erode South Industrial Bypass,5,Opioid Analogues / Brown Sugar / Heroin,2025-11-11 17:29:02,MOBILE_APP,NEEDS_VERIFICATION,0
CIT-2026-00982,ANON-TOKEN-15FC9B694E,9,Vellore,45,134,Vellore Central Campus Zone,1,Commercial Ganja / Cannabis,2025-06-06 01:26:54,WEB_PORTAL,CORROBORATED,0
CIT-2026-00983,ANON-TOKEN-FF8A5AFF28,28,Pudukkottai,136,408,Pudukkottai North Industrial Bypass,4,Chemical Precursors / Ephedrine,2025-05-15 11:25:54,WEB_PORTAL,CORROBORATED,0
CIT-2026-00984,ANON-TOKEN-D95AFE3802,28,Pudukkottai,137,410,Pudukkottai South Campus Zone,5,Opioid Analogues / Brown Sugar / Heroin,2024-10-20 11:24:50,MOBILE_APP,UNVERIFIED,0
CIT-2026-00985,ANON-TOKEN-FC326CAEC4,31,Virudhunagar,153,458,Virudhunagar East Campus Zone,5,Opioid Analogues / Brown Sugar / Heroin,2025-01-25 02:19:42,MOBILE_APP,NEEDS_VERIFICATION,0
CIT-2026-00986,ANON-TOKEN-64685556DE,7,Erode,35,105,Erode Central Industrial Bypass,1,Commercial Ganja / Cannabis,2025-02-04 15:34:14,TOLL_FREE_IVR,CORROBORATED,0
CIT-2026-00987,ANON-TOKEN-B87A703C92,11,Dindigul,53,158,Dindigul East Campus Zone,1,Commercial Ganja / Cannabis,2025-09-25 05:29:55,WEB_PORTAL,DISMISSED,0
CIT-2026-00988,ANON-TOKEN-7A3C0D4989,29,Sivaganga,145,435,Sivaganga Central Industrial Bypass,2,Synthetic Stimulants / MDMA / Meth,2026-07-13 08:47:34,WEB_PORTAL,UNVERIFIED,0
CIT-2026-00989,ANON-TOKEN-EF06B84CBC,12,Thanjavur,58,174,Thanjavur East Industrial Bypass,5,Opioid Analogues / Brown Sugar / Heroin,2025-11-18 00:32:37,TOLL_FREE_IVR,DISMISSED,0
CIT-2026-00990,ANON-TOKEN-C1761A9FAA,33,Thiruvarur,161,482,Thiruvarur North Campus Zone,1,Commercial Ganja / Cannabis,2026-06-25 15:55:29,TOLL_FREE_IVR,CORROBORATED,0
CIT-2026-00991,ANON-TOKEN-035A95BA3B,23,Namakkal,115,343,Namakkal Central Market,1,Commercial Ganja / Cannabis,2024-11-26 19:10:42,MOBILE_APP,CORROBORATED,0
CIT-2026-00992,ANON-TOKEN-504D5CC98F,38,Tiruvannamalai,188,562,Tiruvannamalai East Market,5,Opioid Analogues / Brown Sugar / Heroin,2026-01-19 05:09:36,MOBILE_APP,DISMISSED,0
CIT-2026-00993,ANON-TOKEN-16380E85A4,5,Tiruchirappalli,21,61,Tiruchirappalli North Market,1,Commercial Ganja / Cannabis,2025-12-05 09:48:32,BOT,UNVERIFIED,0
CIT-2026-00994,ANON-TOKEN-A36DC05F43,16,Kancheepuram,78,234,Kancheepuram East Industrial Bypass,5,Opioid Analogues / Brown Sugar / Heroin,2026-01-22 05:42:54,MOBILE_APP,CORROBORATED,0
CIT-2026-00995,ANON-TOKEN-E8F2090772,21,Kallakurichi,101,302,Kallakurichi North Campus Zone,3,Prescription Narcotics / Codeine / Alprazolam,2024-11-04 06:11:50,MOBILE_APP,DISMISSED,0
CIT-2026-00996,ANON-TOKEN-56CEE265FB,8,Tiruppur,36,107,Tiruppur North Campus Zone,1,Commercial Ganja / Cannabis,2025-12-04 03:50:12,TOLL_FREE_IVR,DISMISSED,0
CIT-2026-00997,ANON-TOKEN-CA8313893A,12,Thanjavur,58,172,Thanjavur East Market,6,Unclassified / Suspicious Substance,2025-05-31 10:37:51,MOBILE_APP,DISMISSED,0
CIT-2026-00998,ANON-TOKEN-0FDC0B218D,32,Theni,157,470,Theni South Campus Zone,1,Commercial Ganja / Cannabis,2026-05-22 01:09:36,TOLL_FREE_IVR,NEEDS_VERIFICATION,0
CIT-2026-00999,ANON-TOKEN-4CB937DE10,21,Kallakurichi,104,312,Kallakurichi West Industrial Bypass,1,Commercial Ganja / Cannabis,2026-01-06 08:22:47,TOLL_FREE_IVR,CORROBORATED,0
CIT-2026-01000,ANON-TOKEN-A3F2B5DBA5,26,Ariyalur,128,384,Ariyalur East Industrial Bypass,6,Unclassified / Suspicious Substance,2025-12-06 07:00:03,TOLL_FREE_IVR,NEEDS_VERIFICATION,0
CIT-2026-01001,ANON-TOKEN-1C1816A6CF,16,Kancheepuram,78,233,Kancheepuram East Campus Zone,4,Chemical Precursors / Ephedrine,2025-12-07 10:44:38,BOT,DISMISSED,0
CIT-2026-01002,ANON-TOKEN-841D7E6137,21,Kallakurichi,104,311,Kallakurichi West Campus Zone,3,Prescription Narcotics / Codeine / Alprazolam,2024-11-11 15:08:23,BOT,NEEDS_VERIFICATION,0
CIT-2026-01003,ANON-TOKEN-789BDB1998,25,Karur,121,362,Karur North Campus Zone,4,Chemical Precursors / Ephedrine,2024-11-05 11:38:26,BOT,DISMISSED,1
CIT-2026-01004,ANON-TOKEN-8D8F883A64,2,Coimbatore,6,17,Coimbatore North Campus Zone,5,Opioid Analogues / Brown Sugar / Heroin,2025-04-10 21:59:22,TOLL_FREE_IVR,NEEDS_VERIFICATION,0
CIT-2026-01005,ANON-TOKEN-327094C839,8,Tiruppur,38,112,Tiruppur East Market,5,Opioid Analogues / Brown Sugar / Heroin,2025-02-06 12:30:51,MOBILE_APP,CORROBORATED,0
CIT-2026-01006,ANON-TOKEN-AC44DA5D48,30,Ramanathapuram,150,449,Ramanathapuram Central Campus Zone,4,Chemical Precursors / Ephedrine,2025-06-04 03:39:57,TOLL_FREE_IVR,DISMISSED,0
CIT-2026-01007,ANON-TOKEN-8C289345CE,5,Tiruchirappalli,21,62,Tiruchirappalli North Campus Zone,4,Chemical Precursors / Ephedrine,2025-11-24 12:10:35,WEB_PORTAL,CORROBORATED,0
CIT-2026-01008,ANON-TOKEN-AFC4D00885,34,Nagapattinam,169,505,Nagapattinam West Market,2,Synthetic Stimulants / MDMA / Meth,2025-07-06 13:45:54,TOLL_FREE_IVR,NEEDS_VERIFICATION,0
CIT-2026-01009,ANON-TOKEN-D313FAD364,15,Tenkasi,74,221,Tenkasi West Campus Zone,5,Opioid Analogues / Brown Sugar / Heroin,2025-05-21 00:34:57,MOBILE_APP,UNVERIFIED,0
CIT-2026-01010,ANON-TOKEN-8F934520BC,6,Tirunelveli,26,78,Tirunelveli North Industrial Bypass,4,Chemical Precursors / Ephedrine,2024-10-15 02:52:08,BOT,NEEDS_VERIFICATION,0
CIT-2026-01011,ANON-TOKEN-254ADFFCBB,3,Madurai,15,44,Madurai Central Campus Zone,1,Commercial Ganja / Cannabis,2024-12-03 13:04:05,WEB_PORTAL,UNVERIFIED,0
CIT-2026-01012,ANON-TOKEN-56C5537923,15,Tenkasi,74,220,Tenkasi West Market,3,Prescription Narcotics / Codeine / Alprazolam,2025-10-07 23:27:51,MOBILE_APP,NEEDS_VERIFICATION,0
CIT-2026-01013,ANON-TOKEN-E5C251403B,29,Sivaganga,145,434,Sivaganga Central Campus Zone,2,Synthetic Stimulants / MDMA / Meth,2025-05-17 11:11:29,WEB_PORTAL,NEEDS_VERIFICATION,0
CIT-2026-01014,ANON-TOKEN-03B5464F2E,25,Karur,123,367,Karur East Market,4,Chemical Precursors / Ephedrine,2025-05-03 21:52:43,WEB_PORTAL,CORROBORATED,0
CIT-2026-01015,ANON-TOKEN-E850781A49,14,Kanniyakumari,66,197,Kanniyakumari North Campus Zone,3,Prescription Narcotics / Codeine / Alprazolam,2026-03-19 00:40:24,BOT,DISMISSED,0
CIT-2026-01016,ANON-TOKEN-F82FAE3235,16,Kancheepuram,76,228,Kancheepuram North Industrial Bypass,3,Prescription Narcotics / Codeine / Alprazolam,2026-04-27 12:23:34,TOLL_FREE_IVR,DISMISSED,1
CIT-2026-01017,ANON-TOKEN-BB6A6C6212,10,Krishnagiri,49,147,Krishnagiri West Industrial Bypass,6,Unclassified / Suspicious Substance,2025-07-10 19:23:21,BOT,UNVERIFIED,0
CIT-2026-01018,ANON-TOKEN-1C76F5E409,36,Ranipet,179,535,Ranipet West Market,1,Commercial Ganja / Cannabis,2026-08-14 12:19:14,WEB_PORTAL,CORROBORATED,0
CIT-2026-01019,ANON-TOKEN-D07E36D204,35,Mayiladuthurai,175,523,Mayiladuthurai Central Market,4,Chemical Precursors / Ephedrine,2024-11-28 13:34:32,TOLL_FREE_IVR,NEEDS_VERIFICATION,0
CIT-2026-01020,ANON-TOKEN-DD602AD4EB,32,Theni,156,467,Theni North Campus Zone,2,Synthetic Stimulants / MDMA / Meth,2025-09-12 00:01:08,WEB_PORTAL,CORROBORATED,0
CIT-2026-01021,ANON-TOKEN-FBB3B0E1BF,2,Coimbatore,6,18,Coimbatore North Industrial Bypass,1,Commercial Ganja / Cannabis,2024-12-09 05:03:07,BOT,UNVERIFIED,0
CIT-2026-01022,ANON-TOKEN-3208211646,15,Tenkasi,71,212,Tenkasi North Campus Zone,4,Chemical Precursors / Ephedrine,2024-12-27 23:00:53,MOBILE_APP,DISMISSED,1
CIT-2026-01023,ANON-TOKEN-E7581F31D2,30,Ramanathapuram,146,436,Ramanathapuram North Market,5,Opioid Analogues / Brown Sugar / Heroin,2024-10-18 23:31:50,WEB_PORTAL,DISMISSED,0
CIT-2026-01024,ANON-TOKEN-790B0832DB,35,Mayiladuthurai,173,519,Mayiladuthurai East Industrial Bypass,4,Chemical Precursors / Ephedrine,2026-07-07 16:15:27,MOBILE_APP,DISMISSED,0
CIT-2026-01025,ANON-TOKEN-019A4B3AA0,32,Theni,157,471,Theni South Industrial Bypass,5,Opioid Analogues / Brown Sugar / Heroin,2026-06-17 09:13:27,TOLL_FREE_IVR,CORROBORATED,0
CIT-2026-01026,ANON-TOKEN-2278635DDC,25,Karur,121,362,Karur North Campus Zone,5,Opioid Analogues / Brown Sugar / Heroin,2025-11-01 13:08:15,MOBILE_APP,DISMISSED,0
CIT-2026-01027,ANON-TOKEN-07C779B725,20,Viluppuram,97,289,Viluppuram South Market,2,Synthetic Stimulants / MDMA / Meth,2025-06-02 18:30:30,TOLL_FREE_IVR,NEEDS_VERIFICATION,0
CIT-2026-01028,ANON-TOKEN-EE3E864E63,15,Tenkasi,74,221,Tenkasi West Campus Zone,4,Chemical Precursors / Ephedrine,2025-08-27 15:50:34,BOT,NEEDS_VERIFICATION,0
CIT-2026-01029,ANON-TOKEN-1834CD7BCD,7,Erode,34,102,Erode West Industrial Bypass,6,Unclassified / Suspicious Substance,2025-01-13 09:46:58,MOBILE_APP,CORROBORATED,0
CIT-2026-01030,ANON-TOKEN-76D64C6E42,17,Chengalpattu,81,243,Chengalpattu North Industrial Bypass,4,Chemical Precursors / Ephedrine,2025-05-21 17:47:40,MOBILE_APP,CORROBORATED,0
CIT-2026-01031,ANON-TOKEN-7C3A3B557D,16,Kancheepuram,79,237,Kancheepuram West Industrial Bypass,4,Chemical Precursors / Ephedrine,2025-06-21 01:16:05,WEB_PORTAL,CORROBORATED,0
CIT-2026-01032,ANON-TOKEN-F60946D448,26,Ariyalur,128,384,Ariyalur East Industrial Bypass,3,Prescription Narcotics / Codeine / Alprazolam,2025-08-06 14:01:07,WEB_PORTAL,UNVERIFIED,0
CIT-2026-01033,ANON-TOKEN-9790640558,15,Tenkasi,71,211,Tenkasi North Market,1,Commercial Ganja / Cannabis,2024-10-09 02:49:46,TOLL_FREE_IVR,NEEDS_VERIFICATION,1
CIT-2026-01034,ANON-TOKEN-9B4340AD26,24,Nilgiris,120,359,Nilgiris Central Campus Zone,1,Commercial Ganja / Cannabis,2026-08-07 05:56:09,MOBILE_APP,UNVERIFIED,0
CIT-2026-01035,ANON-TOKEN-F5626BEC37,10,Krishnagiri,48,143,Krishnagiri East Campus Zone,6,Unclassified / Suspicious Substance,2025-01-08 15:02:43,WEB_PORTAL,DISMISSED,0
CIT-2026-01036,ANON-TOKEN-732629AB7A,3,Madurai,14,42,Madurai West Industrial Bypass,2,Synthetic Stimulants / MDMA / Meth,2024-11-03 08:56:12,TOLL_FREE_IVR,CORROBORATED,0
CIT-2026-01037,ANON-TOKEN-D2C7CB0ED2,22,Dharmapuri,109,326,Dharmapuri West Campus Zone,3,Prescription Narcotics / Codeine / Alprazolam,2025-12-29 04:39:21,MOBILE_APP,DISMISSED,0
CIT-2026-01038,ANON-TOKEN-78DE00E0FD,12,Thanjavur,57,171,Thanjavur South Industrial Bypass,5,Opioid Analogues / Brown Sugar / Heroin,2025-04-16 02:07:00,WEB_PORTAL,DISMISSED,0
CIT-2026-01039,ANON-TOKEN-7A5594952D,3,Madurai,15,44,Madurai Central Campus Zone,1,Commercial Ganja / Cannabis,2025-09-03 06:24:48,BOT,NEEDS_VERIFICATION,0
CIT-2026-01040,ANON-TOKEN-3DB410B69A,26,Ariyalur,126,378,Ariyalur North Industrial Bypass,4,Chemical Precursors / Ephedrine,2026-06-17 13:04:56,MOBILE_APP,NEEDS_VERIFICATION,1
CIT-2026-01041,ANON-TOKEN-EFEAEE9849,7,Erode,33,98,Erode East Campus Zone,5,Opioid Analogues / Brown Sugar / Heroin,2026-01-18 19:10:17,TOLL_FREE_IVR,UNVERIFIED,0
CIT-2026-01042,ANON-TOKEN-F9727C1BC9,19,Cuddalore,93,278,Cuddalore East Campus Zone,5,Opioid Analogues / Brown Sugar / Heroin,2025-02-03 23:41:36,WEB_PORTAL,UNVERIFIED,0
CIT-2026-01043,ANON-TOKEN-7A5D4A236D,9,Vellore,45,135,Vellore Central Industrial Bypass,3,Prescription Narcotics / Codeine / Alprazolam,2025-01-24 22:49:59,BOT,CORROBORATED,1
CIT-2026-01044,ANON-TOKEN-0C97C502C0,11,Dindigul,53,158,Dindigul East Campus Zone,4,Chemical Precursors / Ephedrine,2025-08-06 23:38:55,MOBILE_APP,DISMISSED,0
CIT-2026-01045,ANON-TOKEN-A27B3E4704,13,Thoothukudi,65,194,Thoothukudi Central Campus Zone,6,Unclassified / Suspicious Substance,2025-04-18 01:59:08,WEB_PORTAL,NEEDS_VERIFICATION,0
CIT-2026-01046,ANON-TOKEN-1767030BDA,24,Nilgiris,117,349,Nilgiris South Market,3,Prescription Narcotics / Codeine / Alprazolam,2025-07-12 15:26:48,TOLL_FREE_IVR,DISMISSED,0
CIT-2026-01047,ANON-TOKEN-3E00D43804,27,Perambalur,133,399,Perambalur East Industrial Bypass,6,Unclassified / Suspicious Substance,2026-07-20 18:34:41,TOLL_FREE_IVR,UNVERIFIED,0
CIT-2026-01048,ANON-TOKEN-AD2B15363A,16,Kancheepuram,76,227,Kancheepuram North Campus Zone,4,Chemical Precursors / Ephedrine,2025-12-20 04:32:58,MOBILE_APP,UNVERIFIED,0
CIT-2026-01049,ANON-TOKEN-1F86188012,14,Kanniyakumari,66,198,Kanniyakumari North Industrial Bypass,5,Opioid Analogues / Brown Sugar / Heroin,2026-07-03 16:05:54,TOLL_FREE_IVR,UNVERIFIED,0
CIT-2026-01050,ANON-TOKEN-3123DEAB71,15,Tenkasi,73,218,Tenkasi East Campus Zone,3,Prescription Narcotics / Codeine / Alprazolam,2026-01-02 22:10:04,TOLL_FREE_IVR,UNVERIFIED,0
CIT-2026-01051,ANON-TOKEN-98D6848B26,23,Namakkal,113,339,Namakkal East Industrial Bypass,2,Synthetic Stimulants / MDMA / Meth,2025-07-13 12:58:53,BOT,NEEDS_VERIFICATION,0
