fir_id,district_id,district_name,police_station_code,fir_date,offense_section,category_id,category_name,quantity_classification,investigation_status
FIR-VIR-2026-0357,31,Virudhunagar,PS-VIR-B1,2025-12-17 00:58:29,NDPS ACT SEC 8(c)/20(b)/22,4,Chemical Precursors / Ephedrine,SMALL_QUANTITY,PENDING_TRIAL
FIR-TIR-2026-0358,8,Tiruppur,PS-TIR-B2,2024-11-24 05:49:06,NDPS ACT SEC 8(c)/20(b)/22,5,Opioid Analogues / Brown Sugar / Heroin,SMALL_QUANTITY,PENDING_TRIAL
FIR-THA-2026-0359,12,Thanjavur,PS-THA-B2,2026-03-25 22:12:55,NDPS ACT SEC 8(c)/20(b)/22,2,Synthetic Stimulants / MDMA / Meth,SMALL_QUANTITY,CHARGESHEET_FILED
FIR-NAM-2026-0360,23,Namakkal,PS-NAM-B4,2025-12-29 23:27:53,NDPS ACT SEC 8(c)/20(b)/22,6,Unclassified / Suspicious Substance,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION
FIR-TIR-2026-0361,6,Tirunelveli,PS-TIR-B1,2024-12-13 08:31:07,NDPS ACT SEC 8(c)/20(b)/22,5,Opioid Analogues / Brown Sugar / Heroin,INTERMEDIATE_QUANTITY,PENDING_TRIAL
FIR-TEN-2026-0362,15,Tenkasi,PS-TEN-B3,2025-12-28 03:18:15,NDPS ACT SEC 8(c)/20(b)/22,5,Opioid Analogues / Brown Sugar / Heroin,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED
FIR-NAM-2026-0363,23,Namakkal,PS-NAM-B1,2024-12-20 18:51:49,NDPS ACT SEC 8(c)/20(b)/22,5,Opioid Analogues / Brown Sugar / Heroin,INTERMEDIATE_QUANTITY,PENDING_TRIAL
FIR-VIR-2026-0364,31,Virudhunagar,PS-VIR-B2,2025-11-01 14:28:10,NDPS ACT SEC 8(c)/20(b)/22,6,Unclassified / Suspicious Substance,SMALL_QUANTITY,PENDING_TRIAL
FIR-SIV-2026-0365,29,Sivaganga,PS-SIV-B2,2025-07-31 21:51:49,NDPS ACT SEC 8(c)/20(b)/22,1,Commercial Ganja / Cannabis,COMMERCIAL_QUANTITY,CHARGESHEET_FILED
FIR-THO-2026-0366,13,Thoothukudi,PS-THO-B2,2025-12-01 22:41:29,NDPS ACT SEC 8(c)/20(b)/22,6,Unclassified / Suspicious Substance,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION
FIR-THE-2026-0367,32,Theni,PS-THE-B1,2026-07-28 17:50:53,NDPS ACT SEC 8(c)/20(b)/22,6,Unclassified / Suspicious Substance,COMMERCIAL_QUANTITY,PENDING_TRIAL
FIR-ARI-2026-0368,26,Ariyalur,PS-ARI-B1,2026-04-16 05:32:44,NDPS ACT SEC 8(c)/20(b)/22,5,Opioid Analogues / Brown Sugar / Heroin,SMALL_QUANTITY,CHARGESHEET_FILED
FIR-THE-2026-0369,32,Theni,PS-THE-B2,2025-05-22 06:27:40,NDPS ACT SEC 8(c)/20(b)/22,4,Chemical Precursors / Ephedrine,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION
FIR-DHA-2026-0370,22,Dharmapuri,PS-DHA-B4,2025-06-30 21:28:59,NDPS ACT SEC 8(c)/20(b)/22,4,Chemical Precursors / Ephedrine,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION
FIR-THA-2026-0371,12,Thanjavur,PS-THA-B3,2026-08-16 02:26:44,NDPS ACT SEC 8(c)/20(b)/22,5,Opioid Analogues / Brown Sugar / Heroin,COMMERCIAL_QUANTITY,CHARGESHEET_FILED
FIR-THO-2026-0372,13,Thoothukudi,PS-THO-B4,2025-10-29 14:38:04,NDPS ACT SEC 8(c)/20(b)/22,3,Prescription Narcotics / Codeine / Alprazolam,INTERMEDIATE_QUANTITY,PENDING_TRIAL
FIR-DIN-2026-0373,11,Dindigul,PS-DIN-B2,2025-06-12 10:45:55,NDPS ACT SEC 8(c)/20(b)/22,6,Unclassified / Suspicious Substance,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION
FIR-RAN-2026-0374,36,Ranipet,PS-RAN-B1,2025-01-01 21:06:12,NDPS ACT SEC 8(c)/20(b)/22,3,Prescription Narcotics / Codeine / Alprazolam,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED
FIR-KRI-2026-0375,10,Krishnagiri,PS-KRI-B2,2026-06-22 12:15:02,NDPS ACT SEC 8(c)/20(b)/22,4,Chemical Precursors / Ephedrine,SMALL_QUANTITY,UNDER_INVESTIGATION
FIR-COI-2026-0376,2,Coimbatore,PS-COI-B4,2025-07-06 14:01:07,NDPS ACT SEC 8(c)/20(b)/22,1,Commercial Ganja / Cannabis,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED
FIR-KAN-2026-0377,14,Kanniyakumari,PS-KAN-B3,2025-04-23 16:00:15,NDPS ACT SEC 8(c)/20(b)/22,2,Synthetic Stimulants / MDMA / Meth,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION
FIR-KAL-2026-0378,21,Kallakurichi,PS-KAL-B2,2025-11-25 03:35:03,NDPS ACT SEC 8(c)/20(b)/22,6,Unclassified / Suspicious Substance,SMALL_QUANTITY,UNDER_INVESTIGATION
FIR-TIR-2026-0379,8,Tiruppur,PS-TIR-B4,2024-12-18 03:25:47,NDPS ACT SEC 8(c)/20(b)/22,1,Commercial Ganja / Cannabis,COMMERCIAL_QUANTITY,PENDING_TRIAL
FIR-KAN-2026-0380,16,Kancheepuram,PS-KAN-B2,2025-08-02 09:36:41,NDPS ACT SEC 8(c)/20(b)/22,1,Commercial Ganja / Cannabis,SMALL_QUANTITY,PENDING_TRIAL
FIR-NAM-2026-0381,23,Namakkal,PS-NAM-B1,2024-11-30 21:02:58,NDPS ACT SEC 8(c)/20(b)/22,1,Commercial Ganja / Cannabis,INTERMEDIATE_QUANTITY,PENDING_TRIAL
FIR-VIL-2026-0382,20,Viluppuram,PS-VIL-B4,2025-05-22 04:38:53,NDPS ACT SEC 8(c)/20(b)/22,2,Synthetic Stimulants / MDMA / Meth,SMALL_QUANTITY,UNDER_INVESTIGATION
FIR-TIR-2026-0383,18,Tiruvallur,PS-TIR-B3,2024-09-22 15:44:24,NDPS ACT SEC 8(c)/20(b)/22,3,Prescription Narcotics / Codeine / Alprazolam,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION
FIR-SAL-2026-0384,4,Salem,PS-SAL-B2,2026-04-09 05:38:05,NDPS ACT SEC 8(c)/20(b)/22,2,Synthetic Stimulants / MDMA / Meth,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION
FIR-VEL-2026-0385,9,Vellore,PS-VEL-B3,2025-02-02 04:16:47,NDPS ACT SEC 8(c)/20(b)/22,5,Opioid Analogues / Brown Sugar / Heroin,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED
FIR-THI-2026-0386,33,Thiruvarur,PS-THI-B3,2024-10-02 17:02:58,NDPS ACT SEC 8(c)/20(b)/22,6,Unclassified / Suspicious Substance,SMALL_QUANTITY,UNDER_INVESTIGATION
FIR-VIR-2026-0387,31,Virudhunagar,PS-VIR-B3,2025-09-16 04:13:53,NDPS ACT SEC 8(c)/20(b)/22,1,Commercial Ganja / Cannabis,COMMERCIAL_QUANTITY,PENDING_TRIAL
FIR-COI-2026-0388,2,Coimbatore,PS-COI-B2,2026-07-13 10:03:16,NDPS ACT SEC 8(c)/20(b)/22,5,Opioid Analogues / Brown Sugar / Heroin,INTERMEDIATE_QUANTITY,PENDING_TRIAL
FIR-TIR-2026-0389,37,Tirupathur,PS-TIR-B3,2025-05-07 00:30:39,NDPS ACT SEC 8(c)/20(b)/22,1,Commercial Ganja / Cannabis,COMMERCIAL_QUANTITY,CHARGESHEET_FILED
FIR-CHE-2026-0390,17,Chengalpattu,PS-CHE-B1,2025-01-07 06:58:35,NDPS ACT SEC 8(c)/20(b)/22,5,Opioid Analogues / Brown Sugar / Heroin,SMALL_QUANTITY,PENDING_TRIAL
FIR-TIR-2026-0391,5,Tiruchirappalli,PS-TIR-B2,2026-04-07 21:26:45,NDPS ACT SEC 8(c)/20(b)/22,3,Prescription Narcotics / Codeine / Alprazolam,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED
FIR-MAY-2026-0392,35,Mayiladuthurai,PS-MAY-B2,2026-02-24 21:39:50,NDPS ACT SEC 8(c)/20(b)/22,2,Synthetic Stimulants / MDMA / Meth,COMMERCIAL_QUANTITY,CHARGESHEET_FILED
FIR-KAN-2026-0393,14,Kanniyakumari,PS-KAN-B4,2026-02-03 03:08:17,NDPS ACT SEC 8(c)/20(b)/22,3,Prescription Narcotics / Codeine / Alprazolam,COMMERCIAL_QUANTITY,CHARGESHEET_FILED
FIR-ARI-2026-0394,26,Ariyalur,PS-ARI-B3,2026-06-30 10:41:29,NDPS ACT SEC 8(c)/20(b)/22,2,Synthetic Stimulants / MDMA / Meth,COMMERCIAL_QUANTITY,CHARGESHEET_FILED
FIR-PER-2026-0395,27,Perambalur,PS-PER-B2,2025-07-28 13:35:53,NDPS ACT SEC 8(c)/20(b)/22,6,Unclassified / Suspicious Substance,SMALL_QUANTITY,PENDING_TRIAL
FIR-MAY-2026-0396,35,Mayiladuthurai,PS-MAY-B1,2025-06-25 06:58:57,NDPS ACT SEC 8(c)/20(b)/22,1,Commercial Ganja / Cannabis,INTERMEDIATE_QUANTITY,PENDING_TRIAL
FIR-VIR-2026-0397,31,Virudhunagar,PS-VIR-B3,2025-03-08 21:19:14,NDPS ACT SEC 8(c)/20(b)/22,5,Opioid Analogues / Brown Sugar / Heroin,INTERMEDIATE_QUANTITY,PENDING_TRIAL
FIR-DHA-2026-0398,22,Dharmapuri,PS-DHA-B4,2026-01-02 09:14:00,NDPS ACT SEC 8(c)/20(b)/22,5,Opioid Analogues / Brown Sugar / Heroin,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED
FIR-NAM-2026-0399,23,Namakkal,PS-NAM-B4,2025-10-15 19:00:59,NDPS ACT SEC 8(c)/20(b)/22,1,Commercial Ganja / Cannabis,COMMERCIAL_QUANTITY,CHARGESHEET_FILED
FIR-VIL-2026-0400,20,Viluppuram,PS-VIL-B1,2026-04-01 19:46:26,NDPS ACT SEC 8(c)/20(b)/22,5,Opioid Analogues / Brown Sugar / Heroin,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION
FIR-VEL-2026-0401,9,Vellore,PS-VEL-B2,2025-04-14 01:19:33,NDPS ACT SEC 8(c)/20(b)/22,5,Opioid Analogues / Brown Sugar / Heroin,SMALL_QUANTITY,UNDER_INVESTIGATION
FIR-ERO-2026-0402,7,Erode,PS-ERO-B1,2024-12-04 16:43:09,NDPS ACT SEC 8(c)/20(b)/22,6,Unclassified / Suspicious Substance,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED
FIR-NAM-2026-0403,23,Namakkal,PS-NAM-B2,2025-02-01 10:46:37,NDPS ACT SEC 8(c)/20(b)/22,2,Synthetic Stimulants / MDMA / Meth,SMALL_QUANTITY,UNDER_INVESTIGATION
FIR-DHA-2026-0404,22,Dharmapuri,PS-DHA-B3,2024-10-03 03:59:19,NDPS ACT SEC 8(c)/20(b)/22,3,Prescription Narcotics / Codeine / Alprazolam,COMMERCIAL_QUANTITY,PENDING_TRIAL
FIR-TIR-2026-0405,38,Tiruvannamalai,PS-TIR-B2,2025-11-09 18:33:17,NDPS ACT SEC 8(c)/20(b)/22,3,Prescription Narcotics / Codeine / Alprazolam,SMALL_QUANTITY,CHARGESHEET_FILED
FIR-MAY-2026-0406,35,Mayiladuthurai,PS-MAY-B4,2026-07-26 08:20:41,NDPS ACT SEC 8(c)/20(b)/22,3,Prescription Narcotics / Codeine / Alprazolam,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED
FIR-MAY-2026-0407,35,Mayiladuthurai,PS-MAY-B3,2026-05-09 04:33:09,NDPS ACT SEC 8(c)/20(b)/22,2,Synthetic Stimulants / MDMA / Meth,SMALL_QUANTITY,PENDING_TRIAL
FIR-VEL-2026-0408,9,Vellore,PS-VEL-B2,2026-08-11 01:51:04,NDPS ACT SEC 8(c)/20(b)/22,6,Unclassified / Suspicious Substance,SMALL_QUANTITY,PENDING_TRIAL
FIR-TIR-2026-0409,37,Tirupathur,PS-TIR-B4,2025-04-01 01:32:16,NDPS ACT SEC 8(c)/20(b)/22,2,Synthetic Stimulants / MDMA / Meth,SMALL_QUANTITY,CHARGESHEET_FILED
FIR-MAY-2026-0410,35,Mayiladuthurai,PS-MAY-B3,2024-10-25 15:47:07,NDPS ACT SEC 8(c)/20(b)/22,5,Opioid Analogues / Brown Sugar / Heroin,INTERMEDIATE_QUANTITY,PENDING_TRIAL
FIR-TIR-2026-0411,6,Tirunelveli,PS-TIR-B2,2025-04-17 22:34:47,NDPS ACT SEC 8(c)/20(b)/22,3,Prescription Narcotics / Codeine / Alprazolam,COMMERCIAL_QUANTITY,CHARGESHEET_FILED
FIR-PUD-2026-0412,28,Pudukkottai,PS-PUD-B2,2025-06-20 20:03:09,NDPS ACT SEC 8(c)/20(b)/22,5,Opioid Analogues / Brown Sugar / Heroin,SMALL_QUANTITY,CHARGESHEET_FILED
FIR-ERO-2026-0413,7,Erode,PS-ERO-B2,2024-12-18 02:03:21,NDPS ACT SEC 8(c)/20(b)/22,3,Prescription Narcotics / Codeine / Alprazolam,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION
FIR-ARI-2026-0414,26,Ariyalur,PS-ARI-B2,2024-11-23 20:48:20,NDPS ACT SEC 8(c)/20(b)/22,1,Commercial Ganja / Cannabis,SMALL_QUANTITY,UNDER_INVESTIGATION
FIR-TIR-2026-0415,18,Tiruvallur,PS-TIR-B2,2025-10-20 22:37:35,NDPS ACT SEC 8(c)/20(b)/22,5,Opioid Analogues / Brown Sugar / Heroin,SMALL_QUANTITY,UNDER_INVESTIGATION
FIR-SIV-2026-0416,29,Sivaganga,PS-SIV-B3,2025-04-28 04:09:55,NDPS ACT SEC 8(c)/20(b)/22,5,Opioid Analogues / Brown Sugar / Heroin,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED
FIR-VIR-2026-0417,31,Virudhunagar,PS-VIR-B4,2025-12-19 05:36:49,NDPS ACT SEC 8(c)/20(b)/22,6,Unclassified / Suspicious Substance,COMMERCIAL_QUANTITY,PENDING_TRIAL
FIR-ERO-2026-0418,7,Erode,PS-ERO-B1,2025-06-08 22:57:38,NDPS ACT SEC 8(c)/20(b)/22,1,Commercial Ganja / Cannabis,INTERMEDIATE_QUANTITY,PENDING_TRIAL
FIR-CHE-2026-0419,1,Chennai,PS-CHE-B1,2024-12-26 08:40:04,NDPS ACT SEC 8(c)/20(b)/22,5,Opioid Analogues / Brown Sugar / Heroin,INTERMEDIATE_QUANTITY,PENDING_TRIAL
FIR-CUD-2026-0420,19,Cuddalore,PS-CUD-B4,2024-10-09 03:20:55,NDPS ACT SEC 8(c)/20(b)/22,1,Commercial Ganja / Cannabis,SMALL_QUANTITY,PENDING_TRIAL
FIR-VIR-2026-0421,31,Virudhunagar,PS-VIR-B1,2025-07-01 15:43:33,NDPS ACT SEC 8(c)/20(b)/22,1,Commercial Ganja / Cannabis,SMALL_QUANTITY,CHARGESHEET_FILED
FIR-COI-2026-0422,2,Coimbatore,PS-COI-B3,2024-09-25 14:22:28,NDPS ACT SEC 8(c)/20(b)/22,5,Opioid Analogues / Brown Sugar / Heroin,INTERMEDIATE_QUANTITY,PENDING_TRIAL
FIR-NAG-2026-0423,34,Nagapattinam,PS-NAG-B2,2025-02-12 11:00:22,NDPS ACT SEC 8(c)/20(b)/22,4,Chemical Precursors / Ephedrine,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION
FIR-NIL-2026-0424,24,Nilgiris,PS-NIL-B2,2024-12-24 09:19:31,NDPS ACT SEC 8(c)/20(b)/22,4,Chemical Precursors / Ephedrine,SMALL_QUANTITY,PENDING_TRIAL
FIR-MAD-2026-0425,3,Madurai,PS-MAD-B3,2025-10-25 10:03:41,NDPS ACT SEC 8(c)/20(b)/22,3,Prescription Narcotics / Codeine / Alprazolam,INTERMEDIATE_QUANTITY,PENDING_TRIAL
FIR-COI-2026-0426,2,Coimbatore,PS-COI-B2,2025-01-19 22:13:11,NDPS ACT SEC 8(c)/20(b)/22,1,Commercial Ganja / Cannabis,SMALL_QUANTITY,CHARGESHEET_FILED
FIR-THO-2026-0427,13,Thoothukudi,PS-THO-B2,2026-02-14 07:49:07,NDPS ACT SEC 8(c)/20(b)/22,3,Prescription Narcotics / Codeine / Alprazolam,SMALL_QUANTITY,CHARGESHEET_FILED
FIR-CHE-2026-0428,17,Chengalpattu,PS-CHE-B1,2025-09-22 07:10:41,NDPS ACT SEC 8(c)/20(b)/22,1,Commercial Ganja / Cannabis,SMALL_QUANTITY,CHARGESHEET_FILED
FIR-CUD-2026-0429,19,Cuddalore,PS-CUD-B2,2026-04-21 19:50:42,NDPS ACT SEC 8(c)/20(b)/22,2,Synthetic Stimulants / MDMA / Meth,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION
FIR-THI-2026-0430,33,Thiruvarur,PS-THI-B1,2024-10-12 12:12:37,NDPS ACT SEC 8(c)/20(b)/22,6,Unclassified / Suspicious Substance,SMALL_QUANTITY,PENDING_TRIAL
FIR-DIN-2026-0431,11,Dindigul,PS-DIN-B2,2025-09-24 20:00:09,NDPS ACT SEC 8(c)/20(b)/22,2,Synthetic Stimulants / MDMA / Meth,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION
FIR-NAM-2026-0432,23,Namakkal,PS-NAM-B3,2025-04-19 23:48:45,NDPS ACT SEC 8(c)/20(b)/22,2,Synthetic Stimulants / MDMA / Meth,COMMERCIAL_QUANTITY,PENDING_TRIAL
FIR-MAD-2026-0433,3,Madurai,PS-MAD-B3,2026-01-11 04:49:34,NDPS ACT SEC 8(c)/20(b)/22,4,Chemical Precursors / Ephedrine,COMMERCIAL_QUANTITY,PENDING_TRIAL
FIR-CUD-2026-0434,19,Cuddalore,PS-CUD-B1,2025-07-07 10:13:15,NDPS ACT SEC 8(c)/20(b)/22,2,Synthetic Stimulants / MDMA / Meth,SMALL_QUANTITY,UNDER_INVESTIGATION
FIR-CHE-2026-0435,1,Chennai,PS-CHE-B2,2025-11-25 22:16:28,NDPS ACT SEC 8(c)/20(b)/22,1,Commercial Ganja / Cannabis,SMALL_QUANTITY,PENDING_TRIAL
FIR-KAR-2026-0436,25,Karur,PS-KAR-B3,2026-04-21 07:52:36,NDPS ACT SEC 8(c)/20(b)/22,2,Synthetic Stimulants / MDMA / Meth,INTERMEDIATE_QUANTITY,PENDING_TRIAL
FIR-CUD-2026-0437,19,Cuddalore,PS-CUD-B1,2024-09-20 15:08:09,NDPS ACT SEC 8(c)/20(b)/22,5,Opioid Analogues / Brown Sugar / Heroin,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED
FIR-DIN-2026-0438,11,Dindigul,PS-DIN-B4,2025-01-27 15:44:01,NDPS ACT SEC 8(c)/20(b)/22,2,Synthetic Stimulants / MDMA / Meth,COMMERCIAL_QUANTITY,CHARGESHEET_FILED
FIR-THO-2026-0439,13,Thoothukudi,PS-THO-B2,2025-02-25 03:05:18,NDPS ACT SEC 8(c)/20(b)/22,5,Opioid Analogues / Brown Sugar / Heroin,COMMERCIAL_QUANTITY,PENDING_TRIAL
FIR-ERO-2026-0440,7,Erode,PS-ERO-B2,2026-06-08 03:24:51,NDPS ACT SEC 8(c)/20(b)/22,2,Synthetic Stimulants / MDMA / Meth,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED
FIR-ARI-2026-0441,26,Ariyalur,PS-ARI-B3,2025-11-10 20:53:26,NDPS ACT SEC 8(c)/20(b)/22,2,Synthetic Stimulants / MDMA / Meth,INTERMEDIATE_QUANTITY,PENDING_TRIAL
FIR-NAM-2026-0442,23,Namakkal,PS-NAM-B3,2025-12-02 21:32:09,NDPS ACT SEC 8(c)/20(b)/22,1,Commercial Ganja / Cannabis,SMALL_QUANTITY,UNDER_INVESTIGATION
FIR-THE-2026-0443,32,Theni,PS-THE-B2,2025-05-12 17:43:45,NDPS ACT SEC 8(c)/20(b)/22,1,Commercial Ganja / Cannabis,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION
FIR-TIR-2026-0444,18,Tiruvallur,PS-TIR-B2,2025-11-30 17:26:42,NDPS ACT SEC 8(c)/20(b)/22,6,Unclassified / Suspicious Substance,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED
FIR-DHA-2026-0445,22,Dharmapuri,PS-DHA-B1,2025-04-07 12:58:41,NDPS ACT SEC 8(c)/20(b)/22,6,Unclassified / Suspicious Substance,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED
FIR-PER-2026-0446,27,Perambalur,PS-PER-B1,2024-10-01 17:53:39,NDPS ACT SEC 8(c)/20(b)/22,2,Synthetic Stimulants / MDMA / Meth,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED
FIR-NIL-2026-0447,24,Nilgiris,PS-NIL-B2,2025-08-18 02:44:00,NDPS ACT SEC 8(c)/20(b)/22,1,Commercial Ganja / Cannabis,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED
FIR-TIR-2026-0448,38,Tiruvannamalai,PS-TIR-B2,2025-01-19 08:35:18,NDPS ACT SEC 8(c)/20(b)/22,1,Commercial Ganja / Cannabis,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION
FIR-NAG-2026-0449,34,Nagapattinam,PS-NAG-B1,2025-04-26 06:22:54,NDPS ACT SEC 8(c)/20(b)/22,4,Chemical Precursors / Ephedrine,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION
FIR-TIR-2026-0450,37,Tirupathur,PS-TIR-B2,2024-11-13 22:31:43,NDPS ACT SEC 8(c)/20(b)/22,5,Opioid Analogues / Brown Sugar / Heroin,COMMERCIAL_QUANTITY,CHARGESHEET_FILED
FIR-CHE-2026-0451,1,Chennai,PS-CHE-B4,2025-09-11 04:05:47,NDPS ACT SEC 8(c)/20(b)/22,1,Commercial Ganja / Cannabis,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED
FIR-TIR-2026-0452,37,Tirupathur,PS-TIR-B1,2025-01-18 15:07:13,NDPS ACT SEC 8(c)/20(b)/22,4,Chemical Precursors / Ephedrine,SMALL_QUANTITY,PENDING_TRIAL
FIR-SAL-2026-0453,4,Salem,PS-SAL-B2,2026-01-10 08:14:22,NDPS ACT SEC 8(c)/20(b)/22,2,Synthetic Stimulants / MDMA / Meth,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED
FIR-NAG-2026-0454,34,Nagapattinam,PS-NAG-B3,2024-12-26 08:36:22,NDPS ACT SEC 8(c)/20(b)/22,1,Commercial Ganja / Cannabis,SMALL_QUANTITY,UNDER_INVESTIGATION
FIR-THO-2026-0455,13,Thoothukudi,PS-THO-B2,2025-04-27 21:03:27,NDPS ACT SEC 8(c)/20(b)/22,5,Opioid Analogues / Brown Sugar / Heroin,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION
FIR-CUD-2026-0456,19,Cuddalore,PS-CUD-B2,2025-12-21 12:25:02,NDPS ACT SEC 8(c)/20(b)/22,2,Synthetic Stimulants / MDMA / Meth,COMMERCIAL_QUANTITY,PENDING_TRIAL
FIR-SIV-2026-0457,29,Sivaganga,PS-SIV-B3,2025-02-16 21:58:44,NDPS ACT SEC 8(c)/20(b)/22,5,Opioid Analogues / Brown Sugar / Heroin,COMMERCIAL_QUANTITY,PENDING_TRIAL
FIR-ERO-2026-0458,7,Erode,PS-ERO-B4,2025-12-26 14:18:13,NDPS ACT SEC 8(c)/20(b)/22,6,Unclassified / Suspicious Substance,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION
FIR-DHA-2026-0459,22,Dharmapuri,PS-DHA-B1,2025-11-09 08:01:50,NDPS ACT SEC 8(c)/20(b)/22,2,Synthetic Stimulants / MDMA / Meth,SMALL_QUANTITY,PENDING_TRIAL
FIR-THO-2026-0460,13,Thoothukudi,PS-THO-B4,2026-06-23 19:40:37,NDPS ACT SEC 8(c)/20(b)/22,4,Chemical Precursors / Ephedrine,SMALL_QUANTITY,PENDING_TRIAL
FIR-SIV-2026-0461,29,Sivaganga,PS-SIV-B1,2026-06-30 06:13:47,NDPS ACT SEC 8(c)/20(b)/22,2,Synthetic Stimulants / MDMA / Meth,SMALL_QUANTITY,UNDER_INVESTIGATION
FIR-THE-2026-0462,32,Theni,PS-THE-B3,2025-07-17 15:36:17,NDPS ACT SEC 8(c)/20(b)/22,3,Prescription Narcotics / Codeine / Alprazolam,INTERMEDIATE_QUANTITY,PENDING_TRIAL
FIR-THE-2026-0463,32,Theni,PS-THE-B1,2026-08-04 23:37:26,NDPS ACT SEC 8(c)/20(b)/22,2,Synthetic Stimulants / MDMA / Meth,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION
FIR-VIL-2026-0464,20,Viluppuram,PS-VIL-B3,2025-05-24 14:01:22,NDPS ACT SEC 8(c)/20(b)/22,6,Unclassified / Suspicious Substance,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION
FIR-KAN-2026-0465,14,Kanniyakumari,PS-KAN-B2,2026-03-08 02:03:52,NDPS ACT SEC 8(c)/20(b)/22,5,Opioid Analogues / Brown Sugar / Heroin,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED
FIR-TEN-2026-0466,15,Tenkasi,PS-TEN-B4,2025-12-18 06:08:30,NDPS ACT SEC 8(c)/20(b)/22,3,Prescription Narcotics / Codeine / Alprazolam,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION
FIR-ERO-2026-0467,7,Erode,PS-ERO-B4,2025-02-08 20:24:19,NDPS ACT SEC 8(c)/20(b)/22,3,Prescription Narcotics / Codeine / Alprazolam,SMALL_QUANTITY,UNDER_INVESTIGATION
FIR-TIR-2026-0468,6,Tirunelveli,PS-TIR-B1,2024-11-05 01:40:36,NDPS ACT SEC 8(c)/20(b)/22,6,Unclassified / Suspicious Substance,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION
FIR-MAD-2026-0469,3,Madurai,PS-MAD-B3,2025-12-10 19:33:23,NDPS ACT SEC 8(c)/20(b)/22,5,Opioid Analogues / Brown Sugar / Heroin,SMALL_QUANTITY,PENDING_TRIAL
FIR-SAL-2026-0470,4,Salem,PS-SAL-B4,2026-02-24 00:50:42,NDPS ACT SEC 8(c)/20(b)/22,3,Prescription Narcotics / Codeine / Alprazolam,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED
FIR-THA-2026-0471,12,Thanjavur,PS-THA-B2,2026-08-17 06:00:15,NDPS ACT SEC 8(c)/20(b)/22,1,Commercial Ganja / Cannabis,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED
FIR-RAN-2026-0472,36,Ranipet,PS-RAN-B2,2026-08-02 04:32:00,NDPS ACT SEC 8(c)/20(b)/22,2,Synthetic Stimulants / MDMA / Meth,COMMERCIAL_QUANTITY,PENDING_TRIAL
FIR-THA-2026-0473,12,Thanjavur,PS-THA-B3,2025-09-21 14:55:26,NDPS ACT SEC 8(c)/20(b)/22,5,Opioid Analogues / Brown Sugar / Heroin,INTERMEDIATE_QUANTITY,PENDING_TRIAL
FIR-KAN-2026-0474,14,Kanniyakumari,PS-KAN-B3,2025-02-24 03:31:04,NDPS ACT SEC 8(c)/20(b)/22,6,Unclassified / Suspicious Substance,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED
FIR-THA-2026-0475,12,Thanjavur,PS-THA-B1,2025-08-05 03:02:22,NDPS ACT SEC 8(c)/20(b)/22,1,Commercial Ganja / Cannabis,SMALL_QUANTITY,CHARGESHEET_FILED
