outcome_id,ticket_id,resolved_at,operational_outcome,feedback_to_model,outcome_confidence
OUT-2026-00581,TCK-2026-00581,2026-02-11 06:52:24,CIVIL_SUPPORT_REFERRED,MODEL_PREDICTION_VERIFIED,92
OUT-2026-00582,TCK-2026-00582,2025-06-22 17:25:28,SEIZURE_EXECUTED,NEW_CORRIDOR_DISCOVERED,85
OUT-2026-00583,TCK-2026-00583,2025-11-19 11:05:20,UNSUBSTANTIATED_TIP,MODEL_PREDICTION_VERIFIED,80
OUT-2026-00584,TCK-2026-00584,2026-07-05 07:57:47,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,76
OUT-2026-00585,TCK-2026-00585,2026-01-28 21:07:05,CIVIL_SUPPORT_REFERRED,MODEL_PREDICTION_VERIFIED,96
OUT-2026-00586,TCK-2026-00586,2025-07-13 13:26:20,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,94
OUT-2026-00587,TCK-2026-00587,2026-02-14 09:47:29,UNSUBSTANTIATED_TIP,FALSE_ALARM_REPORTED,91
OUT-2026-00588,TCK-2026-00588,2026-06-25 04:22:01,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,82
OUT-2026-00589,TCK-2026-00589,2026-05-15 16:08:40,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,86
OUT-2026-00590,TCK-2026-00590,2025-08-30 15:23:56,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,79
OUT-2026-00591,TCK-2026-00591,2026-05-26 08:31:44,CIVIL_SUPPORT_REFERRED,NEW_CORRIDOR_DISCOVERED,93
OUT-2026-00592,TCK-2026-00592,2025-06-25 12:10:01,SEIZURE_EXECUTED,NEW_CORRIDOR_DISCOVERED,80
OUT-2026-00593,TCK-2026-00593,2026-03-23 07:49:08,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,84
OUT-2026-00594,TCK-2026-00594,2025-10-25 14:10:27,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,76
OUT-2026-00595,TCK-2026-00595,2025-09-26 14:37:43,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,79
OUT-2026-00596,TCK-2026-00596,2025-05-04 22:11:35,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,97
OUT-2026-00597,TCK-2026-00597,2026-07-29 09:37:42,SEIZURE_EXECUTED,FALSE_ALARM_REPORTED,88
OUT-2026-00598,TCK-2026-00598,2026-05-22 02:26:02,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,92
OUT-2026-00599,TCK-2026-00599,2025-05-22 16:58:23,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,91
OUT-2026-00600,TCK-2026-00600,2026-05-18 18:46:54,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,93
OUT-2026-00601,TCK-2026-00601,2025-11-23 05:21:32,UNSUBSTANTIATED_TIP,MODEL_PREDICTION_VERIFIED,77
OUT-2026-00602,TCK-2026-00602,2026-01-29 09:24:31,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,98
OUT-2026-00603,TCK-2026-00603,2026-06-30 17:19:25,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,88
OUT-2026-00604,TCK-2026-00604,2026-02-07 16:13:35,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,77
OUT-2026-00605,TCK-2026-00605,2025-12-20 11:54:57,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,94
OUT-2026-00606,TCK-2026-00606,2026-04-03 12:23:26,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,78
OUT-2026-00607,TCK-2026-00607,2026-02-17 20:06:38,SEIZURE_EXECUTED,NEW_CORRIDOR_DISCOVERED,92
OUT-2026-00608,TCK-2026-00608,2025-05-07 01:59:03,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,99
OUT-2026-00609,TCK-2026-00609,2025-08-25 16:20:45,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,80
OUT-2026-00610,TCK-2026-00610,2025-11-09 20:07:59,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,98
OUT-2026-00611,TCK-2026-00611,2026-02-02 17:51:10,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,75
OUT-2026-00612,TCK-2026-00612,2025-07-29 13:01:34,UNSUBSTANTIATED_TIP,MODEL_PREDICTION_VERIFIED,92
OUT-2026-00613,TCK-2026-00613,2026-03-11 17:16:50,SEIZURE_EXECUTED,FALSE_ALARM_REPORTED,81
OUT-2026-00614,TCK-2026-00614,2025-08-16 07:41:06,UNSUBSTANTIATED_TIP,FALSE_ALARM_REPORTED,93
OUT-2026-00615,TCK-2026-00615,2025-05-13 21:59:20,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,93
OUT-2026-00616,TCK-2026-00616,2026-06-19 17:51:20,UNSUBSTANTIATED_TIP,MODEL_PREDICTION_VERIFIED,81
OUT-2026-00617,TCK-2026-00617,2026-03-29 21:26:08,CIVIL_SUPPORT_REFERRED,NEW_CORRIDOR_DISCOVERED,83
OUT-2026-00618,TCK-2026-00618,2025-07-22 22:20:58,CIVIL_SUPPORT_REFERRED,MODEL_PREDICTION_VERIFIED,89
OUT-2026-00619,TCK-2026-00619,2026-06-23 10:46:39,CIVIL_SUPPORT_REFERRED,MODEL_PREDICTION_VERIFIED,83
OUT-2026-00620,TCK-2026-00620,2026-05-18 17:08:06,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,77
OUT-2026-00621,TCK-2026-00621,2025-07-24 21:49:23,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,78
OUT-2026-00622,TCK-2026-00622,2025-07-18 07:57:51,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,79
OUT-2026-00623,TCK-2026-00623,2025-06-01 12:25:36,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,92
OUT-2026-00624,TCK-2026-00624,2026-08-15 05:22:34,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,90
OUT-2026-00625,TCK-2026-00625,2025-07-20 12:36:48,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,92
OUT-2026-00626,TCK-2026-00626,2025-04-18 07:44:42,CIVIL_SUPPORT_REFERRED,MODEL_PREDICTION_VERIFIED,95
OUT-2026-00627,TCK-2026-00627,2025-07-03 18:47:29,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,91
OUT-2026-00628,TCK-2026-00628,2026-04-03 03:45:56,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,87
OUT-2026-00629,TCK-2026-00629,2025-09-04 07:12:55,UNSUBSTANTIATED_TIP,MODEL_PREDICTION_VERIFIED,81
OUT-2026-00630,TCK-2026-00630,2025-08-19 05:10:31,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,82
OUT-2026-00631,TCK-2026-00631,2025-07-14 20:44:24,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,84
OUT-2026-00632,TCK-2026-00632,2025-05-13 14:39:57,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,93
OUT-2026-00633,TCK-2026-00633,2025-09-06 22:35:10,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,93
OUT-2026-00634,TCK-2026-00634,2026-05-20 21:52:56,SEIZURE_EXECUTED,FALSE_ALARM_REPORTED,81
OUT-2026-00635,TCK-2026-00635,2026-03-12 22:05:04,CIVIL_SUPPORT_REFERRED,NEW_CORRIDOR_DISCOVERED,85
OUT-2026-00636,TCK-2026-00636,2026-06-28 04:55:28,SEIZURE_EXECUTED,NEW_CORRIDOR_DISCOVERED,77
OUT-2026-00637,TCK-2026-00637,2026-07-21 14:21:35,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,90
OUT-2026-00638,TCK-2026-00638,2025-05-20 03:31:10,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,92
OUT-2026-00639,TCK-2026-00639,2025-07-24 08:59:02,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,75
OUT-2026-00640,TCK-2026-00640,2026-08-18 03:58:13,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,84
OUT-2026-00641,TCK-2026-00641,2025-07-18 23:53:32,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,83
OUT-2026-00642,TCK-2026-00642,2025-05-08 06:22:21,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,79
OUT-2026-00643,TCK-2026-00643,2025-09-21 19:29:58,CIVIL_SUPPORT_REFERRED,NEW_CORRIDOR_DISCOVERED,77
OUT-2026-00644,TCK-2026-00644,2025-08-18 11:07:04,UNSUBSTANTIATED_TIP,FALSE_ALARM_REPORTED,91
OUT-2026-00645,TCK-2026-00645,2026-04-20 19:15:13,SEIZURE_EXECUTED,NEW_CORRIDOR_DISCOVERED,98
OUT-2026-00646,TCK-2026-00646,2026-05-30 21:30:06,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,85
OUT-2026-00647,TCK-2026-00647,2026-02-20 15:30:05,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,93
OUT-2026-00648,TCK-2026-00648,2026-01-05 05:45:25,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,94
OUT-2026-00649,TCK-2026-00649,2025-08-03 00:54:19,CIVIL_SUPPORT_REFERRED,MODEL_PREDICTION_VERIFIED,82
OUT-2026-00650,TCK-2026-00650,2026-01-21 14:18:30,CIVIL_SUPPORT_REFERRED,NEW_CORRIDOR_DISCOVERED,89
OUT-2026-00651,TCK-2026-00651,2026-04-10 09:53:02,UNSUBSTANTIATED_TIP,MODEL_PREDICTION_VERIFIED,92
OUT-2026-00652,TCK-2026-00652,2025-12-16 08:20:26,CIVIL_SUPPORT_REFERRED,NEW_CORRIDOR_DISCOVERED,89
OUT-2026-00653,TCK-2026-00653,2026-02-11 01:36:13,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,89
OUT-2026-00654,TCK-2026-00654,2025-08-30 07:41:48,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,87
OUT-2026-00655,TCK-2026-00655,2025-07-02 18:38:04,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,94
OUT-2026-00656,TCK-2026-00656,2026-03-26 17:36:18,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,82
OUT-2026-00657,TCK-2026-00657,2026-06-28 10:05:18,UNSUBSTANTIATED_TIP,FALSE_ALARM_REPORTED,87
OUT-2026-00658,TCK-2026-00658,2025-06-07 03:19:53,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,83
OUT-2026-00659,TCK-2026-00659,2026-06-20 07:21:58,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,85
OUT-2026-00660,TCK-2026-00660,2025-09-09 07:44:46,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,84
OUT-2026-00661,TCK-2026-00661,2025-04-10 23:32:29,UNSUBSTANTIATED_TIP,MODEL_PREDICTION_VERIFIED,76
OUT-2026-00662,TCK-2026-00662,2025-07-27 04:12:45,CIVIL_SUPPORT_REFERRED,MODEL_PREDICTION_VERIFIED,87
OUT-2026-00663,TCK-2026-00663,2026-01-16 23:55:11,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,92
OUT-2026-00664,TCK-2026-00664,2025-05-23 21:57:15,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,82
OUT-2026-00665,TCK-2026-00665,2026-04-17 05:59:32,CIVIL_SUPPORT_REFERRED,NEW_CORRIDOR_DISCOVERED,95
OUT-2026-00666,TCK-2026-00666,2026-07-23 09:14:34,UNSUBSTANTIATED_TIP,FALSE_ALARM_REPORTED,76
OUT-2026-00667,TCK-2026-00667,2026-07-28 16:52:34,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,83
OUT-2026-00668,TCK-2026-00668,2026-04-20 10:31:56,CIVIL_SUPPORT_REFERRED,MODEL_PREDICTION_VERIFIED,83
OUT-2026-00669,TCK-2026-00669,2025-04-10 16:39:57,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,75
OUT-2026-00670,TCK-2026-00670,2025-05-24 14:55:01,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,81
OUT-2026-00671,TCK-2026-00671,2025-11-26 00:16:03,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,88
OUT-2026-00672,TCK-2026-00672,2025-12-18 09:33:22,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,77
OUT-2026-00673,TCK-2026-00673,2025-05-31 07:10:16,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,97
OUT-2026-00674,TCK-2026-00674,2026-08-01 03:49:12,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,79
OUT-2026-00675,TCK-2026-00675,2026-02-02 11:52:20,UNSUBSTANTIATED_TIP,FALSE_ALARM_REPORTED,96
OUT-2026-00676,TCK-2026-00676,2026-04-14 15:10:30,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,87
OUT-2026-00677,TCK-2026-00677,2025-07-20 08:20:10,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,76
OUT-2026-00678,TCK-2026-00678,2025-05-09 07:24:32,CIVIL_SUPPORT_REFERRED,NEW_CORRIDOR_DISCOVERED,77
OUT-2026-00679,TCK-2026-00679,2026-05-31 02:42:23,SEIZURE_EXECUTED,NEW_CORRIDOR_DISCOVERED,93
OUT-2026-00680,TCK-2026-00680,2026-07-31 10:10:43,CIVIL_SUPPORT_REFERRED,MODEL_PREDICTION_VERIFIED,94
OUT-2026-00681,TCK-2026-00681,2026-05-15 07:31:22,UNSUBSTANTIATED_TIP,FALSE_ALARM_REPORTED,83
OUT-2026-00682,TCK-2026-00682,2025-08-29 22:59:41,UNSUBSTANTIATED_TIP,MODEL_PREDICTION_VERIFIED,78
OUT-2026-00683,TCK-2026-00683,2025-11-28 17:01:40,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,76
OUT-2026-00684,TCK-2026-00684,2025-08-14 16:43:37,SEIZURE_EXECUTED,FALSE_ALARM_REPORTED,87
OUT-2026-00685,TCK-2026-00685,2025-04-07 14:01:17,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,82
OUT-2026-00686,TCK-2026-00686,2025-06-16 03:23:25,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,88
OUT-2026-00687,TCK-2026-00687,2026-08-09 17:30:49,SEIZURE_EXECUTED,NEW_CORRIDOR_DISCOVERED,96
OUT-2026-00688,TCK-2026-00688,2026-08-15 02:42:09,SEIZURE_EXECUTED,NEW_CORRIDOR_DISCOVERED,85
OUT-2026-00689,TCK-2026-00689,2026-04-22 06:37:41,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,79
OUT-2026-00690,TCK-2026-00690,2025-10-21 22:18:24,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,93
OUT-2026-00691,TCK-2026-00691,2025-10-09 08:39:18,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,79
OUT-2026-00692,TCK-2026-00692,2026-02-03 14:09:51,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,97
OUT-2026-00693,TCK-2026-00693,2025-12-18 00:38:42,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,89
OUT-2026-00694,TCK-2026-00694,2026-07-02 16:49:01,CIVIL_SUPPORT_REFERRED,NEW_CORRIDOR_DISCOVERED,76
OUT-2026-00695,TCK-2026-00695,2025-09-05 03:42:14,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,88
OUT-2026-00696,TCK-2026-00696,2026-07-21 22:36:09,SEIZURE_EXECUTED,FALSE_ALARM_REPORTED,90
OUT-2026-00697,TCK-2026-00697,2026-04-26 18:07:34,CIVIL_SUPPORT_REFERRED,NEW_CORRIDOR_DISCOVERED,80
OUT-2026-00698,TCK-2026-00698,2026-01-10 10:24:59,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,76
OUT-2026-00699,TCK-2026-00699,2025-09-20 22:35:28,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,82
OUT-2026-00700,TCK-2026-00700,2026-08-19 11:56:39,UNSUBSTANTIATED_TIP,MODEL_PREDICTION_VERIFIED,97
OUT-2026-00701,TCK-2026-00701,2026-06-04 07:29:37,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,99
OUT-2026-00702,TCK-2026-00702,2026-01-15 14:47:31,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,90
OUT-2026-00703,TCK-2026-00703,2026-03-11 19:56:55,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,99
OUT-2026-00704,TCK-2026-00704,2026-05-05 13:20:05,CIVIL_SUPPORT_REFERRED,MODEL_PREDICTION_VERIFIED,78
OUT-2026-00705,TCK-2026-00705,2025-12-04 15:59:47,CIVIL_SUPPORT_REFERRED,NEW_CORRIDOR_DISCOVERED,98
OUT-2026-00706,TCK-2026-00706,2025-10-21 15:38:22,CIVIL_SUPPORT_REFERRED,MODEL_PREDICTION_VERIFIED,96
OUT-2026-00707,TCK-2026-00707,2026-06-04 17:47:14,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,95
OUT-2026-00708,TCK-2026-00708,2026-05-29 06:09:12,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,77
OUT-2026-00709,TCK-2026-00709,2025-04-28 22:13:34,CIVIL_SUPPORT_REFERRED,NEW_CORRIDOR_DISCOVERED,79
OUT-2026-00710,TCK-2026-00710,2025-05-17 07:55:26,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,80
OUT-2026-00711,TCK-2026-00711,2025-04-27 18:25:00,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,97
OUT-2026-00712,TCK-2026-00712,2025-12-21 16:23:18,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,89
OUT-2026-00713,TCK-2026-00713,2026-04-12 23:17:14,SEIZURE_EXECUTED,FALSE_ALARM_REPORTED,88
OUT-2026-00714,TCK-2026-00714,2026-05-26 16:29:17,UNSUBSTANTIATED_TIP,MODEL_PREDICTION_VERIFIED,95
OUT-2026-00715,TCK-2026-00715,2025-04-17 17:55:18,UNSUBSTANTIATED_TIP,FALSE_ALARM_REPORTED,90
OUT-2026-00716,TCK-2026-00716,2025-08-05 03:41:43,UNSUBSTANTIATED_TIP,MODEL_PREDICTION_VERIFIED,82
OUT-2026-00717,TCK-2026-00717,2026-06-16 22:39:03,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,86
OUT-2026-00718,TCK-2026-00718,2025-07-14 16:28:56,SEIZURE_EXECUTED,FALSE_ALARM_REPORTED,98
OUT-2026-00719,TCK-2026-00719,2026-02-26 05:31:47,CIVIL_SUPPORT_REFERRED,NEW_CORRIDOR_DISCOVERED,79
OUT-2026-00720,TCK-2026-00720,2025-04-25 03:15:53,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,98
OUT-2026-00721,TCK-2026-00721,2025-10-12 09:32:14,CIVIL_SUPPORT_REFERRED,NEW_CORRIDOR_DISCOVERED,90
OUT-2026-00722,TCK-2026-00722,2026-08-02 03:19:52,SEIZURE_EXECUTED,FALSE_ALARM_REPORTED,78
OUT-2026-00723,TCK-2026-00723,2025-10-06 12:20:48,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,78
OUT-2026-00724,TCK-2026-00724,2026-02-03 15:17:47,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,85
OUT-2026-00725,TCK-2026-00725,2026-08-01 09:34:31,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,94
OUT-2026-00726,TCK-2026-00726,2026-04-14 14:52:24,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,84
OUT-2026-00727,TCK-2026-00727,2026-08-15 03:40:26,UNSUBSTANTIATED_TIP,FALSE_ALARM_REPORTED,87
OUT-2026-00728,TCK-2026-00728,2025-04-15 02:16:51,UNSUBSTANTIATED_TIP,MODEL_PREDICTION_VERIFIED,80
OUT-2026-00729,TCK-2026-00729,2025-06-09 19:29:04,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,92
OUT-2026-00730,TCK-2026-00730,2025-09-29 16:58:14,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,97
OUT-2026-00731,TCK-2026-00731,2026-01-17 04:27:49,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,93
OUT-2026-00732,TCK-2026-00732,2026-03-19 21:30:21,SEIZURE_EXECUTED,FALSE_ALARM_REPORTED,92
OUT-2026-00733,TCK-2026-00733,2026-04-05 18:56:20,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,80
OUT-2026-00734,TCK-2026-00734,2026-03-22 23:56:43,UNSUBSTANTIATED_TIP,FALSE_ALARM_REPORTED,84
OUT-2026-00735,TCK-2026-00735,2025-05-31 08:21:09,SEIZURE_EXECUTED,FALSE_ALARM_REPORTED,99
OUT-2026-00736,TCK-2026-00736,2025-05-24 09:56:05,UNSUBSTANTIATED_TIP,MODEL_PREDICTION_VERIFIED,81
OUT-2026-00737,TCK-2026-00737,2026-04-23 02:51:32,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,92
OUT-2026-00738,TCK-2026-00738,2025-04-23 03:56:44,CIVIL_SUPPORT_REFERRED,NEW_CORRIDOR_DISCOVERED,85
OUT-2026-00739,TCK-2026-00739,2025-12-27 05:16:20,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,94
OUT-2026-00740,TCK-2026-00740,2025-06-29 00:19:27,SEIZURE_EXECUTED,FALSE_ALARM_REPORTED,82
OUT-2026-00741,TCK-2026-00741,2026-03-31 13:16:44,CIVIL_SUPPORT_REFERRED,MODEL_PREDICTION_VERIFIED,94
OUT-2026-00742,TCK-2026-00742,2025-08-11 16:38:34,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,79
OUT-2026-00743,TCK-2026-00743,2025-12-21 11:25:13,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,92
OUT-2026-00744,TCK-2026-00744,2025-07-09 12:13:40,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,81
OUT-2026-00745,TCK-2026-00745,2025-07-04 11:08:01,SEIZURE_EXECUTED,FALSE_ALARM_REPORTED,78
OUT-2026-00746,TCK-2026-00746,2025-07-05 20:06:20,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,78
OUT-2026-00747,TCK-2026-00747,2026-08-15 17:40:52,UNSUBSTANTIATED_TIP,MODEL_PREDICTION_VERIFIED,80
OUT-2026-00748,TCK-2026-00748,2026-06-10 06:49:51,CIVIL_SUPPORT_REFERRED,MODEL_PREDICTION_VERIFIED,94
OUT-2026-00749,TCK-2026-00749,2025-08-03 01:03:52,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,76
OUT-2026-00750,TCK-2026-00750,2025-08-17 04:42:21,UNSUBSTANTIATED_TIP,FALSE_ALARM_REPORTED,88
OUT-2026-00751,TCK-2026-00751,2026-05-09 23:21:43,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,79
OUT-2026-00752,TCK-2026-00752,2026-07-28 00:45:22,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,83
OUT-2026-00753,TCK-2026-00753,2026-05-19 20:03:19,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,92
OUT-2026-00754,TCK-2026-00754,2026-05-26 12:55:35,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,78
OUT-2026-00755,TCK-2026-00755,2026-05-14 09:22:21,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,94
OUT-2026-00756,TCK-2026-00756,2026-04-09 00:19:29,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,90
OUT-2026-00757,TCK-2026-00757,2026-02-24 07:09:15,UNSUBSTANTIATED_TIP,MODEL_PREDICTION_VERIFIED,78
OUT-2026-00758,TCK-2026-00758,2025-06-27 07:01:18,SEIZURE_EXECUTED,FALSE_ALARM_REPORTED,76
OUT-2026-00759,TCK-2026-00759,2025-09-06 09:10:53,SEIZURE_EXECUTED,FALSE_ALARM_REPORTED,95
OUT-2026-00760,TCK-2026-00760,2025-08-17 00:30:12,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,76
OUT-2026-00761,TCK-2026-00761,2025-09-15 04:38:54,UNSUBSTANTIATED_TIP,FALSE_ALARM_REPORTED,78
OUT-2026-00762,TCK-2026-00762,2025-11-16 01:28:07,CIVIL_SUPPORT_REFERRED,NEW_CORRIDOR_DISCOVERED,87
OUT-2026-00763,TCK-2026-00763,2026-01-17 09:45:35,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,75
OUT-2026-00764,TCK-2026-00764,2026-04-29 02:46:53,CIVIL_SUPPORT_REFERRED,MODEL_PREDICTION_VERIFIED,92
OUT-2026-00765,TCK-2026-00765,2025-05-17 14:02:54,CIVIL_SUPPORT_REFERRED,MODEL_PREDICTION_VERIFIED,78
OUT-2026-00766,TCK-2026-00766,2025-10-25 23:14:32,SEIZURE_EXECUTED,NEW_CORRIDOR_DISCOVERED,83
OUT-2026-00767,TCK-2026-00767,2026-07-04 02:05:14,SEIZURE_EXECUTED,FALSE_ALARM_REPORTED,77
OUT-2026-00768,TCK-2026-00768,2025-11-11 15:55:24,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,93
OUT-2026-00769,TCK-2026-00769,2026-03-28 20:25:31,CIVIL_SUPPORT_REFERRED,NEW_CORRIDOR_DISCOVERED,80
OUT-2026-00770,TCK-2026-00770,2026-02-06 11:09:36,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,97
OUT-2026-00771,TCK-2026-00771,2026-03-23 04:54:31,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,98
OUT-2026-00772,TCK-2026-00772,2025-04-25 15:44:11,SEIZURE_EXECUTED,NEW_CORRIDOR_DISCOVERED,93
