health_signal_id,district_id,district_name,reported_date,facility_type,aggregate_signal_type,category_id,category_name,aggregate_count
HLT-2026-00435,19,Cuddalore,2026-03-13 20:35:06,LICENSED_REHAB_CENTER,WITHDRAWAL_ADMISSION,5,Opioid Analogues / Brown Sugar / Heroin,11
HLT-2026-00436,22,Dharmapuri,2024-12-10 09:14:05,DISTRICT_HEADQUARTERS_HOSPITAL,WITHDRAWAL_ADMISSION,6,Unclassified / Suspicious Substance,8
HLT-2026-00437,5,Tiruchirappalli,2024-09-26 10:17:06,LICENSED_REHAB_CENTER,WITHDRAWAL_ADMISSION,2,Synthetic Stimulants / MDMA / Meth,12
HLT-2026-00438,3,Madurai,2026-07-24 23:09:42,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,5,Opioid Analogues / Brown Sugar / Heroin,21
HLT-2026-00439,37,Tirupathur,2025-09-01 18:18:13,LICENSED_REHAB_CENTER,WITHDRAWAL_ADMISSION,2,Synthetic Stimulants / MDMA / Meth,15
HLT-2026-00440,20,Viluppuram,2025-11-13 20:51:18,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,2,Synthetic Stimulants / MDMA / Meth,5
HLT-2026-00441,26,Ariyalur,2026-07-04 23:42:03,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,2,Synthetic Stimulants / MDMA / Meth,3
HLT-2026-00442,25,Karur,2025-09-29 14:29:10,DISTRICT_HEADQUARTERS_HOSPITAL,WITHDRAWAL_ADMISSION,6,Unclassified / Suspicious Substance,3
HLT-2026-00443,27,Perambalur,2025-11-02 16:14:38,LICENSED_REHAB_CENTER,SUBSTANCE_CONSULTATION,6,Unclassified / Suspicious Substance,13
HLT-2026-00444,22,Dharmapuri,2025-03-17 11:31:28,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,6,Unclassified / Suspicious Substance,12
HLT-2026-00445,3,Madurai,2026-06-28 03:48:29,LICENSED_REHAB_CENTER,TOXICOLOGY_SCREEN_AGGREGATE,1,Commercial Ganja / Cannabis,6
HLT-2026-00446,30,Ramanathapuram,2026-03-16 11:23:20,LICENSED_REHAB_CENTER,SUBSTANCE_CONSULTATION,4,Chemical Precursors / Ephedrine,12
HLT-2026-00447,19,Cuddalore,2025-01-27 00:19:44,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,3,Prescription Narcotics / Codeine / Alprazolam,21
HLT-2026-00448,25,Karur,2024-10-22 20:26:57,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,2,Synthetic Stimulants / MDMA / Meth,19
HLT-2026-00449,38,Tiruvannamalai,2026-01-25 13:22:57,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,2,Synthetic Stimulants / MDMA / Meth,7
HLT-2026-00450,22,Dharmapuri,2025-02-14 23:10:08,DISTRICT_HEADQUARTERS_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,6,Unclassified / Suspicious Substance,13
HLT-2026-00451,7,Erode,2024-10-25 01:42:45,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,3,Prescription Narcotics / Codeine / Alprazolam,10
HLT-2026-00452,32,Theni,2025-02-27 06:44:08,DISTRICT_HEADQUARTERS_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,2,Synthetic Stimulants / MDMA / Meth,11
HLT-2026-00453,14,Kanniyakumari,2026-04-08 20:18:20,LICENSED_REHAB_CENTER,WITHDRAWAL_ADMISSION,2,Synthetic Stimulants / MDMA / Meth,19
HLT-2026-00454,37,Tirupathur,2026-01-31 11:46:55,GOVT_MEDICAL_COLLEGE_PSYCH,SUBSTANCE_CONSULTATION,1,Commercial Ganja / Cannabis,18
HLT-2026-00455,4,Salem,2026-03-24 05:01:20,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,2,Synthetic Stimulants / MDMA / Meth,14
HLT-2026-00456,5,Tiruchirappalli,2026-06-03 06:11:06,LICENSED_REHAB_CENTER,SUBSTANCE_CONSULTATION,5,Opioid Analogues / Brown Sugar / Heroin,21
HLT-2026-00457,7,Erode,2026-05-19 21:18:58,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,6,Unclassified / Suspicious Substance,13
HLT-2026-00458,9,Vellore,2024-11-08 03:57:50,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,2,Synthetic Stimulants / MDMA / Meth,17
HLT-2026-00459,35,Mayiladuthurai,2025-10-31 21:56:34,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,4,Chemical Precursors / Ephedrine,3
HLT-2026-00460,20,Viluppuram,2024-11-10 17:05:44,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,1,Commercial Ganja / Cannabis,22
HLT-2026-00461,26,Ariyalur,2025-04-09 17:40:09,LICENSED_REHAB_CENTER,SUBSTANCE_CONSULTATION,2,Synthetic Stimulants / MDMA / Meth,3
HLT-2026-00462,27,Perambalur,2026-02-07 07:40:38,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,4,Chemical Precursors / Ephedrine,4
HLT-2026-00463,1,Chennai,2025-09-02 16:05:41,DISTRICT_HEADQUARTERS_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,4,Chemical Precursors / Ephedrine,11
HLT-2026-00464,23,Namakkal,2025-02-27 17:56:10,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,6,Unclassified / Suspicious Substance,20
HLT-2026-00465,20,Viluppuram,2024-10-27 23:57:54,DISTRICT_HEADQUARTERS_HOSPITAL,WITHDRAWAL_ADMISSION,4,Chemical Precursors / Ephedrine,14
HLT-2026-00466,16,Kancheepuram,2024-11-30 16:53:01,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,1,Commercial Ganja / Cannabis,22
HLT-2026-00467,19,Cuddalore,2025-03-21 22:12:19,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,4,Chemical Precursors / Ephedrine,19
HLT-2026-00468,22,Dharmapuri,2025-06-12 02:01:00,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,2,Synthetic Stimulants / MDMA / Meth,15
HLT-2026-00469,12,Thanjavur,2025-07-12 17:25:46,LICENSED_REHAB_CENTER,SUBSTANCE_CONSULTATION,2,Synthetic Stimulants / MDMA / Meth,3
HLT-2026-00470,15,Tenkasi,2025-05-10 18:41:34,DISTRICT_HEADQUARTERS_HOSPITAL,WITHDRAWAL_ADMISSION,2,Synthetic Stimulants / MDMA / Meth,3
HLT-2026-00471,31,Virudhunagar,2025-01-15 12:22:36,LICENSED_REHAB_CENTER,WITHDRAWAL_ADMISSION,1,Commercial Ganja / Cannabis,2
HLT-2026-00472,18,Tiruvallur,2025-03-10 12:48:48,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,3,Prescription Narcotics / Codeine / Alprazolam,22
HLT-2026-00473,31,Virudhunagar,2025-07-01 06:22:00,LICENSED_REHAB_CENTER,WITHDRAWAL_ADMISSION,1,Commercial Ganja / Cannabis,15
HLT-2026-00474,20,Viluppuram,2026-06-30 22:45:48,LICENSED_REHAB_CENTER,SUBSTANCE_CONSULTATION,1,Commercial Ganja / Cannabis,12
HLT-2026-00475,14,Kanniyakumari,2026-01-12 00:01:41,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,4,Chemical Precursors / Ephedrine,11
HLT-2026-00476,31,Virudhunagar,2025-02-27 09:07:00,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,6,Unclassified / Suspicious Substance,21
HLT-2026-00477,10,Krishnagiri,2026-01-06 16:33:12,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,1,Commercial Ganja / Cannabis,19
HLT-2026-00478,10,Krishnagiri,2025-10-28 06:34:29,GOVT_MEDICAL_COLLEGE_PSYCH,SUBSTANCE_CONSULTATION,4,Chemical Precursors / Ephedrine,9
HLT-2026-00479,5,Tiruchirappalli,2025-01-09 22:04:25,GOVT_MEDICAL_COLLEGE_PSYCH,SUBSTANCE_CONSULTATION,1,Commercial Ganja / Cannabis,13
HLT-2026-00480,21,Kallakurichi,2024-10-05 23:39:56,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,1,Commercial Ganja / Cannabis,16
HLT-2026-00481,29,Sivaganga,2026-03-31 16:45:22,LICENSED_REHAB_CENTER,SUBSTANCE_CONSULTATION,5,Opioid Analogues / Brown Sugar / Heroin,8
HLT-2026-00482,33,Thiruvarur,2026-03-24 04:44:46,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,1,Commercial Ganja / Cannabis,22
HLT-2026-00483,27,Perambalur,2026-01-03 15:33:58,DISTRICT_HEADQUARTERS_HOSPITAL,WITHDRAWAL_ADMISSION,3,Prescription Narcotics / Codeine / Alprazolam,4
HLT-2026-00484,15,Tenkasi,2025-03-21 12:00:05,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,4,Chemical Precursors / Ephedrine,9
HLT-2026-00485,38,Tiruvannamalai,2024-10-12 20:01:48,LICENSED_REHAB_CENTER,SUBSTANCE_CONSULTATION,3,Prescription Narcotics / Codeine / Alprazolam,14
HLT-2026-00486,2,Coimbatore,2026-07-06 22:09:00,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,2,Synthetic Stimulants / MDMA / Meth,9
HLT-2026-00487,9,Vellore,2026-07-05 13:58:52,LICENSED_REHAB_CENTER,WITHDRAWAL_ADMISSION,6,Unclassified / Suspicious Substance,22
HLT-2026-00488,35,Mayiladuthurai,2024-10-20 11:04:07,LICENSED_REHAB_CENTER,WITHDRAWAL_ADMISSION,4,Chemical Precursors / Ephedrine,5
HLT-2026-00489,27,Perambalur,2025-08-22 10:52:47,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,2,Synthetic Stimulants / MDMA / Meth,13
HLT-2026-00490,8,Tiruppur,2025-10-13 07:09:42,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,1,Commercial Ganja / Cannabis,12
HLT-2026-00491,17,Chengalpattu,2026-06-28 10:19:48,LICENSED_REHAB_CENTER,WITHDRAWAL_ADMISSION,4,Chemical Precursors / Ephedrine,10
HLT-2026-00492,37,Tirupathur,2024-10-22 14:01:31,LICENSED_REHAB_CENTER,WITHDRAWAL_ADMISSION,3,Prescription Narcotics / Codeine / Alprazolam,3
HLT-2026-00493,29,Sivaganga,2025-03-29 15:24:30,DISTRICT_HEADQUARTERS_HOSPITAL,WITHDRAWAL_ADMISSION,1,Commercial Ganja / Cannabis,5
HLT-2026-00494,34,Nagapattinam,2026-03-21 18:36:47,GOVT_MEDICAL_COLLEGE_PSYCH,SUBSTANCE_CONSULTATION,4,Chemical Precursors / Ephedrine,10
HLT-2026-00495,19,Cuddalore,2026-04-25 13:27:59,DISTRICT_HEADQUARTERS_HOSPITAL,WITHDRAWAL_ADMISSION,1,Commercial Ganja / Cannabis,6
HLT-2026-00496,38,Tiruvannamalai,2024-12-17 00:07:06,LICENSED_REHAB_CENTER,SUBSTANCE_CONSULTATION,3,Prescription Narcotics / Codeine / Alprazolam,12
HLT-2026-00497,24,Nilgiris,2026-05-31 15:58:01,LICENSED_REHAB_CENTER,TOXICOLOGY_SCREEN_AGGREGATE,5,Opioid Analogues / Brown Sugar / Heroin,12
HLT-2026-00498,35,Mayiladuthurai,2025-08-20 06:41:17,GOVT_MEDICAL_COLLEGE_PSYCH,SUBSTANCE_CONSULTATION,1,Commercial Ganja / Cannabis,12
HLT-2026-00499,30,Ramanathapuram,2026-07-29 07:07:47,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,5,Opioid Analogues / Brown Sugar / Heroin,11
HLT-2026-00500,22,Dharmapuri,2025-03-15 22:47:25,DISTRICT_HEADQUARTERS_HOSPITAL,WITHDRAWAL_ADMISSION,2,Synthetic Stimulants / MDMA / Meth,19
HLT-2026-00501,11,Dindigul,2024-12-09 06:49:01,GOVT_MEDICAL_COLLEGE_PSYCH,SUBSTANCE_CONSULTATION,1,Commercial Ganja / Cannabis,13
HLT-2026-00502,12,Thanjavur,2025-02-15 00:50:35,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,6,Unclassified / Suspicious Substance,22
HLT-2026-00503,21,Kallakurichi,2026-04-06 08:46:13,DISTRICT_HEADQUARTERS_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,5,Opioid Analogues / Brown Sugar / Heroin,3
HLT-2026-00504,1,Chennai,2025-03-19 16:27:16,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,2,Synthetic Stimulants / MDMA / Meth,4
HLT-2026-00505,28,Pudukkottai,2025-05-23 01:17:32,DISTRICT_HEADQUARTERS_HOSPITAL,WITHDRAWAL_ADMISSION,3,Prescription Narcotics / Codeine / Alprazolam,19
HLT-2026-00506,23,Namakkal,2025-02-22 09:24:25,LICENSED_REHAB_CENTER,WITHDRAWAL_ADMISSION,4,Chemical Precursors / Ephedrine,4
HLT-2026-00507,23,Namakkal,2026-06-02 22:44:30,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,5,Opioid Analogues / Brown Sugar / Heroin,19
HLT-2026-00508,24,Nilgiris,2026-04-11 15:42:51,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,5,Opioid Analogues / Brown Sugar / Heroin,12
HLT-2026-00509,38,Tiruvannamalai,2026-04-14 16:20:12,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,3,Prescription Narcotics / Codeine / Alprazolam,6
HLT-2026-00510,27,Perambalur,2024-10-04 21:29:22,DISTRICT_HEADQUARTERS_HOSPITAL,WITHDRAWAL_ADMISSION,6,Unclassified / Suspicious Substance,22
HLT-2026-00511,14,Kanniyakumari,2024-11-04 08:15:18,LICENSED_REHAB_CENTER,WITHDRAWAL_ADMISSION,2,Synthetic Stimulants / MDMA / Meth,22
HLT-2026-00512,23,Namakkal,2024-10-11 16:53:55,LICENSED_REHAB_CENTER,SUBSTANCE_CONSULTATION,3,Prescription Narcotics / Codeine / Alprazolam,17
HLT-2026-00513,34,Nagapattinam,2025-08-03 19:10:44,LICENSED_REHAB_CENTER,WITHDRAWAL_ADMISSION,5,Opioid Analogues / Brown Sugar / Heroin,16
HLT-2026-00514,18,Tiruvallur,2026-01-21 00:10:42,LICENSED_REHAB_CENTER,TOXICOLOGY_SCREEN_AGGREGATE,1,Commercial Ganja / Cannabis,4
HLT-2026-00515,1,Chennai,2024-11-28 02:32:53,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,4,Chemical Precursors / Ephedrine,8
HLT-2026-00516,29,Sivaganga,2025-09-04 15:57:57,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,5,Opioid Analogues / Brown Sugar / Heroin,14
HLT-2026-00517,34,Nagapattinam,2025-04-17 13:44:33,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,6,Unclassified / Suspicious Substance,5
HLT-2026-00518,9,Vellore,2026-07-01 20:22:56,LICENSED_REHAB_CENTER,WITHDRAWAL_ADMISSION,4,Chemical Precursors / Ephedrine,16
HLT-2026-00519,21,Kallakurichi,2026-06-14 05:31:18,GOVT_MEDICAL_COLLEGE_PSYCH,SUBSTANCE_CONSULTATION,5,Opioid Analogues / Brown Sugar / Heroin,18
HLT-2026-00520,28,Pudukkottai,2026-08-11 11:04:57,LICENSED_REHAB_CENTER,SUBSTANCE_CONSULTATION,1,Commercial Ganja / Cannabis,3
HLT-2026-00521,23,Namakkal,2025-11-02 04:51:23,LICENSED_REHAB_CENTER,SUBSTANCE_CONSULTATION,4,Chemical Precursors / Ephedrine,5
HLT-2026-00522,11,Dindigul,2025-03-06 23:19:02,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,6,Unclassified / Suspicious Substance,18
HLT-2026-00523,6,Tirunelveli,2025-07-03 00:09:22,GOVT_MEDICAL_COLLEGE_PSYCH,SUBSTANCE_CONSULTATION,5,Opioid Analogues / Brown Sugar / Heroin,22
HLT-2026-00524,6,Tirunelveli,2026-02-17 07:13:33,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,6,Unclassified / Suspicious Substance,15
HLT-2026-00525,25,Karur,2026-03-11 13:56:56,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,3,Prescription Narcotics / Codeine / Alprazolam,5
HLT-2026-00526,19,Cuddalore,2024-10-04 13:00:40,DISTRICT_HEADQUARTERS_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,4,Chemical Precursors / Ephedrine,19
HLT-2026-00527,10,Krishnagiri,2026-05-04 02:05:40,LICENSED_REHAB_CENTER,SUBSTANCE_CONSULTATION,1,Commercial Ganja / Cannabis,18
HLT-2026-00528,34,Nagapattinam,2026-06-20 01:50:08,LICENSED_REHAB_CENTER,SUBSTANCE_CONSULTATION,3,Prescription Narcotics / Codeine / Alprazolam,14
HLT-2026-00529,34,Nagapattinam,2025-01-15 14:47:14,DISTRICT_HEADQUARTERS_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,4,Chemical Precursors / Ephedrine,4
HLT-2026-00530,16,Kancheepuram,2025-10-25 07:06:09,DISTRICT_HEADQUARTERS_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,5,Opioid Analogues / Brown Sugar / Heroin,6
HLT-2026-00531,4,Salem,2025-05-01 14:40:23,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,1,Commercial Ganja / Cannabis,12
HLT-2026-00532,26,Ariyalur,2024-11-04 14:54:10,GOVT_MEDICAL_COLLEGE_PSYCH,SUBSTANCE_CONSULTATION,6,Unclassified / Suspicious Substance,20
HLT-2026-00533,20,Viluppuram,2024-09-23 00:16:58,GOVT_MEDICAL_COLLEGE_PSYCH,SUBSTANCE_CONSULTATION,5,Opioid Analogues / Brown Sugar / Heroin,8
HLT-2026-00534,15,Tenkasi,2025-05-25 13:45:16,LICENSED_REHAB_CENTER,SUBSTANCE_CONSULTATION,5,Opioid Analogues / Brown Sugar / Heroin,3
HLT-2026-00535,5,Tiruchirappalli,2026-03-15 23:03:45,DISTRICT_HEADQUARTERS_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,5,Opioid Analogues / Brown Sugar / Heroin,10
HLT-2026-00536,4,Salem,2025-08-05 15:42:53,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,1,Commercial Ganja / Cannabis,16
HLT-2026-00537,7,Erode,2025-07-17 18:50:38,DISTRICT_HEADQUARTERS_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,5,Opioid Analogues / Brown Sugar / Heroin,7
HLT-2026-00538,9,Vellore,2026-07-20 16:34:18,LICENSED_REHAB_CENTER,WITHDRAWAL_ADMISSION,4,Chemical Precursors / Ephedrine,17
HLT-2026-00539,10,Krishnagiri,2024-10-18 22:30:52,LICENSED_REHAB_CENTER,SUBSTANCE_CONSULTATION,2,Synthetic Stimulants / MDMA / Meth,21
HLT-2026-00540,20,Viluppuram,2025-11-21 02:46:44,DISTRICT_HEADQUARTERS_HOSPITAL,WITHDRAWAL_ADMISSION,6,Unclassified / Suspicious Substance,21
HLT-2026-00541,15,Tenkasi,2025-12-05 15:03:05,LICENSED_REHAB_CENTER,TOXICOLOGY_SCREEN_AGGREGATE,4,Chemical Precursors / Ephedrine,8
HLT-2026-00542,24,Nilgiris,2026-01-12 02:19:52,LICENSED_REHAB_CENTER,WITHDRAWAL_ADMISSION,4,Chemical Precursors / Ephedrine,9
HLT-2026-00543,30,Ramanathapuram,2025-07-29 18:58:55,LICENSED_REHAB_CENTER,WITHDRAWAL_ADMISSION,1,Commercial Ganja / Cannabis,15
HLT-2026-00544,7,Erode,2025-04-23 12:16:37,LICENSED_REHAB_CENTER,TOXICOLOGY_SCREEN_AGGREGATE,4,Chemical Precursors / Ephedrine,7
HLT-2026-00545,34,Nagapattinam,2024-10-29 13:14:50,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,1,Commercial Ganja / Cannabis,20
HLT-2026-00546,4,Salem,2025-08-06 19:00:41,DISTRICT_HEADQUARTERS_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,1,Commercial Ganja / Cannabis,19
HLT-2026-00547,16,Kancheepuram,2025-01-20 14:35:15,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,6,Unclassified / Suspicious Substance,14
HLT-2026-00548,3,Madurai,2024-11-13 22:59:15,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,1,Commercial Ganja / Cannabis,5
HLT-2026-00549,18,Tiruvallur,2025-11-01 00:52:28,LICENSED_REHAB_CENTER,SUBSTANCE_CONSULTATION,1,Commercial Ganja / Cannabis,8
HLT-2026-00550,29,Sivaganga,2025-06-04 03:47:06,LICENSED_REHAB_CENTER,SUBSTANCE_CONSULTATION,5,Opioid Analogues / Brown Sugar / Heroin,14
HLT-2026-00551,37,Tirupathur,2025-09-03 05:34:09,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,2,Synthetic Stimulants / MDMA / Meth,15
HLT-2026-00552,34,Nagapattinam,2026-06-29 04:12:52,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,1,Commercial Ganja / Cannabis,18
HLT-2026-00553,7,Erode,2026-08-17 06:48:17,LICENSED_REHAB_CENTER,WITHDRAWAL_ADMISSION,2,Synthetic Stimulants / MDMA / Meth,5
HLT-2026-00554,37,Tirupathur,2025-02-03 23:21:41,DISTRICT_HEADQUARTERS_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,4,Chemical Precursors / Ephedrine,20
HLT-2026-00555,21,Kallakurichi,2025-03-01 23:16:15,DISTRICT_HEADQUARTERS_HOSPITAL,WITHDRAWAL_ADMISSION,4,Chemical Precursors / Ephedrine,18
HLT-2026-00556,24,Nilgiris,2026-01-03 06:01:20,GOVT_MEDICAL_COLLEGE_PSYCH,SUBSTANCE_CONSULTATION,4,Chemical Precursors / Ephedrine,16
HLT-2026-00557,14,Kanniyakumari,2024-09-28 13:18:20,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,5,Opioid Analogues / Brown Sugar / Heroin,12
HLT-2026-00558,31,Virudhunagar,2025-09-24 12:33:41,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,1,Commercial Ganja / Cannabis,6
HLT-2026-00559,22,Dharmapuri,2025-10-10 09:25:22,LICENSED_REHAB_CENTER,WITHDRAWAL_ADMISSION,2,Synthetic Stimulants / MDMA / Meth,10
HLT-2026-00560,20,Viluppuram,2026-06-24 23:06:14,LICENSED_REHAB_CENTER,WITHDRAWAL_ADMISSION,5,Opioid Analogues / Brown Sugar / Heroin,19
HLT-2026-00561,32,Theni,2025-05-12 19:19:01,LICENSED_REHAB_CENTER,SUBSTANCE_CONSULTATION,2,Synthetic Stimulants / MDMA / Meth,12
HLT-2026-00562,3,Madurai,2025-08-31 16:46:30,LICENSED_REHAB_CENTER,WITHDRAWAL_ADMISSION,4,Chemical Precursors / Ephedrine,12
HLT-2026-00563,9,Vellore,2026-01-11 13:04:20,LICENSED_REHAB_CENTER,TOXICOLOGY_SCREEN_AGGREGATE,1,Commercial Ganja / Cannabis,9
HLT-2026-00564,29,Sivaganga,2024-10-16 13:52:58,GOVT_MEDICAL_COLLEGE_PSYCH,SUBSTANCE_CONSULTATION,2,Synthetic Stimulants / MDMA / Meth,4
HLT-2026-00565,37,Tirupathur,2024-10-26 04:51:02,LICENSED_REHAB_CENTER,WITHDRAWAL_ADMISSION,6,Unclassified / Suspicious Substance,17
HLT-2026-00566,7,Erode,2026-02-01 23:53:20,LICENSED_REHAB_CENTER,SUBSTANCE_CONSULTATION,4,Chemical Precursors / Ephedrine,12
HLT-2026-00567,15,Tenkasi,2026-03-18 16:15:09,LICENSED_REHAB_CENTER,SUBSTANCE_CONSULTATION,4,Chemical Precursors / Ephedrine,3
HLT-2026-00568,1,Chennai,2024-09-24 11:18:41,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,1,Commercial Ganja / Cannabis,6
HLT-2026-00569,25,Karur,2026-03-12 14:26:15,DISTRICT_HEADQUARTERS_HOSPITAL,WITHDRAWAL_ADMISSION,6,Unclassified / Suspicious Substance,21
HLT-2026-00570,29,Sivaganga,2026-03-03 02:00:19,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,4,Chemical Precursors / Ephedrine,17
HLT-2026-00571,2,Coimbatore,2025-07-29 15:28:16,DISTRICT_HEADQUARTERS_HOSPITAL,WITHDRAWAL_ADMISSION,1,Commercial Ganja / Cannabis,8
HLT-2026-00572,32,Theni,2026-02-27 03:15:40,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,5,Opioid Analogues / Brown Sugar / Heroin,6
HLT-2026-00573,21,Kallakurichi,2025-03-21 06:22:20,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,3,Prescription Narcotics / Codeine / Alprazolam,13
HLT-2026-00574,25,Karur,2025-11-06 16:46:31,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,1,Commercial Ganja / Cannabis,8
HLT-2026-00575,30,Ramanathapuram,2026-06-23 01:19:11,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,4,Chemical Precursors / Ephedrine,15
HLT-2026-00576,23,Namakkal,2026-03-26 00:29:24,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,6,Unclassified / Suspicious Substance,7
HLT-2026-00577,28,Pudukkottai,2025-07-13 05:16:55,DISTRICT_HEADQUARTERS_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,4,Chemical Precursors / Ephedrine,17
HLT-2026-00578,22,Dharmapuri,2025-11-12 01:29:27,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,6,Unclassified / Suspicious Substance,8
HLT-2026-00579,31,Virudhunagar,2025-10-06 09:28:13,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,2,Synthetic Stimulants / MDMA / Meth,6
HLT-2026-00580,11,Dindigul,2025-02-08 19:32:23,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,2,Synthetic Stimulants / MDMA / Meth,7
HLT-2026-00581,32,Theni,2025-06-17 20:13:16,DISTRICT_HEADQUARTERS_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,2,Synthetic Stimulants / MDMA / Meth,6
