snapshot_id,district_id,district_name,snapshot_timestamp,risk_indicator,velocity_ratio,confidence_score,coverage_status,trend_classification
RZ-HIST-00659,37,Tirupathur,2025-12-13 19:52:50,WATCH,1.2,67,MODERATE,DECELERATING
RZ-HIST-00660,25,Karur,2025-05-04 20:44:18,LOW,0.7,60,MODERATE,DECELERATING
RZ-HIST-00661,31,Virudhunagar,2025-02-24 23:03:30,WATCH,1,69,MODERATE,BASELINE_NORMAL
RZ-HIST-00662,22,Dharmapuri,2025-01-19 12:22:00,WATCH,1.4,66,MODERATE,DECELERATING
RZ-HIST-00663,36,Ranipet,2025-06-09 06:19:04,WATCH,1.6,72,ADEQUATE,BASELINE_NORMAL
RZ-HIST-00664,36,Ranipet,2025-04-26 06:04:14,WATCH,1.6,72,ADEQUATE,ACCELERATING_30D
RZ-HIST-00665,5,Tiruchirappalli,2026-07-18 05:43:04,WATCH,1.1,74,ADEQUATE,BASELINE_NORMAL
RZ-HIST-00666,15,Tenkasi,2026-03-26 15:47:05,WATCH,2.3,68,LIMITED,ACCELERATING_30D
RZ-HIST-00667,32,Theni,2026-03-13 17:13:34,INCREASING,1.9,73,MODERATE,BASELINE_NORMAL
RZ-HIST-00668,18,Tiruvallur,2025-05-07 04:34:39,INCREASING,2.3,80,ADEQUATE,DECELERATING
RZ-HIST-00669,28,Pudukkottai,2024-11-20 16:20:06,LOW,0.8,61,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00670,19,Cuddalore,2025-01-25 08:50:34,LOW,0.8,62,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00671,1,Chennai,2026-02-17 09:31:54,HIGH PREVENTIVE ATTENTION,3.5,84,ADEQUATE,ACCELERATING_30D
RZ-HIST-00672,27,Perambalur,2025-12-19 00:20:11,INSUFFICIENT_DATA,0.4,44,LIMITED,DECELERATING
RZ-HIST-00673,23,Namakkal,2025-05-10 00:43:43,WATCH,0.9,68,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00674,27,Perambalur,2026-04-15 11:58:17,INSUFFICIENT_DATA,0.4,44,LIMITED,DATA_COVERAGE_GAP
RZ-HIST-00675,13,Thoothukudi,2026-06-01 04:50:58,INCREASING,2.5,86,ADEQUATE,DECELERATING
RZ-HIST-00676,26,Ariyalur,2025-04-17 18:56:13,INSUFFICIENT_DATA,0.3,42,LIMITED,DECELERATING
RZ-HIST-00677,6,Tirunelveli,2026-07-28 19:23:53,WATCH,1,72,MODERATE,ACCELERATING_30D
RZ-HIST-00678,36,Ranipet,2026-07-17 23:17:58,WATCH,1.6,72,ADEQUATE,ACCELERATING_30D
RZ-HIST-00679,22,Dharmapuri,2025-04-12 05:39:27,WATCH,1.4,66,MODERATE,ACCELERATING_30D
RZ-HIST-00680,17,Chengalpattu,2026-05-18 08:50:56,INCREASING,2.1,78,ADEQUATE,BASELINE_NORMAL
RZ-HIST-00681,5,Tiruchirappalli,2025-02-23 20:56:25,WATCH,1.1,74,ADEQUATE,BASELINE_NORMAL
RZ-HIST-00682,5,Tiruchirappalli,2025-05-05 12:30:16,WATCH,1.1,74,ADEQUATE,DECELERATING
RZ-HIST-00683,30,Ramanathapuram,2025-05-13 00:51:17,WATCH,1.5,71,MODERATE,BASELINE_NORMAL
RZ-HIST-00684,19,Cuddalore,2026-04-12 03:57:13,LOW,0.8,62,MODERATE,DECELERATING
RZ-HIST-00685,2,Coimbatore,2026-02-09 01:12:00,HIGH PREVENTIVE ATTENTION,6,88,ADEQUATE,DECELERATING
RZ-HIST-00686,29,Sivaganga,2025-09-27 15:24:09,LOW,0.6,59,LIMITED,DECELERATING
RZ-HIST-00687,13,Thoothukudi,2025-07-19 14:45:50,INCREASING,2.5,86,ADEQUATE,BASELINE_NORMAL
RZ-HIST-00688,32,Theni,2025-04-12 18:10:23,INCREASING,1.9,73,MODERATE,ACCELERATING_30D
RZ-HIST-00689,35,Mayiladuthurai,2026-08-04 22:49:30,LOW,0.6,58,LIMITED,DATA_COVERAGE_GAP
RZ-HIST-00690,34,Nagapattinam,2026-05-26 05:10:07,WATCH,1.2,68,MODERATE,ACCELERATING_30D
RZ-HIST-00691,1,Chennai,2026-03-02 17:36:53,HIGH PREVENTIVE ATTENTION,3.5,84,ADEQUATE,DATA_COVERAGE_GAP
RZ-HIST-00692,9,Vellore,2025-02-15 03:40:58,INCREASING,2.2,76,ADEQUATE,BASELINE_NORMAL
RZ-HIST-00693,22,Dharmapuri,2026-07-06 08:04:49,WATCH,1.4,66,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00694,19,Cuddalore,2026-03-16 19:12:29,LOW,0.8,62,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00695,27,Perambalur,2025-07-02 16:46:53,INSUFFICIENT_DATA,0.4,44,LIMITED,BASELINE_NORMAL
RZ-HIST-00696,38,Tiruvannamalai,2025-11-28 14:41:15,WATCH,1.1,70,ADEQUATE,ACCELERATING_30D
RZ-HIST-00697,36,Ranipet,2025-08-07 10:36:43,WATCH,1.6,72,ADEQUATE,ACCELERATING_30D
RZ-HIST-00698,30,Ramanathapuram,2025-04-25 09:15:08,WATCH,1.5,71,MODERATE,BASELINE_NORMAL
RZ-HIST-00699,21,Kallakurichi,2026-08-01 10:19:14,LOW,0.6,58,LIMITED,ACCELERATING_30D
RZ-HIST-00700,35,Mayiladuthurai,2026-03-27 01:36:59,LOW,0.6,58,LIMITED,DECELERATING
RZ-HIST-00701,8,Erode,2025-04-11 17:34:11,WATCH,1.2,75,ADEQUATE,DATA_COVERAGE_GAP
RZ-HIST-00702,15,Tenkasi,2026-07-04 03:14:24,WATCH,2.3,68,LIMITED,ACCELERATING_30D
RZ-HIST-00703,8,Erode,2025-01-27 11:00:34,WATCH,1.2,75,ADEQUATE,ACCELERATING_30D
RZ-HIST-00704,29,Sivaganga,2024-11-30 01:25:43,LOW,0.6,59,LIMITED,DECELERATING
RZ-HIST-00705,37,Tirupathur,2026-03-04 22:55:43,WATCH,1.2,67,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00706,8,Erode,2026-01-28 04:29:30,WATCH,1.2,75,ADEQUATE,DATA_COVERAGE_GAP
RZ-HIST-00707,3,Madurai,2025-10-15 13:28:13,INCREASING,2.1,78,ADEQUATE,ACCELERATING_30D
RZ-HIST-00708,27,Perambalur,2025-04-05 17:33:45,INSUFFICIENT_DATA,0.4,44,LIMITED,DATA_COVERAGE_GAP
RZ-HIST-00709,31,Virudhunagar,2025-09-04 03:38:01,WATCH,1,69,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00710,33,Thiruvarur,2025-04-20 13:30:51,LOW,0.5,56,LIMITED,BASELINE_NORMAL
RZ-HIST-00711,34,Nagapattinam,2025-10-29 14:51:46,WATCH,1.2,68,MODERATE,BASELINE_NORMAL
RZ-HIST-00712,34,Nagapattinam,2025-12-14 06:16:55,WATCH,1.2,68,MODERATE,ACCELERATING_30D
RZ-HIST-00713,11,Dindigul,2025-11-05 18:40:10,WATCH,0.9,68,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00714,1,Chennai,2025-05-18 01:53:32,HIGH PREVENTIVE ATTENTION,3.5,84,ADEQUATE,BASELINE_NORMAL
RZ-HIST-00715,31,Virudhunagar,2025-02-14 13:34:12,WATCH,1,69,MODERATE,ACCELERATING_30D
RZ-HIST-00716,24,Nilgiris,2025-04-14 16:20:19,WATCH,1.8,74,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00717,12,Thanjavur,2026-06-22 01:41:41,LOW,0.7,64,MODERATE,ACCELERATING_30D
RZ-HIST-00718,22,Dharmapuri,2025-07-12 18:06:52,WATCH,1.4,66,MODERATE,DECELERATING
RZ-HIST-00719,36,Ranipet,2024-10-04 23:28:53,WATCH,1.6,72,ADEQUATE,DECELERATING
RZ-HIST-00720,13,Thoothukudi,2024-11-05 06:48:59,INCREASING,2.5,86,ADEQUATE,BASELINE_NORMAL
RZ-HIST-00721,17,Chengalpattu,2024-12-21 03:50:36,INCREASING,2.1,78,ADEQUATE,DATA_COVERAGE_GAP
RZ-HIST-00722,21,Kallakurichi,2025-09-17 21:39:13,LOW,0.6,58,LIMITED,BASELINE_NORMAL
RZ-HIST-00723,33,Thiruvarur,2026-04-20 22:06:58,LOW,0.5,56,LIMITED,ACCELERATING_30D
RZ-HIST-00724,38,Tiruvannamalai,2026-07-08 19:28:57,WATCH,1.1,70,ADEQUATE,DATA_COVERAGE_GAP
RZ-HIST-00725,11,Dindigul,2025-02-26 18:55:13,WATCH,0.9,68,MODERATE,DECELERATING
RZ-HIST-00726,23,Namakkal,2025-03-20 03:55:45,WATCH,0.9,68,MODERATE,BASELINE_NORMAL
RZ-HIST-00727,6,Tirunelveli,2025-12-03 16:00:51,WATCH,1,72,MODERATE,BASELINE_NORMAL
RZ-HIST-00728,7,Tiruppur,2024-11-25 01:08:25,INCREASING,2.8,80,ADEQUATE,DECELERATING
RZ-HIST-00729,34,Nagapattinam,2026-07-11 08:26:58,WATCH,1.2,68,MODERATE,DECELERATING
RZ-HIST-00730,23,Namakkal,2024-10-27 01:50:41,WATCH,0.9,68,MODERATE,DECELERATING
RZ-HIST-00731,26,Ariyalur,2025-07-19 02:46:20,INSUFFICIENT_DATA,0.3,42,LIMITED,DATA_COVERAGE_GAP
RZ-HIST-00732,18,Tiruvallur,2025-02-24 18:36:35,INCREASING,2.3,80,ADEQUATE,BASELINE_NORMAL
RZ-HIST-00733,34,Nagapattinam,2026-02-19 01:14:52,WATCH,1.2,68,MODERATE,ACCELERATING_30D
RZ-HIST-00734,5,Tiruchirappalli,2026-07-01 03:36:25,WATCH,1.1,74,ADEQUATE,DECELERATING
RZ-HIST-00735,17,Chengalpattu,2024-10-17 19:23:56,INCREASING,2.1,78,ADEQUATE,DECELERATING
RZ-HIST-00736,30,Ramanathapuram,2026-08-14 00:17:18,WATCH,1.5,71,MODERATE,ACCELERATING_30D
RZ-HIST-00737,33,Thiruvarur,2026-07-21 02:14:51,LOW,0.5,56,LIMITED,BASELINE_NORMAL
RZ-HIST-00738,38,Tiruvannamalai,2024-09-26 13:16:02,WATCH,1.1,70,ADEQUATE,ACCELERATING_30D
RZ-HIST-00739,12,Thanjavur,2026-03-26 07:37:52,LOW,0.7,64,MODERATE,BASELINE_NORMAL
RZ-HIST-00740,31,Virudhunagar,2026-07-29 23:39:12,WATCH,1,69,MODERATE,ACCELERATING_30D
RZ-HIST-00741,34,Nagapattinam,2026-02-01 05:11:37,WATCH,1.2,68,MODERATE,DECELERATING
RZ-HIST-00742,5,Tiruchirappalli,2025-10-01 11:42:35,WATCH,1.1,74,ADEQUATE,ACCELERATING_30D
RZ-HIST-00743,33,Thiruvarur,2026-01-29 09:24:10,LOW,0.5,56,LIMITED,DATA_COVERAGE_GAP
RZ-HIST-00744,35,Mayiladuthurai,2024-12-29 09:20:48,LOW,0.6,58,LIMITED,ACCELERATING_30D
RZ-HIST-00745,7,Tiruppur,2025-04-13 06:09:58,INCREASING,2.8,80,ADEQUATE,DATA_COVERAGE_GAP
RZ-HIST-00746,24,Nilgiris,2025-11-11 09:07:07,WATCH,1.8,74,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00747,9,Vellore,2025-07-13 10:10:18,INCREASING,2.2,76,ADEQUATE,BASELINE_NORMAL
RZ-HIST-00748,4,Salem,2026-01-29 05:47:10,INCREASING,2.4,82,ADEQUATE,ACCELERATING_30D
RZ-HIST-00749,28,Pudukkottai,2025-05-24 11:33:22,LOW,0.8,61,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00750,21,Kallakurichi,2026-07-03 11:19:37,LOW,0.6,58,LIMITED,DATA_COVERAGE_GAP
RZ-HIST-00751,37,Tirupathur,2025-11-10 21:48:07,WATCH,1.2,67,MODERATE,ACCELERATING_30D
RZ-HIST-00752,21,Kallakurichi,2025-12-06 08:14:19,LOW,0.6,58,LIMITED,ACCELERATING_30D
RZ-HIST-00753,6,Tirunelveli,2025-11-01 03:07:29,WATCH,1,72,MODERATE,DECELERATING
RZ-HIST-00754,13,Thoothukudi,2025-04-16 16:03:58,INCREASING,2.5,86,ADEQUATE,ACCELERATING_30D
RZ-HIST-00755,30,Ramanathapuram,2026-05-27 18:31:29,WATCH,1.5,71,MODERATE,ACCELERATING_30D
RZ-HIST-00756,6,Tirunelveli,2025-11-01 13:58:02,WATCH,1,72,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00757,31,Virudhunagar,2025-01-24 18:18:17,WATCH,1,69,MODERATE,DECELERATING
RZ-HIST-00758,14,Kanniyakumari,2026-07-08 04:33:13,WATCH,1.1,70,MODERATE,ACCELERATING_30D
RZ-HIST-00759,19,Cuddalore,2025-07-06 22:47:29,LOW,0.8,62,MODERATE,BASELINE_NORMAL
RZ-HIST-00760,23,Namakkal,2025-07-13 21:59:19,WATCH,0.9,68,MODERATE,BASELINE_NORMAL
RZ-HIST-00761,22,Dharmapuri,2025-06-06 07:16:13,WATCH,1.4,66,MODERATE,ACCELERATING_30D
RZ-HIST-00762,33,Thiruvarur,2025-03-31 12:46:52,LOW,0.5,56,LIMITED,ACCELERATING_30D
RZ-HIST-00763,28,Pudukkottai,2025-03-30 17:15:16,LOW,0.8,61,MODERATE,BASELINE_NORMAL
RZ-HIST-00764,27,Perambalur,2026-06-09 05:35:21,INSUFFICIENT_DATA,0.4,44,LIMITED,DECELERATING
RZ-HIST-00765,32,Theni,2025-09-01 05:39:21,INCREASING,1.9,73,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00766,22,Dharmapuri,2025-01-31 00:04:37,WATCH,1.4,66,MODERATE,ACCELERATING_30D
RZ-HIST-00767,37,Tirupathur,2025-06-22 17:09:28,WATCH,1.2,67,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00768,23,Namakkal,2025-06-12 15:16:05,WATCH,0.9,68,MODERATE,BASELINE_NORMAL
RZ-HIST-00769,17,Chengalpattu,2026-07-16 17:05:39,INCREASING,2.1,78,ADEQUATE,BASELINE_NORMAL
RZ-HIST-00770,3,Madurai,2026-05-18 16:45:27,INCREASING,2.1,78,ADEQUATE,DATA_COVERAGE_GAP
RZ-HIST-00771,24,Nilgiris,2025-07-18 16:49:23,WATCH,1.8,74,MODERATE,ACCELERATING_30D
RZ-HIST-00772,19,Cuddalore,2024-10-26 13:50:37,LOW,0.8,62,MODERATE,DECELERATING
RZ-HIST-00773,22,Dharmapuri,2026-08-13 06:30:12,WATCH,1.4,66,MODERATE,DECELERATING
RZ-HIST-00774,30,Ramanathapuram,2025-08-18 08:50:25,WATCH,1.5,71,MODERATE,DECELERATING
RZ-HIST-00775,33,Thiruvarur,2025-12-09 19:38:21,LOW,0.5,56,LIMITED,BASELINE_NORMAL
RZ-HIST-00776,27,Perambalur,2026-07-02 11:03:13,INSUFFICIENT_DATA,0.4,44,LIMITED,DATA_COVERAGE_GAP
RZ-HIST-00777,11,Dindigul,2026-02-25 09:46:47,WATCH,0.9,68,MODERATE,ACCELERATING_30D
RZ-HIST-00778,12,Thanjavur,2025-12-10 08:02:09,LOW,0.7,64,MODERATE,DECELERATING
RZ-HIST-00779,1,Chennai,2026-06-20 10:25:26,HIGH PREVENTIVE ATTENTION,3.5,84,ADEQUATE,DATA_COVERAGE_GAP
RZ-HIST-00780,21,Kallakurichi,2026-01-26 15:05:24,LOW,0.6,58,LIMITED,ACCELERATING_30D
RZ-HIST-00781,7,Tiruppur,2026-04-13 01:18:42,INCREASING,2.8,80,ADEQUATE,BASELINE_NORMAL
RZ-HIST-00782,26,Ariyalur,2025-03-26 16:08:06,INSUFFICIENT_DATA,0.3,42,LIMITED,DECELERATING
RZ-HIST-00783,3,Madurai,2026-01-25 13:36:11,INCREASING,2.1,78,ADEQUATE,DATA_COVERAGE_GAP
RZ-HIST-00784,23,Namakkal,2026-03-01 22:59:33,WATCH,0.9,68,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00785,7,Tiruppur,2024-11-05 13:29:16,INCREASING,2.8,80,ADEQUATE,DECELERATING
RZ-HIST-00786,13,Thoothukudi,2025-11-06 22:58:52,INCREASING,2.5,86,ADEQUATE,DECELERATING
RZ-HIST-00787,16,Kancheepuram,2025-03-16 21:17:43,WATCH,1,72,ADEQUATE,DATA_COVERAGE_GAP
RZ-HIST-00788,8,Erode,2025-08-30 06:59:24,WATCH,1.2,75,ADEQUATE,ACCELERATING_30D
RZ-HIST-00789,22,Dharmapuri,2024-10-30 07:32:29,WATCH,1.4,66,MODERATE,ACCELERATING_30D
RZ-HIST-00790,22,Dharmapuri,2025-02-04 08:45:17,WATCH,1.4,66,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00791,20,Viluppuram,2025-10-08 17:51:13,WATCH,1,65,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00792,7,Tiruppur,2024-12-17 03:02:13,INCREASING,2.8,80,ADEQUATE,BASELINE_NORMAL
RZ-HIST-00793,26,Ariyalur,2026-05-26 19:23:36,INSUFFICIENT_DATA,0.3,42,LIMITED,ACCELERATING_30D
RZ-HIST-00794,35,Mayiladuthurai,2024-11-29 06:54:23,LOW,0.6,58,LIMITED,DATA_COVERAGE_GAP
RZ-HIST-00795,15,Tenkasi,2024-12-18 19:28:17,WATCH,2.3,68,LIMITED,ACCELERATING_30D
RZ-HIST-00796,23,Namakkal,2026-03-30 02:41:24,WATCH,0.9,68,MODERATE,DECELERATING
RZ-HIST-00797,8,Erode,2026-02-05 17:08:45,WATCH,1.2,75,ADEQUATE,DECELERATING
RZ-HIST-00798,24,Nilgiris,2025-03-28 03:04:03,WATCH,1.8,74,MODERATE,DECELERATING
RZ-HIST-00799,34,Nagapattinam,2025-01-29 07:29:37,WATCH,1.2,68,MODERATE,DECELERATING
RZ-HIST-00800,24,Nilgiris,2025-11-03 22:24:51,WATCH,1.8,74,MODERATE,BASELINE_NORMAL
RZ-HIST-00801,3,Madurai,2025-09-03 02:58:36,INCREASING,2.1,78,ADEQUATE,DECELERATING
RZ-HIST-00802,20,Viluppuram,2025-03-03 18:08:40,WATCH,1,65,MODERATE,DECELERATING
RZ-HIST-00803,8,Erode,2025-02-07 17:53:30,WATCH,1.2,75,ADEQUATE,DATA_COVERAGE_GAP
RZ-HIST-00804,8,Erode,2024-10-14 05:25:19,WATCH,1.2,75,ADEQUATE,ACCELERATING_30D
RZ-HIST-00805,36,Ranipet,2026-05-21 12:01:22,WATCH,1.6,72,ADEQUATE,DECELERATING
RZ-HIST-00806,30,Ramanathapuram,2024-10-05 03:30:13,WATCH,1.5,71,MODERATE,BASELINE_NORMAL
RZ-HIST-00807,24,Nilgiris,2025-02-02 01:48:37,WATCH,1.8,74,MODERATE,BASELINE_NORMAL
RZ-HIST-00808,24,Nilgiris,2024-10-12 17:26:19,WATCH,1.8,74,MODERATE,DECELERATING
RZ-HIST-00809,23,Namakkal,2024-10-06 14:31:53,WATCH,0.9,68,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00810,25,Karur,2026-03-24 14:13:12,LOW,0.7,60,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00811,15,Tenkasi,2025-06-15 21:24:49,WATCH,2.3,68,LIMITED,BASELINE_NORMAL
RZ-HIST-00812,29,Sivaganga,2025-11-14 09:36:13,LOW,0.6,59,LIMITED,ACCELERATING_30D
RZ-HIST-00813,3,Madurai,2025-01-13 00:23:41,INCREASING,2.1,78,ADEQUATE,DATA_COVERAGE_GAP
RZ-HIST-00814,2,Coimbatore,2025-02-03 16:44:26,HIGH PREVENTIVE ATTENTION,6,88,ADEQUATE,BASELINE_NORMAL
RZ-HIST-00815,25,Karur,2026-05-06 07:41:00,LOW,0.7,60,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00816,4,Salem,2025-08-02 06:26:09,INCREASING,2.4,82,ADEQUATE,DATA_COVERAGE_GAP
RZ-HIST-00817,15,Tenkasi,2025-02-12 06:57:05,WATCH,2.3,68,LIMITED,ACCELERATING_30D
RZ-HIST-00818,7,Tiruppur,2025-06-09 20:07:39,INCREASING,2.8,80,ADEQUATE,BASELINE_NORMAL
RZ-HIST-00819,33,Thiruvarur,2025-09-20 16:00:51,LOW,0.5,56,LIMITED,DATA_COVERAGE_GAP
RZ-HIST-00820,26,Ariyalur,2026-06-17 06:10:19,INSUFFICIENT_DATA,0.3,42,LIMITED,ACCELERATING_30D
RZ-HIST-00821,31,Virudhunagar,2025-08-31 05:13:59,WATCH,1,69,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00822,1,Chennai,2025-10-13 18:47:40,HIGH PREVENTIVE ATTENTION,3.5,84,ADEQUATE,ACCELERATING_30D
RZ-HIST-00823,38,Tiruvannamalai,2026-03-04 01:09:31,WATCH,1.1,70,ADEQUATE,ACCELERATING_30D
RZ-HIST-00824,17,Chengalpattu,2024-11-05 12:29:18,INCREASING,2.1,78,ADEQUATE,DATA_COVERAGE_GAP
RZ-HIST-00825,15,Tenkasi,2026-01-09 16:00:20,WATCH,2.3,68,LIMITED,ACCELERATING_30D
RZ-HIST-00826,33,Thiruvarur,2025-09-22 03:34:35,LOW,0.5,56,LIMITED,ACCELERATING_30D
RZ-HIST-00827,17,Chengalpattu,2024-09-30 15:03:08,INCREASING,2.1,78,ADEQUATE,ACCELERATING_30D
RZ-HIST-00828,6,Tirunelveli,2025-04-15 06:27:18,WATCH,1,72,MODERATE,DECELERATING
RZ-HIST-00829,33,Thiruvarur,2024-09-24 06:22:56,LOW,0.5,56,LIMITED,ACCELERATING_30D
RZ-HIST-00830,21,Kallakurichi,2025-01-27 07:14:31,LOW,0.6,58,LIMITED,DATA_COVERAGE_GAP
RZ-HIST-00831,2,Coimbatore,2026-01-08 03:53:35,HIGH PREVENTIVE ATTENTION,6,88,ADEQUATE,ACCELERATING_30D
RZ-HIST-00832,4,Salem,2026-08-03 18:43:08,INCREASING,2.4,82,ADEQUATE,DECELERATING
RZ-HIST-00833,38,Tiruvannamalai,2025-03-03 14:32:10,WATCH,1.1,70,ADEQUATE,DATA_COVERAGE_GAP
RZ-HIST-00834,26,Ariyalur,2025-04-05 18:56:39,INSUFFICIENT_DATA,0.3,42,LIMITED,DECELERATING
RZ-HIST-00835,23,Namakkal,2026-04-15 00:53:55,WATCH,0.9,68,MODERATE,DECELERATING
RZ-HIST-00836,19,Cuddalore,2025-03-28 09:12:35,LOW,0.8,62,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00837,13,Thoothukudi,2025-03-18 20:15:07,INCREASING,2.5,86,ADEQUATE,DECELERATING
RZ-HIST-00838,28,Pudukkottai,2025-07-17 01:49:20,LOW,0.8,61,MODERATE,DECELERATING
RZ-HIST-00839,38,Tiruvannamalai,2026-04-25 11:02:19,WATCH,1.1,70,ADEQUATE,DECELERATING
RZ-HIST-00840,3,Madurai,2025-01-23 16:00:00,INCREASING,2.1,78,ADEQUATE,BASELINE_NORMAL
RZ-HIST-00841,34,Nagapattinam,2025-07-29 04:54:20,WATCH,1.2,68,MODERATE,BASELINE_NORMAL
RZ-HIST-00842,23,Namakkal,2026-02-02 03:49:51,WATCH,0.9,68,MODERATE,DECELERATING
RZ-HIST-00843,20,Viluppuram,2024-09-29 10:29:53,WATCH,1,65,MODERATE,DECELERATING
RZ-HIST-00844,34,Nagapattinam,2024-12-08 18:58:14,WATCH,1.2,68,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00845,30,Ramanathapuram,2024-12-25 04:24:57,WATCH,1.5,71,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00846,23,Namakkal,2025-10-08 01:15:27,WATCH,0.9,68,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00847,3,Madurai,2025-06-10 10:34:35,INCREASING,2.1,78,ADEQUATE,BASELINE_NORMAL
RZ-HIST-00848,5,Tiruchirappalli,2025-01-25 14:48:27,WATCH,1.1,74,ADEQUATE,DATA_COVERAGE_GAP
RZ-HIST-00849,37,Tirupathur,2025-09-15 22:53:57,WATCH,1.2,67,MODERATE,DECELERATING
RZ-HIST-00850,23,Namakkal,2025-06-12 11:10:22,WATCH,0.9,68,MODERATE,BASELINE_NORMAL
RZ-HIST-00851,20,Viluppuram,2025-03-17 01:29:58,WATCH,1,65,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00852,3,Madurai,2026-03-31 12:29:19,INCREASING,2.1,78,ADEQUATE,DECELERATING
RZ-HIST-00853,34,Nagapattinam,2025-11-19 05:50:07,WATCH,1.2,68,MODERATE,ACCELERATING_30D
RZ-HIST-00854,17,Chengalpattu,2025-02-12 09:44:48,INCREASING,2.1,78,ADEQUATE,DECELERATING
RZ-HIST-00855,19,Cuddalore,2024-12-03 14:26:15,LOW,0.8,62,MODERATE,BASELINE_NORMAL
RZ-HIST-00856,1,Chennai,2024-11-20 10:01:33,HIGH PREVENTIVE ATTENTION,3.5,84,ADEQUATE,DECELERATING
RZ-HIST-00857,26,Ariyalur,2025-10-30 17:24:54,INSUFFICIENT_DATA,0.3,42,LIMITED,BASELINE_NORMAL
RZ-HIST-00858,2,Coimbatore,2025-05-31 16:56:42,HIGH PREVENTIVE ATTENTION,6,88,ADEQUATE,DECELERATING
RZ-HIST-00859,26,Ariyalur,2026-06-29 23:49:32,INSUFFICIENT_DATA,0.3,42,LIMITED,BASELINE_NORMAL
RZ-HIST-00860,20,Viluppuram,2024-12-02 07:43:02,WATCH,1,65,MODERATE,BASELINE_NORMAL
RZ-HIST-00861,26,Ariyalur,2026-06-13 21:23:54,INSUFFICIENT_DATA,0.3,42,LIMITED,BASELINE_NORMAL
RZ-HIST-00862,21,Kallakurichi,2025-05-29 14:29:48,LOW,0.6,58,LIMITED,DECELERATING
RZ-HIST-00863,30,Ramanathapuram,2025-10-07 09:27:19,WATCH,1.5,71,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00864,19,Cuddalore,2026-01-01 00:22:38,LOW,0.8,62,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00865,9,Vellore,2025-08-15 03:39:28,INCREASING,2.2,76,ADEQUATE,BASELINE_NORMAL
RZ-HIST-00866,25,Karur,2025-02-15 06:09:02,LOW,0.7,60,MODERATE,BASELINE_NORMAL
RZ-HIST-00867,27,Perambalur,2026-08-12 21:05:41,INSUFFICIENT_DATA,0.4,44,LIMITED,BASELINE_NORMAL
RZ-HIST-00868,13,Thoothukudi,2026-02-23 06:25:07,INCREASING,2.5,86,ADEQUATE,BASELINE_NORMAL
RZ-HIST-00869,16,Kancheepuram,2026-03-15 22:01:46,WATCH,1,72,ADEQUATE,ACCELERATING_30D
RZ-HIST-00870,34,Nagapattinam,2026-01-19 11:59:42,WATCH,1.2,68,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00871,35,Mayiladuthurai,2025-12-19 07:07:28,LOW,0.6,58,LIMITED,ACCELERATING_30D
RZ-HIST-00872,4,Salem,2026-05-02 19:00:06,INCREASING,2.4,82,ADEQUATE,ACCELERATING_30D
RZ-HIST-00873,5,Tiruchirappalli,2024-11-24 06:04:43,WATCH,1.1,74,ADEQUATE,DECELERATING
RZ-HIST-00874,28,Pudukkottai,2026-07-25 15:52:22,LOW,0.8,61,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00875,20,Viluppuram,2024-12-22 23:14:58,WATCH,1,65,MODERATE,DATA_COVERAGE_GAP
RZ-HIST-00876,35,Mayiladuthurai,2025-12-22 07:50:38,LOW,0.6,58,LIMITED,BASELINE_NORMAL
RZ-HIST-00877,1,Chennai,2025-10-13 06:52:35,HIGH PREVENTIVE ATTENTION,3.5,84,ADEQUATE,BASELINE_NORMAL
RZ-HIST-00878,15,Tenkasi,2025-05-10 01:43:48,WATCH,2.3,68,LIMITED,DECELERATING
