signal_id,district_id,district_name,event_timestamp,signal_source,drug_category,risk_indicator,confidence_score,lifecycle_state,is_first_time_signal
SIG-TN-00468,27,Perambalur,2026-01-26 06:37:10,POLICE_INVESTIGATION,CHEMICAL_PRECURSORS,EMERGING,78,RECURRENT_PATTERN,0
SIG-TN-00469,15,Tenkasi,2025-02-01 18:01:00,HEALTH_ANOMALY,SYNTHETIC_MDMA,WATCH,73,RECURRENT_PATTERN,0
SIG-TN-00470,21,Kallakurichi,2025-09-22 15:48:42,CHECKPOST_TELEMETRY,UNKNOWN_CONTRABAND,HIGH_PREVENTIVE_ATTENTION,96,RECURRENT_PATTERN,0
SIG-TN-00471,15,Tenkasi,2025-06-12 09:28:21,POLICE_INVESTIGATION,PRESCRIPTION_NARCOTICS,EMERGING,76,RECURRENT_PATTERN,0
SIG-TN-00472,3,Madurai,2025-09-04 11:06:20,CHECKPOST_TELEMETRY,CHEMICAL_PRECURSORS,INCREASING,82,RECURRENT_PATTERN,0
SIG-TN-00473,15,Tenkasi,2026-01-03 07:26:15,CITIZEN_AGGREGATE,PRESCRIPTION_NARCOTICS,EMERGING,93,RECURRENT_PATTERN,0
SIG-TN-00474,28,Pudukkottai,2024-12-22 10:53:58,HEALTH_ANOMALY,UNKNOWN_CONTRABAND,HIGH_PREVENTIVE_ATTENTION,74,RECURRENT_PATTERN,0
SIG-TN-00475,32,Theni,2026-01-22 14:27:01,CITIZEN_AGGREGATE,PRESCRIPTION_NARCOTICS,EMERGING,86,RECURRENT_PATTERN,0
SIG-TN-00476,5,Tiruchirappalli,2025-02-23 13:35:15,HEALTH_ANOMALY,UNKNOWN_CONTRABAND,WATCH,73,RECURRENT_PATTERN,0
SIG-TN-00477,23,Namakkal,2026-03-22 19:35:01,HEALTH_ANOMALY,PRESCRIPTION_NARCOTICS,EMERGING,96,RECURRENT_PATTERN,0
SIG-TN-00478,26,Ariyalur,2024-12-02 10:42:20,HEALTH_ANOMALY,CHEMICAL_PRECURSORS,WATCH,66,RECURRENT_PATTERN,0
SIG-TN-00479,29,Sivaganga,2026-04-26 17:43:40,HEALTH_ANOMALY,SYNTHETIC_MDMA,INCREASING,93,RECURRENT_PATTERN,0
SIG-TN-00480,17,Chengalpattu,2025-06-20 15:57:06,HEALTH_ANOMALY,PRESCRIPTION_NARCOTICS,INCREASING,66,RECURRENT_PATTERN,0
SIG-TN-00481,17,Chengalpattu,2025-05-14 05:16:45,CHECKPOST_TELEMETRY,UNKNOWN_CONTRABAND,HIGH_PREVENTIVE_ATTENTION,90,RECURRENT_PATTERN,0
SIG-TN-00482,32,Theni,2026-07-01 19:19:30,CHECKPOST_TELEMETRY,PRESCRIPTION_NARCOTICS,INCREASING,96,RECURRENT_PATTERN,0
SIG-TN-00483,14,Kanniyakumari,2025-12-21 02:32:51,POLICE_INVESTIGATION,CHEMICAL_PRECURSORS,EMERGING,85,RECURRENT_PATTERN,0
SIG-TN-00484,12,Thanjavur,2025-03-29 13:53:31,CHECKPOST_TELEMETRY,CHEMICAL_PRECURSORS,HIGH_PREVENTIVE_ATTENTION,81,RECURRENT_PATTERN,0
SIG-TN-00485,24,Nilgiris,2026-08-08 09:56:05,HEALTH_ANOMALY,SYNTHETIC_MDMA,EMERGING,86,RECURRENT_PATTERN,0
SIG-TN-00486,36,Ranipet,2026-01-06 05:23:08,HEALTH_ANOMALY,UNKNOWN_CONTRABAND,INCREASING,76,RECURRENT_PATTERN,0
SIG-TN-00487,25,Karur,2026-01-15 11:11:08,CITIZEN_AGGREGATE,SYNTHETIC_MDMA,EMERGING,96,RECURRENT_PATTERN,0
SIG-TN-00488,13,Thoothukudi,2026-06-09 15:12:50,CITIZEN_AGGREGATE,COMMERCIAL_GANJA,INCREASING,68,RECURRENT_PATTERN,0
SIG-TN-00489,10,Krishnagiri,2026-07-01 17:24:58,HEALTH_ANOMALY,SYNTHETIC_MDMA,WATCH,84,RECURRENT_PATTERN,0
SIG-TN-00490,38,Tiruvannamalai,2026-03-10 12:41:31,CHECKPOST_TELEMETRY,OPIOID_ANALOGUES,WATCH,89,RECURRENT_PATTERN,0
SIG-TN-00491,25,Karur,2025-10-31 04:49:34,HEALTH_ANOMALY,COMMERCIAL_GANJA,HIGH_PREVENTIVE_ATTENTION,84,RECURRENT_PATTERN,0
SIG-TN-00492,19,Cuddalore,2026-01-08 01:50:06,HEALTH_ANOMALY,OPIOID_ANALOGUES,WATCH,80,RECURRENT_PATTERN,0
SIG-TN-00493,21,Kallakurichi,2026-06-29 20:02:23,CITIZEN_AGGREGATE,UNKNOWN_CONTRABAND,HIGH_PREVENTIVE_ATTENTION,88,RECURRENT_PATTERN,0
SIG-TN-00494,3,Madurai,2025-12-27 15:43:09,HEALTH_ANOMALY,COMMERCIAL_GANJA,HIGH_PREVENTIVE_ATTENTION,77,RECURRENT_PATTERN,0
SIG-TN-00495,23,Namakkal,2025-05-21 16:50:17,POLICE_INVESTIGATION,SYNTHETIC_MDMA,WATCH,69,RECURRENT_PATTERN,0
SIG-TN-00496,27,Perambalur,2025-07-09 23:22:00,CITIZEN_AGGREGATE,SYNTHETIC_MDMA,HIGH_PREVENTIVE_ATTENTION,68,RECURRENT_PATTERN,0
SIG-TN-00497,22,Dharmapuri,2025-03-23 12:52:00,HEALTH_ANOMALY,SYNTHETIC_MDMA,HIGH_PREVENTIVE_ATTENTION,96,RECURRENT_PATTERN,0
SIG-TN-00498,10,Krishnagiri,2025-07-25 18:23:20,CHECKPOST_TELEMETRY,CHEMICAL_PRECURSORS,HIGH_PREVENTIVE_ATTENTION,90,RECURRENT_PATTERN,0
SIG-TN-00499,33,Thiruvarur,2025-03-14 17:08:19,CHECKPOST_TELEMETRY,SYNTHETIC_MDMA,HIGH_PREVENTIVE_ATTENTION,68,RECURRENT_PATTERN,0
SIG-TN-00500,14,Kanniyakumari,2025-09-29 10:57:11,HEALTH_ANOMALY,SYNTHETIC_MDMA,EMERGING,73,RECURRENT_PATTERN,0
SIG-TN-00501,14,Kanniyakumari,2026-03-02 03:05:39,CITIZEN_AGGREGATE,OPIOID_ANALOGUES,EMERGING,68,RECURRENT_PATTERN,0
SIG-TN-00502,28,Pudukkottai,2026-05-26 22:48:24,CITIZEN_AGGREGATE,SYNTHETIC_MDMA,INCREASING,84,RECURRENT_PATTERN,0
SIG-TN-00503,2,Coimbatore,2024-12-07 06:58:58,HEALTH_ANOMALY,COMMERCIAL_GANJA,HIGH_PREVENTIVE_ATTENTION,90,RECURRENT_PATTERN,0
SIG-TN-00504,17,Chengalpattu,2024-12-27 11:19:59,CHECKPOST_TELEMETRY,OPIOID_ANALOGUES,EMERGING,87,RECURRENT_PATTERN,0
SIG-TN-00505,35,Mayiladuthurai,2026-04-20 22:21:22,CITIZEN_AGGREGATE,PRESCRIPTION_NARCOTICS,WATCH,77,RECURRENT_PATTERN,0
SIG-TN-00506,14,Kanniyakumari,2025-12-28 07:44:56,POLICE_INVESTIGATION,SYNTHETIC_MDMA,INCREASING,68,RECURRENT_PATTERN,0
SIG-TN-00507,36,Ranipet,2025-09-23 11:19:27,POLICE_INVESTIGATION,UNKNOWN_CONTRABAND,WATCH,88,RECURRENT_PATTERN,0
SIG-TN-00508,13,Thoothukudi,2026-02-22 17:13:59,CITIZEN_AGGREGATE,SYNTHETIC_MDMA,EMERGING,74,RECURRENT_PATTERN,0
SIG-TN-00509,24,Nilgiris,2026-03-09 17:39:21,POLICE_INVESTIGATION,PRESCRIPTION_NARCOTICS,EMERGING,93,RECURRENT_PATTERN,0
SIG-TN-00510,4,Salem,2025-10-16 11:14:48,POLICE_INVESTIGATION,UNKNOWN_CONTRABAND,WATCH,81,RECURRENT_PATTERN,0
SIG-TN-00511,25,Karur,2024-10-15 22:33:06,HEALTH_ANOMALY,PRESCRIPTION_NARCOTICS,HIGH_PREVENTIVE_ATTENTION,66,RECURRENT_PATTERN,0
SIG-TN-00512,10,Krishnagiri,2025-12-12 13:23:49,POLICE_INVESTIGATION,COMMERCIAL_GANJA,EMERGING,77,RECURRENT_PATTERN,0
SIG-TN-00513,38,Tiruvannamalai,2025-07-19 01:27:11,CITIZEN_AGGREGATE,OPIOID_ANALOGUES,INCREASING,66,RECURRENT_PATTERN,0
SIG-TN-00514,29,Sivaganga,2025-09-25 06:13:45,HEALTH_ANOMALY,OPIOID_ANALOGUES,INCREASING,87,RECURRENT_PATTERN,0
SIG-TN-00515,1,Chennai,2026-05-21 04:43:16,CITIZEN_AGGREGATE,PRESCRIPTION_NARCOTICS,WATCH,77,RECURRENT_PATTERN,0
SIG-TN-00516,28,Pudukkottai,2026-01-23 02:20:46,HEALTH_ANOMALY,CHEMICAL_PRECURSORS,INCREASING,86,RECURRENT_PATTERN,0
SIG-TN-00517,1,Chennai,2026-08-10 07:01:54,CHECKPOST_TELEMETRY,CHEMICAL_PRECURSORS,EMERGING,88,RECURRENT_PATTERN,0
SIG-TN-00518,4,Salem,2025-09-02 05:19:07,HEALTH_ANOMALY,COMMERCIAL_GANJA,HIGH_PREVENTIVE_ATTENTION,82,FIRST_TIME_SIGNAL,1
SIG-TN-00519,22,Dharmapuri,2025-06-23 17:51:20,HEALTH_ANOMALY,SYNTHETIC_MDMA,WATCH,94,RECURRENT_PATTERN,0
SIG-TN-00520,4,Salem,2025-10-16 02:43:16,CITIZEN_AGGREGATE,CHEMICAL_PRECURSORS,WATCH,83,RECURRENT_PATTERN,0
SIG-TN-00521,24,Nilgiris,2026-05-13 06:19:49,HEALTH_ANOMALY,COMMERCIAL_GANJA,EMERGING,94,RECURRENT_PATTERN,0
SIG-TN-00522,22,Dharmapuri,2025-05-07 13:39:20,CITIZEN_AGGREGATE,UNKNOWN_CONTRABAND,HIGH_PREVENTIVE_ATTENTION,79,RECURRENT_PATTERN,0
SIG-TN-00523,10,Krishnagiri,2025-07-14 18:27:47,HEALTH_ANOMALY,OPIOID_ANALOGUES,WATCH,81,RECURRENT_PATTERN,0
SIG-TN-00524,1,Chennai,2026-03-26 09:33:59,CHECKPOST_TELEMETRY,SYNTHETIC_MDMA,HIGH_PREVENTIVE_ATTENTION,93,RECURRENT_PATTERN,0
SIG-TN-00525,25,Karur,2025-05-17 14:26:12,CITIZEN_AGGREGATE,OPIOID_ANALOGUES,EMERGING,85,RECURRENT_PATTERN,0
SIG-TN-00526,11,Dindigul,2026-04-26 03:31:34,CITIZEN_AGGREGATE,COMMERCIAL_GANJA,WATCH,85,FIRST_TIME_SIGNAL,1
SIG-TN-00527,37,Tirupathur,2025-03-26 23:35:46,CHECKPOST_TELEMETRY,PRESCRIPTION_NARCOTICS,HIGH_PREVENTIVE_ATTENTION,74,RECURRENT_PATTERN,0
SIG-TN-00528,20,Viluppuram,2025-08-09 12:35:40,HEALTH_ANOMALY,OPIOID_ANALOGUES,INCREASING,86,RECURRENT_PATTERN,0
SIG-TN-00529,7,Tiruppur,2025-01-27 22:04:54,CITIZEN_AGGREGATE,UNKNOWN_CONTRABAND,INCREASING,93,RECURRENT_PATTERN,0
SIG-TN-00530,11,Dindigul,2025-07-04 00:06:01,CHECKPOST_TELEMETRY,SYNTHETIC_MDMA,EMERGING,84,RECURRENT_PATTERN,0
SIG-TN-00531,20,Viluppuram,2025-07-12 18:56:11,POLICE_INVESTIGATION,SYNTHETIC_MDMA,EMERGING,91,RECURRENT_PATTERN,0
SIG-TN-00532,16,Kancheepuram,2024-11-09 19:33:28,CITIZEN_AGGREGATE,PRESCRIPTION_NARCOTICS,HIGH_PREVENTIVE_ATTENTION,78,RECURRENT_PATTERN,0
SIG-TN-00533,30,Ramanathapuram,2026-03-21 04:46:34,HEALTH_ANOMALY,SYNTHETIC_MDMA,INCREASING,89,RECURRENT_PATTERN,0
SIG-TN-00534,7,Tiruppur,2026-03-24 04:30:41,CHECKPOST_TELEMETRY,SYNTHETIC_MDMA,INCREASING,67,RECURRENT_PATTERN,0
SIG-TN-00535,29,Sivaganga,2025-11-12 17:18:07,HEALTH_ANOMALY,SYNTHETIC_MDMA,HIGH_PREVENTIVE_ATTENTION,78,RECURRENT_PATTERN,0
SIG-TN-00536,9,Vellore,2026-05-12 20:40:05,HEALTH_ANOMALY,COMMERCIAL_GANJA,EMERGING,79,RECURRENT_PATTERN,0
SIG-TN-00537,24,Nilgiris,2026-06-16 20:30:47,CHECKPOST_TELEMETRY,PRESCRIPTION_NARCOTICS,INCREASING,71,RECURRENT_PATTERN,0
SIG-TN-00538,21,Kallakurichi,2025-07-05 16:01:27,HEALTH_ANOMALY,UNKNOWN_CONTRABAND,EMERGING,66,RECURRENT_PATTERN,0
SIG-TN-00539,6,Tirunelveli,2026-01-02 02:39:37,CHECKPOST_TELEMETRY,COMMERCIAL_GANJA,HIGH_PREVENTIVE_ATTENTION,74,RECURRENT_PATTERN,0
SIG-TN-00540,35,Mayiladuthurai,2025-12-17 17:02:15,CHECKPOST_TELEMETRY,OPIOID_ANALOGUES,HIGH_PREVENTIVE_ATTENTION,68,RECURRENT_PATTERN,0
SIG-TN-00541,36,Ranipet,2025-04-02 20:32:01,POLICE_INVESTIGATION,PRESCRIPTION_NARCOTICS,INCREASING,80,RECURRENT_PATTERN,0
SIG-TN-00542,6,Tirunelveli,2025-01-22 23:44:56,CITIZEN_AGGREGATE,PRESCRIPTION_NARCOTICS,INCREASING,95,FIRST_TIME_SIGNAL,1
SIG-TN-00543,8,Erode,2025-09-19 18:10:02,POLICE_INVESTIGATION,PRESCRIPTION_NARCOTICS,HIGH_PREVENTIVE_ATTENTION,87,RECURRENT_PATTERN,0
SIG-TN-00544,6,Tirunelveli,2025-05-07 08:15:36,HEALTH_ANOMALY,COMMERCIAL_GANJA,WATCH,66,RECURRENT_PATTERN,0
SIG-TN-00545,23,Namakkal,2024-09-25 07:03:15,POLICE_INVESTIGATION,SYNTHETIC_MDMA,INCREASING,92,RECURRENT_PATTERN,0
SIG-TN-00546,37,Tirupathur,2025-12-19 21:01:59,HEALTH_ANOMALY,OPIOID_ANALOGUES,INCREASING,69,RECURRENT_PATTERN,0
SIG-TN-00547,30,Ramanathapuram,2025-08-24 16:30:20,POLICE_INVESTIGATION,UNKNOWN_CONTRABAND,WATCH,89,RECURRENT_PATTERN,0
SIG-TN-00548,29,Sivaganga,2025-06-25 07:14:49,POLICE_INVESTIGATION,SYNTHETIC_MDMA,HIGH_PREVENTIVE_ATTENTION,69,RECURRENT_PATTERN,0
SIG-TN-00549,14,Kanniyakumari,2025-03-24 00:46:32,HEALTH_ANOMALY,CHEMICAL_PRECURSORS,INCREASING,65,RECURRENT_PATTERN,0
SIG-TN-00550,18,Tiruvallur,2026-06-18 00:53:11,CITIZEN_AGGREGATE,COMMERCIAL_GANJA,WATCH,72,RECURRENT_PATTERN,0
SIG-TN-00551,8,Erode,2024-09-27 02:12:55,POLICE_INVESTIGATION,OPIOID_ANALOGUES,INCREASING,90,RECURRENT_PATTERN,0
SIG-TN-00552,7,Tiruppur,2025-08-20 11:47:41,CITIZEN_AGGREGATE,OPIOID_ANALOGUES,EMERGING,76,FIRST_TIME_SIGNAL,1
SIG-TN-00553,10,Krishnagiri,2024-10-03 07:40:18,POLICE_INVESTIGATION,COMMERCIAL_GANJA,WATCH,86,RECURRENT_PATTERN,0
SIG-TN-00554,7,Tiruppur,2026-08-08 11:26:21,POLICE_INVESTIGATION,UNKNOWN_CONTRABAND,WATCH,78,RECURRENT_PATTERN,0
SIG-TN-00555,6,Tirunelveli,2026-08-19 22:50:04,HEALTH_ANOMALY,SYNTHETIC_MDMA,HIGH_PREVENTIVE_ATTENTION,82,RECURRENT_PATTERN,0
SIG-TN-00556,13,Thoothukudi,2025-03-20 17:04:11,CITIZEN_AGGREGATE,OPIOID_ANALOGUES,EMERGING,93,RECURRENT_PATTERN,0
SIG-TN-00557,12,Thanjavur,2025-07-11 10:10:52,POLICE_INVESTIGATION,COMMERCIAL_GANJA,INCREASING,78,RECURRENT_PATTERN,0
SIG-TN-00558,10,Krishnagiri,2024-09-22 16:47:30,POLICE_INVESTIGATION,CHEMICAL_PRECURSORS,EMERGING,69,RECURRENT_PATTERN,0
SIG-TN-00559,37,Tirupathur,2026-06-25 13:59:48,CHECKPOST_TELEMETRY,UNKNOWN_CONTRABAND,INCREASING,90,RECURRENT_PATTERN,0
SIG-TN-00560,1,Chennai,2026-06-16 23:47:59,CHECKPOST_TELEMETRY,COMMERCIAL_GANJA,WATCH,88,RECURRENT_PATTERN,0
SIG-TN-00561,16,Kancheepuram,2025-05-26 05:44:39,CHECKPOST_TELEMETRY,SYNTHETIC_MDMA,HIGH_PREVENTIVE_ATTENTION,95,RECURRENT_PATTERN,0
SIG-TN-00562,5,Tiruchirappalli,2026-02-06 00:26:52,POLICE_INVESTIGATION,CHEMICAL_PRECURSORS,WATCH,79,RECURRENT_PATTERN,0
SIG-TN-00563,25,Karur,2026-06-04 03:09:14,POLICE_INVESTIGATION,PRESCRIPTION_NARCOTICS,HIGH_PREVENTIVE_ATTENTION,95,RECURRENT_PATTERN,0
SIG-TN-00564,32,Theni,2024-10-13 00:43:25,CHECKPOST_TELEMETRY,UNKNOWN_CONTRABAND,INCREASING,70,RECURRENT_PATTERN,0
SIG-TN-00565,23,Namakkal,2026-08-04 20:52:39,POLICE_INVESTIGATION,PRESCRIPTION_NARCOTICS,INCREASING,76,RECURRENT_PATTERN,0
SIG-TN-00566,2,Coimbatore,2025-06-07 07:50:26,CHECKPOST_TELEMETRY,UNKNOWN_CONTRABAND,WATCH,67,RECURRENT_PATTERN,0
SIG-TN-00567,2,Coimbatore,2025-06-29 07:11:09,HEALTH_ANOMALY,CHEMICAL_PRECURSORS,HIGH_PREVENTIVE_ATTENTION,72,RECURRENT_PATTERN,0
SIG-TN-00568,28,Pudukkottai,2025-11-22 08:50:23,CHECKPOST_TELEMETRY,PRESCRIPTION_NARCOTICS,EMERGING,86,RECURRENT_PATTERN,0
SIG-TN-00569,12,Thanjavur,2025-01-06 04:23:44,CITIZEN_AGGREGATE,PRESCRIPTION_NARCOTICS,HIGH_PREVENTIVE_ATTENTION,66,RECURRENT_PATTERN,0
SIG-TN-00570,24,Nilgiris,2026-07-18 11:23:13,CHECKPOST_TELEMETRY,UNKNOWN_CONTRABAND,WATCH,89,RECURRENT_PATTERN,0
SIG-TN-00571,25,Karur,2025-08-26 06:17:32,CITIZEN_AGGREGATE,COMMERCIAL_GANJA,HIGH_PREVENTIVE_ATTENTION,88,RECURRENT_PATTERN,0
SIG-TN-00572,17,Chengalpattu,2026-03-28 08:24:53,HEALTH_ANOMALY,UNKNOWN_CONTRABAND,INCREASING,68,RECURRENT_PATTERN,0
SIG-TN-00573,35,Mayiladuthurai,2026-04-22 03:13:46,POLICE_INVESTIGATION,CHEMICAL_PRECURSORS,EMERGING,93,RECURRENT_PATTERN,0
SIG-TN-00574,25,Karur,2026-07-14 17:59:56,CITIZEN_AGGREGATE,CHEMICAL_PRECURSORS,INCREASING,78,RECURRENT_PATTERN,0
SIG-TN-00575,3,Madurai,2025-09-14 19:59:48,HEALTH_ANOMALY,PRESCRIPTION_NARCOTICS,WATCH,91,RECURRENT_PATTERN,0
SIG-TN-00576,15,Tenkasi,2025-05-13 13:15:35,CHECKPOST_TELEMETRY,CHEMICAL_PRECURSORS,WATCH,88,RECURRENT_PATTERN,0
SIG-TN-00577,34,Nagapattinam,2024-12-01 15:06:11,POLICE_INVESTIGATION,PRESCRIPTION_NARCOTICS,EMERGING,77,RECURRENT_PATTERN,0
SIG-TN-00578,23,Namakkal,2026-05-20 19:51:29,HEALTH_ANOMALY,CHEMICAL_PRECURSORS,HIGH_PREVENTIVE_ATTENTION,82,RECURRENT_PATTERN,0
SIG-TN-00579,23,Namakkal,2025-08-19 11:48:41,POLICE_INVESTIGATION,COMMERCIAL_GANJA,WATCH,89,RECURRENT_PATTERN,0
SIG-TN-00580,3,Madurai,2025-01-16 01:55:07,CHECKPOST_TELEMETRY,OPIOID_ANALOGUES,WATCH,72,RECURRENT_PATTERN,0
SIG-TN-00581,34,Nagapattinam,2025-11-12 08:17:50,HEALTH_ANOMALY,SYNTHETIC_MDMA,WATCH,76,RECURRENT_PATTERN,0
SIG-TN-00582,30,Ramanathapuram,2025-08-23 14:19:08,HEALTH_ANOMALY,SYNTHETIC_MDMA,EMERGING,91,RECURRENT_PATTERN,0
SIG-TN-00583,36,Ranipet,2025-02-20 05:59:45,POLICE_INVESTIGATION,OPIOID_ANALOGUES,WATCH,82,RECURRENT_PATTERN,0
SIG-TN-00584,2,Coimbatore,2026-01-15 00:00:09,POLICE_INVESTIGATION,CHEMICAL_PRECURSORS,HIGH_PREVENTIVE_ATTENTION,79,RECURRENT_PATTERN,0
SIG-TN-00585,35,Mayiladuthurai,2026-03-09 02:24:15,HEALTH_ANOMALY,COMMERCIAL_GANJA,HIGH_PREVENTIVE_ATTENTION,91,RECURRENT_PATTERN,0
SIG-TN-00586,6,Tirunelveli,2024-09-21 12:30:40,CITIZEN_AGGREGATE,CHEMICAL_PRECURSORS,WATCH,75,RECURRENT_PATTERN,0
SIG-TN-00587,2,Coimbatore,2025-03-21 23:25:47,CITIZEN_AGGREGATE,PRESCRIPTION_NARCOTICS,HIGH_PREVENTIVE_ATTENTION,78,RECURRENT_PATTERN,0
SIG-TN-00588,8,Erode,2026-03-16 02:38:09,POLICE_INVESTIGATION,CHEMICAL_PRECURSORS,HIGH_PREVENTIVE_ATTENTION,70,RECURRENT_PATTERN,0
SIG-TN-00589,33,Thiruvarur,2024-09-28 06:48:17,HEALTH_ANOMALY,OPIOID_ANALOGUES,EMERGING,86,RECURRENT_PATTERN,0
SIG-TN-00590,24,Nilgiris,2026-02-04 08:46:28,POLICE_INVESTIGATION,CHEMICAL_PRECURSORS,HIGH_PREVENTIVE_ATTENTION,76,RECURRENT_PATTERN,0
SIG-TN-00591,20,Viluppuram,2024-10-06 00:39:49,POLICE_INVESTIGATION,UNKNOWN_CONTRABAND,INCREASING,94,RECURRENT_PATTERN,0
SIG-TN-00592,27,Perambalur,2025-03-17 14:10:45,POLICE_INVESTIGATION,OPIOID_ANALOGUES,HIGH_PREVENTIVE_ATTENTION,65,RECURRENT_PATTERN,0
SIG-TN-00593,23,Namakkal,2025-07-09 09:54:10,HEALTH_ANOMALY,PRESCRIPTION_NARCOTICS,EMERGING,79,RECURRENT_PATTERN,0
SIG-TN-00594,7,Tiruppur,2026-01-28 12:44:48,CITIZEN_AGGREGATE,PRESCRIPTION_NARCOTICS,EMERGING,82,RECURRENT_PATTERN,0
SIG-TN-00595,17,Chengalpattu,2025-03-22 05:07:56,POLICE_INVESTIGATION,UNKNOWN_CONTRABAND,HIGH_PREVENTIVE_ATTENTION,75,RECURRENT_PATTERN,0
SIG-TN-00596,36,Ranipet,2026-07-26 08:57:25,HEALTH_ANOMALY,UNKNOWN_CONTRABAND,EMERGING,72,RECURRENT_PATTERN,0
SIG-TN-00597,20,Viluppuram,2025-08-12 11:33:39,CHECKPOST_TELEMETRY,CHEMICAL_PRECURSORS,HIGH_PREVENTIVE_ATTENTION,72,RECURRENT_PATTERN,0
SIG-TN-00598,31,Virudhunagar,2024-10-18 01:48:33,CITIZEN_AGGREGATE,UNKNOWN_CONTRABAND,INCREASING,75,RECURRENT_PATTERN,0
SIG-TN-00599,34,Nagapattinam,2025-09-20 09:57:40,POLICE_INVESTIGATION,OPIOID_ANALOGUES,EMERGING,67,RECURRENT_PATTERN,0
SIG-TN-00600,33,Thiruvarur,2025-01-27 19:06:02,POLICE_INVESTIGATION,COMMERCIAL_GANJA,EMERGING,93,RECURRENT_PATTERN,0
SIG-TN-00601,1,Chennai,2025-12-16 16:25:50,CHECKPOST_TELEMETRY,COMMERCIAL_GANJA,HIGH_PREVENTIVE_ATTENTION,89,RECURRENT_PATTERN,0
SIG-TN-00602,28,Pudukkottai,2025-01-27 06:04:27,HEALTH_ANOMALY,PRESCRIPTION_NARCOTICS,EMERGING,90,RECURRENT_PATTERN,0
SIG-TN-00603,9,Vellore,2025-07-28 04:23:50,CHECKPOST_TELEMETRY,OPIOID_ANALOGUES,WATCH,84,RECURRENT_PATTERN,0
SIG-TN-00604,30,Ramanathapuram,2025-02-07 14:25:13,CHECKPOST_TELEMETRY,SYNTHETIC_MDMA,WATCH,76,RECURRENT_PATTERN,0
SIG-TN-00605,1,Chennai,2025-05-27 18:30:53,POLICE_INVESTIGATION,PRESCRIPTION_NARCOTICS,WATCH,68,RECURRENT_PATTERN,0
SIG-TN-00606,8,Erode,2026-07-12 15:57:24,POLICE_INVESTIGATION,COMMERCIAL_GANJA,WATCH,76,RECURRENT_PATTERN,0
SIG-TN-00607,2,Coimbatore,2025-02-26 00:46:24,HEALTH_ANOMALY,UNKNOWN_CONTRABAND,EMERGING,69,RECURRENT_PATTERN,0
SIG-TN-00608,32,Theni,2025-11-10 14:01:47,CHECKPOST_TELEMETRY,CHEMICAL_PRECURSORS,EMERGING,69,RECURRENT_PATTERN,0
SIG-TN-00609,3,Madurai,2024-12-17 23:22:37,CITIZEN_AGGREGATE,COMMERCIAL_GANJA,INCREASING,81,RECURRENT_PATTERN,0
SIG-TN-00610,37,Tirupathur,2026-06-21 04:15:21,HEALTH_ANOMALY,PRESCRIPTION_NARCOTICS,HIGH_PREVENTIVE_ATTENTION,78,RECURRENT_PATTERN,0
SIG-TN-00611,31,Virudhunagar,2026-06-20 08:32:23,POLICE_INVESTIGATION,CHEMICAL_PRECURSORS,WATCH,70,RECURRENT_PATTERN,0
SIG-TN-00612,14,Kanniyakumari,2026-06-28 20:00:48,CITIZEN_AGGREGATE,SYNTHETIC_MDMA,WATCH,69,RECURRENT_PATTERN,0
SIG-TN-00613,5,Tiruchirappalli,2025-12-18 13:11:38,POLICE_INVESTIGATION,PRESCRIPTION_NARCOTICS,HIGH_PREVENTIVE_ATTENTION,71,RECURRENT_PATTERN,0
SIG-TN-00614,7,Tiruppur,2026-06-06 09:16:00,HEALTH_ANOMALY,OPIOID_ANALOGUES,EMERGING,96,RECURRENT_PATTERN,0
SIG-TN-00615,8,Erode,2025-02-10 05:35:02,CHECKPOST_TELEMETRY,CHEMICAL_PRECURSORS,INCREASING,72,RECURRENT_PATTERN,0
SIG-TN-00616,13,Thoothukudi,2025-07-25 03:14:42,CHECKPOST_TELEMETRY,PRESCRIPTION_NARCOTICS,HIGH_PREVENTIVE_ATTENTION,84,RECURRENT_PATTERN,0
SIG-TN-00617,33,Thiruvarur,2026-04-14 16:16:32,CITIZEN_AGGREGATE,UNKNOWN_CONTRABAND,HIGH_PREVENTIVE_ATTENTION,75,RECURRENT_PATTERN,0
SIG-TN-00618,24,Nilgiris,2024-11-26 05:30:58,HEALTH_ANOMALY,UNKNOWN_CONTRABAND,WATCH,81,RECURRENT_PATTERN,0
SIG-TN-00619,9,Vellore,2025-07-07 21:21:50,CHECKPOST_TELEMETRY,CHEMICAL_PRECURSORS,EMERGING,86,RECURRENT_PATTERN,0
SIG-TN-00620,21,Kallakurichi,2025-12-21 13:00:54,CITIZEN_AGGREGATE,SYNTHETIC_MDMA,INCREASING,76,RECURRENT_PATTERN,0
SIG-TN-00621,30,Ramanathapuram,2025-06-20 01:53:25,POLICE_INVESTIGATION,SYNTHETIC_MDMA,HIGH_PREVENTIVE_ATTENTION,79,RECURRENT_PATTERN,0
SIG-TN-00622,16,Kancheepuram,2025-02-03 00:46:42,HEALTH_ANOMALY,COMMERCIAL_GANJA,INCREASING,78,RECURRENT_PATTERN,0
SIG-TN-00623,12,Thanjavur,2025-05-18 12:26:34,CHECKPOST_TELEMETRY,CHEMICAL_PRECURSORS,EMERGING,68,RECURRENT_PATTERN,0
SIG-TN-00624,17,Chengalpattu,2025-09-06 10:40:45,HEALTH_ANOMALY,UNKNOWN_CONTRABAND,INCREASING,74,RECURRENT_PATTERN,0
