forecast_id,district_id,district_name,generated_at,target_horizon,forecast_risk_level,forecast_confidence,primary_contributing_factor,model_version,safeguard_disclaimer
FC-HIST-00001,1,Chennai,2024-11-07 09:53:20,90_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,90,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00852,31,Virudhunagar,2025-11-07 08:55:44,90_DAY_PREVENTIVE_ATTENTION,WATCH,76,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00853,25,Karur,2025-03-26 21:21:26,30_DAY_PREVENTIVE_ATTENTION,WATCH,80,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00854,8,Erode,2026-04-12 10:35:29,30_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,83,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00855,13,Thoothukudi,2025-12-12 17:09:53,30_DAY_PREVENTIVE_ATTENTION,STABLE,73,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00856,1,Chennai,2024-10-31 01:11:35,90_DAY_PREVENTIVE_ATTENTION,INCREASING,83,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00857,2,Coimbatore,2025-12-09 23:09:49,90_DAY_PREVENTIVE_ATTENTION,WATCH,88,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00858,1,Chennai,2025-06-27 12:02:50,30_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,90,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00859,6,Tirunelveli,2025-03-18 10:49:08,90_DAY_PREVENTIVE_ATTENTION,INCREASING,80,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00860,4,Salem,2026-08-07 12:07:57,30_DAY_PREVENTIVE_ATTENTION,INCREASING,68,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00861,23,Namakkal,2026-05-30 16:57:56,90_DAY_PREVENTIVE_ATTENTION,INCREASING,90,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00862,25,Karur,2026-07-25 15:15:50,90_DAY_PREVENTIVE_ATTENTION,INCREASING,92,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00863,2,Coimbatore,2024-10-15 23:46:09,90_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,85,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00864,9,Vellore,2026-06-09 09:47:11,90_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,88,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00865,13,Thoothukudi,2025-01-10 17:48:50,90_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,70,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00866,17,Chengalpattu,2024-12-26 19:16:23,90_DAY_PREVENTIVE_ATTENTION,INCREASING,72,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00867,11,Dindigul,2025-12-22 17:18:52,30_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,77,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00868,31,Virudhunagar,2025-11-03 08:52:27,30_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,71,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00869,19,Cuddalore,2026-01-31 19:41:21,30_DAY_PREVENTIVE_ATTENTION,INCREASING,74,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00870,7,Tiruppur,2025-08-19 07:18:11,90_DAY_PREVENTIVE_ATTENTION,STABLE,78,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00871,26,Ariyalur,2025-03-27 21:42:38,90_DAY_PREVENTIVE_ATTENTION,WATCH,80,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00872,20,Viluppuram,2025-01-15 09:06:58,90_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,90,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00873,6,Tirunelveli,2025-02-14 04:58:11,30_DAY_PREVENTIVE_ATTENTION,WATCH,86,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00874,29,Sivaganga,2026-03-03 06:15:27,30_DAY_PREVENTIVE_ATTENTION,WATCH,72,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00875,18,Tiruvallur,2026-03-25 19:04:04,30_DAY_PREVENTIVE_ATTENTION,STABLE,73,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00876,17,Chengalpattu,2025-08-16 15:32:28,90_DAY_PREVENTIVE_ATTENTION,WATCH,82,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00877,19,Cuddalore,2025-12-09 10:42:06,90_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,89,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00878,2,Coimbatore,2025-01-17 22:01:56,30_DAY_PREVENTIVE_ATTENTION,WATCH,70,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00879,16,Kancheepuram,2025-11-10 04:19:40,90_DAY_PREVENTIVE_ATTENTION,INCREASING,85,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00880,35,Mayiladuthurai,2025-01-13 07:02:18,30_DAY_PREVENTIVE_ATTENTION,INCREASING,92,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00881,27,Perambalur,2026-08-02 09:05:56,90_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,69,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00882,21,Kallakurichi,2025-05-30 03:23:47,90_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,92,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00883,30,Ramanathapuram,2026-04-12 01:37:45,90_DAY_PREVENTIVE_ATTENTION,STABLE,78,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00884,24,Nilgiris,2025-03-05 06:03:34,30_DAY_PREVENTIVE_ATTENTION,STABLE,75,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00885,1,Chennai,2024-12-22 03:06:38,90_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,90,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00886,19,Cuddalore,2026-04-15 20:43:22,30_DAY_PREVENTIVE_ATTENTION,WATCH,76,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00887,25,Karur,2025-08-02 11:49:04,30_DAY_PREVENTIVE_ATTENTION,INCREASING,70,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00888,2,Coimbatore,2025-02-12 14:36:07,30_DAY_PREVENTIVE_ATTENTION,INCREASING,79,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00889,4,Salem,2025-12-08 15:49:47,30_DAY_PREVENTIVE_ATTENTION,WATCH,85,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00890,15,Tenkasi,2026-08-07 08:29:23,90_DAY_PREVENTIVE_ATTENTION,INCREASING,82,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00891,29,Sivaganga,2024-11-23 06:14:59,30_DAY_PREVENTIVE_ATTENTION,WATCH,76,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00892,7,Tiruppur,2025-08-20 06:30:18,30_DAY_PREVENTIVE_ATTENTION,WATCH,92,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00893,5,Tiruchirappalli,2025-01-11 16:01:50,90_DAY_PREVENTIVE_ATTENTION,INCREASING,82,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00894,13,Thoothukudi,2025-01-07 10:01:28,90_DAY_PREVENTIVE_ATTENTION,STABLE,73,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00895,35,Mayiladuthurai,2025-11-30 03:50:34,90_DAY_PREVENTIVE_ATTENTION,WATCH,92,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00896,18,Tiruvallur,2025-01-22 03:54:06,30_DAY_PREVENTIVE_ATTENTION,STABLE,72,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00897,31,Virudhunagar,2024-12-18 03:36:52,90_DAY_PREVENTIVE_ATTENTION,STABLE,87,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00898,11,Dindigul,2026-05-30 18:31:08,30_DAY_PREVENTIVE_ATTENTION,WATCH,68,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00899,35,Mayiladuthurai,2024-12-21 01:03:26,30_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,68,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00900,10,Krishnagiri,2026-02-14 00:25:46,90_DAY_PREVENTIVE_ATTENTION,INCREASING,75,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00901,33,Thiruvarur,2025-09-14 05:33:11,90_DAY_PREVENTIVE_ATTENTION,STABLE,73,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00902,20,Viluppuram,2025-06-06 18:54:30,90_DAY_PREVENTIVE_ATTENTION,STABLE,90,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00903,13,Thoothukudi,2024-11-04 17:41:16,30_DAY_PREVENTIVE_ATTENTION,STABLE,81,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00904,19,Cuddalore,2024-12-02 17:59:53,90_DAY_PREVENTIVE_ATTENTION,WATCH,89,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00905,10,Krishnagiri,2026-06-25 23:46:10,90_DAY_PREVENTIVE_ATTENTION,WATCH,72,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00906,19,Cuddalore,2025-03-17 20:26:52,90_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,77,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00907,1,Chennai,2025-07-02 10:48:22,30_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,79,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00908,34,Nagapattinam,2025-09-11 05:02:49,30_DAY_PREVENTIVE_ATTENTION,INCREASING,76,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00909,38,Tiruvannamalai,2026-01-13 01:09:23,90_DAY_PREVENTIVE_ATTENTION,STABLE,91,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00910,31,Virudhunagar,2025-09-19 22:59:43,90_DAY_PREVENTIVE_ATTENTION,INCREASING,79,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00911,37,Tirupathur,2026-06-14 22:20:27,30_DAY_PREVENTIVE_ATTENTION,INCREASING,83,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00912,37,Tirupathur,2024-11-18 03:35:55,30_DAY_PREVENTIVE_ATTENTION,STABLE,86,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00913,9,Vellore,2025-10-29 09:30:47,90_DAY_PREVENTIVE_ATTENTION,WATCH,70,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00914,28,Pudukkottai,2025-08-28 08:06:11,30_DAY_PREVENTIVE_ATTENTION,STABLE,77,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00915,20,Viluppuram,2026-05-28 15:32:46,90_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,84,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00916,10,Krishnagiri,2026-07-16 03:11:06,30_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,78,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00917,2,Coimbatore,2024-11-04 12:21:25,30_DAY_PREVENTIVE_ATTENTION,INCREASING,85,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00918,15,Tenkasi,2024-09-21 03:05:11,90_DAY_PREVENTIVE_ATTENTION,STABLE,77,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00919,11,Dindigul,2024-12-15 01:01:29,90_DAY_PREVENTIVE_ATTENTION,INCREASING,79,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00920,17,Chengalpattu,2025-12-28 18:25:10,30_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,75,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00921,26,Ariyalur,2025-12-11 06:54:18,30_DAY_PREVENTIVE_ATTENTION,INCREASING,73,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00922,5,Tiruchirappalli,2025-03-22 21:28:25,30_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,83,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00923,8,Erode,2024-10-21 18:07:47,30_DAY_PREVENTIVE_ATTENTION,INCREASING,83,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00924,3,Madurai,2026-06-17 20:41:37,30_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,85,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00925,28,Pudukkottai,2026-02-23 15:00:18,30_DAY_PREVENTIVE_ATTENTION,WATCH,79,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00926,37,Tirupathur,2026-04-14 12:57:53,90_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,90,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00927,12,Thanjavur,2025-02-23 01:55:51,90_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,91,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00928,28,Pudukkottai,2025-08-03 08:28:44,30_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,84,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00929,20,Viluppuram,2026-01-09 19:32:51,90_DAY_PREVENTIVE_ATTENTION,WATCH,75,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00930,35,Mayiladuthurai,2024-12-02 12:58:06,90_DAY_PREVENTIVE_ATTENTION,WATCH,83,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00931,24,Nilgiris,2025-02-25 07:34:01,90_DAY_PREVENTIVE_ATTENTION,INCREASING,71,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00932,29,Sivaganga,2025-10-18 12:06:13,90_DAY_PREVENTIVE_ATTENTION,WATCH,86,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00933,21,Kallakurichi,2026-07-13 06:36:08,30_DAY_PREVENTIVE_ATTENTION,STABLE,85,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00934,29,Sivaganga,2025-03-21 22:04:49,90_DAY_PREVENTIVE_ATTENTION,WATCH,78,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00935,25,Karur,2025-04-23 17:22:51,30_DAY_PREVENTIVE_ATTENTION,STABLE,81,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00936,9,Vellore,2025-05-09 21:15:30,30_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,91,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00937,36,Ranipet,2026-05-14 08:33:42,90_DAY_PREVENTIVE_ATTENTION,INCREASING,79,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00938,38,Tiruvannamalai,2025-10-20 18:02:44,30_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,85,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00939,3,Madurai,2024-12-25 01:54:11,90_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,82,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00940,3,Madurai,2025-07-26 18:54:49,90_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,85,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00941,15,Tenkasi,2025-12-28 18:19:27,90_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,82,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00942,25,Karur,2025-08-14 13:01:58,30_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,90,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00943,30,Ramanathapuram,2026-01-10 19:49:43,90_DAY_PREVENTIVE_ATTENTION,WATCH,89,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00944,37,Tirupathur,2025-04-02 06:07:41,30_DAY_PREVENTIVE_ATTENTION,INCREASING,81,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00945,7,Tiruppur,2026-04-10 11:10:19,30_DAY_PREVENTIVE_ATTENTION,WATCH,73,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00946,27,Perambalur,2025-11-23 05:02:01,90_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,75,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00947,17,Chengalpattu,2025-01-09 14:01:39,30_DAY_PREVENTIVE_ATTENTION,WATCH,80,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00948,34,Nagapattinam,2024-10-02 11:50:54,90_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,76,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00949,4,Salem,2025-12-27 06:54:54,30_DAY_PREVENTIVE_ATTENTION,INCREASING,83,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00950,29,Sivaganga,2025-02-01 00:35:45,30_DAY_PREVENTIVE_ATTENTION,STABLE,80,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00951,2,Coimbatore,2026-01-26 17:07:36,90_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,81,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00952,1,Chennai,2026-01-16 15:03:59,90_DAY_PREVENTIVE_ATTENTION,INCREASING,89,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00953,34,Nagapattinam,2025-06-28 21:46:20,90_DAY_PREVENTIVE_ATTENTION,INCREASING,77,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
