event_id,district_id,district_name,timestamp,lifecycle_state,transition_reason,confidence_score
EMG-EVT-00711,37,Tirupathur,2024-10-04 01:55:07,CORROBORATED,ANOMALY_CLEARED,72
EMG-EVT-00712,5,Tiruchirappalli,2025-05-19 12:42:33,PERSISTENT,CLUSTER_FORMATION_48H,66
EMG-EVT-00713,35,Mayiladuthurai,2025-03-20 02:35:57,PERSISTENT,ANOMALY_CLEARED,76
EMG-EVT-00714,22,Dharmapuri,2024-11-16 22:50:45,CORROBORATED,FIRST_TIME_REPORT,73
EMG-EVT-00715,38,Tiruvannamalai,2024-10-20 08:44:09,PERSISTENT,CLUSTER_FORMATION_48H,71
EMG-EVT-00716,32,Theni,2025-10-24 00:05:08,NEW_SIGNAL,FIRST_TIME_REPORT,86
EMG-EVT-00717,10,Krishnagiri,2026-05-17 03:53:35,PERSISTENT,CLUSTER_FORMATION_48H,94
EMG-EVT-00718,18,Tiruvallur,2024-10-21 23:12:30,CORROBORATED,ANOMALY_CLEARED,69
EMG-EVT-00719,23,Namakkal,2025-07-29 16:20:05,PERSISTENT,ANOMALY_CLEARED,69
EMG-EVT-00720,36,Ranipet,2025-05-20 03:14:05,CORROBORATED,CLUSTER_FORMATION_48H,65
EMG-EVT-00721,25,Karur,2025-03-17 03:10:06,UNVERIFIED,FIRST_TIME_REPORT,90
EMG-EVT-00722,18,Tiruvallur,2026-07-10 08:51:59,DISMISSED,FIRST_TIME_REPORT,82
EMG-EVT-00723,24,Nilgiris,2026-06-07 05:51:02,NEW_SIGNAL,MULTI_SOURCE_CONVERGENCE,88
EMG-EVT-00724,18,Tiruvallur,2026-08-12 06:44:15,CORROBORATED,FIRST_TIME_REPORT,85
EMG-EVT-00725,23,Namakkal,2025-06-11 10:00:08,CORROBORATED,FIRST_TIME_REPORT,82
EMG-EVT-00726,5,Tiruchirappalli,2024-09-27 10:27:15,PERSISTENT,FIRST_TIME_REPORT,92
EMG-EVT-00727,4,Salem,2026-05-21 18:16:51,CORROBORATED,CLUSTER_FORMATION_48H,86
EMG-EVT-00728,31,Virudhunagar,2025-08-30 00:46:32,CORROBORATED,MULTI_SOURCE_CONVERGENCE,64
EMG-EVT-00729,12,Thanjavur,2025-01-30 03:54:59,UNVERIFIED,FIRST_TIME_REPORT,63
EMG-EVT-00730,28,Pudukkottai,2025-05-01 08:13:23,CORROBORATED,MULTI_SOURCE_CONVERGENCE,68
EMG-EVT-00731,37,Tirupathur,2026-04-05 14:27:55,EMERGING,ANOMALY_CLEARED,73
EMG-EVT-00732,34,Nagapattinam,2024-11-25 13:46:17,CORROBORATED,FIRST_TIME_REPORT,87
EMG-EVT-00733,4,Salem,2026-06-02 19:37:24,EMERGING,MULTI_SOURCE_CONVERGENCE,68
EMG-EVT-00734,12,Thanjavur,2025-11-02 14:24:30,PERSISTENT,ANOMALY_CLEARED,75
EMG-EVT-00735,19,Cuddalore,2026-02-08 19:30:16,DISMISSED,ANOMALY_CLEARED,69
EMG-EVT-00736,33,Thiruvarur,2025-05-08 02:16:09,UNVERIFIED,FIRST_TIME_REPORT,67
EMG-EVT-00737,20,Viluppuram,2025-06-26 15:58:23,DISMISSED,FIRST_TIME_REPORT,77
EMG-EVT-00738,24,Nilgiris,2026-06-02 04:10:31,UNVERIFIED,MULTI_SOURCE_CONVERGENCE,66
EMG-EVT-00739,18,Tiruvallur,2026-04-02 02:33:46,DISMISSED,MULTI_SOURCE_CONVERGENCE,91
EMG-EVT-00740,7,Tiruppur,2024-12-28 00:47:10,CORROBORATED,FIRST_TIME_REPORT,79
EMG-EVT-00741,24,Nilgiris,2026-02-28 03:52:06,PERSISTENT,ANOMALY_CLEARED,66
EMG-EVT-00742,37,Tirupathur,2024-12-24 07:22:33,PERSISTENT,FIRST_TIME_REPORT,88
EMG-EVT-00743,20,Viluppuram,2025-07-29 02:25:08,EMERGING,ANOMALY_CLEARED,70
EMG-EVT-00744,5,Tiruchirappalli,2025-10-04 17:22:16,UNVERIFIED,MULTI_SOURCE_CONVERGENCE,80
EMG-EVT-00745,30,Ramanathapuram,2026-02-04 19:13:08,PERSISTENT,MULTI_SOURCE_CONVERGENCE,88
EMG-EVT-00746,14,Kanniyakumari,2025-09-02 00:05:00,DISMISSED,ANOMALY_CLEARED,93
EMG-EVT-00747,36,Ranipet,2025-09-07 21:16:49,UNVERIFIED,FIRST_TIME_REPORT,79
EMG-EVT-00748,36,Ranipet,2024-10-21 04:30:53,EMERGING,ANOMALY_CLEARED,64
EMG-EVT-00749,28,Pudukkottai,2025-10-03 08:14:57,EMERGING,ANOMALY_CLEARED,82
EMG-EVT-00750,31,Virudhunagar,2026-03-28 10:17:36,PERSISTENT,CLUSTER_FORMATION_48H,92
EMG-EVT-00751,29,Sivaganga,2024-11-11 17:12:33,NEW_SIGNAL,ANOMALY_CLEARED,71
EMG-EVT-00752,8,Erode,2026-05-16 03:28:40,NEW_SIGNAL,CLUSTER_FORMATION_48H,89
EMG-EVT-00753,9,Vellore,2024-10-07 01:13:06,NEW_SIGNAL,CLUSTER_FORMATION_48H,94
EMG-EVT-00754,16,Kancheepuram,2025-07-08 21:03:38,NEW_SIGNAL,FIRST_TIME_REPORT,79
EMG-EVT-00755,3,Madurai,2025-08-22 07:35:01,UNVERIFIED,CLUSTER_FORMATION_48H,78
EMG-EVT-00756,11,Dindigul,2026-08-08 01:26:45,CORROBORATED,FIRST_TIME_REPORT,94
EMG-EVT-00757,38,Tiruvannamalai,2024-11-09 02:04:54,CORROBORATED,FIRST_TIME_REPORT,64
EMG-EVT-00758,27,Perambalur,2026-06-13 19:14:27,UNVERIFIED,CLUSTER_FORMATION_48H,87
EMG-EVT-00759,18,Tiruvallur,2025-09-22 17:21:09,NEW_SIGNAL,ANOMALY_CLEARED,71
EMG-EVT-00760,18,Tiruvallur,2025-03-31 05:29:15,UNVERIFIED,ANOMALY_CLEARED,64
EMG-EVT-00761,19,Cuddalore,2025-11-28 10:59:07,EMERGING,ANOMALY_CLEARED,93
EMG-EVT-00762,15,Tenkasi,2026-05-24 07:21:34,UNVERIFIED,ANOMALY_CLEARED,70
EMG-EVT-00763,23,Namakkal,2025-12-14 17:42:31,EMERGING,ANOMALY_CLEARED,83
EMG-EVT-00764,4,Salem,2026-02-13 14:51:49,UNVERIFIED,MULTI_SOURCE_CONVERGENCE,81
EMG-EVT-00765,34,Nagapattinam,2025-12-14 07:11:02,UNVERIFIED,ANOMALY_CLEARED,86
EMG-EVT-00766,17,Chengalpattu,2025-04-22 23:54:27,EMERGING,CLUSTER_FORMATION_48H,63
EMG-EVT-00767,24,Nilgiris,2025-03-31 03:38:10,UNVERIFIED,MULTI_SOURCE_CONVERGENCE,85
EMG-EVT-00768,36,Ranipet,2026-06-04 21:12:23,PERSISTENT,ANOMALY_CLEARED,93
EMG-EVT-00769,33,Thiruvarur,2025-01-02 13:32:39,EMERGING,CLUSTER_FORMATION_48H,71
EMG-EVT-00770,7,Tiruppur,2025-12-22 14:46:43,NEW_SIGNAL,MULTI_SOURCE_CONVERGENCE,72
EMG-EVT-00771,1,Chennai,2025-04-25 12:00:13,CORROBORATED,CLUSTER_FORMATION_48H,69
EMG-EVT-00772,13,Thoothukudi,2026-07-20 21:30:18,PERSISTENT,FIRST_TIME_REPORT,84
EMG-EVT-00773,11,Dindigul,2024-12-27 13:36:40,UNVERIFIED,MULTI_SOURCE_CONVERGENCE,92
EMG-EVT-00774,17,Chengalpattu,2026-05-05 00:23:56,DISMISSED,FIRST_TIME_REPORT,81
EMG-EVT-00775,2,Coimbatore,2025-12-02 01:17:17,PERSISTENT,MULTI_SOURCE_CONVERGENCE,84
EMG-EVT-00776,11,Dindigul,2026-07-22 02:33:16,EMERGING,FIRST_TIME_REPORT,63
EMG-EVT-00777,28,Pudukkottai,2026-01-08 22:45:56,UNVERIFIED,MULTI_SOURCE_CONVERGENCE,89
EMG-EVT-00778,16,Kancheepuram,2026-06-03 18:50:38,CORROBORATED,FIRST_TIME_REPORT,89
EMG-EVT-00779,2,Coimbatore,2025-09-04 02:10:00,EMERGING,ANOMALY_CLEARED,79
EMG-EVT-00780,7,Tiruppur,2026-03-30 16:49:50,UNVERIFIED,CLUSTER_FORMATION_48H,66
EMG-EVT-00781,36,Ranipet,2026-03-21 02:15:56,DISMISSED,CLUSTER_FORMATION_48H,87
EMG-EVT-00782,38,Tiruvannamalai,2026-01-25 00:48:48,NEW_SIGNAL,CLUSTER_FORMATION_48H,92
EMG-EVT-00783,7,Tiruppur,2026-01-18 17:32:28,DISMISSED,MULTI_SOURCE_CONVERGENCE,87
EMG-EVT-00784,12,Thanjavur,2024-10-15 20:59:11,UNVERIFIED,CLUSTER_FORMATION_48H,70
EMG-EVT-00785,11,Dindigul,2024-10-19 20:16:55,PERSISTENT,ANOMALY_CLEARED,80
EMG-EVT-00786,28,Pudukkottai,2026-02-12 02:14:56,UNVERIFIED,CLUSTER_FORMATION_48H,93
EMG-EVT-00787,6,Tirunelveli,2025-01-18 07:38:19,PERSISTENT,MULTI_SOURCE_CONVERGENCE,78
EMG-EVT-00788,2,Coimbatore,2025-02-17 12:11:35,DISMISSED,MULTI_SOURCE_CONVERGENCE,91
EMG-EVT-00789,28,Pudukkottai,2025-03-16 08:35:29,CORROBORATED,CLUSTER_FORMATION_48H,77
EMG-EVT-00790,9,Vellore,2025-12-13 00:50:56,CORROBORATED,CLUSTER_FORMATION_48H,85
EMG-EVT-00791,31,Virudhunagar,2025-06-28 04:25:22,EMERGING,CLUSTER_FORMATION_48H,67
EMG-EVT-00792,16,Kancheepuram,2025-09-12 13:08:38,CORROBORATED,MULTI_SOURCE_CONVERGENCE,72
EMG-EVT-00793,32,Theni,2025-01-20 17:16:18,DISMISSED,FIRST_TIME_REPORT,69
EMG-EVT-00794,20,Viluppuram,2025-06-29 17:04:27,NEW_SIGNAL,FIRST_TIME_REPORT,91
EMG-EVT-00795,13,Thoothukudi,2024-11-02 05:44:36,CORROBORATED,ANOMALY_CLEARED,71
EMG-EVT-00796,6,Tirunelveli,2025-05-22 20:14:09,EMERGING,ANOMALY_CLEARED,83
EMG-EVT-00797,37,Tirupathur,2026-03-21 11:08:04,DISMISSED,FIRST_TIME_REPORT,70
EMG-EVT-00798,9,Vellore,2025-04-05 06:58:11,UNVERIFIED,MULTI_SOURCE_CONVERGENCE,64
EMG-EVT-00799,12,Thanjavur,2026-04-01 20:45:51,CORROBORATED,FIRST_TIME_REPORT,82
EMG-EVT-00800,17,Chengalpattu,2026-04-17 12:35:13,DISMISSED,ANOMALY_CLEARED,94
EMG-EVT-00801,2,Coimbatore,2025-06-22 04:26:26,UNVERIFIED,MULTI_SOURCE_CONVERGENCE,65
EMG-EVT-00802,6,Tirunelveli,2024-10-04 00:58:22,EMERGING,ANOMALY_CLEARED,87
EMG-EVT-00803,17,Chengalpattu,2024-11-21 13:06:42,UNVERIFIED,FIRST_TIME_REPORT,62
EMG-EVT-00804,37,Tirupathur,2025-06-20 10:09:22,DISMISSED,FIRST_TIME_REPORT,79
EMG-EVT-00805,16,Kancheepuram,2025-06-17 02:35:43,EMERGING,FIRST_TIME_REPORT,83
EMG-EVT-00806,12,Thanjavur,2026-08-05 11:57:39,DISMISSED,FIRST_TIME_REPORT,64
EMG-EVT-00807,11,Dindigul,2025-09-25 10:24:32,EMERGING,FIRST_TIME_REPORT,92
EMG-EVT-00808,30,Ramanathapuram,2026-04-13 05:19:17,DISMISSED,FIRST_TIME_REPORT,71
EMG-EVT-00809,15,Tenkasi,2025-06-08 23:07:30,NEW_SIGNAL,FIRST_TIME_REPORT,82
EMG-EVT-00810,11,Dindigul,2024-12-20 23:14:00,UNVERIFIED,ANOMALY_CLEARED,68
EMG-EVT-00811,25,Karur,2025-10-13 16:54:19,UNVERIFIED,ANOMALY_CLEARED,87
EMG-EVT-00812,22,Dharmapuri,2024-12-28 23:21:19,DISMISSED,ANOMALY_CLEARED,92
EMG-EVT-00813,12,Thanjavur,2024-12-01 16:20:22,NEW_SIGNAL,FIRST_TIME_REPORT,92
EMG-EVT-00814,19,Cuddalore,2026-03-28 16:47:35,DISMISSED,FIRST_TIME_REPORT,79
EMG-EVT-00815,23,Namakkal,2025-05-22 13:10:45,DISMISSED,ANOMALY_CLEARED,80
EMG-EVT-00816,3,Madurai,2026-08-06 01:37:51,NEW_SIGNAL,MULTI_SOURCE_CONVERGENCE,78
EMG-EVT-00817,33,Thiruvarur,2025-07-23 00:10:43,PERSISTENT,ANOMALY_CLEARED,64
EMG-EVT-00818,13,Thoothukudi,2026-03-04 05:13:20,PERSISTENT,FIRST_TIME_REPORT,68
EMG-EVT-00819,1,Chennai,2025-01-15 07:28:39,DISMISSED,FIRST_TIME_REPORT,86
EMG-EVT-00820,37,Tirupathur,2025-04-28 10:20:00,PERSISTENT,FIRST_TIME_REPORT,80
EMG-EVT-00821,4,Salem,2026-06-19 06:35:33,DISMISSED,ANOMALY_CLEARED,73
EMG-EVT-00822,19,Cuddalore,2026-06-09 23:14:04,CORROBORATED,ANOMALY_CLEARED,84
EMG-EVT-00823,3,Madurai,2025-07-08 19:47:42,DISMISSED,MULTI_SOURCE_CONVERGENCE,90
EMG-EVT-00824,26,Ariyalur,2025-01-08 12:08:57,UNVERIFIED,CLUSTER_FORMATION_48H,90
EMG-EVT-00825,12,Thanjavur,2025-06-30 03:36:02,NEW_SIGNAL,ANOMALY_CLEARED,84
EMG-EVT-00826,34,Nagapattinam,2025-03-01 20:35:47,CORROBORATED,ANOMALY_CLEARED,87
EMG-EVT-00827,38,Tiruvannamalai,2024-10-11 14:38:14,NEW_SIGNAL,CLUSTER_FORMATION_48H,93
EMG-EVT-00828,10,Krishnagiri,2025-02-20 06:56:04,CORROBORATED,FIRST_TIME_REPORT,82
EMG-EVT-00829,7,Tiruppur,2025-03-11 12:56:28,NEW_SIGNAL,CLUSTER_FORMATION_48H,65
EMG-EVT-00830,10,Krishnagiri,2025-03-24 17:27:37,NEW_SIGNAL,FIRST_TIME_REPORT,93
EMG-EVT-00831,20,Viluppuram,2025-08-03 22:05:25,EMERGING,CLUSTER_FORMATION_48H,67
EMG-EVT-00832,31,Virudhunagar,2025-07-19 00:22:41,EMERGING,ANOMALY_CLEARED,93
EMG-EVT-00833,31,Virudhunagar,2025-07-13 20:49:25,DISMISSED,ANOMALY_CLEARED,76
EMG-EVT-00834,9,Vellore,2025-08-14 12:31:48,PERSISTENT,CLUSTER_FORMATION_48H,70
EMG-EVT-00835,24,Nilgiris,2024-10-12 19:17:07,DISMISSED,MULTI_SOURCE_CONVERGENCE,84
EMG-EVT-00836,5,Tiruchirappalli,2024-12-03 03:15:38,EMERGING,ANOMALY_CLEARED,77
EMG-EVT-00837,33,Thiruvarur,2026-03-22 14:38:11,EMERGING,MULTI_SOURCE_CONVERGENCE,88
EMG-EVT-00838,20,Viluppuram,2024-10-07 03:06:38,DISMISSED,CLUSTER_FORMATION_48H,94
EMG-EVT-00839,33,Thiruvarur,2025-01-27 20:55:19,CORROBORATED,FIRST_TIME_REPORT,62
EMG-EVT-00840,33,Thiruvarur,2025-11-07 17:09:37,CORROBORATED,CLUSTER_FORMATION_48H,94
EMG-EVT-00841,34,Nagapattinam,2024-12-12 03:58:09,CORROBORATED,CLUSTER_FORMATION_48H,90
EMG-EVT-00842,11,Dindigul,2026-04-15 02:09:50,UNVERIFIED,FIRST_TIME_REPORT,82
EMG-EVT-00843,31,Virudhunagar,2025-05-15 18:44:06,EMERGING,MULTI_SOURCE_CONVERGENCE,63
EMG-EVT-00844,20,Viluppuram,2026-06-08 17:25:55,DISMISSED,MULTI_SOURCE_CONVERGENCE,64
EMG-EVT-00845,13,Thoothukudi,2026-05-26 06:53:49,NEW_SIGNAL,ANOMALY_CLEARED,84
EMG-EVT-00846,2,Coimbatore,2025-01-21 19:52:32,DISMISSED,FIRST_TIME_REPORT,77
EMG-EVT-00847,1,Chennai,2025-02-10 20:42:28,EMERGING,CLUSTER_FORMATION_48H,86
EMG-EVT-00848,14,Kanniyakumari,2025-11-18 10:59:51,NEW_SIGNAL,FIRST_TIME_REPORT,91
EMG-EVT-00849,14,Kanniyakumari,2024-12-04 13:44:07,PERSISTENT,ANOMALY_CLEARED,69
EMG-EVT-00850,28,Pudukkottai,2025-02-13 15:14:09,EMERGING,FIRST_TIME_REPORT,87
EMG-EVT-00851,37,Tirupathur,2024-10-17 16:22:23,EMERGING,MULTI_SOURCE_CONVERGENCE,62
EMG-EVT-00852,14,Kanniyakumari,2025-07-06 05:16:05,DISMISSED,MULTI_SOURCE_CONVERGENCE,94
EMG-EVT-00853,3,Madurai,2025-10-23 13:08:58,NEW_SIGNAL,ANOMALY_CLEARED,88
EMG-EVT-00854,22,Dharmapuri,2025-03-22 16:59:29,UNVERIFIED,MULTI_SOURCE_CONVERGENCE,71
EMG-EVT-00855,19,Cuddalore,2025-12-27 20:04:57,CORROBORATED,CLUSTER_FORMATION_48H,63
EMG-EVT-00856,34,Nagapattinam,2026-04-22 01:05:02,DISMISSED,CLUSTER_FORMATION_48H,79
EMG-EVT-00857,22,Dharmapuri,2025-09-01 03:17:49,PERSISTENT,MULTI_SOURCE_CONVERGENCE,88
EMG-EVT-00858,33,Thiruvarur,2024-11-16 01:20:59,CORROBORATED,FIRST_TIME_REPORT,70
EMG-EVT-00859,26,Ariyalur,2026-01-24 12:30:00,UNVERIFIED,ANOMALY_CLEARED,69
EMG-EVT-00860,5,Tiruchirappalli,2025-07-27 00:14:37,UNVERIFIED,CLUSTER_FORMATION_48H,89
EMG-EVT-00861,37,Tirupathur,2025-03-24 22:27:13,NEW_SIGNAL,MULTI_SOURCE_CONVERGENCE,72
EMG-EVT-00862,19,Cuddalore,2026-05-05 04:27:58,CORROBORATED,MULTI_SOURCE_CONVERGENCE,80
EMG-EVT-00863,22,Dharmapuri,2026-02-05 11:16:22,PERSISTENT,MULTI_SOURCE_CONVERGENCE,77
EMG-EVT-00864,34,Nagapattinam,2026-01-25 21:21:46,UNVERIFIED,CLUSTER_FORMATION_48H,92
EMG-EVT-00865,14,Kanniyakumari,2025-04-14 00:36:55,CORROBORATED,MULTI_SOURCE_CONVERGENCE,74
EMG-EVT-00866,35,Mayiladuthurai,2026-05-31 22:15:26,NEW_SIGNAL,ANOMALY_CLEARED,85
EMG-EVT-00867,4,Salem,2026-06-24 14:05:24,CORROBORATED,ANOMALY_CLEARED,63
EMG-EVT-00868,37,Tirupathur,2025-07-11 08:01:14,UNVERIFIED,MULTI_SOURCE_CONVERGENCE,81
EMG-EVT-00869,19,Cuddalore,2025-10-18 08:32:34,DISMISSED,MULTI_SOURCE_CONVERGENCE,65
EMG-EVT-00870,23,Namakkal,2026-06-16 22:17:27,UNVERIFIED,MULTI_SOURCE_CONVERGENCE,83
EMG-EVT-00871,31,Virudhunagar,2025-01-13 11:23:20,PERSISTENT,ANOMALY_CLEARED,94
EMG-EVT-00872,8,Erode,2026-06-04 23:28:43,PERSISTENT,CLUSTER_FORMATION_48H,81
EMG-EVT-00873,29,Sivaganga,2025-01-04 00:20:44,DISMISSED,FIRST_TIME_REPORT,64
EMG-EVT-00874,11,Dindigul,2026-02-07 00:45:25,DISMISSED,ANOMALY_CLEARED,68
EMG-EVT-00875,38,Tiruvannamalai,2025-05-07 00:38:23,DISMISSED,MULTI_SOURCE_CONVERGENCE,86
EMG-EVT-00876,33,Thiruvarur,2025-12-11 20:52:52,EMERGING,FIRST_TIME_REPORT,70
EMG-EVT-00877,35,Mayiladuthurai,2025-04-28 21:10:34,NEW_SIGNAL,FIRST_TIME_REPORT,82
EMG-EVT-00878,22,Dharmapuri,2025-11-19 17:40:48,DISMISSED,ANOMALY_CLEARED,93
EMG-EVT-00879,36,Ranipet,2026-07-28 14:07:21,NEW_SIGNAL,ANOMALY_CLEARED,93
EMG-EVT-00880,23,Namakkal,2025-05-30 14:07:55,PERSISTENT,MULTI_SOURCE_CONVERGENCE,81
EMG-EVT-00881,1,Chennai,2026-07-05 15:27:12,EMERGING,ANOMALY_CLEARED,84
EMG-EVT-00882,21,Kallakurichi,2026-02-22 06:01:34,DISMISSED,CLUSTER_FORMATION_48H,93
EMG-EVT-00883,10,Krishnagiri,2026-07-22 14:11:46,EMERGING,FIRST_TIME_REPORT,62
EMG-EVT-00884,16,Kancheepuram,2025-12-20 00:40:05,DISMISSED,ANOMALY_CLEARED,73
EMG-EVT-00885,21,Kallakurichi,2026-07-27 04:32:04,PERSISTENT,MULTI_SOURCE_CONVERGENCE,84
EMG-EVT-00886,27,Perambalur,2026-03-01 20:45:34,PERSISTENT,ANOMALY_CLEARED,71
EMG-EVT-00887,3,Madurai,2025-05-01 18:09:43,NEW_SIGNAL,FIRST_TIME_REPORT,69
EMG-EVT-00888,36,Ranipet,2025-12-01 16:20:26,EMERGING,FIRST_TIME_REPORT,91
EMG-EVT-00889,16,Kancheepuram,2026-08-04 08:58:52,UNVERIFIED,ANOMALY_CLEARED,64
EMG-EVT-00890,3,Madurai,2025-11-24 21:03:18,DISMISSED,MULTI_SOURCE_CONVERGENCE,76
EMG-EVT-00891,13,Thoothukudi,2026-04-20 11:34:52,UNVERIFIED,FIRST_TIME_REPORT,71
EMG-EVT-00892,1,Chennai,2025-06-14 17:11:04,UNVERIFIED,ANOMALY_CLEARED,74
EMG-EVT-00893,11,Dindigul,2024-12-17 01:06:22,CORROBORATED,FIRST_TIME_REPORT,72
EMG-EVT-00894,27,Perambalur,2025-04-17 21:37:10,NEW_SIGNAL,MULTI_SOURCE_CONVERGENCE,75
EMG-EVT-00895,17,Chengalpattu,2025-12-22 14:59:40,EMERGING,ANOMALY_CLEARED,70
EMG-EVT-00896,1,Chennai,2026-03-12 12:14:46,DISMISSED,ANOMALY_CLEARED,66
EMG-EVT-00897,8,Erode,2024-10-24 15:54:21,PERSISTENT,CLUSTER_FORMATION_48H,93
EMG-EVT-00898,29,Sivaganga,2026-07-18 10:03:51,NEW_SIGNAL,CLUSTER_FORMATION_48H,65
EMG-EVT-00899,21,Kallakurichi,2025-08-26 00:43:02,EMERGING,ANOMALY_CLEARED,84
EMG-EVT-00900,37,Tirupathur,2025-11-13 19:22:37,CORROBORATED,ANOMALY_CLEARED,62
EMG-EVT-00901,3,Madurai,2026-07-09 12:14:51,DISMISSED,FIRST_TIME_REPORT,88
EMG-EVT-00902,20,Viluppuram,2026-04-11 15:01:59,PERSISTENT,ANOMALY_CLEARED,81
EMG-EVT-00903,36,Ranipet,2025-09-13 05:02:26,PERSISTENT,FIRST_TIME_REPORT,66
EMG-EVT-00904,1,Chennai,2025-03-30 15:38:30,NEW_SIGNAL,CLUSTER_FORMATION_48H,90
EMG-EVT-00905,36,Ranipet,2025-07-05 21:43:20,DISMISSED,MULTI_SOURCE_CONVERGENCE,88
EMG-EVT-00906,26,Ariyalur,2025-02-06 11:06:05,NEW_SIGNAL,CLUSTER_FORMATION_48H,64
EMG-EVT-00907,33,Thiruvarur,2024-12-27 03:00:47,PERSISTENT,CLUSTER_FORMATION_48H,72
EMG-EVT-00908,33,Thiruvarur,2024-12-13 11:35:49,PERSISTENT,MULTI_SOURCE_CONVERGENCE,72
EMG-EVT-00909,13,Thoothukudi,2026-01-03 06:46:14,DISMISSED,ANOMALY_CLEARED,72
EMG-EVT-00910,14,Kanniyakumari,2026-02-16 01:26:03,NEW_SIGNAL,FIRST_TIME_REPORT,62
EMG-EVT-00911,16,Kancheepuram,2025-12-28 16:41:16,CORROBORATED,MULTI_SOURCE_CONVERGENCE,86
EMG-EVT-00912,3,Madurai,2024-11-30 18:01:01,CORROBORATED,ANOMALY_CLEARED,92
EMG-EVT-00913,16,Kancheepuram,2024-10-25 00:26:17,PERSISTENT,ANOMALY_CLEARED,80
EMG-EVT-00914,4,Salem,2025-05-30 05:37:57,UNVERIFIED,FIRST_TIME_REPORT,70
EMG-EVT-00915,28,Pudukkottai,2024-11-03 16:00:19,PERSISTENT,CLUSTER_FORMATION_48H,92
EMG-EVT-00916,36,Ranipet,2025-06-25 02:22:38,DISMISSED,ANOMALY_CLEARED,62
EMG-EVT-00917,34,Nagapattinam,2024-09-30 23:42:33,EMERGING,ANOMALY_CLEARED,73
EMG-EVT-00918,26,Ariyalur,2025-12-02 20:47:22,CORROBORATED,CLUSTER_FORMATION_48H,76
EMG-EVT-00919,22,Dharmapuri,2024-11-30 19:49:39,PERSISTENT,MULTI_SOURCE_CONVERGENCE,74
EMG-EVT-00920,35,Mayiladuthurai,2026-06-05 18:09:54,NEW_SIGNAL,ANOMALY_CLEARED,86
EMG-EVT-00921,20,Viluppuram,2024-11-13 07:57:03,CORROBORATED,FIRST_TIME_REPORT,93
EMG-EVT-00922,36,Ranipet,2024-12-13 15:11:02,DISMISSED,MULTI_SOURCE_CONVERGENCE,90
EMG-EVT-00923,13,Thoothukudi,2025-06-18 03:56:45,NEW_SIGNAL,ANOMALY_CLEARED,69
EMG-EVT-00924,35,Mayiladuthurai,2025-01-05 13:27:24,CORROBORATED,CLUSTER_FORMATION_48H,76
EMG-EVT-00925,27,Perambalur,2026-03-17 12:57:23,CORROBORATED,CLUSTER_FORMATION_48H,82
EMG-EVT-00926,27,Perambalur,2025-12-07 03:27:27,CORROBORATED,MULTI_SOURCE_CONVERGENCE,83
EMG-EVT-00927,37,Tirupathur,2025-04-16 18:19:13,EMERGING,CLUSTER_FORMATION_48H,74
EMG-EVT-00928,6,Tirunelveli,2025-04-02 07:53:25,EMERGING,MULTI_SOURCE_CONVERGENCE,77
EMG-EVT-00929,6,Tirunelveli,2025-12-26 06:12:46,NEW_SIGNAL,FIRST_TIME_REPORT,93
EMG-EVT-00930,24,Nilgiris,2025-06-10 03:17:30,CORROBORATED,ANOMALY_CLEARED,83
EMG-EVT-00931,2,Coimbatore,2026-05-12 07:33:03,DISMISSED,ANOMALY_CLEARED,90
EMG-EVT-00932,32,Theni,2026-04-18 19:01:17,NEW_SIGNAL,MULTI_SOURCE_CONVERGENCE,82
EMG-EVT-00933,10,Krishnagiri,2026-06-13 03:21:43,EMERGING,MULTI_SOURCE_CONVERGENCE,85
EMG-EVT-00934,18,Tiruvallur,2024-10-22 04:50:42,DISMISSED,FIRST_TIME_REPORT,86
EMG-EVT-00935,17,Chengalpattu,2025-07-05 04:29:40,CORROBORATED,MULTI_SOURCE_CONVERGENCE,92
EMG-EVT-00936,30,Ramanathapuram,2024-09-21 22:20:41,CORROBORATED,CLUSTER_FORMATION_48H,72
EMG-EVT-00937,34,Nagapattinam,2025-01-13 14:31:29,UNVERIFIED,FIRST_TIME_REPORT,70
EMG-EVT-00938,25,Karur,2026-04-09 16:17:02,EMERGING,FIRST_TIME_REPORT,69
EMG-EVT-00939,4,Salem,2025-06-07 13:20:40,EMERGING,CLUSTER_FORMATION_48H,81
EMG-EVT-00940,32,Theni,2025-11-06 16:26:43,DISMISSED,CLUSTER_FORMATION_48H,84
EMG-EVT-00941,19,Cuddalore,2025-06-14 23:19:25,NEW_SIGNAL,FIRST_TIME_REPORT,64
EMG-EVT-00942,37,Tirupathur,2026-05-04 05:25:10,EMERGING,FIRST_TIME_REPORT,63
EMG-EVT-00943,22,Dharmapuri,2026-04-18 13:16:59,UNVERIFIED,CLUSTER_FORMATION_48H,84
EMG-EVT-00944,15,Tenkasi,2026-01-03 14:50:35,PERSISTENT,MULTI_SOURCE_CONVERGENCE,63
EMG-EVT-00945,2,Coimbatore,2025-08-10 01:53:11,NEW_SIGNAL,MULTI_SOURCE_CONVERGENCE,81
EMG-EVT-00946,3,Madurai,2026-07-17 05:15:12,EMERGING,FIRST_TIME_REPORT,62
EMG-EVT-00947,34,Nagapattinam,2025-05-08 20:25:36,DISMISSED,ANOMALY_CLEARED,88
