id,district_id,district_name,drug_category,timestamp,suspected_channel,volume_index,confidence_score
CAT-SIG-00635,4,Salem,UNKNOWN_CONTRABAND,2025-06-14 23:58:39,RETAIL_PEDDLING,30,60
CAT-SIG-00636,8,Erode,UNKNOWN_CONTRABAND,2025-04-09 12:42:08,RETAIL_PEDDLING,18,88
CAT-SIG-00637,4,Salem,COMMERCIAL_GANJA,2025-02-05 21:19:24,PARCEL_COURIER,37,76
CAT-SIG-00638,4,Salem,UNKNOWN_CONTRABAND,2025-12-29 10:45:11,PHARMACY_DIVERSION,15,71
CAT-SIG-00639,8,Erode,OPIOID_ANALOGUES,2026-02-22 14:29:31,HIGHWAY_LOGISTICS,19,71
CAT-SIG-00640,24,Nilgiris,COMMERCIAL_GANJA,2025-07-04 11:41:36,PARCEL_COURIER,23,72
CAT-SIG-00641,25,Karur,CHEMICAL_PRECURSORS,2025-06-07 00:08:58,PHARMACY_DIVERSION,5,81
CAT-SIG-00642,4,Salem,UNKNOWN_CONTRABAND,2026-07-01 20:39:32,PHARMACY_DIVERSION,5,91
CAT-SIG-00643,28,Pudukkottai,PRESCRIPTION_NARCOTICS,2025-08-23 05:32:01,HIGHWAY_LOGISTICS,11,83
CAT-SIG-00644,35,Mayiladuthurai,UNKNOWN_CONTRABAND,2025-03-28 06:03:39,RETAIL_PEDDLING,8,86
CAT-SIG-00645,28,Pudukkottai,COMMERCIAL_GANJA,2024-11-27 13:30:21,HIGHWAY_LOGISTICS,27,79
CAT-SIG-00646,14,Kanniyakumari,UNKNOWN_CONTRABAND,2024-10-12 06:04:08,PARCEL_COURIER,44,78
CAT-SIG-00647,12,Thanjavur,OPIOID_ANALOGUES,2025-06-13 04:46:29,RETAIL_PEDDLING,35,91
CAT-SIG-00648,28,Pudukkottai,CHEMICAL_PRECURSORS,2025-12-06 23:08:01,RETAIL_PEDDLING,41,93
CAT-SIG-00649,22,Dharmapuri,UNKNOWN_CONTRABAND,2025-07-29 09:20:42,HIGHWAY_LOGISTICS,41,84
CAT-SIG-00650,27,Perambalur,OPIOID_ANALOGUES,2025-01-08 04:41:36,PARCEL_COURIER,16,61
CAT-SIG-00651,30,Ramanathapuram,UNKNOWN_CONTRABAND,2025-12-23 09:37:12,PHARMACY_DIVERSION,26,76
CAT-SIG-00652,8,Erode,CHEMICAL_PRECURSORS,2026-02-24 06:43:16,PHARMACY_DIVERSION,44,72
CAT-SIG-00653,37,Tirupathur,CHEMICAL_PRECURSORS,2025-04-28 17:41:55,HIGHWAY_LOGISTICS,38,94
CAT-SIG-00654,35,Mayiladuthurai,CHEMICAL_PRECURSORS,2026-02-21 05:08:46,RETAIL_PEDDLING,20,71
CAT-SIG-00655,35,Mayiladuthurai,PRESCRIPTION_NARCOTICS,2026-07-03 07:18:36,PHARMACY_DIVERSION,20,90
CAT-SIG-00656,14,Kanniyakumari,SYNTHETIC_MDMA,2025-03-19 03:23:40,PHARMACY_DIVERSION,15,83
CAT-SIG-00657,2,Coimbatore,OPIOID_ANALOGUES,2025-08-06 14:45:39,PARCEL_COURIER,39,70
CAT-SIG-00658,24,Nilgiris,UNKNOWN_CONTRABAND,2025-01-29 11:14:18,RETAIL_PEDDLING,28,87
CAT-SIG-00659,34,Nagapattinam,SYNTHETIC_MDMA,2025-11-18 20:18:47,HIGHWAY_LOGISTICS,36,71
CAT-SIG-00660,28,Pudukkottai,UNKNOWN_CONTRABAND,2026-07-12 16:12:47,PARCEL_COURIER,8,85
CAT-SIG-00661,20,Viluppuram,UNKNOWN_CONTRABAND,2025-11-09 15:30:32,PHARMACY_DIVERSION,30,93
CAT-SIG-00662,21,Kallakurichi,UNKNOWN_CONTRABAND,2026-07-15 16:33:58,PHARMACY_DIVERSION,6,62
CAT-SIG-00663,32,Theni,PRESCRIPTION_NARCOTICS,2026-05-09 19:27:25,PHARMACY_DIVERSION,7,91
CAT-SIG-00664,18,Tiruvallur,UNKNOWN_CONTRABAND,2025-06-15 12:30:32,RETAIL_PEDDLING,17,60
CAT-SIG-00665,29,Sivaganga,OPIOID_ANALOGUES,2025-09-23 15:47:35,HIGHWAY_LOGISTICS,21,88
CAT-SIG-00666,22,Dharmapuri,SYNTHETIC_MDMA,2025-05-21 19:03:51,PHARMACY_DIVERSION,18,73
CAT-SIG-00667,29,Sivaganga,COMMERCIAL_GANJA,2025-06-08 11:29:15,RETAIL_PEDDLING,28,66
CAT-SIG-00668,23,Namakkal,OPIOID_ANALOGUES,2024-12-01 08:21:09,PHARMACY_DIVERSION,9,80
CAT-SIG-00669,35,Mayiladuthurai,PRESCRIPTION_NARCOTICS,2026-06-21 09:58:37,PARCEL_COURIER,43,76
CAT-SIG-00670,38,Tiruvannamalai,COMMERCIAL_GANJA,2026-07-13 08:35:27,RETAIL_PEDDLING,21,92
CAT-SIG-00671,37,Tirupathur,PRESCRIPTION_NARCOTICS,2026-08-16 21:52:12,PARCEL_COURIER,5,85
CAT-SIG-00672,10,Krishnagiri,SYNTHETIC_MDMA,2026-04-11 06:57:27,HIGHWAY_LOGISTICS,6,94
CAT-SIG-00673,18,Tiruvallur,SYNTHETIC_MDMA,2025-10-30 15:18:08,RETAIL_PEDDLING,44,70
CAT-SIG-00674,15,Tenkasi,SYNTHETIC_MDMA,2025-12-15 12:47:37,PHARMACY_DIVERSION,42,90
CAT-SIG-00675,33,Thiruvarur,OPIOID_ANALOGUES,2026-04-10 12:17:03,PHARMACY_DIVERSION,29,71
CAT-SIG-00676,19,Cuddalore,CHEMICAL_PRECURSORS,2025-11-03 06:14:02,PHARMACY_DIVERSION,22,64
CAT-SIG-00677,35,Mayiladuthurai,UNKNOWN_CONTRABAND,2026-04-10 03:38:01,HIGHWAY_LOGISTICS,33,81
CAT-SIG-00678,4,Salem,SYNTHETIC_MDMA,2026-08-04 23:42:45,RETAIL_PEDDLING,39,92
CAT-SIG-00679,37,Tirupathur,CHEMICAL_PRECURSORS,2025-04-21 06:02:31,PHARMACY_DIVERSION,44,88
CAT-SIG-00680,8,Erode,COMMERCIAL_GANJA,2025-06-17 20:27:19,RETAIL_PEDDLING,28,75
CAT-SIG-00681,28,Pudukkottai,OPIOID_ANALOGUES,2026-04-21 22:47:09,RETAIL_PEDDLING,21,68
CAT-SIG-00682,14,Kanniyakumari,PRESCRIPTION_NARCOTICS,2026-06-04 06:11:44,HIGHWAY_LOGISTICS,33,94
CAT-SIG-00683,1,Chennai,COMMERCIAL_GANJA,2026-03-31 10:36:03,PHARMACY_DIVERSION,29,63
CAT-SIG-00684,3,Madurai,OPIOID_ANALOGUES,2026-07-09 01:22:06,PARCEL_COURIER,23,70
CAT-SIG-00685,2,Coimbatore,SYNTHETIC_MDMA,2026-07-03 16:27:55,PARCEL_COURIER,8,69
CAT-SIG-00686,36,Ranipet,OPIOID_ANALOGUES,2025-03-13 17:03:27,PARCEL_COURIER,24,91
CAT-SIG-00687,8,Erode,SYNTHETIC_MDMA,2024-10-16 08:29:49,PARCEL_COURIER,12,89
CAT-SIG-00688,20,Viluppuram,UNKNOWN_CONTRABAND,2025-12-28 02:36:48,PHARMACY_DIVERSION,33,65
CAT-SIG-00689,36,Ranipet,OPIOID_ANALOGUES,2026-01-29 06:25:30,PARCEL_COURIER,33,61
CAT-SIG-00690,8,Erode,UNKNOWN_CONTRABAND,2025-04-06 09:44:33,PHARMACY_DIVERSION,8,83
CAT-SIG-00691,35,Mayiladuthurai,COMMERCIAL_GANJA,2026-04-20 23:00:10,PARCEL_COURIER,8,86
CAT-SIG-00692,35,Mayiladuthurai,PRESCRIPTION_NARCOTICS,2026-07-15 02:34:09,PARCEL_COURIER,5,73
CAT-SIG-00693,11,Dindigul,CHEMICAL_PRECURSORS,2025-03-08 01:38:47,HIGHWAY_LOGISTICS,44,78
CAT-SIG-00694,29,Sivaganga,COMMERCIAL_GANJA,2025-06-22 11:33:37,PHARMACY_DIVERSION,29,63
CAT-SIG-00695,34,Nagapattinam,UNKNOWN_CONTRABAND,2025-04-18 13:57:12,PARCEL_COURIER,38,73
CAT-SIG-00696,1,Chennai,COMMERCIAL_GANJA,2025-02-27 08:35:35,RETAIL_PEDDLING,45,93
CAT-SIG-00697,12,Thanjavur,UNKNOWN_CONTRABAND,2025-03-25 04:32:53,PHARMACY_DIVERSION,23,78
CAT-SIG-00698,15,Tenkasi,OPIOID_ANALOGUES,2025-08-15 08:29:29,PHARMACY_DIVERSION,32,76
CAT-SIG-00699,15,Tenkasi,SYNTHETIC_MDMA,2024-12-26 19:19:31,PARCEL_COURIER,20,75
CAT-SIG-00700,14,Kanniyakumari,COMMERCIAL_GANJA,2025-09-23 06:46:52,PARCEL_COURIER,34,94
CAT-SIG-00701,5,Tiruchirappalli,CHEMICAL_PRECURSORS,2024-12-29 04:13:30,HIGHWAY_LOGISTICS,27,62
CAT-SIG-00702,35,Mayiladuthurai,UNKNOWN_CONTRABAND,2025-09-12 11:51:07,PHARMACY_DIVERSION,42,95
CAT-SIG-00703,8,Erode,OPIOID_ANALOGUES,2026-04-30 16:18:46,PARCEL_COURIER,13,64
CAT-SIG-00704,8,Erode,UNKNOWN_CONTRABAND,2026-03-04 15:54:37,PARCEL_COURIER,40,85
CAT-SIG-00705,19,Cuddalore,PRESCRIPTION_NARCOTICS,2026-03-24 07:18:58,PARCEL_COURIER,15,71
CAT-SIG-00706,22,Dharmapuri,CHEMICAL_PRECURSORS,2026-05-28 17:54:46,HIGHWAY_LOGISTICS,10,80
CAT-SIG-00707,12,Thanjavur,COMMERCIAL_GANJA,2024-10-23 03:21:11,RETAIL_PEDDLING,39,74
CAT-SIG-00708,12,Thanjavur,PRESCRIPTION_NARCOTICS,2026-03-30 22:45:29,HIGHWAY_LOGISTICS,32,72
CAT-SIG-00709,23,Namakkal,PRESCRIPTION_NARCOTICS,2024-09-28 01:40:48,PHARMACY_DIVERSION,8,92
CAT-SIG-00710,11,Dindigul,PRESCRIPTION_NARCOTICS,2026-05-14 14:20:41,RETAIL_PEDDLING,12,80
CAT-SIG-00711,32,Theni,UNKNOWN_CONTRABAND,2025-05-20 00:33:20,PARCEL_COURIER,10,62
CAT-SIG-00712,35,Mayiladuthurai,SYNTHETIC_MDMA,2025-06-20 17:47:58,HIGHWAY_LOGISTICS,17,64
CAT-SIG-00713,10,Krishnagiri,PRESCRIPTION_NARCOTICS,2025-09-24 10:56:09,RETAIL_PEDDLING,32,77
CAT-SIG-00714,32,Theni,PRESCRIPTION_NARCOTICS,2026-01-16 00:03:29,PARCEL_COURIER,10,75
CAT-SIG-00715,9,Vellore,UNKNOWN_CONTRABAND,2026-07-18 19:20:02,PHARMACY_DIVERSION,5,77
CAT-SIG-00716,13,Thoothukudi,SYNTHETIC_MDMA,2025-08-21 18:39:59,PHARMACY_DIVERSION,44,90
CAT-SIG-00717,24,Nilgiris,CHEMICAL_PRECURSORS,2025-05-04 15:24:37,PARCEL_COURIER,37,64
CAT-SIG-00718,4,Salem,SYNTHETIC_MDMA,2024-10-23 00:26:18,PHARMACY_DIVERSION,23,93
CAT-SIG-00719,18,Tiruvallur,SYNTHETIC_MDMA,2025-06-20 19:12:12,HIGHWAY_LOGISTICS,11,84
CAT-SIG-00720,2,Coimbatore,PRESCRIPTION_NARCOTICS,2025-06-08 05:20:56,PHARMACY_DIVERSION,26,66
CAT-SIG-00721,30,Ramanathapuram,SYNTHETIC_MDMA,2025-03-05 21:44:44,HIGHWAY_LOGISTICS,25,90
CAT-SIG-00722,25,Karur,UNKNOWN_CONTRABAND,2025-11-30 12:36:35,HIGHWAY_LOGISTICS,31,92
CAT-SIG-00723,33,Thiruvarur,SYNTHETIC_MDMA,2024-12-09 09:38:25,PARCEL_COURIER,11,86
CAT-SIG-00724,30,Ramanathapuram,UNKNOWN_CONTRABAND,2024-12-07 00:47:01,PHARMACY_DIVERSION,6,85
CAT-SIG-00725,3,Madurai,COMMERCIAL_GANJA,2025-10-19 12:05:10,PARCEL_COURIER,37,91
CAT-SIG-00726,21,Kallakurichi,UNKNOWN_CONTRABAND,2026-03-08 22:11:25,PHARMACY_DIVERSION,14,84
CAT-SIG-00727,31,Virudhunagar,COMMERCIAL_GANJA,2026-08-02 04:55:15,PARCEL_COURIER,29,66
CAT-SIG-00728,20,Viluppuram,UNKNOWN_CONTRABAND,2025-03-25 00:59:06,PARCEL_COURIER,17,73
CAT-SIG-00729,28,Pudukkottai,UNKNOWN_CONTRABAND,2025-12-27 10:06:52,PARCEL_COURIER,7,91
CAT-SIG-00730,13,Thoothukudi,UNKNOWN_CONTRABAND,2025-05-10 00:27:01,PARCEL_COURIER,6,68
CAT-SIG-00731,22,Dharmapuri,OPIOID_ANALOGUES,2025-09-07 02:17:37,PARCEL_COURIER,30,65
CAT-SIG-00732,13,Thoothukudi,CHEMICAL_PRECURSORS,2025-12-21 05:50:22,RETAIL_PEDDLING,32,66
CAT-SIG-00733,38,Tiruvannamalai,OPIOID_ANALOGUES,2025-11-16 12:17:55,RETAIL_PEDDLING,9,64
CAT-SIG-00734,16,Kancheepuram,PRESCRIPTION_NARCOTICS,2025-05-05 01:58:35,PARCEL_COURIER,13,72
CAT-SIG-00735,35,Mayiladuthurai,OPIOID_ANALOGUES,2025-09-08 06:31:28,RETAIL_PEDDLING,13,76
CAT-SIG-00736,2,Coimbatore,PRESCRIPTION_NARCOTICS,2025-04-07 18:34:24,RETAIL_PEDDLING,14,63
CAT-SIG-00737,19,Cuddalore,SYNTHETIC_MDMA,2026-07-08 16:58:34,PARCEL_COURIER,26,92
CAT-SIG-00738,4,Salem,SYNTHETIC_MDMA,2026-01-04 22:16:50,PHARMACY_DIVERSION,13,86
CAT-SIG-00739,5,Tiruchirappalli,COMMERCIAL_GANJA,2025-01-07 13:58:11,PHARMACY_DIVERSION,30,64
CAT-SIG-00740,17,Chengalpattu,PRESCRIPTION_NARCOTICS,2025-12-05 11:19:11,HIGHWAY_LOGISTICS,32,71
CAT-SIG-00741,21,Kallakurichi,OPIOID_ANALOGUES,2026-05-13 09:22:17,HIGHWAY_LOGISTICS,33,61
CAT-SIG-00742,30,Ramanathapuram,UNKNOWN_CONTRABAND,2025-02-14 01:58:02,HIGHWAY_LOGISTICS,24,67
CAT-SIG-00743,24,Nilgiris,OPIOID_ANALOGUES,2025-05-27 04:50:59,HIGHWAY_LOGISTICS,13,74
CAT-SIG-00744,16,Kancheepuram,OPIOID_ANALOGUES,2026-06-19 20:08:13,HIGHWAY_LOGISTICS,24,91
CAT-SIG-00745,18,Tiruvallur,OPIOID_ANALOGUES,2025-04-05 09:50:43,RETAIL_PEDDLING,22,80
CAT-SIG-00746,34,Nagapattinam,CHEMICAL_PRECURSORS,2025-12-30 20:17:45,RETAIL_PEDDLING,24,93
CAT-SIG-00747,1,Chennai,SYNTHETIC_MDMA,2026-05-11 01:22:11,HIGHWAY_LOGISTICS,30,77
CAT-SIG-00748,29,Sivaganga,OPIOID_ANALOGUES,2024-11-09 06:01:45,HIGHWAY_LOGISTICS,26,80
CAT-SIG-00749,37,Tirupathur,CHEMICAL_PRECURSORS,2026-02-18 23:36:14,PHARMACY_DIVERSION,25,67
CAT-SIG-00750,17,Chengalpattu,UNKNOWN_CONTRABAND,2025-11-03 09:32:07,RETAIL_PEDDLING,15,68
CAT-SIG-00751,16,Kancheepuram,UNKNOWN_CONTRABAND,2025-03-14 15:22:44,PARCEL_COURIER,17,70
CAT-SIG-00752,33,Thiruvarur,OPIOID_ANALOGUES,2025-02-09 09:18:55,PHARMACY_DIVERSION,29,70
CAT-SIG-00753,29,Sivaganga,SYNTHETIC_MDMA,2025-11-29 04:14:23,HIGHWAY_LOGISTICS,15,82
CAT-SIG-00754,8,Erode,SYNTHETIC_MDMA,2026-04-23 04:43:06,HIGHWAY_LOGISTICS,45,71
CAT-SIG-00755,36,Ranipet,COMMERCIAL_GANJA,2026-05-28 13:06:42,HIGHWAY_LOGISTICS,36,62
CAT-SIG-00756,14,Kanniyakumari,UNKNOWN_CONTRABAND,2024-11-01 18:26:33,HIGHWAY_LOGISTICS,10,79
CAT-SIG-00757,28,Pudukkottai,UNKNOWN_CONTRABAND,2025-04-29 12:35:15,HIGHWAY_LOGISTICS,11,68
CAT-SIG-00758,28,Pudukkottai,UNKNOWN_CONTRABAND,2026-06-19 20:12:05,PHARMACY_DIVERSION,38,75
CAT-SIG-00759,26,Ariyalur,UNKNOWN_CONTRABAND,2024-10-31 08:20:07,HIGHWAY_LOGISTICS,38,61
CAT-SIG-00760,3,Madurai,COMMERCIAL_GANJA,2025-11-22 04:22:56,PARCEL_COURIER,23,66
CAT-SIG-00761,34,Nagapattinam,SYNTHETIC_MDMA,2025-04-29 11:03:29,PHARMACY_DIVERSION,9,88
CAT-SIG-00762,33,Thiruvarur,UNKNOWN_CONTRABAND,2025-09-03 06:28:20,HIGHWAY_LOGISTICS,7,77
CAT-SIG-00763,26,Ariyalur,UNKNOWN_CONTRABAND,2025-04-19 15:31:02,HIGHWAY_LOGISTICS,7,91
CAT-SIG-00764,1,Chennai,PRESCRIPTION_NARCOTICS,2026-05-04 18:31:29,HIGHWAY_LOGISTICS,11,78
CAT-SIG-00765,15,Tenkasi,SYNTHETIC_MDMA,2026-01-05 00:44:02,HIGHWAY_LOGISTICS,32,86
CAT-SIG-00766,6,Tirunelveli,CHEMICAL_PRECURSORS,2026-07-19 16:12:34,RETAIL_PEDDLING,7,62
CAT-SIG-00767,13,Thoothukudi,PRESCRIPTION_NARCOTICS,2025-12-03 00:40:45,HIGHWAY_LOGISTICS,44,72
CAT-SIG-00768,16,Kancheepuram,COMMERCIAL_GANJA,2025-10-30 02:29:42,RETAIL_PEDDLING,35,60
CAT-SIG-00769,35,Mayiladuthurai,PRESCRIPTION_NARCOTICS,2025-09-05 10:59:09,HIGHWAY_LOGISTICS,15,95
CAT-SIG-00770,12,Thanjavur,UNKNOWN_CONTRABAND,2026-03-29 17:24:48,PHARMACY_DIVERSION,18,63
CAT-SIG-00771,35,Mayiladuthurai,OPIOID_ANALOGUES,2025-07-18 15:02:37,PHARMACY_DIVERSION,38,94
CAT-SIG-00772,35,Mayiladuthurai,CHEMICAL_PRECURSORS,2025-04-27 12:11:46,HIGHWAY_LOGISTICS,9,82
CAT-SIG-00773,25,Karur,COMMERCIAL_GANJA,2025-04-18 20:29:27,RETAIL_PEDDLING,11,66
CAT-SIG-00774,30,Ramanathapuram,OPIOID_ANALOGUES,2026-03-27 13:05:34,PARCEL_COURIER,18,68
CAT-SIG-00775,30,Ramanathapuram,OPIOID_ANALOGUES,2025-09-25 07:48:20,RETAIL_PEDDLING,19,69
CAT-SIG-00776,17,Chengalpattu,PRESCRIPTION_NARCOTICS,2025-03-05 05:28:37,HIGHWAY_LOGISTICS,42,72
CAT-SIG-00777,7,Tiruppur,COMMERCIAL_GANJA,2025-12-16 04:41:25,PHARMACY_DIVERSION,13,82
CAT-SIG-00778,14,Kanniyakumari,OPIOID_ANALOGUES,2025-12-24 19:08:36,HIGHWAY_LOGISTICS,22,89
CAT-SIG-00779,22,Dharmapuri,SYNTHETIC_MDMA,2025-11-13 22:51:03,HIGHWAY_LOGISTICS,5,74
CAT-SIG-00780,1,Chennai,CHEMICAL_PRECURSORS,2026-04-11 22:33:12,PHARMACY_DIVERSION,19,71
CAT-SIG-00781,11,Dindigul,CHEMICAL_PRECURSORS,2025-02-27 12:51:39,HIGHWAY_LOGISTICS,16,64
CAT-SIG-00782,6,Tirunelveli,PRESCRIPTION_NARCOTICS,2026-07-24 23:36:33,PARCEL_COURIER,41,80
CAT-SIG-00783,9,Vellore,PRESCRIPTION_NARCOTICS,2025-05-11 13:28:34,PARCEL_COURIER,10,84
CAT-SIG-00784,6,Tirunelveli,COMMERCIAL_GANJA,2025-01-07 11:35:14,PHARMACY_DIVERSION,9,92
CAT-SIG-00785,35,Mayiladuthurai,CHEMICAL_PRECURSORS,2025-05-09 14:02:03,HIGHWAY_LOGISTICS,17,77
CAT-SIG-00786,3,Madurai,SYNTHETIC_MDMA,2024-11-24 00:01:40,HIGHWAY_LOGISTICS,12,66
CAT-SIG-00787,21,Kallakurichi,PRESCRIPTION_NARCOTICS,2025-04-24 22:23:31,RETAIL_PEDDLING,11,78
CAT-SIG-00788,13,Thoothukudi,COMMERCIAL_GANJA,2025-03-07 16:11:33,PHARMACY_DIVERSION,18,91
CAT-SIG-00789,32,Theni,PRESCRIPTION_NARCOTICS,2024-10-27 11:05:22,PARCEL_COURIER,25,94
CAT-SIG-00790,20,Viluppuram,COMMERCIAL_GANJA,2025-01-17 23:31:12,PHARMACY_DIVERSION,21,76
CAT-SIG-00791,25,Karur,PRESCRIPTION_NARCOTICS,2025-02-22 17:57:04,PHARMACY_DIVERSION,12,77
CAT-SIG-00792,27,Perambalur,OPIOID_ANALOGUES,2026-08-13 02:35:42,HIGHWAY_LOGISTICS,14,64
CAT-SIG-00793,32,Theni,SYNTHETIC_MDMA,2025-05-31 14:31:21,PHARMACY_DIVERSION,18,62
CAT-SIG-00794,27,Perambalur,UNKNOWN_CONTRABAND,2026-06-21 09:19:33,HIGHWAY_LOGISTICS,45,63
CAT-SIG-00795,26,Ariyalur,OPIOID_ANALOGUES,2025-04-23 03:03:28,PHARMACY_DIVERSION,7,62
CAT-SIG-00796,4,Salem,PRESCRIPTION_NARCOTICS,2025-09-06 06:44:24,PARCEL_COURIER,8,87
CAT-SIG-00797,13,Thoothukudi,UNKNOWN_CONTRABAND,2025-07-21 12:38:21,RETAIL_PEDDLING,14,61
CAT-SIG-00798,21,Kallakurichi,UNKNOWN_CONTRABAND,2026-03-30 01:10:00,PHARMACY_DIVERSION,11,79
CAT-SIG-00799,8,Erode,OPIOID_ANALOGUES,2025-08-01 20:33:40,RETAIL_PEDDLING,23,75
CAT-SIG-00800,38,Tiruvannamalai,OPIOID_ANALOGUES,2025-03-15 17:05:32,PARCEL_COURIER,21,71
CAT-SIG-00801,9,Vellore,PRESCRIPTION_NARCOTICS,2024-11-07 15:09:21,PHARMACY_DIVERSION,14,75
CAT-SIG-00802,1,Chennai,OPIOID_ANALOGUES,2025-04-21 14:30:57,HIGHWAY_LOGISTICS,18,83
CAT-SIG-00803,28,Pudukkottai,UNKNOWN_CONTRABAND,2025-07-10 11:08:05,PARCEL_COURIER,19,71
CAT-SIG-00804,8,Erode,OPIOID_ANALOGUES,2025-07-18 14:18:01,PHARMACY_DIVERSION,34,71
CAT-SIG-00805,16,Kancheepuram,PRESCRIPTION_NARCOTICS,2026-03-03 07:01:06,HIGHWAY_LOGISTICS,30,68
CAT-SIG-00806,37,Tirupathur,COMMERCIAL_GANJA,2024-12-06 15:27:41,HIGHWAY_LOGISTICS,20,62
CAT-SIG-00807,13,Thoothukudi,PRESCRIPTION_NARCOTICS,2025-09-20 07:17:47,RETAIL_PEDDLING,29,67
CAT-SIG-00808,8,Erode,COMMERCIAL_GANJA,2026-02-05 16:30:18,PHARMACY_DIVERSION,19,69
CAT-SIG-00809,20,Viluppuram,CHEMICAL_PRECURSORS,2025-04-29 09:34:10,PHARMACY_DIVERSION,7,80
CAT-SIG-00810,18,Tiruvallur,PRESCRIPTION_NARCOTICS,2025-01-29 16:09:18,RETAIL_PEDDLING,18,81
CAT-SIG-00811,16,Kancheepuram,UNKNOWN_CONTRABAND,2025-06-16 11:43:03,RETAIL_PEDDLING,34,73
CAT-SIG-00812,17,Chengalpattu,UNKNOWN_CONTRABAND,2026-01-17 00:10:01,PHARMACY_DIVERSION,44,89
CAT-SIG-00813,7,Tiruppur,PRESCRIPTION_NARCOTICS,2026-01-01 11:21:46,HIGHWAY_LOGISTICS,42,65
CAT-SIG-00814,21,Kallakurichi,OPIOID_ANALOGUES,2025-12-23 17:57:36,RETAIL_PEDDLING,38,76
CAT-SIG-00815,33,Thiruvarur,PRESCRIPTION_NARCOTICS,2026-04-06 06:46:09,PARCEL_COURIER,37,64
CAT-SIG-00816,19,Cuddalore,COMMERCIAL_GANJA,2026-04-21 11:46:28,PHARMACY_DIVERSION,41,65
CAT-SIG-00817,34,Nagapattinam,COMMERCIAL_GANJA,2026-03-10 14:09:13,PARCEL_COURIER,22,77
CAT-SIG-00818,29,Sivaganga,SYNTHETIC_MDMA,2026-03-12 21:43:02,PHARMACY_DIVERSION,31,77
CAT-SIG-00819,8,Erode,UNKNOWN_CONTRABAND,2025-11-10 08:25:52,RETAIL_PEDDLING,9,88
CAT-SIG-00820,5,Tiruchirappalli,SYNTHETIC_MDMA,2025-08-19 12:02:01,HIGHWAY_LOGISTICS,17,62
CAT-SIG-00821,20,Viluppuram,SYNTHETIC_MDMA,2026-06-23 04:08:09,RETAIL_PEDDLING,24,61
CAT-SIG-00822,31,Virudhunagar,CHEMICAL_PRECURSORS,2024-10-31 07:54:23,HIGHWAY_LOGISTICS,16,95
CAT-SIG-00823,15,Tenkasi,SYNTHETIC_MDMA,2025-09-17 12:59:18,PARCEL_COURIER,14,88
CAT-SIG-00824,27,Perambalur,UNKNOWN_CONTRABAND,2026-03-16 12:41:56,RETAIL_PEDDLING,16,67
CAT-SIG-00825,17,Chengalpattu,COMMERCIAL_GANJA,2025-12-24 17:39:16,PARCEL_COURIER,23,86
CAT-SIG-00826,38,Tiruvannamalai,UNKNOWN_CONTRABAND,2026-03-12 15:43:38,HIGHWAY_LOGISTICS,15,87
CAT-SIG-00827,25,Karur,UNKNOWN_CONTRABAND,2025-01-05 01:16:22,HIGHWAY_LOGISTICS,28,94
CAT-SIG-00828,34,Nagapattinam,SYNTHETIC_MDMA,2026-05-17 16:53:08,PHARMACY_DIVERSION,27,75
CAT-SIG-00829,32,Theni,OPIOID_ANALOGUES,2025-07-18 18:59:15,HIGHWAY_LOGISTICS,13,74
CAT-SIG-00830,26,Ariyalur,COMMERCIAL_GANJA,2025-07-31 09:24:57,PARCEL_COURIER,22,93
CAT-SIG-00831,29,Sivaganga,COMMERCIAL_GANJA,2026-01-13 17:36:05,PARCEL_COURIER,34,84
CAT-SIG-00832,3,Madurai,SYNTHETIC_MDMA,2024-12-25 20:33:37,PARCEL_COURIER,6,86
CAT-SIG-00833,21,Kallakurichi,COMMERCIAL_GANJA,2025-06-03 19:14:25,HIGHWAY_LOGISTICS,22,83
CAT-SIG-00834,19,Cuddalore,UNKNOWN_CONTRABAND,2025-04-22 14:12:50,PHARMACY_DIVERSION,6,85
CAT-SIG-00835,20,Viluppuram,SYNTHETIC_MDMA,2025-07-09 09:38:15,PARCEL_COURIER,42,67
CAT-SIG-00836,19,Cuddalore,CHEMICAL_PRECURSORS,2026-02-18 14:37:51,HIGHWAY_LOGISTICS,31,60
CAT-SIG-00837,12,Thanjavur,PRESCRIPTION_NARCOTICS,2026-08-11 09:42:01,HIGHWAY_LOGISTICS,43,89
CAT-SIG-00838,8,Erode,SYNTHETIC_MDMA,2025-08-15 20:33:59,HIGHWAY_LOGISTICS,38,70
CAT-SIG-00839,27,Perambalur,OPIOID_ANALOGUES,2025-01-20 11:23:13,RETAIL_PEDDLING,27,94
CAT-SIG-00840,32,Theni,CHEMICAL_PRECURSORS,2024-10-24 10:05:11,PHARMACY_DIVERSION,37,60
CAT-SIG-00841,4,Salem,OPIOID_ANALOGUES,2025-04-21 11:27:13,PARCEL_COURIER,9,73
CAT-SIG-00842,27,Perambalur,OPIOID_ANALOGUES,2025-05-01 15:14:14,HIGHWAY_LOGISTICS,43,62
CAT-SIG-00843,24,Nilgiris,UNKNOWN_CONTRABAND,2026-02-14 19:17:43,PHARMACY_DIVERSION,14,60
CAT-SIG-00844,15,Tenkasi,SYNTHETIC_MDMA,2025-06-07 07:35:56,HIGHWAY_LOGISTICS,17,86
CAT-SIG-00845,31,Virudhunagar,SYNTHETIC_MDMA,2026-04-14 23:17:36,PHARMACY_DIVERSION,22,87
