alert_id,district_id,district_name,created_at,alert_type,priority_level,status,trigger_summary,confidence_score
ALT-2026-00444,28,Pudukkottai,2025-04-24 19:35:47,NEW_SIGNAL,ADVISORY,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Pudukkottai jurisdiction.,92
ALT-2026-00445,31,Virudhunagar,2026-07-31 08:19:38,RAPID_INCREASE,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Virudhunagar jurisdiction.,93
ALT-2026-00446,16,Kancheepuram,2025-08-20 02:29:42,DATA_ANOMALY,HIGH,RESOLVED,Statistically significant pattern change observed in Kancheepuram jurisdiction.,72
ALT-2026-00447,1,Chennai,2024-12-06 02:03:30,EMERGING_ZONE,CRITICAL,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Chennai jurisdiction.,65
ALT-2026-00448,14,Kanniyakumari,2026-03-23 23:20:11,RAPID_INCREASE,CRITICAL,RESOLVED,Statistically significant pattern change observed in Kanniyakumari jurisdiction.,95
ALT-2026-00449,4,Salem,2025-09-08 09:06:04,HIGH_RISK_LOW_CONFIDENCE,CRITICAL,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Salem jurisdiction.,94
ALT-2026-00450,23,Namakkal,2025-07-06 14:08:32,DATA_ANOMALY,HIGH,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Namakkal jurisdiction.,76
ALT-2026-00451,38,Tiruvannamalai,2026-05-23 03:59:56,CORRIDOR_SURGE,ADVISORY,VERIFIED_ACTIONED,Statistically significant pattern change observed in Tiruvannamalai jurisdiction.,86
ALT-2026-00452,18,Tiruvallur,2025-09-19 15:49:38,RAPID_INCREASE,MEDIUM,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Tiruvallur jurisdiction.,94
ALT-2026-00453,5,Tiruchirappalli,2026-07-19 16:54:16,NEW_SIGNAL,HIGH,RESOLVED,Statistically significant pattern change observed in Tiruchirappalli jurisdiction.,65
ALT-2026-00454,5,Tiruchirappalli,2025-02-12 11:14:18,EMERGING_ZONE,ADVISORY,VERIFIED_ACTIONED,Statistically significant pattern change observed in Tiruchirappalli jurisdiction.,85
ALT-2026-00455,36,Ranipet,2024-09-28 22:19:35,HIGH_RISK_LOW_CONFIDENCE,MEDIUM,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Ranipet jurisdiction.,81
ALT-2026-00456,2,Coimbatore,2025-09-03 00:19:50,CORRIDOR_SURGE,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Coimbatore jurisdiction.,86
ALT-2026-00457,24,Nilgiris,2026-07-11 06:14:04,CORRIDOR_SURGE,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Nilgiris jurisdiction.,74
ALT-2026-00458,13,Thoothukudi,2025-01-15 01:26:07,CORRIDOR_SURGE,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Thoothukudi jurisdiction.,74
ALT-2026-00459,37,Tirupathur,2025-03-13 15:45:55,EMERGING_ZONE,ADVISORY,VERIFIED_ACTIONED,Statistically significant pattern change observed in Tirupathur jurisdiction.,92
ALT-2026-00460,12,Thanjavur,2025-08-16 02:29:43,CORRIDOR_SURGE,ADVISORY,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Thanjavur jurisdiction.,78
ALT-2026-00461,29,Sivaganga,2026-02-04 06:37:19,DATA_ANOMALY,CRITICAL,VERIFIED_ACTIONED,Statistically significant pattern change observed in Sivaganga jurisdiction.,80
ALT-2026-00462,15,Tenkasi,2026-05-29 03:21:23,CORRIDOR_SURGE,CRITICAL,VERIFIED_ACTIONED,Statistically significant pattern change observed in Tenkasi jurisdiction.,84
ALT-2026-00463,37,Tirupathur,2025-03-13 13:25:42,RAPID_INCREASE,HIGH,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Tirupathur jurisdiction.,78
ALT-2026-00464,38,Tiruvannamalai,2025-03-12 18:57:23,NEW_SIGNAL,MEDIUM,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Tiruvannamalai jurisdiction.,65
ALT-2026-00465,16,Kancheepuram,2025-03-18 05:07:38,HIGH_RISK_LOW_CONFIDENCE,CRITICAL,VERIFIED_ACTIONED,Statistically significant pattern change observed in Kancheepuram jurisdiction.,78
ALT-2026-00466,7,Tiruppur,2025-10-21 02:52:45,NEW_SIGNAL,MEDIUM,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Tiruppur jurisdiction.,66
ALT-2026-00467,7,Tiruppur,2026-03-04 00:54:22,HIGH_RISK_LOW_CONFIDENCE,ADVISORY,RESOLVED,Statistically significant pattern change observed in Tiruppur jurisdiction.,91
ALT-2026-00468,6,Tirunelveli,2026-06-01 14:16:44,HIGH_RISK_LOW_CONFIDENCE,MEDIUM,RESOLVED,Statistically significant pattern change observed in Tirunelveli jurisdiction.,74
ALT-2026-00469,13,Thoothukudi,2026-06-17 00:41:44,EMERGING_ZONE,MEDIUM,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Thoothukudi jurisdiction.,81
ALT-2026-00470,19,Cuddalore,2025-12-30 12:23:24,DATA_ANOMALY,CRITICAL,RESOLVED,Statistically significant pattern change observed in Cuddalore jurisdiction.,87
ALT-2026-00471,15,Tenkasi,2025-10-08 21:54:24,CORRIDOR_SURGE,ADVISORY,RESOLVED,Statistically significant pattern change observed in Tenkasi jurisdiction.,65
ALT-2026-00472,5,Tiruchirappalli,2025-12-08 15:51:43,CORRIDOR_SURGE,CRITICAL,RESOLVED,Statistically significant pattern change observed in Tiruchirappalli jurisdiction.,75
ALT-2026-00473,17,Chengalpattu,2026-04-18 20:03:48,HIGH_RISK_LOW_CONFIDENCE,MEDIUM,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Chengalpattu jurisdiction.,69
ALT-2026-00474,33,Thiruvarur,2026-07-31 13:24:10,HIGH_RISK_LOW_CONFIDENCE,HIGH,RESOLVED,Statistically significant pattern change observed in Thiruvarur jurisdiction.,71
ALT-2026-00475,18,Tiruvallur,2026-03-04 07:53:04,RAPID_INCREASE,MEDIUM,VERIFIED_ACTIONED,Statistically significant pattern change observed in Tiruvallur jurisdiction.,79
ALT-2026-00476,12,Thanjavur,2025-09-25 14:33:31,DATA_ANOMALY,CRITICAL,RESOLVED,Statistically significant pattern change observed in Thanjavur jurisdiction.,66
ALT-2026-00477,2,Coimbatore,2024-12-17 01:22:33,EMERGING_ZONE,ADVISORY,RESOLVED,Statistically significant pattern change observed in Coimbatore jurisdiction.,76
ALT-2026-00478,22,Dharmapuri,2025-07-09 01:11:29,HIGH_RISK_LOW_CONFIDENCE,ADVISORY,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Dharmapuri jurisdiction.,77
ALT-2026-00479,10,Krishnagiri,2025-01-09 11:23:36,DATA_ANOMALY,CRITICAL,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Krishnagiri jurisdiction.,90
ALT-2026-00480,35,Mayiladuthurai,2026-02-20 07:29:19,HIGH_RISK_LOW_CONFIDENCE,MEDIUM,VERIFIED_ACTIONED,Statistically significant pattern change observed in Mayiladuthurai jurisdiction.,75
ALT-2026-00481,9,Vellore,2025-08-29 01:13:53,NEW_SIGNAL,MEDIUM,RESOLVED,Statistically significant pattern change observed in Vellore jurisdiction.,74
ALT-2026-00482,26,Ariyalur,2025-07-01 03:32:56,RAPID_INCREASE,MEDIUM,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Ariyalur jurisdiction.,84
ALT-2026-00483,26,Ariyalur,2025-07-30 07:28:58,NEW_SIGNAL,ADVISORY,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Ariyalur jurisdiction.,67
ALT-2026-00484,14,Kanniyakumari,2026-06-07 17:00:34,HIGH_RISK_LOW_CONFIDENCE,CRITICAL,VERIFIED_ACTIONED,Statistically significant pattern change observed in Kanniyakumari jurisdiction.,96
ALT-2026-00485,33,Thiruvarur,2025-12-23 09:06:36,RAPID_INCREASE,MEDIUM,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Thiruvarur jurisdiction.,70
ALT-2026-00486,15,Tenkasi,2026-05-02 10:43:10,DATA_ANOMALY,CRITICAL,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Tenkasi jurisdiction.,86
ALT-2026-00487,27,Perambalur,2025-03-06 13:24:09,NEW_SIGNAL,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Perambalur jurisdiction.,68
ALT-2026-00488,14,Kanniyakumari,2026-02-06 10:24:52,HIGH_RISK_LOW_CONFIDENCE,ADVISORY,VERIFIED_ACTIONED,Statistically significant pattern change observed in Kanniyakumari jurisdiction.,78
ALT-2026-00489,29,Sivaganga,2026-04-08 04:25:43,HIGH_RISK_LOW_CONFIDENCE,HIGH,RESOLVED,Statistically significant pattern change observed in Sivaganga jurisdiction.,92
ALT-2026-00490,9,Vellore,2026-03-23 15:09:09,RAPID_INCREASE,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Vellore jurisdiction.,85
ALT-2026-00491,2,Coimbatore,2026-03-28 22:17:26,RAPID_INCREASE,CRITICAL,VERIFIED_ACTIONED,Statistically significant pattern change observed in Coimbatore jurisdiction.,76
ALT-2026-00492,3,Madurai,2025-03-02 10:51:37,RAPID_INCREASE,CRITICAL,VERIFIED_ACTIONED,Statistically significant pattern change observed in Madurai jurisdiction.,77
ALT-2026-00493,26,Ariyalur,2026-01-02 10:38:41,CORRIDOR_SURGE,CRITICAL,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Ariyalur jurisdiction.,90
ALT-2026-00494,4,Salem,2024-11-22 15:05:28,EMERGING_ZONE,HIGH,RESOLVED,Statistically significant pattern change observed in Salem jurisdiction.,75
ALT-2026-00495,16,Kancheepuram,2024-11-10 10:38:07,HIGH_RISK_LOW_CONFIDENCE,MEDIUM,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Kancheepuram jurisdiction.,65
ALT-2026-00496,2,Coimbatore,2024-09-26 22:59:41,HIGH_RISK_LOW_CONFIDENCE,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Coimbatore jurisdiction.,77
ALT-2026-00497,25,Karur,2024-12-11 23:18:22,EMERGING_ZONE,CRITICAL,VERIFIED_ACTIONED,Statistically significant pattern change observed in Karur jurisdiction.,83
ALT-2026-00498,29,Sivaganga,2025-11-24 08:35:39,DATA_ANOMALY,CRITICAL,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Sivaganga jurisdiction.,96
ALT-2026-00499,26,Ariyalur,2024-11-07 01:02:51,DATA_ANOMALY,MEDIUM,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Ariyalur jurisdiction.,79
ALT-2026-00500,36,Ranipet,2026-02-09 06:01:43,HIGH_RISK_LOW_CONFIDENCE,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Ranipet jurisdiction.,74
ALT-2026-00501,14,Kanniyakumari,2025-07-01 05:21:28,HIGH_RISK_LOW_CONFIDENCE,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Kanniyakumari jurisdiction.,73
ALT-2026-00502,28,Pudukkottai,2025-10-28 01:29:13,EMERGING_ZONE,MEDIUM,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Pudukkottai jurisdiction.,73
ALT-2026-00503,20,Viluppuram,2025-02-04 07:55:36,EMERGING_ZONE,MEDIUM,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Viluppuram jurisdiction.,68
ALT-2026-00504,16,Kancheepuram,2025-02-08 19:52:29,DATA_ANOMALY,MEDIUM,VERIFIED_ACTIONED,Statistically significant pattern change observed in Kancheepuram jurisdiction.,83
ALT-2026-00505,15,Tenkasi,2026-01-07 17:41:03,NEW_SIGNAL,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Tenkasi jurisdiction.,74
ALT-2026-00506,3,Madurai,2025-01-08 01:42:14,DATA_ANOMALY,HIGH,RESOLVED,Statistically significant pattern change observed in Madurai jurisdiction.,91
ALT-2026-00507,11,Dindigul,2026-05-24 23:45:41,NEW_SIGNAL,MEDIUM,VERIFIED_ACTIONED,Statistically significant pattern change observed in Dindigul jurisdiction.,67
ALT-2026-00508,12,Thanjavur,2025-01-22 08:52:32,CORRIDOR_SURGE,ADVISORY,VERIFIED_ACTIONED,Statistically significant pattern change observed in Thanjavur jurisdiction.,93
ALT-2026-00509,11,Dindigul,2026-01-31 15:48:31,DATA_ANOMALY,CRITICAL,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Dindigul jurisdiction.,88
ALT-2026-00510,30,Ramanathapuram,2025-04-26 23:21:51,NEW_SIGNAL,HIGH,RESOLVED,Statistically significant pattern change observed in Ramanathapuram jurisdiction.,70
ALT-2026-00511,15,Tenkasi,2026-04-09 19:48:27,DATA_ANOMALY,ADVISORY,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Tenkasi jurisdiction.,76
ALT-2026-00512,2,Coimbatore,2024-12-13 04:45:49,EMERGING_ZONE,ADVISORY,VERIFIED_ACTIONED,Statistically significant pattern change observed in Coimbatore jurisdiction.,88
ALT-2026-00513,33,Thiruvarur,2024-10-23 16:00:19,RAPID_INCREASE,MEDIUM,RESOLVED,Statistically significant pattern change observed in Thiruvarur jurisdiction.,96
ALT-2026-00514,7,Tiruppur,2025-01-12 15:17:50,NEW_SIGNAL,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Tiruppur jurisdiction.,76
ALT-2026-00515,10,Krishnagiri,2026-07-30 19:36:06,DATA_ANOMALY,ADVISORY,VERIFIED_ACTIONED,Statistically significant pattern change observed in Krishnagiri jurisdiction.,76
ALT-2026-00516,2,Coimbatore,2025-04-12 20:13:54,NEW_SIGNAL,MEDIUM,RESOLVED,Statistically significant pattern change observed in Coimbatore jurisdiction.,67
ALT-2026-00517,16,Kancheepuram,2025-09-11 07:07:46,HIGH_RISK_LOW_CONFIDENCE,ADVISORY,RESOLVED,Statistically significant pattern change observed in Kancheepuram jurisdiction.,82
ALT-2026-00518,16,Kancheepuram,2026-04-20 19:01:12,DATA_ANOMALY,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Kancheepuram jurisdiction.,77
ALT-2026-00519,35,Mayiladuthurai,2025-07-18 23:59:14,EMERGING_ZONE,MEDIUM,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Mayiladuthurai jurisdiction.,92
ALT-2026-00520,15,Tenkasi,2026-07-20 17:55:02,RAPID_INCREASE,HIGH,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Tenkasi jurisdiction.,84
ALT-2026-00521,15,Tenkasi,2025-04-25 09:40:38,HIGH_RISK_LOW_CONFIDENCE,HIGH,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Tenkasi jurisdiction.,82
ALT-2026-00522,13,Thoothukudi,2026-02-26 16:36:02,CORRIDOR_SURGE,CRITICAL,RESOLVED,Statistically significant pattern change observed in Thoothukudi jurisdiction.,65
ALT-2026-00523,24,Nilgiris,2026-03-10 23:15:34,EMERGING_ZONE,MEDIUM,VERIFIED_ACTIONED,Statistically significant pattern change observed in Nilgiris jurisdiction.,72
ALT-2026-00524,5,Tiruchirappalli,2025-07-15 15:58:22,EMERGING_ZONE,ADVISORY,RESOLVED,Statistically significant pattern change observed in Tiruchirappalli jurisdiction.,86
ALT-2026-00525,30,Ramanathapuram,2026-02-12 17:35:22,RAPID_INCREASE,MEDIUM,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Ramanathapuram jurisdiction.,65
ALT-2026-00526,8,Erode,2026-04-05 02:15:34,HIGH_RISK_LOW_CONFIDENCE,ADVISORY,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Erode jurisdiction.,73
ALT-2026-00527,18,Tiruvallur,2026-07-06 11:32:32,HIGH_RISK_LOW_CONFIDENCE,MEDIUM,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Tiruvallur jurisdiction.,76
ALT-2026-00528,38,Tiruvannamalai,2026-04-15 14:08:43,HIGH_RISK_LOW_CONFIDENCE,HIGH,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Tiruvannamalai jurisdiction.,90
ALT-2026-00529,30,Ramanathapuram,2026-02-20 17:08:43,NEW_SIGNAL,ADVISORY,VERIFIED_ACTIONED,Statistically significant pattern change observed in Ramanathapuram jurisdiction.,70
ALT-2026-00530,22,Dharmapuri,2026-05-25 15:51:06,EMERGING_ZONE,CRITICAL,RESOLVED,Statistically significant pattern change observed in Dharmapuri jurisdiction.,70
ALT-2026-00531,7,Tiruppur,2025-01-29 08:04:05,EMERGING_ZONE,CRITICAL,VERIFIED_ACTIONED,Statistically significant pattern change observed in Tiruppur jurisdiction.,67
ALT-2026-00532,31,Virudhunagar,2026-05-19 05:17:55,EMERGING_ZONE,ADVISORY,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Virudhunagar jurisdiction.,80
ALT-2026-00533,35,Mayiladuthurai,2025-07-08 10:22:03,NEW_SIGNAL,CRITICAL,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Mayiladuthurai jurisdiction.,88
ALT-2026-00534,29,Sivaganga,2026-03-18 22:03:09,CORRIDOR_SURGE,ADVISORY,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Sivaganga jurisdiction.,66
ALT-2026-00535,17,Chengalpattu,2026-06-02 00:31:05,DATA_ANOMALY,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Chengalpattu jurisdiction.,94
ALT-2026-00536,30,Ramanathapuram,2024-10-29 21:57:29,NEW_SIGNAL,ADVISORY,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Ramanathapuram jurisdiction.,95
ALT-2026-00537,15,Tenkasi,2025-08-11 06:13:23,HIGH_RISK_LOW_CONFIDENCE,HIGH,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Tenkasi jurisdiction.,88
ALT-2026-00538,13,Thoothukudi,2026-01-06 20:37:46,RAPID_INCREASE,MEDIUM,RESOLVED,Statistically significant pattern change observed in Thoothukudi jurisdiction.,78
ALT-2026-00539,35,Mayiladuthurai,2026-07-15 22:37:20,EMERGING_ZONE,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Mayiladuthurai jurisdiction.,71
ALT-2026-00540,15,Tenkasi,2025-10-12 21:46:02,CORRIDOR_SURGE,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Tenkasi jurisdiction.,71
ALT-2026-00541,18,Tiruvallur,2024-11-01 03:54:38,CORRIDOR_SURGE,CRITICAL,VERIFIED_ACTIONED,Statistically significant pattern change observed in Tiruvallur jurisdiction.,94
ALT-2026-00542,7,Tiruppur,2024-10-13 08:53:26,EMERGING_ZONE,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Tiruppur jurisdiction.,67
ALT-2026-00543,30,Ramanathapuram,2025-05-11 22:17:56,HIGH_RISK_LOW_CONFIDENCE,HIGH,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Ramanathapuram jurisdiction.,83
ALT-2026-00544,36,Ranipet,2026-05-12 16:32:00,RAPID_INCREASE,ADVISORY,VERIFIED_ACTIONED,Statistically significant pattern change observed in Ranipet jurisdiction.,71
ALT-2026-00545,33,Thiruvarur,2025-06-13 10:54:50,HIGH_RISK_LOW_CONFIDENCE,CRITICAL,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Thiruvarur jurisdiction.,72
ALT-2026-00546,17,Chengalpattu,2024-12-08 19:43:07,EMERGING_ZONE,MEDIUM,VERIFIED_ACTIONED,Statistically significant pattern change observed in Chengalpattu jurisdiction.,66
ALT-2026-00547,2,Coimbatore,2025-09-25 03:13:34,HIGH_RISK_LOW_CONFIDENCE,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Coimbatore jurisdiction.,83
ALT-2026-00548,32,Theni,2025-02-26 13:14:59,HIGH_RISK_LOW_CONFIDENCE,ADVISORY,VERIFIED_ACTIONED,Statistically significant pattern change observed in Theni jurisdiction.,80
ALT-2026-00549,17,Chengalpattu,2026-04-16 17:13:10,HIGH_RISK_LOW_CONFIDENCE,MEDIUM,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Chengalpattu jurisdiction.,79
ALT-2026-00550,26,Ariyalur,2024-11-22 05:10:53,RAPID_INCREASE,MEDIUM,VERIFIED_ACTIONED,Statistically significant pattern change observed in Ariyalur jurisdiction.,77
ALT-2026-00551,36,Ranipet,2024-12-31 02:23:23,DATA_ANOMALY,MEDIUM,VERIFIED_ACTIONED,Statistically significant pattern change observed in Ranipet jurisdiction.,78
ALT-2026-00552,34,Nagapattinam,2025-11-05 09:24:40,EMERGING_ZONE,CRITICAL,VERIFIED_ACTIONED,Statistically significant pattern change observed in Nagapattinam jurisdiction.,93
ALT-2026-00553,16,Kancheepuram,2025-01-30 07:17:30,RAPID_INCREASE,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Kancheepuram jurisdiction.,95
ALT-2026-00554,32,Theni,2026-06-06 20:08:29,RAPID_INCREASE,ADVISORY,RESOLVED,Statistically significant pattern change observed in Theni jurisdiction.,78
ALT-2026-00555,3,Madurai,2025-03-11 13:41:55,NEW_SIGNAL,CRITICAL,RESOLVED,Statistically significant pattern change observed in Madurai jurisdiction.,75
ALT-2026-00556,23,Namakkal,2025-11-11 05:55:49,RAPID_INCREASE,MEDIUM,VERIFIED_ACTIONED,Statistically significant pattern change observed in Namakkal jurisdiction.,68
ALT-2026-00557,13,Thoothukudi,2025-08-02 05:19:47,DATA_ANOMALY,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Thoothukudi jurisdiction.,85
ALT-2026-00558,33,Thiruvarur,2025-07-22 21:46:03,NEW_SIGNAL,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Thiruvarur jurisdiction.,82
ALT-2026-00559,12,Thanjavur,2024-11-25 08:13:04,CORRIDOR_SURGE,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Thanjavur jurisdiction.,70
ALT-2026-00560,17,Chengalpattu,2025-11-16 13:53:42,DATA_ANOMALY,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Chengalpattu jurisdiction.,69
ALT-2026-00561,17,Chengalpattu,2024-12-29 13:02:07,CORRIDOR_SURGE,ADVISORY,VERIFIED_ACTIONED,Statistically significant pattern change observed in Chengalpattu jurisdiction.,79
ALT-2026-00562,17,Chengalpattu,2025-04-03 19:32:11,HIGH_RISK_LOW_CONFIDENCE,ADVISORY,VERIFIED_ACTIONED,Statistically significant pattern change observed in Chengalpattu jurisdiction.,93
ALT-2026-00563,24,Nilgiris,2025-05-11 21:36:37,DATA_ANOMALY,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Nilgiris jurisdiction.,77
ALT-2026-00564,8,Erode,2025-04-30 11:26:42,NEW_SIGNAL,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Erode jurisdiction.,87
ALT-2026-00565,21,Kallakurichi,2025-12-05 18:24:39,DATA_ANOMALY,HIGH,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Kallakurichi jurisdiction.,78
ALT-2026-00566,4,Salem,2025-07-26 02:39:59,HIGH_RISK_LOW_CONFIDENCE,ADVISORY,VERIFIED_ACTIONED,Statistically significant pattern change observed in Salem jurisdiction.,82
ALT-2026-00567,36,Ranipet,2025-07-21 10:54:00,CORRIDOR_SURGE,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Ranipet jurisdiction.,89
ALT-2026-00568,8,Erode,2025-09-21 22:50:06,HIGH_RISK_LOW_CONFIDENCE,CRITICAL,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Erode jurisdiction.,93
ALT-2026-00569,17,Chengalpattu,2024-12-04 04:20:26,EMERGING_ZONE,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Chengalpattu jurisdiction.,79
ALT-2026-00570,2,Coimbatore,2025-10-29 10:09:46,HIGH_RISK_LOW_CONFIDENCE,CRITICAL,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Coimbatore jurisdiction.,67
ALT-2026-00571,35,Mayiladuthurai,2024-09-27 15:35:43,CORRIDOR_SURGE,HIGH,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Mayiladuthurai jurisdiction.,86
ALT-2026-00572,22,Dharmapuri,2025-03-19 01:01:29,DATA_ANOMALY,MEDIUM,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Dharmapuri jurisdiction.,69
ALT-2026-00573,12,Thanjavur,2024-10-13 02:36:06,DATA_ANOMALY,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Thanjavur jurisdiction.,88
ALT-2026-00574,35,Mayiladuthurai,2024-09-23 06:28:01,RAPID_INCREASE,ADVISORY,RESOLVED,Statistically significant pattern change observed in Mayiladuthurai jurisdiction.,75
ALT-2026-00575,34,Nagapattinam,2025-03-18 01:54:23,DATA_ANOMALY,MEDIUM,RESOLVED,Statistically significant pattern change observed in Nagapattinam jurisdiction.,66
ALT-2026-00576,3,Madurai,2026-06-10 14:38:32,CORRIDOR_SURGE,ADVISORY,RESOLVED,Statistically significant pattern change observed in Madurai jurisdiction.,66
ALT-2026-00577,21,Kallakurichi,2026-06-05 15:03:45,EMERGING_ZONE,CRITICAL,RESOLVED,Statistically significant pattern change observed in Kallakurichi jurisdiction.,77
ALT-2026-00578,23,Namakkal,2025-05-30 18:24:12,HIGH_RISK_LOW_CONFIDENCE,MEDIUM,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Namakkal jurisdiction.,75
ALT-2026-00579,2,Coimbatore,2026-04-22 15:13:03,EMERGING_ZONE,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Coimbatore jurisdiction.,84
ALT-2026-00580,10,Krishnagiri,2026-02-28 22:52:42,HIGH_RISK_LOW_CONFIDENCE,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Krishnagiri jurisdiction.,83
ALT-2026-00581,9,Vellore,2026-02-06 02:25:48,CORRIDOR_SURGE,MEDIUM,RESOLVED,Statistically significant pattern change observed in Vellore jurisdiction.,93
ALT-2026-00582,27,Perambalur,2025-05-26 12:51:20,EMERGING_ZONE,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Perambalur jurisdiction.,72
ALT-2026-00583,18,Tiruvallur,2026-03-17 09:31:37,DATA_ANOMALY,ADVISORY,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Tiruvallur jurisdiction.,93
ALT-2026-00584,2,Coimbatore,2024-10-10 13:18:21,EMERGING_ZONE,CRITICAL,VERIFIED_ACTIONED,Statistically significant pattern change observed in Coimbatore jurisdiction.,85
ALT-2026-00585,27,Perambalur,2025-10-05 17:12:14,NEW_SIGNAL,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Perambalur jurisdiction.,95
ALT-2026-00586,20,Viluppuram,2025-03-21 01:29:33,HIGH_RISK_LOW_CONFIDENCE,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Viluppuram jurisdiction.,89
ALT-2026-00587,18,Tiruvallur,2026-01-21 11:18:39,RAPID_INCREASE,CRITICAL,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Tiruvallur jurisdiction.,67
ALT-2026-00588,5,Tiruchirappalli,2026-06-30 14:56:32,RAPID_INCREASE,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Tiruchirappalli jurisdiction.,87
