report_id,station_id,station_name,district_id,district_name,incident_timestamp,incident_type,drug_category,status,reporting_wing,evidence_confidence
PR-2026-00409,62,Tenkasi Town PS 3,15,Tenkasi,2026-01-30 06:54:47,ROUTINE_PATROL_SCAN,OPIOID_ANALOGUES,ACTION_COMPLETED,HIGHWAY_PATROL,83
PR-2026-00410,10,Madurai Town PS 1,3,Madurai,2025-10-20 20:18:13,RAID_SEIZURE,SYNTHETIC_MDMA,VERIFIED_INCIDENT,STATION_BEAT,85
PR-2026-00411,102,Namakkal Town PS 5,23,Namakkal,2025-05-23 12:49:59,TIP_VERIFICATION,UNKNOWN_CONTRABAND,ACTION_COMPLETED,STATION_BEAT,77
PR-2026-00412,120,Pudukkottai Town PS 3,28,Pudukkottai,2025-06-19 14:29:36,CHECKPOST_INTERCEPTION,SYNTHETIC_MDMA,VERIFIED_INCIDENT,HIGHWAY_PATROL,83
PR-2026-00413,25,Tirunelveli Town PS 2,6,Tirunelveli,2024-12-19 04:41:08,RAID_SEIZURE,CHEMICAL_PRECURSORS,VERIFIED_INCIDENT,HIGHWAY_PATROL,81
PR-2026-00414,97,Dharmapuri Town PS 5,22,Dharmapuri,2025-06-29 10:18:01,CHECKPOST_INTERCEPTION,UNKNOWN_CONTRABAND,VERIFIED_INCIDENT,PROHIBITION_WING,94
PR-2026-00415,107,Karur Town PS 1,25,Karur,2024-10-18 22:48:42,ROUTINE_PATROL_SCAN,PRESCRIPTION_NARCOTICS,VERIFIED_INCIDENT,PROHIBITION_WING,93
PR-2026-00416,62,Tenkasi Town PS 3,15,Tenkasi,2025-10-16 05:10:53,CHECKPOST_INTERCEPTION,OPIOID_ANALOGUES,ACTION_COMPLETED,CRIME_BRANCH,82
PR-2026-00417,2,Chennai Town PS 2,1,Chennai,2026-02-07 08:47:31,RAID_SEIZURE,COMMERCIAL_GANJA,VERIFIED_INCIDENT,CRIME_BRANCH,85
PR-2026-00418,106,Nilgiris Town PS 4,24,Nilgiris,2026-06-16 05:34:33,TIP_VERIFICATION,CHEMICAL_PRECURSORS,ACTION_COMPLETED,CRIME_BRANCH,86
PR-2026-00419,85,Viluppuram Town PS 2,20,Viluppuram,2025-05-02 01:55:37,RAID_SEIZURE,PRESCRIPTION_NARCOTICS,VERIFIED_INCIDENT,STATION_BEAT,93
PR-2026-00420,149,Nagapattinam Town PS 3,34,Nagapattinam,2024-12-03 13:52:21,CHECKPOST_INTERCEPTION,PRESCRIPTION_NARCOTICS,VERIFIED_INCIDENT,STATION_BEAT,97
PR-2026-00421,70,Chengalpattu Town PS 1,17,Chengalpattu,2026-03-21 03:07:43,CHECKPOST_INTERCEPTION,COMMERCIAL_GANJA,VERIFIED_INCIDENT,CRIME_BRANCH,92
PR-2026-00422,2,Chennai Town PS 2,1,Chennai,2026-02-12 02:41:01,ROUTINE_PATROL_SCAN,SYNTHETIC_MDMA,VERIFIED_INCIDENT,CRIME_BRANCH,93
PR-2026-00423,39,Krishnagiri Town PS 3,10,Krishnagiri,2026-03-09 17:49:37,CHECKPOST_INTERCEPTION,CHEMICAL_PRECURSORS,UNDER_INVESTIGATION,HIGHWAY_PATROL,82
PR-2026-00424,94,Dharmapuri Town PS 2,22,Dharmapuri,2026-02-21 01:11:10,CHECKPOST_INTERCEPTION,PRESCRIPTION_NARCOTICS,ACTION_COMPLETED,CRIME_BRANCH,89
PR-2026-00425,80,Cuddalore Town PS 3,19,Cuddalore,2024-09-19 11:27:03,TIP_VERIFICATION,COMMERCIAL_GANJA,UNDER_INVESTIGATION,STATION_BEAT,89
PR-2026-00426,39,Krishnagiri Town PS 3,10,Krishnagiri,2024-12-18 20:03:05,TIP_VERIFICATION,COMMERCIAL_GANJA,VERIFIED_INCIDENT,PROHIBITION_WING,95
PR-2026-00427,54,Kanniyakumari Town PS 1,14,Kanniyakumari,2026-03-25 11:12:28,CHECKPOST_INTERCEPTION,COMMERCIAL_GANJA,UNDER_INVESTIGATION,CRIME_BRANCH,85
PR-2026-00428,95,Dharmapuri Town PS 3,22,Dharmapuri,2025-04-21 01:02:25,TIP_VERIFICATION,PRESCRIPTION_NARCOTICS,VERIFIED_INCIDENT,PROHIBITION_WING,79
PR-2026-00429,7,Coimbatore Town PS 4,2,Coimbatore,2026-01-08 00:46:13,TIP_VERIFICATION,SYNTHETIC_MDMA,UNDER_INVESTIGATION,HIGHWAY_PATROL,85
PR-2026-00430,42,Dindigul Town PS 3,11,Dindigul,2024-12-20 15:21:25,TIP_VERIFICATION,OPIOID_ANALOGUES,VERIFIED_INCIDENT,CRIME_BRANCH,80
PR-2026-00431,108,Karur Town PS 2,25,Karur,2025-12-05 17:32:24,CHECKPOST_INTERCEPTION,COMMERCIAL_GANJA,VERIFIED_INCIDENT,STATION_BEAT,98
PR-2026-00432,37,Krishnagiri Town PS 1,10,Krishnagiri,2025-06-09 14:47:33,ROUTINE_PATROL_SCAN,SYNTHETIC_MDMA,UNDER_INVESTIGATION,PROHIBITION_WING,83
PR-2026-00433,14,Salem Town PS 1,4,Salem,2024-11-07 15:27:17,CHECKPOST_INTERCEPTION,COMMERCIAL_GANJA,UNDER_INVESTIGATION,CRIME_BRANCH,75
PR-2026-00434,126,Sivaganga Town PS 4,29,Sivaganga,2025-02-27 18:13:33,ROUTINE_PATROL_SCAN,UNKNOWN_CONTRABAND,ACTION_COMPLETED,CRIME_BRANCH,88
PR-2026-00435,112,Ariyalur Town PS 3,26,Ariyalur,2026-05-24 12:59:54,RAID_SEIZURE,SYNTHETIC_MDMA,UNDER_INVESTIGATION,CRIME_BRANCH,82
PR-2026-00436,48,Thoothukudi Town PS 1,13,Thoothukudi,2024-11-04 03:05:12,CHECKPOST_INTERCEPTION,CHEMICAL_PRECURSORS,UNDER_INVESTIGATION,PROHIBITION_WING,88
PR-2026-00437,123,Sivaganga Town PS 1,29,Sivaganga,2025-05-17 13:25:34,TIP_VERIFICATION,COMMERCIAL_GANJA,ACTION_COMPLETED,HIGHWAY_PATROL,90
PR-2026-00438,153,Mayiladuthurai Town PS 3,35,Mayiladuthurai,2026-07-01 20:41:42,RAID_SEIZURE,UNKNOWN_CONTRABAND,UNDER_INVESTIGATION,STATION_BEAT,91
PR-2026-00439,106,Nilgiris Town PS 4,24,Nilgiris,2025-04-13 11:32:28,TIP_VERIFICATION,COMMERCIAL_GANJA,VERIFIED_INCIDENT,CRIME_BRANCH,77
PR-2026-00440,36,Vellore Town PS 3,9,Vellore,2025-01-15 00:32:34,RAID_SEIZURE,OPIOID_ANALOGUES,UNDER_INVESTIGATION,PROHIBITION_WING,90
PR-2026-00441,33,Erode Town PS 3,8,Erode,2025-09-24 07:01:49,TIP_VERIFICATION,UNKNOWN_CONTRABAND,VERIFIED_INCIDENT,STATION_BEAT,85
PR-2026-00442,20,Tiruchirappalli Town PS 3,5,Tiruchirappalli,2026-07-10 18:07:36,TIP_VERIFICATION,PRESCRIPTION_NARCOTICS,VERIFIED_INCIDENT,PROHIBITION_WING,90
PR-2026-00443,41,Dindigul Town PS 2,11,Dindigul,2024-12-11 02:18:04,TIP_VERIFICATION,SYNTHETIC_MDMA,ACTION_COMPLETED,PROHIBITION_WING,98
PR-2026-00444,78,Cuddalore Town PS 1,19,Cuddalore,2026-03-21 17:49:41,CHECKPOST_INTERCEPTION,PRESCRIPTION_NARCOTICS,ACTION_COMPLETED,CRIME_BRANCH,94
PR-2026-00445,97,Dharmapuri Town PS 5,22,Dharmapuri,2026-06-06 10:59:14,TIP_VERIFICATION,UNKNOWN_CONTRABAND,VERIFIED_INCIDENT,HIGHWAY_PATROL,85
PR-2026-00446,110,Ariyalur Town PS 1,26,Ariyalur,2024-11-17 17:02:28,ROUTINE_PATROL_SCAN,SYNTHETIC_MDMA,VERIFIED_INCIDENT,CRIME_BRANCH,82
PR-2026-00447,119,Pudukkottai Town PS 2,28,Pudukkottai,2025-11-26 11:41:59,RAID_SEIZURE,COMMERCIAL_GANJA,ACTION_COMPLETED,PROHIBITION_WING,81
PR-2026-00448,2,Chennai Town PS 2,1,Chennai,2024-12-12 06:30:00,RAID_SEIZURE,COMMERCIAL_GANJA,UNDER_INVESTIGATION,STATION_BEAT,85
PR-2026-00449,82,Cuddalore Town PS 5,19,Cuddalore,2026-04-27 11:59:37,CHECKPOST_INTERCEPTION,UNKNOWN_CONTRABAND,UNDER_INVESTIGATION,HIGHWAY_PATROL,84
PR-2026-00450,31,Erode Town PS 1,8,Erode,2025-04-15 04:24:50,RAID_SEIZURE,SYNTHETIC_MDMA,ACTION_COMPLETED,STATION_BEAT,96
PR-2026-00451,119,Pudukkottai Town PS 2,28,Pudukkottai,2025-12-06 06:36:01,TIP_VERIFICATION,SYNTHETIC_MDMA,UNDER_INVESTIGATION,STATION_BEAT,94
PR-2026-00452,55,Kanniyakumari Town PS 2,14,Kanniyakumari,2026-04-22 13:14:31,TIP_VERIFICATION,PRESCRIPTION_NARCOTICS,UNDER_INVESTIGATION,CRIME_BRANCH,90
PR-2026-00453,110,Ariyalur Town PS 1,26,Ariyalur,2026-01-11 19:53:58,RAID_SEIZURE,CHEMICAL_PRECURSORS,VERIFIED_INCIDENT,HIGHWAY_PATROL,76
PR-2026-00454,42,Dindigul Town PS 3,11,Dindigul,2026-03-28 21:09:56,RAID_SEIZURE,CHEMICAL_PRECURSORS,VERIFIED_INCIDENT,CRIME_BRANCH,76
PR-2026-00455,155,Mayiladuthurai Town PS 5,35,Mayiladuthurai,2025-04-06 01:56:06,ROUTINE_PATROL_SCAN,COMMERCIAL_GANJA,ACTION_COMPLETED,STATION_BEAT,76
PR-2026-00456,3,Chennai Town PS 3,1,Chennai,2026-05-05 22:32:40,CHECKPOST_INTERCEPTION,UNKNOWN_CONTRABAND,ACTION_COMPLETED,CRIME_BRANCH,87
PR-2026-00457,135,Virudhunagar Town PS 4,31,Virudhunagar,2026-07-02 15:31:50,ROUTINE_PATROL_SCAN,CHEMICAL_PRECURSORS,UNDER_INVESTIGATION,STATION_BEAT,86
PR-2026-00458,33,Erode Town PS 3,8,Erode,2026-01-18 15:15:06,ROUTINE_PATROL_SCAN,UNKNOWN_CONTRABAND,UNDER_INVESTIGATION,HIGHWAY_PATROL,81
PR-2026-00459,166,Tiruvannamalai Town PS 2,38,Tiruvannamalai,2026-06-05 20:52:13,TIP_VERIFICATION,UNKNOWN_CONTRABAND,VERIFIED_INCIDENT,STATION_BEAT,85
PR-2026-00460,94,Dharmapuri Town PS 2,22,Dharmapuri,2025-05-21 03:41:18,RAID_SEIZURE,OPIOID_ANALOGUES,UNDER_INVESTIGATION,CRIME_BRANCH,97
PR-2026-00461,34,Vellore Town PS 1,9,Vellore,2026-06-29 21:50:45,RAID_SEIZURE,COMMERCIAL_GANJA,VERIFIED_INCIDENT,STATION_BEAT,80
PR-2026-00462,24,Tirunelveli Town PS 1,6,Tirunelveli,2025-05-19 15:43:48,ROUTINE_PATROL_SCAN,COMMERCIAL_GANJA,VERIFIED_INCIDENT,STATION_BEAT,90
PR-2026-00463,166,Tiruvannamalai Town PS 2,38,Tiruvannamalai,2025-05-15 02:47:43,CHECKPOST_INTERCEPTION,UNKNOWN_CONTRABAND,ACTION_COMPLETED,CRIME_BRANCH,83
PR-2026-00464,114,Perambalur Town PS 1,27,Perambalur,2025-09-03 14:36:19,TIP_VERIFICATION,SYNTHETIC_MDMA,UNDER_INVESTIGATION,CRIME_BRANCH,86
PR-2026-00465,162,Tirupathur Town PS 2,37,Tirupathur,2025-02-06 23:56:12,TIP_VERIFICATION,CHEMICAL_PRECURSORS,VERIFIED_INCIDENT,PROHIBITION_WING,80
PR-2026-00466,12,Madurai Town PS 3,3,Madurai,2026-08-15 00:36:47,RAID_SEIZURE,PRESCRIPTION_NARCOTICS,UNDER_INVESTIGATION,CRIME_BRANCH,93
PR-2026-00467,81,Cuddalore Town PS 4,19,Cuddalore,2025-01-19 12:28:46,RAID_SEIZURE,CHEMICAL_PRECURSORS,VERIFIED_INCIDENT,CRIME_BRANCH,78
PR-2026-00468,35,Vellore Town PS 2,9,Vellore,2026-07-28 21:18:11,CHECKPOST_INTERCEPTION,CHEMICAL_PRECURSORS,ACTION_COMPLETED,CRIME_BRANCH,91
PR-2026-00469,60,Tenkasi Town PS 1,15,Tenkasi,2025-05-17 14:27:04,ROUTINE_PATROL_SCAN,SYNTHETIC_MDMA,VERIFIED_INCIDENT,STATION_BEAT,79
PR-2026-00470,97,Dharmapuri Town PS 5,22,Dharmapuri,2024-11-20 15:03:16,CHECKPOST_INTERCEPTION,PRESCRIPTION_NARCOTICS,VERIFIED_INCIDENT,HIGHWAY_PATROL,93
PR-2026-00471,89,Kallakurichi Town PS 3,21,Kallakurichi,2025-04-11 09:58:28,RAID_SEIZURE,COMMERCIAL_GANJA,VERIFIED_INCIDENT,CRIME_BRANCH,90
PR-2026-00472,111,Ariyalur Town PS 2,26,Ariyalur,2026-04-06 00:13:16,TIP_VERIFICATION,SYNTHETIC_MDMA,UNDER_INVESTIGATION,PROHIBITION_WING,92
PR-2026-00473,7,Coimbatore Town PS 4,2,Coimbatore,2025-11-08 14:03:28,CHECKPOST_INTERCEPTION,SYNTHETIC_MDMA,UNDER_INVESTIGATION,STATION_BEAT,96
PR-2026-00474,31,Erode Town PS 1,8,Erode,2025-05-26 14:32:37,RAID_SEIZURE,OPIOID_ANALOGUES,VERIFIED_INCIDENT,HIGHWAY_PATROL,96
PR-2026-00475,97,Dharmapuri Town PS 5,22,Dharmapuri,2024-09-28 13:05:29,CHECKPOST_INTERCEPTION,OPIOID_ANALOGUES,VERIFIED_INCIDENT,CRIME_BRANCH,96
PR-2026-00476,6,Coimbatore Town PS 3,2,Coimbatore,2025-01-04 08:26:43,CHECKPOST_INTERCEPTION,CHEMICAL_PRECURSORS,UNDER_INVESTIGATION,STATION_BEAT,75
PR-2026-00477,105,Nilgiris Town PS 3,24,Nilgiris,2025-05-11 06:33:01,CHECKPOST_INTERCEPTION,COMMERCIAL_GANJA,VERIFIED_INCIDENT,HIGHWAY_PATROL,97
PR-2026-00478,58,Kanniyakumari Town PS 5,14,Kanniyakumari,2026-07-06 15:51:23,TIP_VERIFICATION,CHEMICAL_PRECURSORS,ACTION_COMPLETED,STATION_BEAT,93
PR-2026-00479,30,Tiruppur Town PS 3,7,Tiruppur,2026-02-28 19:09:16,TIP_VERIFICATION,COMMERCIAL_GANJA,ACTION_COMPLETED,CRIME_BRANCH,96
PR-2026-00480,137,Virudhunagar Town PS 6,31,Virudhunagar,2025-12-04 07:41:50,TIP_VERIFICATION,OPIOID_ANALOGUES,ACTION_COMPLETED,HIGHWAY_PATROL,89
PR-2026-00481,111,Ariyalur Town PS 2,26,Ariyalur,2024-12-22 19:27:28,ROUTINE_PATROL_SCAN,COMMERCIAL_GANJA,ACTION_COMPLETED,STATION_BEAT,94
PR-2026-00482,147,Nagapattinam Town PS 1,34,Nagapattinam,2025-08-18 20:20:22,TIP_VERIFICATION,OPIOID_ANALOGUES,ACTION_COMPLETED,STATION_BEAT,96
PR-2026-00483,75,Tiruvallur Town PS 1,18,Tiruvallur,2025-10-18 18:04:53,TIP_VERIFICATION,UNKNOWN_CONTRABAND,UNDER_INVESTIGATION,PROHIBITION_WING,78
PR-2026-00484,161,Tirupathur Town PS 1,37,Tirupathur,2026-01-01 19:02:55,TIP_VERIFICATION,COMMERCIAL_GANJA,VERIFIED_INCIDENT,PROHIBITION_WING,83
PR-2026-00485,37,Krishnagiri Town PS 1,10,Krishnagiri,2025-01-10 07:10:28,RAID_SEIZURE,CHEMICAL_PRECURSORS,ACTION_COMPLETED,HIGHWAY_PATROL,92
PR-2026-00486,107,Karur Town PS 1,25,Karur,2026-05-06 05:06:52,ROUTINE_PATROL_SCAN,CHEMICAL_PRECURSORS,ACTION_COMPLETED,CRIME_BRANCH,87
PR-2026-00487,33,Erode Town PS 3,8,Erode,2025-08-18 21:44:42,CHECKPOST_INTERCEPTION,PRESCRIPTION_NARCOTICS,ACTION_COMPLETED,HIGHWAY_PATROL,75
PR-2026-00488,50,Thoothukudi Town PS 3,13,Thoothukudi,2026-02-18 11:19:46,TIP_VERIFICATION,UNKNOWN_CONTRABAND,UNDER_INVESTIGATION,HIGHWAY_PATROL,90
PR-2026-00489,3,Chennai Town PS 3,1,Chennai,2025-01-23 21:53:12,CHECKPOST_INTERCEPTION,SYNTHETIC_MDMA,VERIFIED_INCIDENT,PROHIBITION_WING,95
PR-2026-00490,129,Ramanathapuram Town PS 3,30,Ramanathapuram,2026-05-02 23:11:09,TIP_VERIFICATION,CHEMICAL_PRECURSORS,UNDER_INVESTIGATION,STATION_BEAT,96
PR-2026-00491,10,Madurai Town PS 1,3,Madurai,2025-12-08 13:42:03,ROUTINE_PATROL_SCAN,CHEMICAL_PRECURSORS,UNDER_INVESTIGATION,HIGHWAY_PATROL,78
PR-2026-00492,45,Thanjavur Town PS 2,12,Thanjavur,2025-07-31 07:25:51,RAID_SEIZURE,CHEMICAL_PRECURSORS,VERIFIED_INCIDENT,CRIME_BRANCH,93
PR-2026-00493,4,Coimbatore Town PS 1,2,Coimbatore,2026-01-22 03:32:50,RAID_SEIZURE,PRESCRIPTION_NARCOTICS,VERIFIED_INCIDENT,STATION_BEAT,97
PR-2026-00494,86,Viluppuram Town PS 3,20,Viluppuram,2026-04-30 15:54:36,RAID_SEIZURE,CHEMICAL_PRECURSORS,UNDER_INVESTIGATION,STATION_BEAT,76
PR-2026-00495,84,Viluppuram Town PS 1,20,Viluppuram,2026-06-02 01:15:30,RAID_SEIZURE,CHEMICAL_PRECURSORS,UNDER_INVESTIGATION,STATION_BEAT,94
PR-2026-00496,46,Thanjavur Town PS 3,12,Thanjavur,2024-10-07 21:14:39,CHECKPOST_INTERCEPTION,COMMERCIAL_GANJA,UNDER_INVESTIGATION,HIGHWAY_PATROL,80
PR-2026-00497,47,Thanjavur Town PS 4,12,Thanjavur,2025-11-25 15:19:29,CHECKPOST_INTERCEPTION,UNKNOWN_CONTRABAND,VERIFIED_INCIDENT,STATION_BEAT,84
PR-2026-00498,26,Tirunelveli Town PS 3,6,Tirunelveli,2024-09-28 19:45:16,CHECKPOST_INTERCEPTION,COMMERCIAL_GANJA,VERIFIED_INCIDENT,PROHIBITION_WING,92
PR-2026-00499,154,Mayiladuthurai Town PS 4,35,Mayiladuthurai,2025-12-10 20:23:04,RAID_SEIZURE,COMMERCIAL_GANJA,VERIFIED_INCIDENT,CRIME_BRANCH,94
PR-2026-00500,136,Virudhunagar Town PS 5,31,Virudhunagar,2026-07-09 20:55:03,ROUTINE_PATROL_SCAN,CHEMICAL_PRECURSORS,VERIFIED_INCIDENT,PROHIBITION_WING,95
PR-2026-00501,34,Vellore Town PS 1,9,Vellore,2026-03-30 14:08:24,TIP_VERIFICATION,SYNTHETIC_MDMA,ACTION_COMPLETED,STATION_BEAT,87
PR-2026-00502,119,Pudukkottai Town PS 2,28,Pudukkottai,2025-08-05 21:46:28,CHECKPOST_INTERCEPTION,COMMERCIAL_GANJA,UNDER_INVESTIGATION,CRIME_BRANCH,84
PR-2026-00503,65,Kancheepuram Town PS 1,16,Kancheepuram,2025-07-30 06:25:42,RAID_SEIZURE,OPIOID_ANALOGUES,UNDER_INVESTIGATION,STATION_BEAT,95
PR-2026-00504,74,Chengalpattu Town PS 5,17,Chengalpattu,2026-02-22 07:55:11,CHECKPOST_INTERCEPTION,OPIOID_ANALOGUES,UNDER_INVESTIGATION,STATION_BEAT,78
PR-2026-00505,119,Pudukkottai Town PS 2,28,Pudukkottai,2025-04-06 19:43:37,CHECKPOST_INTERCEPTION,CHEMICAL_PRECURSORS,ACTION_COMPLETED,CRIME_BRANCH,78
PR-2026-00506,40,Dindigul Town PS 1,11,Dindigul,2025-10-16 21:50:30,CHECKPOST_INTERCEPTION,UNKNOWN_CONTRABAND,ACTION_COMPLETED,CRIME_BRANCH,75
PR-2026-00507,101,Namakkal Town PS 4,23,Namakkal,2025-02-13 05:28:22,ROUTINE_PATROL_SCAN,OPIOID_ANALOGUES,ACTION_COMPLETED,PROHIBITION_WING,95
PR-2026-00508,146,Thiruvarur Town PS 6,33,Thiruvarur,2026-06-29 15:25:02,CHECKPOST_INTERCEPTION,OPIOID_ANALOGUES,VERIFIED_INCIDENT,PROHIBITION_WING,90
PR-2026-00509,94,Dharmapuri Town PS 2,22,Dharmapuri,2025-11-27 14:35:28,RAID_SEIZURE,SYNTHETIC_MDMA,ACTION_COMPLETED,STATION_BEAT,93
PR-2026-00510,15,Salem Town PS 2,4,Salem,2025-08-15 19:52:40,CHECKPOST_INTERCEPTION,PRESCRIPTION_NARCOTICS,VERIFIED_INCIDENT,PROHIBITION_WING,88
PR-2026-00511,29,Tiruppur Town PS 2,7,Tiruppur,2025-03-01 03:45:15,RAID_SEIZURE,OPIOID_ANALOGUES,ACTION_COMPLETED,STATION_BEAT,78
PR-2026-00512,103,Nilgiris Town PS 1,24,Nilgiris,2025-01-15 20:43:19,RAID_SEIZURE,SYNTHETIC_MDMA,ACTION_COMPLETED,CRIME_BRANCH,90
PR-2026-00513,48,Thoothukudi Town PS 1,13,Thoothukudi,2025-02-11 13:48:02,TIP_VERIFICATION,OPIOID_ANALOGUES,ACTION_COMPLETED,CRIME_BRANCH,98
PR-2026-00514,168,Tiruvannamalai Town PS 4,38,Tiruvannamalai,2025-10-01 17:16:55,TIP_VERIFICATION,PRESCRIPTION_NARCOTICS,VERIFIED_INCIDENT,PROHIBITION_WING,85
PR-2026-00515,88,Kallakurichi Town PS 2,21,Kallakurichi,2025-06-11 21:54:28,RAID_SEIZURE,OPIOID_ANALOGUES,UNDER_INVESTIGATION,STATION_BEAT,93
PR-2026-00516,165,Tiruvannamalai Town PS 1,38,Tiruvannamalai,2025-10-13 04:29:09,TIP_VERIFICATION,PRESCRIPTION_NARCOTICS,ACTION_COMPLETED,HIGHWAY_PATROL,75
PR-2026-00517,144,Thiruvarur Town PS 4,33,Thiruvarur,2024-10-05 09:49:43,CHECKPOST_INTERCEPTION,SYNTHETIC_MDMA,UNDER_INVESTIGATION,HIGHWAY_PATROL,95
PR-2026-00518,52,Thoothukudi Town PS 5,13,Thoothukudi,2026-07-21 03:18:07,RAID_SEIZURE,SYNTHETIC_MDMA,ACTION_COMPLETED,CRIME_BRANCH,98
PR-2026-00519,116,Perambalur Town PS 3,27,Perambalur,2025-06-07 04:26:26,CHECKPOST_INTERCEPTION,COMMERCIAL_GANJA,ACTION_COMPLETED,CRIME_BRANCH,82
PR-2026-00520,14,Salem Town PS 1,4,Salem,2025-01-15 05:35:40,RAID_SEIZURE,PRESCRIPTION_NARCOTICS,ACTION_COMPLETED,HIGHWAY_PATROL,90
PR-2026-00521,113,Ariyalur Town PS 4,26,Ariyalur,2026-01-05 15:30:50,ROUTINE_PATROL_SCAN,CHEMICAL_PRECURSORS,ACTION_COMPLETED,HIGHWAY_PATROL,96
PR-2026-00522,84,Viluppuram Town PS 1,20,Viluppuram,2024-10-29 09:18:30,RAID_SEIZURE,CHEMICAL_PRECURSORS,VERIFIED_INCIDENT,PROHIBITION_WING,79
PR-2026-00523,15,Salem Town PS 2,4,Salem,2025-09-21 08:53:17,RAID_SEIZURE,UNKNOWN_CONTRABAND,ACTION_COMPLETED,PROHIBITION_WING,75
PR-2026-00524,78,Cuddalore Town PS 1,19,Cuddalore,2024-09-27 09:52:41,RAID_SEIZURE,OPIOID_ANALOGUES,UNDER_INVESTIGATION,STATION_BEAT,88
PR-2026-00525,4,Coimbatore Town PS 1,2,Coimbatore,2024-12-15 05:35:37,TIP_VERIFICATION,OPIOID_ANALOGUES,VERIFIED_INCIDENT,STATION_BEAT,93
PR-2026-00526,123,Sivaganga Town PS 1,29,Sivaganga,2025-05-30 02:56:59,TIP_VERIFICATION,UNKNOWN_CONTRABAND,UNDER_INVESTIGATION,PROHIBITION_WING,77
PR-2026-00527,25,Tirunelveli Town PS 2,6,Tirunelveli,2025-05-01 21:15:57,TIP_VERIFICATION,PRESCRIPTION_NARCOTICS,VERIFIED_INCIDENT,HIGHWAY_PATROL,82
PR-2026-00528,139,Theni Town PS 2,32,Theni,2025-11-22 19:10:23,RAID_SEIZURE,UNKNOWN_CONTRABAND,UNDER_INVESTIGATION,STATION_BEAT,77
PR-2026-00529,133,Virudhunagar Town PS 2,31,Virudhunagar,2025-09-04 03:43:41,RAID_SEIZURE,UNKNOWN_CONTRABAND,VERIFIED_INCIDENT,STATION_BEAT,77
PR-2026-00530,15,Salem Town PS 2,4,Salem,2025-10-08 17:15:01,CHECKPOST_INTERCEPTION,UNKNOWN_CONTRABAND,ACTION_COMPLETED,HIGHWAY_PATROL,85
PR-2026-00531,70,Chengalpattu Town PS 1,17,Chengalpattu,2025-10-05 06:02:01,CHECKPOST_INTERCEPTION,OPIOID_ANALOGUES,UNDER_INVESTIGATION,HIGHWAY_PATROL,98
PR-2026-00532,65,Kancheepuram Town PS 1,16,Kancheepuram,2026-01-16 23:17:43,TIP_VERIFICATION,CHEMICAL_PRECURSORS,UNDER_INVESTIGATION,STATION_BEAT,98
PR-2026-00533,34,Vellore Town PS 1,9,Vellore,2025-06-26 04:34:55,TIP_VERIFICATION,CHEMICAL_PRECURSORS,ACTION_COMPLETED,CRIME_BRANCH,85
PR-2026-00534,131,Ramanathapuram Town PS 5,30,Ramanathapuram,2025-07-13 11:05:40,TIP_VERIFICATION,SYNTHETIC_MDMA,ACTION_COMPLETED,PROHIBITION_WING,87
PR-2026-00535,115,Perambalur Town PS 2,27,Perambalur,2024-09-27 17:38:59,CHECKPOST_INTERCEPTION,CHEMICAL_PRECURSORS,UNDER_INVESTIGATION,PROHIBITION_WING,92
PR-2026-00536,94,Dharmapuri Town PS 2,22,Dharmapuri,2025-11-12 13:16:04,CHECKPOST_INTERCEPTION,UNKNOWN_CONTRABAND,ACTION_COMPLETED,CRIME_BRANCH,79
PR-2026-00537,91,Kallakurichi Town PS 5,21,Kallakurichi,2025-07-19 02:36:31,TIP_VERIFICATION,COMMERCIAL_GANJA,VERIFIED_INCIDENT,STATION_BEAT,85
PR-2026-00538,11,Madurai Town PS 2,3,Madurai,2025-03-20 12:14:48,TIP_VERIFICATION,UNKNOWN_CONTRABAND,ACTION_COMPLETED,PROHIBITION_WING,90
PR-2026-00539,138,Theni Town PS 1,32,Theni,2026-01-10 05:35:10,ROUTINE_PATROL_SCAN,OPIOID_ANALOGUES,UNDER_INVESTIGATION,PROHIBITION_WING,89
PR-2026-00540,39,Krishnagiri Town PS 3,10,Krishnagiri,2024-10-29 08:24:39,RAID_SEIZURE,CHEMICAL_PRECURSORS,VERIFIED_INCIDENT,CRIME_BRANCH,88
PR-2026-00541,67,Kancheepuram Town PS 3,16,Kancheepuram,2024-10-18 13:06:00,RAID_SEIZURE,COMMERCIAL_GANJA,VERIFIED_INCIDENT,CRIME_BRANCH,76
PR-2026-00542,29,Tiruppur Town PS 2,7,Tiruppur,2025-12-17 21:29:55,CHECKPOST_INTERCEPTION,COMMERCIAL_GANJA,ACTION_COMPLETED,HIGHWAY_PATROL,80
PR-2026-00543,11,Madurai Town PS 2,3,Madurai,2026-07-25 12:14:17,RAID_SEIZURE,PRESCRIPTION_NARCOTICS,UNDER_INVESTIGATION,PROHIBITION_WING,94
PR-2026-00544,116,Perambalur Town PS 3,27,Perambalur,2025-02-27 04:58:35,TIP_VERIFICATION,PRESCRIPTION_NARCOTICS,VERIFIED_INCIDENT,HIGHWAY_PATROL,80
PR-2026-00545,126,Sivaganga Town PS 4,29,Sivaganga,2025-07-21 15:29:28,RAID_SEIZURE,OPIOID_ANALOGUES,ACTION_COMPLETED,HIGHWAY_PATROL,96
