health_record_id,reporting_period,district_id,district_name,facility_type,aggregate_signal_type,primary_category,aggregate_patient_count,confidence_score
HR-2026-00447,2024-10-29 17:54:38,31,Virudhunagar,DISTRICT_HQ_HOSPITAL,OUTPATIENT_SUBSTANCE_CONSULT,PRESCRIPTION_NARCOTICS,12,83
HR-2026-00448,2026-04-10 19:24:47,16,Kancheepuram,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,UNKNOWN_CONTRABAND,15,71
HR-2026-00449,2025-11-13 01:32:29,30,Ramanathapuram,LICENSED_DE_ADDICTION_NGO,WITHDRAWAL_ADMISSION,COMMERCIAL_GANJA,4,70
HR-2026-00450,2026-02-21 00:59:20,12,Thanjavur,DISTRICT_HQ_HOSPITAL,OUTPATIENT_SUBSTANCE_CONSULT,UNKNOWN_CONTRABAND,5,71
HR-2026-00451,2025-07-20 04:34:54,18,Tiruvallur,DISTRICT_HQ_HOSPITAL,OUTPATIENT_SUBSTANCE_CONSULT,PRESCRIPTION_NARCOTICS,3,88
HR-2026-00452,2026-03-23 10:58:08,22,Dharmapuri,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,COMMERCIAL_GANJA,3,82
HR-2026-00453,2026-05-16 05:30:07,3,Madurai,LICENSED_DE_ADDICTION_NGO,OUTPATIENT_SUBSTANCE_CONSULT,PRESCRIPTION_NARCOTICS,5,84
HR-2026-00454,2026-05-14 03:42:44,2,Coimbatore,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,CHEMICAL_PRECURSORS,14,90
HR-2026-00455,2024-11-04 01:35:12,38,Tiruvannamalai,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,UNKNOWN_CONTRABAND,13,73
HR-2026-00456,2025-06-17 18:16:06,37,Tirupathur,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,SYNTHETIC_MDMA,7,88
HR-2026-00457,2026-07-11 01:35:28,36,Ranipet,DISTRICT_HQ_HOSPITAL,WITHDRAWAL_ADMISSION,PRESCRIPTION_NARCOTICS,13,72
HR-2026-00458,2026-05-16 00:12:26,2,Coimbatore,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,COMMERCIAL_GANJA,3,91
HR-2026-00459,2025-05-30 16:12:05,38,Tiruvannamalai,DISTRICT_HQ_HOSPITAL,WITHDRAWAL_ADMISSION,COMMERCIAL_GANJA,8,94
HR-2026-00460,2025-01-10 09:32:42,38,Tiruvannamalai,LICENSED_DE_ADDICTION_NGO,OUTPATIENT_SUBSTANCE_CONSULT,UNKNOWN_CONTRABAND,1,80
HR-2026-00461,2025-02-28 20:20:56,25,Karur,LICENSED_DE_ADDICTION_NGO,WITHDRAWAL_ADMISSION,UNKNOWN_CONTRABAND,12,80
HR-2026-00462,2025-09-14 01:33:22,32,Theni,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,PRESCRIPTION_NARCOTICS,10,76
HR-2026-00463,2025-10-29 10:04:02,17,Chengalpattu,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,PRESCRIPTION_NARCOTICS,9,81
HR-2026-00464,2026-06-16 09:08:05,26,Ariyalur,DISTRICT_HQ_HOSPITAL,WITHDRAWAL_ADMISSION,CHEMICAL_PRECURSORS,9,93
HR-2026-00465,2025-01-04 19:04:27,8,Erode,DISTRICT_HQ_HOSPITAL,OUTPATIENT_SUBSTANCE_CONSULT,UNKNOWN_CONTRABAND,8,94
HR-2026-00466,2025-06-15 04:00:50,19,Cuddalore,DISTRICT_HQ_HOSPITAL,WITHDRAWAL_ADMISSION,CHEMICAL_PRECURSORS,2,74
HR-2026-00467,2026-06-11 18:10:59,2,Coimbatore,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,COMMERCIAL_GANJA,15,86
HR-2026-00468,2026-07-19 18:45:58,33,Thiruvarur,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,UNKNOWN_CONTRABAND,12,91
HR-2026-00469,2025-03-30 11:23:47,8,Erode,DISTRICT_HQ_HOSPITAL,OUTPATIENT_SUBSTANCE_CONSULT,UNKNOWN_CONTRABAND,13,73
HR-2026-00470,2025-08-21 04:22:28,26,Ariyalur,LICENSED_DE_ADDICTION_NGO,TOXICOLOGY_SCREEN_AGGREGATE,SYNTHETIC_MDMA,2,74
HR-2026-00471,2026-04-29 15:58:09,14,Kanniyakumari,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,CHEMICAL_PRECURSORS,7,93
HR-2026-00472,2026-05-07 01:26:01,17,Chengalpattu,DISTRICT_HQ_HOSPITAL,OUTPATIENT_SUBSTANCE_CONSULT,SYNTHETIC_MDMA,9,86
HR-2026-00473,2026-04-02 10:57:39,36,Ranipet,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,OPIOID_ANALOGUES,9,73
HR-2026-00474,2025-07-17 21:07:20,34,Nagapattinam,LICENSED_DE_ADDICTION_NGO,OUTPATIENT_SUBSTANCE_CONSULT,UNKNOWN_CONTRABAND,5,78
HR-2026-00475,2025-11-19 19:11:52,36,Ranipet,LICENSED_DE_ADDICTION_NGO,OUTPATIENT_SUBSTANCE_CONSULT,UNKNOWN_CONTRABAND,5,79
HR-2026-00476,2026-01-29 04:42:56,37,Tirupathur,DISTRICT_HQ_HOSPITAL,OUTPATIENT_SUBSTANCE_CONSULT,PRESCRIPTION_NARCOTICS,15,85
HR-2026-00477,2026-03-11 09:48:32,9,Vellore,LICENSED_DE_ADDICTION_NGO,TOXICOLOGY_SCREEN_AGGREGATE,UNKNOWN_CONTRABAND,13,77
HR-2026-00478,2025-12-02 01:38:39,27,Perambalur,GOVT_MEDICAL_COLLEGE_PSYCH,OUTPATIENT_SUBSTANCE_CONSULT,PRESCRIPTION_NARCOTICS,13,92
HR-2026-00479,2025-04-19 19:11:29,11,Dindigul,LICENSED_DE_ADDICTION_NGO,TOXICOLOGY_SCREEN_AGGREGATE,COMMERCIAL_GANJA,12,71
HR-2026-00480,2026-03-17 21:28:43,12,Thanjavur,LICENSED_DE_ADDICTION_NGO,OUTPATIENT_SUBSTANCE_CONSULT,SYNTHETIC_MDMA,5,89
HR-2026-00481,2025-09-11 14:28:56,24,Nilgiris,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,OPIOID_ANALOGUES,7,74
HR-2026-00482,2025-08-22 16:55:21,5,Tiruchirappalli,DISTRICT_HQ_HOSPITAL,WITHDRAWAL_ADMISSION,OPIOID_ANALOGUES,7,78
HR-2026-00483,2025-12-29 07:48:04,9,Vellore,LICENSED_DE_ADDICTION_NGO,WITHDRAWAL_ADMISSION,PRESCRIPTION_NARCOTICS,6,86
HR-2026-00484,2026-06-08 19:57:35,13,Thoothukudi,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,SYNTHETIC_MDMA,5,77
HR-2026-00485,2025-11-18 05:14:04,1,Chennai,GOVT_MEDICAL_COLLEGE_PSYCH,OUTPATIENT_SUBSTANCE_CONSULT,COMMERCIAL_GANJA,3,73
HR-2026-00486,2025-01-19 10:45:59,9,Vellore,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,OPIOID_ANALOGUES,9,83
HR-2026-00487,2026-05-25 01:25:14,6,Tirunelveli,GOVT_MEDICAL_COLLEGE_PSYCH,OUTPATIENT_SUBSTANCE_CONSULT,SYNTHETIC_MDMA,3,84
HR-2026-00488,2025-09-17 03:41:09,17,Chengalpattu,LICENSED_DE_ADDICTION_NGO,WITHDRAWAL_ADMISSION,OPIOID_ANALOGUES,8,84
HR-2026-00489,2025-09-23 18:34:41,10,Krishnagiri,LICENSED_DE_ADDICTION_NGO,OUTPATIENT_SUBSTANCE_CONSULT,UNKNOWN_CONTRABAND,13,86
HR-2026-00490,2025-04-07 10:05:58,37,Tirupathur,DISTRICT_HQ_HOSPITAL,WITHDRAWAL_ADMISSION,CHEMICAL_PRECURSORS,13,70
HR-2026-00491,2025-05-04 17:32:33,31,Virudhunagar,GOVT_MEDICAL_COLLEGE_PSYCH,OUTPATIENT_SUBSTANCE_CONSULT,CHEMICAL_PRECURSORS,14,75
HR-2026-00492,2025-07-11 03:10:46,2,Coimbatore,DISTRICT_HQ_HOSPITAL,WITHDRAWAL_ADMISSION,UNKNOWN_CONTRABAND,11,89
HR-2026-00493,2024-11-15 01:00:15,38,Tiruvannamalai,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,OPIOID_ANALOGUES,8,86
HR-2026-00494,2025-11-14 01:53:29,6,Tirunelveli,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,CHEMICAL_PRECURSORS,14,84
HR-2026-00495,2026-07-28 12:04:11,31,Virudhunagar,LICENSED_DE_ADDICTION_NGO,TOXICOLOGY_SCREEN_AGGREGATE,PRESCRIPTION_NARCOTICS,13,79
HR-2026-00496,2025-10-17 15:16:38,12,Thanjavur,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,OPIOID_ANALOGUES,8,75
HR-2026-00497,2025-04-24 11:18:12,9,Vellore,GOVT_MEDICAL_COLLEGE_PSYCH,OUTPATIENT_SUBSTANCE_CONSULT,PRESCRIPTION_NARCOTICS,3,73
HR-2026-00498,2025-08-13 03:57:05,30,Ramanathapuram,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,SYNTHETIC_MDMA,11,82
HR-2026-00499,2026-05-08 15:32:19,36,Ranipet,LICENSED_DE_ADDICTION_NGO,TOXICOLOGY_SCREEN_AGGREGATE,COMMERCIAL_GANJA,8,85
HR-2026-00500,2025-09-09 09:13:05,12,Thanjavur,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,SYNTHETIC_MDMA,15,77
HR-2026-00501,2024-11-02 15:02:10,10,Krishnagiri,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,SYNTHETIC_MDMA,11,80
HR-2026-00502,2025-06-28 20:03:14,5,Tiruchirappalli,LICENSED_DE_ADDICTION_NGO,WITHDRAWAL_ADMISSION,PRESCRIPTION_NARCOTICS,6,93
HR-2026-00503,2026-07-30 01:12:07,26,Ariyalur,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,PRESCRIPTION_NARCOTICS,11,91
HR-2026-00504,2026-05-28 07:58:05,1,Chennai,LICENSED_DE_ADDICTION_NGO,TOXICOLOGY_SCREEN_AGGREGATE,SYNTHETIC_MDMA,10,70
HR-2026-00505,2025-04-24 15:06:28,5,Tiruchirappalli,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,UNKNOWN_CONTRABAND,13,70
HR-2026-00506,2025-09-24 08:07:54,35,Mayiladuthurai,LICENSED_DE_ADDICTION_NGO,TOXICOLOGY_SCREEN_AGGREGATE,CHEMICAL_PRECURSORS,1,91
HR-2026-00507,2026-06-20 09:06:53,1,Chennai,DISTRICT_HQ_HOSPITAL,WITHDRAWAL_ADMISSION,SYNTHETIC_MDMA,4,78
HR-2026-00508,2026-01-05 02:45:04,23,Namakkal,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,COMMERCIAL_GANJA,4,78
HR-2026-00509,2024-10-04 04:04:57,33,Thiruvarur,LICENSED_DE_ADDICTION_NGO,TOXICOLOGY_SCREEN_AGGREGATE,PRESCRIPTION_NARCOTICS,5,86
HR-2026-00510,2025-07-14 05:13:15,6,Tirunelveli,LICENSED_DE_ADDICTION_NGO,TOXICOLOGY_SCREEN_AGGREGATE,SYNTHETIC_MDMA,2,86
HR-2026-00511,2025-08-26 16:21:05,28,Pudukkottai,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,OPIOID_ANALOGUES,4,81
HR-2026-00512,2024-10-26 17:24:26,4,Salem,GOVT_MEDICAL_COLLEGE_PSYCH,OUTPATIENT_SUBSTANCE_CONSULT,CHEMICAL_PRECURSORS,14,75
HR-2026-00513,2025-04-13 18:09:21,18,Tiruvallur,LICENSED_DE_ADDICTION_NGO,OUTPATIENT_SUBSTANCE_CONSULT,CHEMICAL_PRECURSORS,5,78
HR-2026-00514,2024-12-03 10:40:23,3,Madurai,LICENSED_DE_ADDICTION_NGO,WITHDRAWAL_ADMISSION,SYNTHETIC_MDMA,3,75
HR-2026-00515,2026-06-13 16:52:52,36,Ranipet,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,OPIOID_ANALOGUES,13,72
HR-2026-00516,2025-12-27 21:26:53,33,Thiruvarur,LICENSED_DE_ADDICTION_NGO,WITHDRAWAL_ADMISSION,UNKNOWN_CONTRABAND,12,92
HR-2026-00517,2025-12-07 10:45:35,18,Tiruvallur,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,UNKNOWN_CONTRABAND,5,76
HR-2026-00518,2025-10-05 14:43:48,24,Nilgiris,LICENSED_DE_ADDICTION_NGO,WITHDRAWAL_ADMISSION,CHEMICAL_PRECURSORS,6,70
HR-2026-00519,2025-08-26 16:27:40,21,Kallakurichi,GOVT_MEDICAL_COLLEGE_PSYCH,OUTPATIENT_SUBSTANCE_CONSULT,PRESCRIPTION_NARCOTICS,13,82
HR-2026-00520,2025-08-18 10:56:21,5,Tiruchirappalli,GOVT_MEDICAL_COLLEGE_PSYCH,OUTPATIENT_SUBSTANCE_CONSULT,UNKNOWN_CONTRABAND,3,75
HR-2026-00521,2025-03-31 00:49:45,37,Tirupathur,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,OPIOID_ANALOGUES,6,93
HR-2026-00522,2024-12-23 22:27:39,36,Ranipet,LICENSED_DE_ADDICTION_NGO,OUTPATIENT_SUBSTANCE_CONSULT,OPIOID_ANALOGUES,5,72
HR-2026-00523,2025-12-02 08:12:49,30,Ramanathapuram,LICENSED_DE_ADDICTION_NGO,WITHDRAWAL_ADMISSION,COMMERCIAL_GANJA,15,79
HR-2026-00524,2025-01-04 05:59:12,12,Thanjavur,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,CHEMICAL_PRECURSORS,3,91
HR-2026-00525,2025-05-26 04:28:08,10,Krishnagiri,LICENSED_DE_ADDICTION_NGO,OUTPATIENT_SUBSTANCE_CONSULT,OPIOID_ANALOGUES,5,86
HR-2026-00526,2025-07-16 20:04:54,7,Tiruppur,LICENSED_DE_ADDICTION_NGO,OUTPATIENT_SUBSTANCE_CONSULT,OPIOID_ANALOGUES,6,80
HR-2026-00527,2025-02-12 20:21:37,18,Tiruvallur,DISTRICT_HQ_HOSPITAL,WITHDRAWAL_ADMISSION,OPIOID_ANALOGUES,15,73
HR-2026-00528,2024-12-03 01:37:16,28,Pudukkottai,GOVT_MEDICAL_COLLEGE_PSYCH,OUTPATIENT_SUBSTANCE_CONSULT,UNKNOWN_CONTRABAND,5,72
HR-2026-00529,2025-05-21 18:03:04,28,Pudukkottai,LICENSED_DE_ADDICTION_NGO,OUTPATIENT_SUBSTANCE_CONSULT,COMMERCIAL_GANJA,8,79
HR-2026-00530,2025-06-13 14:24:36,37,Tirupathur,GOVT_MEDICAL_COLLEGE_PSYCH,OUTPATIENT_SUBSTANCE_CONSULT,OPIOID_ANALOGUES,6,70
HR-2026-00531,2026-06-23 09:59:17,11,Dindigul,GOVT_MEDICAL_COLLEGE_PSYCH,OUTPATIENT_SUBSTANCE_CONSULT,UNKNOWN_CONTRABAND,3,82
HR-2026-00532,2025-10-21 20:44:27,33,Thiruvarur,DISTRICT_HQ_HOSPITAL,OUTPATIENT_SUBSTANCE_CONSULT,CHEMICAL_PRECURSORS,13,88
HR-2026-00533,2026-07-16 06:55:45,28,Pudukkottai,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,CHEMICAL_PRECURSORS,14,85
HR-2026-00534,2025-10-29 22:18:39,15,Tenkasi,GOVT_MEDICAL_COLLEGE_PSYCH,OUTPATIENT_SUBSTANCE_CONSULT,PRESCRIPTION_NARCOTICS,15,78
HR-2026-00535,2026-04-03 02:16:06,35,Mayiladuthurai,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,UNKNOWN_CONTRABAND,4,81
HR-2026-00536,2025-04-16 18:09:53,18,Tiruvallur,LICENSED_DE_ADDICTION_NGO,TOXICOLOGY_SCREEN_AGGREGATE,COMMERCIAL_GANJA,14,87
HR-2026-00537,2026-04-28 04:37:44,11,Dindigul,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,CHEMICAL_PRECURSORS,12,91
HR-2026-00538,2025-07-29 14:18:51,24,Nilgiris,LICENSED_DE_ADDICTION_NGO,WITHDRAWAL_ADMISSION,PRESCRIPTION_NARCOTICS,5,74
HR-2026-00539,2026-06-12 15:47:21,1,Chennai,DISTRICT_HQ_HOSPITAL,OUTPATIENT_SUBSTANCE_CONSULT,SYNTHETIC_MDMA,7,78
HR-2026-00540,2026-06-16 07:08:17,16,Kancheepuram,DISTRICT_HQ_HOSPITAL,WITHDRAWAL_ADMISSION,COMMERCIAL_GANJA,13,89
HR-2026-00541,2026-07-21 01:25:44,25,Karur,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,OPIOID_ANALOGUES,3,92
HR-2026-00542,2026-02-07 01:32:37,3,Madurai,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,OPIOID_ANALOGUES,2,91
HR-2026-00543,2026-03-20 02:03:23,29,Sivaganga,LICENSED_DE_ADDICTION_NGO,WITHDRAWAL_ADMISSION,SYNTHETIC_MDMA,5,73
HR-2026-00544,2025-10-30 10:48:54,34,Nagapattinam,LICENSED_DE_ADDICTION_NGO,OUTPATIENT_SUBSTANCE_CONSULT,CHEMICAL_PRECURSORS,2,80
HR-2026-00545,2026-06-23 08:34:15,15,Tenkasi,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,OPIOID_ANALOGUES,5,91
HR-2026-00546,2026-05-21 04:33:34,32,Theni,LICENSED_DE_ADDICTION_NGO,OUTPATIENT_SUBSTANCE_CONSULT,OPIOID_ANALOGUES,9,73
HR-2026-00547,2025-02-11 00:44:28,18,Tiruvallur,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,OPIOID_ANALOGUES,8,80
HR-2026-00548,2026-04-08 11:39:46,30,Ramanathapuram,LICENSED_DE_ADDICTION_NGO,TOXICOLOGY_SCREEN_AGGREGATE,CHEMICAL_PRECURSORS,15,80
HR-2026-00549,2025-06-23 09:57:51,31,Virudhunagar,LICENSED_DE_ADDICTION_NGO,WITHDRAWAL_ADMISSION,SYNTHETIC_MDMA,14,76
HR-2026-00550,2025-06-19 17:12:48,22,Dharmapuri,LICENSED_DE_ADDICTION_NGO,WITHDRAWAL_ADMISSION,COMMERCIAL_GANJA,11,88
HR-2026-00551,2025-03-20 16:41:26,25,Karur,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,CHEMICAL_PRECURSORS,15,75
HR-2026-00552,2026-07-07 21:55:42,4,Salem,DISTRICT_HQ_HOSPITAL,WITHDRAWAL_ADMISSION,OPIOID_ANALOGUES,3,89
HR-2026-00553,2025-11-06 20:26:45,7,Tiruppur,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,PRESCRIPTION_NARCOTICS,9,70
HR-2026-00554,2025-12-22 18:22:12,24,Nilgiris,DISTRICT_HQ_HOSPITAL,OUTPATIENT_SUBSTANCE_CONSULT,PRESCRIPTION_NARCOTICS,1,92
HR-2026-00555,2024-12-16 20:50:25,30,Ramanathapuram,LICENSED_DE_ADDICTION_NGO,OUTPATIENT_SUBSTANCE_CONSULT,COMMERCIAL_GANJA,11,79
HR-2026-00556,2024-12-10 18:21:10,8,Erode,DISTRICT_HQ_HOSPITAL,OUTPATIENT_SUBSTANCE_CONSULT,UNKNOWN_CONTRABAND,13,75
HR-2026-00557,2025-06-03 06:42:14,2,Coimbatore,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,UNKNOWN_CONTRABAND,11,70
HR-2026-00558,2024-09-26 14:58:37,30,Ramanathapuram,LICENSED_DE_ADDICTION_NGO,OUTPATIENT_SUBSTANCE_CONSULT,PRESCRIPTION_NARCOTICS,4,81
HR-2026-00559,2025-01-20 02:49:57,3,Madurai,LICENSED_DE_ADDICTION_NGO,OUTPATIENT_SUBSTANCE_CONSULT,PRESCRIPTION_NARCOTICS,4,76
HR-2026-00560,2024-12-10 17:56:10,18,Tiruvallur,GOVT_MEDICAL_COLLEGE_PSYCH,OUTPATIENT_SUBSTANCE_CONSULT,PRESCRIPTION_NARCOTICS,2,91
HR-2026-00561,2024-10-06 06:19:18,5,Tiruchirappalli,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,CHEMICAL_PRECURSORS,9,86
HR-2026-00562,2025-07-26 09:47:48,25,Karur,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,OPIOID_ANALOGUES,2,91
HR-2026-00563,2025-04-26 23:19:54,16,Kancheepuram,DISTRICT_HQ_HOSPITAL,OUTPATIENT_SUBSTANCE_CONSULT,COMMERCIAL_GANJA,9,81
HR-2026-00564,2025-09-22 21:51:56,34,Nagapattinam,LICENSED_DE_ADDICTION_NGO,WITHDRAWAL_ADMISSION,OPIOID_ANALOGUES,12,84
HR-2026-00565,2026-06-18 16:37:20,6,Tirunelveli,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,CHEMICAL_PRECURSORS,12,92
HR-2026-00566,2024-12-26 17:41:12,31,Virudhunagar,DISTRICT_HQ_HOSPITAL,WITHDRAWAL_ADMISSION,CHEMICAL_PRECURSORS,14,78
HR-2026-00567,2024-10-25 04:02:57,16,Kancheepuram,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,OPIOID_ANALOGUES,7,84
HR-2026-00568,2025-05-10 19:15:43,6,Tirunelveli,LICENSED_DE_ADDICTION_NGO,OUTPATIENT_SUBSTANCE_CONSULT,CHEMICAL_PRECURSORS,8,88
HR-2026-00569,2026-03-28 12:18:33,20,Viluppuram,GOVT_MEDICAL_COLLEGE_PSYCH,OUTPATIENT_SUBSTANCE_CONSULT,COMMERCIAL_GANJA,12,89
HR-2026-00570,2025-04-01 17:20:45,38,Tiruvannamalai,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,OPIOID_ANALOGUES,3,85
HR-2026-00571,2025-03-10 19:54:36,21,Kallakurichi,LICENSED_DE_ADDICTION_NGO,WITHDRAWAL_ADMISSION,COMMERCIAL_GANJA,4,84
HR-2026-00572,2026-01-10 19:43:03,24,Nilgiris,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,SYNTHETIC_MDMA,1,84
HR-2026-00573,2025-08-03 07:29:58,38,Tiruvannamalai,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,UNKNOWN_CONTRABAND,15,72
HR-2026-00574,2026-07-20 15:44:29,4,Salem,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,PRESCRIPTION_NARCOTICS,7,87
HR-2026-00575,2024-12-21 11:09:31,1,Chennai,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,UNKNOWN_CONTRABAND,9,87
HR-2026-00576,2026-04-08 18:12:20,16,Kancheepuram,GOVT_MEDICAL_COLLEGE_PSYCH,OUTPATIENT_SUBSTANCE_CONSULT,COMMERCIAL_GANJA,13,90
HR-2026-00577,2025-07-30 11:26:20,17,Chengalpattu,LICENSED_DE_ADDICTION_NGO,OUTPATIENT_SUBSTANCE_CONSULT,PRESCRIPTION_NARCOTICS,11,72
HR-2026-00578,2026-01-14 09:58:03,29,Sivaganga,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,UNKNOWN_CONTRABAND,9,72
HR-2026-00579,2025-04-11 02:03:14,32,Theni,LICENSED_DE_ADDICTION_NGO,TOXICOLOGY_SCREEN_AGGREGATE,COMMERCIAL_GANJA,9,87
HR-2026-00580,2025-04-04 06:11:06,35,Mayiladuthurai,LICENSED_DE_ADDICTION_NGO,TOXICOLOGY_SCREEN_AGGREGATE,UNKNOWN_CONTRABAND,3,81
HR-2026-00581,2025-08-09 00:45:10,17,Chengalpattu,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,COMMERCIAL_GANJA,10,89
HR-2026-00582,2025-07-22 14:21:10,29,Sivaganga,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,PRESCRIPTION_NARCOTICS,14,74
HR-2026-00583,2026-05-26 11:57:51,23,Namakkal,LICENSED_DE_ADDICTION_NGO,WITHDRAWAL_ADMISSION,COMMERCIAL_GANJA,15,93
HR-2026-00584,2024-10-09 16:10:15,2,Coimbatore,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,COMMERCIAL_GANJA,7,82
HR-2026-00585,2026-04-21 08:05:18,2,Coimbatore,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,PRESCRIPTION_NARCOTICS,2,81
HR-2026-00586,2025-05-06 08:34:53,30,Ramanathapuram,LICENSED_DE_ADDICTION_NGO,OUTPATIENT_SUBSTANCE_CONSULT,PRESCRIPTION_NARCOTICS,12,94
HR-2026-00587,2026-05-03 08:48:37,10,Krishnagiri,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,PRESCRIPTION_NARCOTICS,1,78
HR-2026-00588,2026-07-17 02:16:23,23,Namakkal,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,PRESCRIPTION_NARCOTICS,10,83
HR-2026-00589,2025-12-28 17:28:42,31,Virudhunagar,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,COMMERCIAL_GANJA,1,92
HR-2026-00590,2025-04-16 20:35:10,7,Tiruppur,LICENSED_DE_ADDICTION_NGO,TOXICOLOGY_SCREEN_AGGREGATE,OPIOID_ANALOGUES,7,89
HR-2026-00591,2024-10-23 04:00:11,19,Cuddalore,GOVT_MEDICAL_COLLEGE_PSYCH,OUTPATIENT_SUBSTANCE_CONSULT,COMMERCIAL_GANJA,2,90
HR-2026-00592,2025-05-21 08:55:38,24,Nilgiris,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,UNKNOWN_CONTRABAND,10,75
HR-2026-00593,2025-09-04 15:59:14,2,Coimbatore,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,OPIOID_ANALOGUES,2,79
HR-2026-00594,2024-11-06 15:29:34,17,Chengalpattu,DISTRICT_HQ_HOSPITAL,OUTPATIENT_SUBSTANCE_CONSULT,CHEMICAL_PRECURSORS,3,87
