eval_id,district_id,district_name,evaluation_timestamp,precision_rate,recall_rate,f1_score,false_alarm_rate,concept_drift_status,model_version
EVAL-00525,16,Kancheepuram,2025-06-09 05:17:43,0.900,0.933,0.819,0.058,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00526,20,Viluppuram,2026-02-05 16:55:56,0.832,0.889,0.845,0.070,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00527,21,Kallakurichi,2025-04-02 17:15:36,0.841,0.850,0.844,0.073,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00528,33,Thiruvarur,2024-09-27 16:02:12,0.947,0.856,0.884,0.067,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00529,12,Thanjavur,2026-05-28 05:02:15,0.879,0.910,0.832,0.055,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00530,37,Tirupathur,2026-03-14 16:08:15,0.954,0.848,0.926,0.058,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00531,26,Ariyalur,2025-04-29 23:11:19,0.866,0.808,0.824,0.051,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00532,1,Chennai,2025-02-02 08:09:47,0.827,0.909,0.859,0.081,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00533,18,Tiruvallur,2025-04-06 18:54:03,0.840,0.876,0.901,0.088,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00534,24,Nilgiris,2025-02-25 19:34:18,0.821,0.886,0.914,0.040,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00535,13,Thoothukudi,2025-12-18 23:11:02,0.868,0.903,0.926,0.079,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00536,2,Coimbatore,2026-02-26 15:46:25,0.820,0.906,0.857,0.096,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00537,7,Tiruppur,2025-06-14 11:19:10,0.913,0.823,0.848,0.082,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00538,1,Chennai,2025-05-09 19:07:36,0.865,0.813,0.936,0.095,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00539,9,Vellore,2026-01-16 12:53:59,0.851,0.826,0.904,0.071,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00540,15,Tenkasi,2025-09-02 08:48:24,0.858,0.901,0.838,0.048,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00541,36,Ranipet,2026-04-30 02:23:36,0.861,0.809,0.882,0.052,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00542,34,Nagapattinam,2024-11-26 02:18:39,0.938,0.894,0.837,0.083,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00543,29,Sivaganga,2025-12-12 05:55:46,0.883,0.866,0.919,0.096,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00544,12,Thanjavur,2025-03-25 03:02:16,0.883,0.923,0.836,0.090,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00545,13,Thoothukudi,2026-05-30 21:38:43,0.849,0.854,0.909,0.094,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00546,15,Tenkasi,2024-10-08 23:49:55,0.835,0.947,0.877,0.100,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00547,28,Pudukkottai,2025-09-28 10:25:41,0.834,0.815,0.858,0.096,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00548,17,Chengalpattu,2024-09-22 05:48:22,0.876,0.929,0.908,0.088,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00549,31,Virudhunagar,2025-11-10 19:53:05,0.921,0.853,0.840,0.098,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00550,24,Nilgiris,2024-11-02 12:23:45,0.940,0.947,0.882,0.054,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00551,15,Tenkasi,2025-07-12 13:13:58,0.957,0.840,0.908,0.098,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00552,16,Kancheepuram,2025-09-07 07:18:52,0.841,0.801,0.944,0.098,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00553,8,Erode,2026-05-03 22:12:43,0.879,0.878,0.878,0.081,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00554,12,Thanjavur,2025-07-25 16:16:04,0.878,0.909,0.827,0.046,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00555,12,Thanjavur,2025-01-23 07:20:02,0.953,0.855,0.921,0.097,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00556,1,Chennai,2025-06-17 07:21:47,0.841,0.920,0.857,0.070,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00557,23,Namakkal,2025-07-21 22:16:24,0.913,0.807,0.935,0.068,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00558,19,Cuddalore,2025-12-21 01:59:24,0.914,0.926,0.930,0.094,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00559,16,Kancheepuram,2025-05-29 20:08:05,0.856,0.859,0.847,0.075,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00560,22,Dharmapuri,2025-11-23 16:45:51,0.849,0.846,0.836,0.050,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00561,31,Virudhunagar,2025-12-15 22:23:31,0.853,0.808,0.829,0.050,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00562,16,Kancheepuram,2025-05-10 13:07:03,0.911,0.933,0.880,0.062,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00563,33,Thiruvarur,2026-03-31 04:51:46,0.949,0.914,0.899,0.093,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00564,20,Viluppuram,2025-04-30 08:25:40,0.950,0.802,0.901,0.048,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00565,29,Sivaganga,2024-09-29 22:35:25,0.857,0.940,0.837,0.049,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00566,28,Pudukkottai,2026-02-22 09:46:30,0.911,0.920,0.903,0.071,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00567,11,Dindigul,2026-08-01 10:36:00,0.948,0.916,0.896,0.054,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00568,36,Ranipet,2024-11-11 01:47:47,0.928,0.919,0.935,0.071,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00569,28,Pudukkottai,2024-10-24 04:41:08,0.837,0.818,0.842,0.070,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00570,34,Nagapattinam,2025-12-16 09:01:10,0.892,0.876,0.844,0.093,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00571,16,Kancheepuram,2025-05-11 20:17:08,0.905,0.832,0.877,0.092,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00572,7,Tiruppur,2025-11-08 08:12:15,0.954,0.880,0.936,0.099,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00573,5,Tiruchirappalli,2025-01-16 09:31:06,0.831,0.949,0.868,0.042,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00574,29,Sivaganga,2025-11-10 06:30:06,0.907,0.830,0.813,0.095,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00575,11,Dindigul,2025-08-02 08:28:37,0.929,0.840,0.852,0.058,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00576,24,Nilgiris,2025-07-04 01:37:12,0.828,0.881,0.879,0.059,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00577,9,Vellore,2025-11-13 05:55:57,0.912,0.831,0.881,0.071,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00578,4,Salem,2025-12-24 11:55:07,0.890,0.827,0.851,0.062,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00579,7,Tiruppur,2025-07-12 07:39:43,0.845,0.865,0.880,0.041,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00580,17,Chengalpattu,2026-07-27 15:06:59,0.911,0.925,0.834,0.056,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00581,30,Ramanathapuram,2025-07-17 15:09:19,0.846,0.944,0.883,0.062,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00582,15,Tenkasi,2026-05-20 02:21:49,0.835,0.816,0.861,0.089,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00583,31,Virudhunagar,2025-07-02 15:04:31,0.953,0.875,0.939,0.054,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00584,35,Mayiladuthurai,2026-03-14 12:12:20,0.904,0.829,0.834,0.047,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00585,9,Vellore,2026-01-28 19:05:12,0.867,0.918,0.914,0.074,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00586,37,Tirupathur,2025-08-11 16:23:52,0.825,0.807,0.944,0.044,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00587,9,Vellore,2025-03-04 10:00:50,0.874,0.922,0.840,0.046,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00588,15,Tenkasi,2025-11-20 03:37:25,0.882,0.834,0.934,0.056,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00589,20,Viluppuram,2025-11-19 14:40:49,0.953,0.833,0.815,0.098,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00590,19,Cuddalore,2025-11-19 15:29:15,0.874,0.913,0.855,0.076,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00591,18,Tiruvallur,2025-04-18 17:33:00,0.826,0.823,0.874,0.092,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00592,23,Namakkal,2024-12-07 15:42:49,0.930,0.943,0.926,0.088,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00593,10,Krishnagiri,2025-12-30 19:40:34,0.823,0.833,0.924,0.040,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00594,31,Virudhunagar,2026-04-20 05:55:47,0.854,0.924,0.882,0.078,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00595,33,Thiruvarur,2025-04-09 20:02:39,0.909,0.929,0.925,0.089,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00596,37,Tirupathur,2025-09-29 09:42:21,0.820,0.934,0.942,0.094,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00597,34,Nagapattinam,2026-03-02 13:02:14,0.856,0.948,0.919,0.073,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00598,27,Perambalur,2025-11-16 14:14:37,0.897,0.837,0.871,0.083,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00599,12,Thanjavur,2026-07-24 13:08:12,0.877,0.875,0.899,0.048,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00600,2,Coimbatore,2025-12-30 11:06:48,0.828,0.844,0.810,0.049,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00601,4,Salem,2025-03-01 17:09:09,0.929,0.931,0.845,0.059,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00602,7,Tiruppur,2024-10-15 10:52:26,0.886,0.938,0.927,0.063,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00603,6,Tirunelveli,2025-03-01 22:06:05,0.822,0.915,0.886,0.088,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00604,33,Thiruvarur,2025-10-01 23:48:53,0.861,0.802,0.872,0.093,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00605,28,Pudukkottai,2024-12-16 17:42:16,0.901,0.908,0.877,0.099,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00606,38,Tiruvannamalai,2025-05-20 07:23:24,0.956,0.812,0.919,0.054,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00607,23,Namakkal,2026-06-23 17:29:24,0.905,0.908,0.812,0.070,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00608,2,Coimbatore,2026-04-13 19:55:37,0.856,0.926,0.872,0.063,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00609,5,Tiruchirappalli,2025-03-03 12:40:50,0.880,0.851,0.816,0.059,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00610,28,Pudukkottai,2026-05-08 03:38:28,0.822,0.871,0.912,0.049,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00611,38,Tiruvannamalai,2026-08-14 06:41:54,0.953,0.903,0.908,0.042,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00612,3,Madurai,2025-01-02 14:39:36,0.930,0.882,0.928,0.077,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00613,24,Nilgiris,2024-12-13 15:12:00,0.855,0.853,0.840,0.061,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00614,7,Tiruppur,2024-10-22 07:13:21,0.829,0.949,0.817,0.087,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00615,37,Tirupathur,2026-01-16 18:21:39,0.841,0.942,0.910,0.069,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00616,18,Tiruvallur,2026-04-10 05:13:14,0.933,0.814,0.946,0.060,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00617,3,Madurai,2024-12-06 18:05:33,0.894,0.917,0.861,0.073,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00618,35,Mayiladuthurai,2025-05-20 20:41:22,0.916,0.945,0.889,0.087,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00619,11,Dindigul,2025-08-19 18:14:35,0.870,0.873,0.828,0.041,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00620,5,Tiruchirappalli,2025-01-17 17:02:30,0.940,0.845,0.875,0.099,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00621,30,Ramanathapuram,2025-12-23 22:00:15,0.909,0.923,0.880,0.081,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00622,24,Nilgiris,2026-02-22 23:38:34,0.855,0.933,0.811,0.045,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00623,4,Salem,2025-03-04 22:16:45,0.933,0.939,0.876,0.051,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00624,29,Sivaganga,2026-01-23 14:45:45,0.879,0.814,0.921,0.067,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00625,4,Salem,2025-10-23 14:17:26,0.823,0.853,0.872,0.083,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00626,37,Tirupathur,2026-01-18 22:20:20,0.950,0.949,0.886,0.050,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00627,32,Theni,2025-12-02 08:18:45,0.933,0.926,0.875,0.069,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00628,17,Chengalpattu,2024-11-16 05:59:27,0.921,0.866,0.912,0.079,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00629,29,Sivaganga,2024-11-20 18:32:52,0.924,0.859,0.871,0.085,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00630,5,Tiruchirappalli,2026-01-14 16:30:00,0.867,0.903,0.889,0.081,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00631,21,Kallakurichi,2024-11-08 11:51:39,0.895,0.877,0.932,0.070,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00632,31,Virudhunagar,2026-03-19 11:37:22,0.849,0.889,0.920,0.094,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00633,27,Perambalur,2025-11-09 10:28:15,0.893,0.854,0.922,0.062,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00634,29,Sivaganga,2025-04-23 19:47:07,0.844,0.808,0.912,0.042,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00635,6,Tirunelveli,2026-04-13 22:47:37,0.832,0.822,0.851,0.072,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00636,23,Namakkal,2025-07-07 09:42:08,0.898,0.882,0.853,0.084,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00637,4,Salem,2025-03-14 09:10:12,0.852,0.926,0.833,0.074,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00638,35,Mayiladuthurai,2025-07-19 01:02:04,0.928,0.896,0.928,0.076,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00639,33,Thiruvarur,2026-05-04 22:46:18,0.947,0.865,0.825,0.080,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00640,8,Erode,2025-12-12 06:21:30,0.913,0.927,0.935,0.088,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00641,22,Dharmapuri,2026-07-25 16:21:57,0.881,0.863,0.813,0.088,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00642,28,Pudukkottai,2025-10-18 09:01:07,0.886,0.852,0.870,0.071,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00643,35,Mayiladuthurai,2026-06-08 17:38:40,0.864,0.874,0.875,0.078,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00644,29,Sivaganga,2026-05-01 23:23:25,0.885,0.836,0.895,0.096,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00645,28,Pudukkottai,2025-07-05 09:01:55,0.928,0.866,0.928,0.092,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00646,21,Kallakurichi,2025-07-22 22:17:30,0.865,0.806,0.850,0.091,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00647,12,Thanjavur,2025-05-01 13:10:39,0.959,0.924,0.886,0.049,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00648,1,Chennai,2024-10-14 03:07:36,0.957,0.825,0.867,0.072,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00649,21,Kallakurichi,2025-10-26 22:42:58,0.857,0.821,0.851,0.040,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00650,19,Cuddalore,2025-02-10 01:30:39,0.841,0.941,0.833,0.052,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00651,26,Ariyalur,2025-07-27 07:59:06,0.957,0.815,0.898,0.099,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00652,36,Ranipet,2024-10-08 01:11:15,0.951,0.947,0.909,0.081,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00653,14,Kanniyakumari,2025-01-28 00:42:17,0.884,0.924,0.861,0.075,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00654,1,Chennai,2025-09-05 01:28:31,0.921,0.833,0.860,0.092,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00655,35,Mayiladuthurai,2025-04-01 17:05:34,0.912,0.940,0.928,0.048,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00656,28,Pudukkottai,2025-08-02 23:10:14,0.877,0.908,0.917,0.045,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00657,11,Dindigul,2026-06-03 02:44:40,0.953,0.876,0.860,0.079,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00658,18,Tiruvallur,2024-11-02 22:32:21,0.917,0.860,0.924,0.056,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00659,23,Namakkal,2026-05-11 11:09:57,0.873,0.909,0.845,0.045,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00660,11,Dindigul,2025-07-14 21:59:48,0.959,0.943,0.933,0.057,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00661,27,Perambalur,2025-08-14 06:52:28,0.889,0.821,0.923,0.090,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00662,35,Mayiladuthurai,2025-08-14 06:52:05,0.904,0.821,0.868,0.079,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00663,11,Dindigul,2026-02-17 02:28:24,0.875,0.852,0.921,0.048,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00664,1,Chennai,2026-06-27 19:23:57,0.938,0.863,0.840,0.084,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00665,9,Vellore,2024-12-26 07:55:41,0.931,0.938,0.947,0.050,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00666,2,Coimbatore,2026-08-01 16:51:39,0.959,0.843,0.822,0.089,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00667,8,Erode,2025-12-23 00:16:40,0.925,0.893,0.837,0.054,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00668,11,Dindigul,2026-06-23 14:25:47,0.891,0.891,0.891,0.055,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00669,1,Chennai,2026-04-23 17:00:42,0.893,0.876,0.885,0.082,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00670,15,Tenkasi,2025-09-12 10:07:26,0.837,0.839,0.830,0.080,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00671,3,Madurai,2026-06-08 05:53:48,0.937,0.821,0.855,0.095,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00672,19,Cuddalore,2025-08-19 15:53:33,0.918,0.835,0.916,0.049,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00673,1,Chennai,2025-06-03 12:45:30,0.959,0.900,0.816,0.092,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00674,19,Cuddalore,2025-01-08 01:37:53,0.867,0.879,0.939,0.064,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00675,29,Sivaganga,2026-03-18 09:28:08,0.947,0.854,0.918,0.052,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00676,36,Ranipet,2025-06-07 08:37:57,0.862,0.843,0.945,0.059,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00677,32,Theni,2026-02-05 00:06:49,0.873,0.805,0.811,0.058,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00678,34,Nagapattinam,2024-09-19 21:10:05,0.913,0.922,0.948,0.069,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00679,3,Madurai,2025-11-18 07:26:25,0.897,0.890,0.901,0.099,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00680,9,Vellore,2026-04-28 08:35:46,0.939,0.850,0.813,0.075,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00681,32,Theni,2025-11-22 03:10:02,0.903,0.827,0.862,0.056,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00682,29,Sivaganga,2026-01-29 02:39:23,0.831,0.832,0.940,0.052,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00683,3,Madurai,2025-07-26 05:22:05,0.958,0.922,0.910,0.071,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00684,23,Namakkal,2025-08-15 19:08:18,0.946,0.872,0.905,0.073,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00685,28,Pudukkottai,2025-12-22 16:15:04,0.827,0.802,0.856,0.046,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00686,25,Karur,2025-11-01 12:33:40,0.914,0.904,0.849,0.069,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00687,6,Tirunelveli,2025-05-13 01:46:21,0.941,0.884,0.918,0.086,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00688,23,Namakkal,2025-03-17 17:03:37,0.838,0.898,0.828,0.089,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00689,10,Krishnagiri,2025-11-25 12:03:52,0.879,0.864,0.829,0.092,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00690,12,Thanjavur,2026-05-16 14:04:55,0.821,0.823,0.811,0.079,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00691,25,Karur,2025-05-15 23:43:12,0.822,0.935,0.834,0.070,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00692,31,Virudhunagar,2025-10-19 10:06:50,0.920,0.939,0.845,0.071,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00693,23,Namakkal,2025-07-28 09:24:07,0.858,0.857,0.875,0.063,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00694,21,Kallakurichi,2025-02-10 20:31:51,0.869,0.869,0.846,0.067,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00695,10,Krishnagiri,2025-09-14 17:11:21,0.878,0.850,0.860,0.058,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00696,36,Ranipet,2025-08-29 15:30:02,0.871,0.865,0.881,0.057,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00697,21,Kallakurichi,2024-11-29 09:40:38,0.822,0.850,0.856,0.065,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00698,3,Madurai,2025-08-05 22:31:29,0.918,0.924,0.842,0.083,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
