outcome_id,ticket_id,resolved_at,operational_outcome,feedback_to_intelligence_model,outcome_confidence
OUT-2026-00579,TCK-2026-00579,2026-02-12 09:28:50,SEIZURE_EXECUTED,FALSE_ALARM_REPORTED,78
OUT-2026-00580,TCK-2026-00580,2025-05-22 03:13:45,CIVIL_SUPPORT_REFERRED,NEW_CORRIDOR_DISCOVERED,80
OUT-2026-00581,TCK-2026-00581,2026-01-05 04:56:25,UNSUBSTANTIATED_TIP,FALSE_ALARM_REPORTED,77
OUT-2026-00582,TCK-2026-00582,2026-06-03 13:07:40,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,80
OUT-2026-00583,TCK-2026-00583,2025-08-21 08:04:32,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,92
OUT-2026-00584,TCK-2026-00584,2026-01-06 02:17:52,SEIZURE_EXECUTED,FALSE_ALARM_REPORTED,90
OUT-2026-00585,TCK-2026-00585,2025-09-12 10:45:28,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,76
OUT-2026-00586,TCK-2026-00586,2026-07-10 09:12:23,SEIZURE_EXECUTED,NEW_CORRIDOR_DISCOVERED,97
OUT-2026-00587,TCK-2026-00587,2025-11-11 03:13:46,CIVIL_SUPPORT_REFERRED,NEW_CORRIDOR_DISCOVERED,88
OUT-2026-00588,TCK-2026-00588,2026-01-21 17:45:36,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,84
OUT-2026-00589,TCK-2026-00589,2026-07-10 03:11:14,UNSUBSTANTIATED_TIP,MODEL_PREDICTION_VERIFIED,88
OUT-2026-00590,TCK-2026-00590,2025-06-12 20:50:54,SEIZURE_EXECUTED,FALSE_ALARM_REPORTED,98
OUT-2026-00591,TCK-2026-00591,2026-06-20 22:12:18,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,77
OUT-2026-00592,TCK-2026-00592,2026-01-28 04:11:42,CIVIL_SUPPORT_REFERRED,MODEL_PREDICTION_VERIFIED,77
OUT-2026-00593,TCK-2026-00593,2025-09-08 00:08:27,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,83
OUT-2026-00594,TCK-2026-00594,2025-08-13 04:16:59,SEIZURE_EXECUTED,NEW_CORRIDOR_DISCOVERED,78
OUT-2026-00595,TCK-2026-00595,2026-07-23 22:55:40,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,82
OUT-2026-00596,TCK-2026-00596,2026-07-17 08:20:18,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,85
OUT-2026-00597,TCK-2026-00597,2025-05-14 13:25:36,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,75
OUT-2026-00598,TCK-2026-00598,2026-02-04 04:42:17,UNSUBSTANTIATED_TIP,MODEL_PREDICTION_VERIFIED,98
OUT-2026-00599,TCK-2026-00599,2026-05-27 03:00:53,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,76
OUT-2026-00600,TCK-2026-00600,2025-10-02 23:39:47,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,75
OUT-2026-00601,TCK-2026-00601,2025-11-07 04:54:20,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,84
OUT-2026-00602,TCK-2026-00602,2025-11-15 09:11:18,SEIZURE_EXECUTED,FALSE_ALARM_REPORTED,96
OUT-2026-00603,TCK-2026-00603,2026-04-23 10:05:28,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,99
OUT-2026-00604,TCK-2026-00604,2026-07-06 10:52:50,CIVIL_SUPPORT_REFERRED,MODEL_PREDICTION_VERIFIED,91
OUT-2026-00605,TCK-2026-00605,2026-01-05 12:51:28,SEIZURE_EXECUTED,NEW_CORRIDOR_DISCOVERED,95
OUT-2026-00606,TCK-2026-00606,2025-05-31 18:45:06,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,86
OUT-2026-00607,TCK-2026-00607,2026-02-13 19:07:38,UNSUBSTANTIATED_TIP,FALSE_ALARM_REPORTED,96
OUT-2026-00608,TCK-2026-00608,2025-08-28 07:16:50,UNSUBSTANTIATED_TIP,FALSE_ALARM_REPORTED,92
OUT-2026-00609,TCK-2026-00609,2025-09-14 00:34:45,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,79
OUT-2026-00610,TCK-2026-00610,2025-04-11 00:32:23,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,91
OUT-2026-00611,TCK-2026-00611,2025-08-20 16:54:39,SEIZURE_EXECUTED,NEW_CORRIDOR_DISCOVERED,94
OUT-2026-00612,TCK-2026-00612,2026-01-13 02:10:08,CIVIL_SUPPORT_REFERRED,MODEL_PREDICTION_VERIFIED,85
OUT-2026-00613,TCK-2026-00613,2026-04-15 03:30:05,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,89
OUT-2026-00614,TCK-2026-00614,2025-05-03 13:34:40,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,93
OUT-2026-00615,TCK-2026-00615,2026-03-22 08:36:19,SEIZURE_EXECUTED,FALSE_ALARM_REPORTED,78
OUT-2026-00616,TCK-2026-00616,2025-05-22 09:53:05,CIVIL_SUPPORT_REFERRED,NEW_CORRIDOR_DISCOVERED,95
OUT-2026-00617,TCK-2026-00617,2025-05-09 09:31:21,CIVIL_SUPPORT_REFERRED,NEW_CORRIDOR_DISCOVERED,76
OUT-2026-00618,TCK-2026-00618,2025-11-01 00:43:06,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,83
OUT-2026-00619,TCK-2026-00619,2025-12-13 09:57:13,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,98
OUT-2026-00620,TCK-2026-00620,2026-02-13 15:18:02,SEIZURE_EXECUTED,FALSE_ALARM_REPORTED,81
OUT-2026-00621,TCK-2026-00621,2025-05-28 05:34:00,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,81
OUT-2026-00622,TCK-2026-00622,2026-02-13 01:35:28,SEIZURE_EXECUTED,FALSE_ALARM_REPORTED,96
OUT-2026-00623,TCK-2026-00623,2026-01-27 05:45:38,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,99
OUT-2026-00624,TCK-2026-00624,2026-04-15 04:58:44,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,82
OUT-2026-00625,TCK-2026-00625,2025-11-21 17:52:25,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,83
OUT-2026-00626,TCK-2026-00626,2026-03-31 11:23:55,UNSUBSTANTIATED_TIP,MODEL_PREDICTION_VERIFIED,92
OUT-2026-00627,TCK-2026-00627,2026-05-28 22:15:28,CIVIL_SUPPORT_REFERRED,MODEL_PREDICTION_VERIFIED,80
OUT-2026-00628,TCK-2026-00628,2026-05-30 04:29:44,SEIZURE_EXECUTED,NEW_CORRIDOR_DISCOVERED,77
OUT-2026-00629,TCK-2026-00629,2025-09-16 17:37:11,UNSUBSTANTIATED_TIP,FALSE_ALARM_REPORTED,95
OUT-2026-00630,TCK-2026-00630,2026-03-05 12:51:39,SEIZURE_EXECUTED,NEW_CORRIDOR_DISCOVERED,96
OUT-2026-00631,TCK-2026-00631,2026-01-16 19:19:52,SEIZURE_EXECUTED,FALSE_ALARM_REPORTED,76
OUT-2026-00632,TCK-2026-00632,2025-05-29 00:55:21,UNSUBSTANTIATED_TIP,MODEL_PREDICTION_VERIFIED,95
OUT-2026-00633,TCK-2026-00633,2025-10-14 11:11:26,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,81
OUT-2026-00634,TCK-2026-00634,2026-01-16 09:11:55,CIVIL_SUPPORT_REFERRED,MODEL_PREDICTION_VERIFIED,76
OUT-2026-00635,TCK-2026-00635,2025-10-27 22:06:36,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,75
OUT-2026-00636,TCK-2026-00636,2026-08-04 14:29:05,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,95
OUT-2026-00637,TCK-2026-00637,2025-04-12 19:59:57,UNSUBSTANTIATED_TIP,FALSE_ALARM_REPORTED,84
OUT-2026-00638,TCK-2026-00638,2026-04-03 07:52:54,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,99
OUT-2026-00639,TCK-2026-00639,2025-11-17 02:20:04,SEIZURE_EXECUTED,NEW_CORRIDOR_DISCOVERED,86
OUT-2026-00640,TCK-2026-00640,2025-10-12 01:10:26,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,83
OUT-2026-00641,TCK-2026-00641,2026-04-05 03:50:41,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,85
OUT-2026-00642,TCK-2026-00642,2025-07-16 00:58:07,SEIZURE_EXECUTED,NEW_CORRIDOR_DISCOVERED,89
OUT-2026-00643,TCK-2026-00643,2025-04-09 05:03:55,SEIZURE_EXECUTED,NEW_CORRIDOR_DISCOVERED,85
OUT-2026-00644,TCK-2026-00644,2025-12-15 22:09:22,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,76
OUT-2026-00645,TCK-2026-00645,2026-01-08 06:11:24,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,89
OUT-2026-00646,TCK-2026-00646,2026-03-20 00:10:42,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,94
OUT-2026-00647,TCK-2026-00647,2026-01-22 07:13:59,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,78
OUT-2026-00648,TCK-2026-00648,2026-02-15 17:37:38,UNSUBSTANTIATED_TIP,MODEL_PREDICTION_VERIFIED,76
OUT-2026-00649,TCK-2026-00649,2026-03-24 23:52:28,UNSUBSTANTIATED_TIP,MODEL_PREDICTION_VERIFIED,81
OUT-2026-00650,TCK-2026-00650,2026-07-12 15:01:20,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,80
OUT-2026-00651,TCK-2026-00651,2026-01-27 13:28:29,UNSUBSTANTIATED_TIP,MODEL_PREDICTION_VERIFIED,96
OUT-2026-00652,TCK-2026-00652,2026-02-16 15:22:26,UNSUBSTANTIATED_TIP,FALSE_ALARM_REPORTED,93
OUT-2026-00653,TCK-2026-00653,2026-01-13 14:10:15,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,93
OUT-2026-00654,TCK-2026-00654,2026-05-10 00:06:56,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,75
OUT-2026-00655,TCK-2026-00655,2026-08-01 02:01:43,CIVIL_SUPPORT_REFERRED,MODEL_PREDICTION_VERIFIED,80
OUT-2026-00656,TCK-2026-00656,2026-01-30 14:25:13,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,86
OUT-2026-00657,TCK-2026-00657,2026-01-16 13:24:01,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,91
OUT-2026-00658,TCK-2026-00658,2025-08-26 12:17:00,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,83
OUT-2026-00659,TCK-2026-00659,2026-02-09 17:48:30,SEIZURE_EXECUTED,NEW_CORRIDOR_DISCOVERED,93
OUT-2026-00660,TCK-2026-00660,2026-04-04 10:45:56,UNSUBSTANTIATED_TIP,FALSE_ALARM_REPORTED,76
OUT-2026-00661,TCK-2026-00661,2025-08-26 19:46:30,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,81
OUT-2026-00662,TCK-2026-00662,2026-08-17 07:16:43,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,83
OUT-2026-00663,TCK-2026-00663,2025-09-17 04:44:41,UNSUBSTANTIATED_TIP,MODEL_PREDICTION_VERIFIED,96
OUT-2026-00664,TCK-2026-00664,2026-03-25 10:22:45,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,87
OUT-2026-00665,TCK-2026-00665,2025-11-29 03:53:05,UNSUBSTANTIATED_TIP,FALSE_ALARM_REPORTED,91
OUT-2026-00666,TCK-2026-00666,2026-03-29 05:34:53,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,95
OUT-2026-00667,TCK-2026-00667,2026-04-21 03:20:47,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,91
OUT-2026-00668,TCK-2026-00668,2026-08-19 01:03:33,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,92
OUT-2026-00669,TCK-2026-00669,2025-05-10 10:10:34,UNSUBSTANTIATED_TIP,MODEL_PREDICTION_VERIFIED,85
OUT-2026-00670,TCK-2026-00670,2025-04-18 16:11:53,SEIZURE_EXECUTED,NEW_CORRIDOR_DISCOVERED,84
OUT-2026-00671,TCK-2026-00671,2026-04-08 08:41:50,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,85
OUT-2026-00672,TCK-2026-00672,2026-01-07 06:57:26,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,89
OUT-2026-00673,TCK-2026-00673,2026-02-06 17:54:59,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,94
OUT-2026-00674,TCK-2026-00674,2026-04-20 22:16:53,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,94
OUT-2026-00675,TCK-2026-00675,2026-03-08 06:20:49,SEIZURE_EXECUTED,FALSE_ALARM_REPORTED,95
OUT-2026-00676,TCK-2026-00676,2025-04-20 21:53:58,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,83
OUT-2026-00677,TCK-2026-00677,2026-04-01 06:57:41,SEIZURE_EXECUTED,NEW_CORRIDOR_DISCOVERED,97
OUT-2026-00678,TCK-2026-00678,2025-05-22 13:59:15,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,79
OUT-2026-00679,TCK-2026-00679,2026-07-24 07:38:14,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,97
OUT-2026-00680,TCK-2026-00680,2026-07-11 17:51:52,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,84
OUT-2026-00681,TCK-2026-00681,2026-06-28 14:24:04,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,98
OUT-2026-00682,TCK-2026-00682,2026-03-10 13:37:15,SEIZURE_EXECUTED,FALSE_ALARM_REPORTED,86
OUT-2026-00683,TCK-2026-00683,2026-04-14 04:00:14,UNSUBSTANTIATED_TIP,MODEL_PREDICTION_VERIFIED,79
OUT-2026-00684,TCK-2026-00684,2025-11-26 19:11:48,UNSUBSTANTIATED_TIP,FALSE_ALARM_REPORTED,79
OUT-2026-00685,TCK-2026-00685,2026-06-16 19:32:24,SEIZURE_EXECUTED,FALSE_ALARM_REPORTED,91
OUT-2026-00686,TCK-2026-00686,2025-12-15 11:58:04,CIVIL_SUPPORT_REFERRED,MODEL_PREDICTION_VERIFIED,91
OUT-2026-00687,TCK-2026-00687,2025-11-21 23:25:19,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,77
OUT-2026-00688,TCK-2026-00688,2026-07-21 19:49:55,CIVIL_SUPPORT_REFERRED,MODEL_PREDICTION_VERIFIED,86
OUT-2026-00689,TCK-2026-00689,2026-02-26 14:43:00,UNSUBSTANTIATED_TIP,MODEL_PREDICTION_VERIFIED,96
OUT-2026-00690,TCK-2026-00690,2025-10-14 14:56:41,UNSUBSTANTIATED_TIP,MODEL_PREDICTION_VERIFIED,83
OUT-2026-00691,TCK-2026-00691,2026-05-29 16:45:10,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,80
OUT-2026-00692,TCK-2026-00692,2025-08-25 19:47:29,UNSUBSTANTIATED_TIP,MODEL_PREDICTION_VERIFIED,83
OUT-2026-00693,TCK-2026-00693,2025-12-13 01:29:42,CIVIL_SUPPORT_REFERRED,MODEL_PREDICTION_VERIFIED,79
OUT-2026-00694,TCK-2026-00694,2026-06-23 03:20:34,SEIZURE_EXECUTED,FALSE_ALARM_REPORTED,75
OUT-2026-00695,TCK-2026-00695,2026-01-26 19:18:41,UNSUBSTANTIATED_TIP,FALSE_ALARM_REPORTED,87
OUT-2026-00696,TCK-2026-00696,2026-02-07 17:30:35,UNSUBSTANTIATED_TIP,MODEL_PREDICTION_VERIFIED,85
OUT-2026-00697,TCK-2026-00697,2025-08-11 06:06:28,UNSUBSTANTIATED_TIP,FALSE_ALARM_REPORTED,98
OUT-2026-00698,TCK-2026-00698,2026-04-21 13:28:08,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,98
OUT-2026-00699,TCK-2026-00699,2025-09-25 01:31:10,UNSUBSTANTIATED_TIP,FALSE_ALARM_REPORTED,88
OUT-2026-00700,TCK-2026-00700,2025-12-09 21:03:09,SEIZURE_EXECUTED,FALSE_ALARM_REPORTED,93
OUT-2026-00701,TCK-2026-00701,2025-08-19 14:14:44,CIVIL_SUPPORT_REFERRED,MODEL_PREDICTION_VERIFIED,76
OUT-2026-00702,TCK-2026-00702,2026-05-10 00:44:28,UNSUBSTANTIATED_TIP,FALSE_ALARM_REPORTED,97
OUT-2026-00703,TCK-2026-00703,2025-07-31 21:19:42,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,88
OUT-2026-00704,TCK-2026-00704,2025-06-24 00:28:46,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,90
OUT-2026-00705,TCK-2026-00705,2026-08-14 10:19:23,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,76
OUT-2026-00706,TCK-2026-00706,2025-04-09 12:44:01,CIVIL_SUPPORT_REFERRED,NEW_CORRIDOR_DISCOVERED,92
OUT-2026-00707,TCK-2026-00707,2026-07-15 10:49:08,UNSUBSTANTIATED_TIP,FALSE_ALARM_REPORTED,80
OUT-2026-00708,TCK-2026-00708,2026-07-29 08:26:19,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,90
OUT-2026-00709,TCK-2026-00709,2026-07-15 08:49:20,SEIZURE_EXECUTED,FALSE_ALARM_REPORTED,96
OUT-2026-00710,TCK-2026-00710,2026-06-20 21:09:45,CIVIL_SUPPORT_REFERRED,NEW_CORRIDOR_DISCOVERED,79
OUT-2026-00711,TCK-2026-00711,2026-03-09 23:27:05,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,92
OUT-2026-00712,TCK-2026-00712,2026-01-21 06:22:50,SEIZURE_EXECUTED,NEW_CORRIDOR_DISCOVERED,76
OUT-2026-00713,TCK-2026-00713,2026-05-07 00:16:20,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,87
OUT-2026-00714,TCK-2026-00714,2026-05-09 13:22:25,SEIZURE_EXECUTED,FALSE_ALARM_REPORTED,88
OUT-2026-00715,TCK-2026-00715,2026-01-27 19:07:54,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,96
OUT-2026-00716,TCK-2026-00716,2025-05-14 19:08:39,CIVIL_SUPPORT_REFERRED,MODEL_PREDICTION_VERIFIED,82
OUT-2026-00717,TCK-2026-00717,2026-04-13 04:06:53,CIVIL_SUPPORT_REFERRED,NEW_CORRIDOR_DISCOVERED,94
OUT-2026-00718,TCK-2026-00718,2026-04-23 15:56:15,UNSUBSTANTIATED_TIP,MODEL_PREDICTION_VERIFIED,76
OUT-2026-00719,TCK-2026-00719,2026-03-03 07:16:27,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,92
OUT-2026-00720,TCK-2026-00720,2026-08-02 14:02:30,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,96
OUT-2026-00721,TCK-2026-00721,2025-12-19 19:51:42,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,85
OUT-2026-00722,TCK-2026-00722,2025-08-08 11:06:01,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,93
OUT-2026-00723,TCK-2026-00723,2025-08-24 01:53:17,UNSUBSTANTIATED_TIP,FALSE_ALARM_REPORTED,84
OUT-2026-00724,TCK-2026-00724,2026-05-13 10:22:53,CIVIL_SUPPORT_REFERRED,MODEL_PREDICTION_VERIFIED,99
OUT-2026-00725,TCK-2026-00725,2025-04-17 19:30:12,CIVIL_SUPPORT_REFERRED,MODEL_PREDICTION_VERIFIED,81
OUT-2026-00726,TCK-2026-00726,2026-04-19 22:35:51,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,99
OUT-2026-00727,TCK-2026-00727,2025-06-26 12:47:30,CIVIL_SUPPORT_REFERRED,MODEL_PREDICTION_VERIFIED,91
OUT-2026-00728,TCK-2026-00728,2026-05-27 08:10:42,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,93
OUT-2026-00729,TCK-2026-00729,2025-05-07 23:23:06,SEIZURE_EXECUTED,FALSE_ALARM_REPORTED,99
OUT-2026-00730,TCK-2026-00730,2025-10-27 07:24:28,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,76
OUT-2026-00731,TCK-2026-00731,2026-06-14 21:28:08,CIVIL_SUPPORT_REFERRED,MODEL_PREDICTION_VERIFIED,98
OUT-2026-00732,TCK-2026-00732,2025-07-17 02:50:07,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,82
OUT-2026-00733,TCK-2026-00733,2025-08-18 19:42:30,UNSUBSTANTIATED_TIP,MODEL_PREDICTION_VERIFIED,93
OUT-2026-00734,TCK-2026-00734,2025-09-22 21:07:11,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,77
OUT-2026-00735,TCK-2026-00735,2026-05-21 14:45:04,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,84
OUT-2026-00736,TCK-2026-00736,2026-07-31 20:19:15,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,90
OUT-2026-00737,TCK-2026-00737,2026-01-31 04:48:13,CIVIL_SUPPORT_REFERRED,NEW_CORRIDOR_DISCOVERED,75
OUT-2026-00738,TCK-2026-00738,2025-08-15 10:58:24,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,79
OUT-2026-00739,TCK-2026-00739,2025-09-04 01:36:32,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,88
OUT-2026-00740,TCK-2026-00740,2026-04-26 21:56:05,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,76
OUT-2026-00741,TCK-2026-00741,2025-08-03 05:57:12,UNSUBSTANTIATED_TIP,FALSE_ALARM_REPORTED,92
OUT-2026-00742,TCK-2026-00742,2026-02-19 11:13:50,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,79
OUT-2026-00743,TCK-2026-00743,2026-07-02 15:34:28,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,95
OUT-2026-00744,TCK-2026-00744,2026-05-07 11:18:05,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,92
OUT-2026-00745,TCK-2026-00745,2026-04-05 22:21:22,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,81
OUT-2026-00746,TCK-2026-00746,2026-05-23 09:46:10,UNSUBSTANTIATED_TIP,FALSE_ALARM_REPORTED,91
OUT-2026-00747,TCK-2026-00747,2026-03-06 01:16:04,UNSUBSTANTIATED_TIP,FALSE_ALARM_REPORTED,91
OUT-2026-00748,TCK-2026-00748,2025-05-11 12:38:50,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,99
OUT-2026-00749,TCK-2026-00749,2025-10-18 22:03:43,CIVIL_SUPPORT_REFERRED,MODEL_PREDICTION_VERIFIED,95
OUT-2026-00750,TCK-2026-00750,2025-07-06 18:56:22,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,78
OUT-2026-00751,TCK-2026-00751,2026-05-27 22:49:14,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,84
OUT-2026-00752,TCK-2026-00752,2025-07-11 16:11:18,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,88
OUT-2026-00753,TCK-2026-00753,2025-08-21 23:14:14,CIVIL_SUPPORT_REFERRED,MODEL_PREDICTION_VERIFIED,87
OUT-2026-00754,TCK-2026-00754,2026-01-19 00:00:08,UNSUBSTANTIATED_TIP,FALSE_ALARM_REPORTED,76
OUT-2026-00755,TCK-2026-00755,2026-06-16 18:00:56,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,88
OUT-2026-00756,TCK-2026-00756,2025-11-02 21:54:58,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,95
OUT-2026-00757,TCK-2026-00757,2026-05-10 04:35:24,UNSUBSTANTIATED_TIP,FALSE_ALARM_REPORTED,96
OUT-2026-00758,TCK-2026-00758,2025-07-09 00:25:55,UNSUBSTANTIATED_TIP,FALSE_ALARM_REPORTED,80
OUT-2026-00759,TCK-2026-00759,2025-06-05 02:11:08,SEIZURE_EXECUTED,FALSE_ALARM_REPORTED,99
OUT-2026-00760,TCK-2026-00760,2026-01-12 19:02:19,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,88
OUT-2026-00761,TCK-2026-00761,2025-12-16 08:26:09,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,88
OUT-2026-00762,TCK-2026-00762,2025-07-12 11:56:42,CIVIL_SUPPORT_REFERRED,MODEL_PREDICTION_VERIFIED,98
OUT-2026-00763,TCK-2026-00763,2025-09-09 19:23:56,SEIZURE_EXECUTED,FALSE_ALARM_REPORTED,89
OUT-2026-00764,TCK-2026-00764,2026-05-02 13:10:42,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,98
OUT-2026-00765,TCK-2026-00765,2025-07-01 10:38:04,SEIZURE_EXECUTED,NEW_CORRIDOR_DISCOVERED,76
OUT-2026-00766,TCK-2026-00766,2026-01-13 21:53:26,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,80
OUT-2026-00767,TCK-2026-00767,2025-10-16 22:15:56,SEIZURE_EXECUTED,FALSE_ALARM_REPORTED,96
OUT-2026-00768,TCK-2026-00768,2026-04-02 21:11:53,UNSUBSTANTIATED_TIP,MODEL_PREDICTION_VERIFIED,75
OUT-2026-00769,TCK-2026-00769,2026-01-18 12:21:23,UNSUBSTANTIATED_TIP,FALSE_ALARM_REPORTED,84
OUT-2026-00770,TCK-2026-00770,2026-03-21 06:49:12,SEIZURE_EXECUTED,NEW_CORRIDOR_DISCOVERED,76
OUT-2026-00771,TCK-2026-00771,2026-05-06 11:26:30,CIVIL_SUPPORT_REFERRED,NEW_CORRIDOR_DISCOVERED,83
OUT-2026-00772,TCK-2026-00772,2025-09-07 23:58:37,UNSUBSTANTIATED_TIP,FALSE_ALARM_REPORTED,92
OUT-2026-00773,TCK-2026-00773,2026-05-10 22:05:10,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,95
