fir_number,station_id,station_name,district_id,district_name,fir_date,offense_section,drug_category,quantity_band,investigation_status,confidence_score
FIR-SLM-2026-0351,17,Salem Town PS 4,4,Salem,2025-04-07 08:12:56,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,SMALL_QUANTITY,CHARGESHEET_FILED,90
FIR-KKI-2025-0352,54,Kanniyakumari Town PS 1,14,Kanniyakumari,2026-02-25 23:20:40,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,88
FIR-PBL-2025-0353,114,Perambalur Town PS 1,27,Perambalur,2026-06-05 05:30:58,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,98
FIR-TPJ-2026-0354,18,Tiruchirappalli Town PS 1,5,Tiruchirappalli,2024-09-23 09:01:07,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,INTERMEDIATE_QUANTITY,PENDING_TRIAL,88
FIR-DGL-2026-0355,41,Dindigul Town PS 2,11,Dindigul,2026-01-02 14:55:09,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,COMMERCIAL_QUANTITY,PENDING_TRIAL,99
FIR-KRR-2025-0356,108,Karur Town PS 2,25,Karur,2026-05-05 09:43:28,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,SMALL_QUANTITY,PENDING_TRIAL,85
FIR-VRD-2026-0357,132,Virudhunagar Town PS 1,31,Virudhunagar,2025-03-07 13:21:03,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,SMALL_QUANTITY,CHARGESHEET_FILED,87
FIR-ARI-2026-0358,112,Ariyalur Town PS 3,26,Ariyalur,2026-05-30 21:09:20,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED,85
FIR-KLK-2026-0359,89,Kallakurichi Town PS 3,21,Kallakurichi,2026-05-09 10:24:12,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,COMMERCIAL_QUANTITY,PENDING_TRIAL,87
FIR-PBL-2025-0360,114,Perambalur Town PS 1,27,Perambalur,2025-11-30 03:38:29,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED,88
FIR-TUT-2025-0361,52,Thoothukudi Town PS 5,13,Thoothukudi,2025-02-16 09:08:12,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,99
FIR-KLK-2026-0362,92,Kallakurichi Town PS 6,21,Kallakurichi,2025-04-30 07:11:08,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED,99
FIR-TSI-2025-0363,61,Tenkasi Town PS 2,15,Tenkasi,2025-09-26 02:52:24,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,SMALL_QUANTITY,CHARGESHEET_FILED,96
FIR-DGL-2026-0364,42,Dindigul Town PS 3,11,Dindigul,2026-05-01 18:12:27,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,SMALL_QUANTITY,UNDER_INVESTIGATION,96
FIR-TPR_N-2026-0365,163,Tirupathur Town PS 3,37,Tirupathur,2025-03-21 08:14:32,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,COMMERCIAL_QUANTITY,PENDING_TRIAL,87
FIR-SVG-2025-0366,125,Sivaganga Town PS 3,29,Sivaganga,2024-12-10 17:05:45,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,98
FIR-DPI-2026-0367,93,Dharmapuri Town PS 1,22,Dharmapuri,2025-01-26 17:39:36,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,COMMERCIAL_QUANTITY,PENDING_TRIAL,87
FIR-CUD-2026-0368,83,Cuddalore Town PS 6,19,Cuddalore,2025-10-05 14:08:47,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,SMALL_QUANTITY,PENDING_TRIAL,97
FIR-NGP-2026-0369,150,Nagapattinam Town PS 4,34,Nagapattinam,2024-09-26 05:36:27,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,87
FIR-RMD-2025-0370,127,Ramanathapuram Town PS 1,30,Ramanathapuram,2025-11-14 23:57:34,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED,87
FIR-TVM-2026-0371,165,Tiruvannamalai Town PS 1,38,Tiruvannamalai,2026-06-02 01:32:33,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,SMALL_QUANTITY,PENDING_TRIAL,89
FIR-ARI-2025-0372,111,Ariyalur Town PS 2,26,Ariyalur,2024-10-02 23:38:27,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED,91
FIR-TPJ-2026-0373,19,Tiruchirappalli Town PS 2,5,Tiruchirappalli,2025-11-28 08:50:37,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION,98
FIR-SLM-2026-0374,17,Salem Town PS 4,4,Salem,2025-01-20 10:02:23,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION,93
FIR-TUT-2025-0375,50,Thoothukudi Town PS 3,13,Thoothukudi,2024-11-07 16:00:12,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED,91
FIR-KRI-2025-0376,38,Krishnagiri Town PS 2,10,Krishnagiri,2026-08-14 04:40:51,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION,95
FIR-SLM-2026-0377,14,Salem Town PS 1,4,Salem,2026-07-02 22:42:17,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,92
FIR-TPR_N-2026-0378,162,Tirupathur Town PS 2,37,Tirupathur,2025-12-18 15:41:32,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION,96
FIR-KRR-2026-0379,107,Karur Town PS 1,25,Karur,2026-07-17 00:13:03,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,92
FIR-SVG-2025-0380,125,Sivaganga Town PS 3,29,Sivaganga,2025-07-19 10:25:17,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,COMMERCIAL_QUANTITY,PENDING_TRIAL,91
FIR-PDK-2025-0381,121,Pudukkottai Town PS 4,28,Pudukkottai,2025-05-31 09:26:20,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,94
FIR-TUT-2025-0382,48,Thoothukudi Town PS 1,13,Thoothukudi,2025-09-19 05:59:13,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,99
FIR-KKI-2025-0383,57,Kanniyakumari Town PS 4,14,Kanniyakumari,2025-06-10 10:04:05,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,SMALL_QUANTITY,PENDING_TRIAL,98
FIR-KKI-2025-0384,56,Kanniyakumari Town PS 3,14,Kanniyakumari,2025-11-08 07:08:55,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,95
FIR-KCP-2025-0385,66,Kancheepuram Town PS 2,16,Kancheepuram,2026-04-15 22:33:09,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,COMMERCIAL_QUANTITY,PENDING_TRIAL,95
FIR-TNJ-2025-0386,46,Thanjavur Town PS 3,12,Thanjavur,2024-12-25 12:57:59,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,SMALL_QUANTITY,CHARGESHEET_FILED,90
FIR-RNP-2026-0387,160,Ranipet Town PS 5,36,Ranipet,2025-01-28 00:37:15,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,SMALL_QUANTITY,UNDER_INVESTIGATION,90
FIR-NGP-2026-0388,148,Nagapattinam Town PS 2,34,Nagapattinam,2025-10-10 10:55:18,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED,93
FIR-TPR_N-2026-0389,164,Tirupathur Town PS 4,37,Tirupathur,2024-12-15 09:32:16,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED,88
FIR-KRR-2025-0390,107,Karur Town PS 1,25,Karur,2024-10-28 01:22:53,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED,87
FIR-CHN-2026-0391,2,Chennai Town PS 2,1,Chennai,2025-06-19 19:38:37,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,SMALL_QUANTITY,CHARGESHEET_FILED,88
FIR-SLM-2025-0392,14,Salem Town PS 1,4,Salem,2025-08-14 23:20:19,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,SMALL_QUANTITY,PENDING_TRIAL,93
FIR-MDU-2025-0393,11,Madurai Town PS 2,3,Madurai,2025-01-31 21:12:55,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION,95
FIR-KLK-2026-0394,88,Kallakurichi Town PS 2,21,Kallakurichi,2024-10-23 15:55:39,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,INTERMEDIATE_QUANTITY,PENDING_TRIAL,89
FIR-TVR-2025-0395,141,Thiruvarur Town PS 1,33,Thiruvarur,2025-12-09 12:19:52,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION,99
FIR-KRI-2025-0396,39,Krishnagiri Town PS 3,10,Krishnagiri,2025-11-01 05:27:12,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,COMMERCIAL_QUANTITY,PENDING_TRIAL,92
FIR-ARI-2026-0397,112,Ariyalur Town PS 3,26,Ariyalur,2025-11-18 08:24:56,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION,96
FIR-TVM-2025-0398,165,Tiruvannamalai Town PS 1,38,Tiruvannamalai,2026-05-10 22:17:31,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION,99
FIR-PDK-2026-0399,120,Pudukkottai Town PS 3,28,Pudukkottai,2025-07-08 18:51:33,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,INTERMEDIATE_QUANTITY,PENDING_TRIAL,97
FIR-SVG-2026-0400,123,Sivaganga Town PS 1,29,Sivaganga,2025-08-15 16:02:50,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,SMALL_QUANTITY,CHARGESHEET_FILED,99
FIR-NGP-2025-0401,149,Nagapattinam Town PS 3,34,Nagapattinam,2025-08-06 15:06:08,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,SMALL_QUANTITY,PENDING_TRIAL,85
FIR-TSI-2026-0402,64,Tenkasi Town PS 5,15,Tenkasi,2024-12-21 21:41:55,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED,88
FIR-NMK-2026-0403,102,Namakkal Town PS 5,23,Namakkal,2025-03-14 18:22:44,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,COMMERCIAL_QUANTITY,PENDING_TRIAL,99
FIR-NMK-2026-0404,99,Namakkal Town PS 2,23,Namakkal,2025-10-12 02:14:27,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED,97
FIR-TSI-2025-0405,64,Tenkasi Town PS 5,15,Tenkasi,2026-04-09 01:45:04,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,INTERMEDIATE_QUANTITY,PENDING_TRIAL,93
FIR-TPR-2026-0406,28,Tiruppur Town PS 1,7,Tiruppur,2025-01-13 18:22:01,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION,91
FIR-KRR-2026-0407,108,Karur Town PS 2,25,Karur,2025-10-24 04:34:16,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,COMMERCIAL_QUANTITY,PENDING_TRIAL,88
FIR-TVR-2025-0408,145,Thiruvarur Town PS 5,33,Thiruvarur,2024-10-12 20:11:24,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION,99
FIR-DGL-2025-0409,42,Dindigul Town PS 3,11,Dindigul,2024-10-02 23:42:52,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION,85
FIR-ERD-2026-0410,32,Erode Town PS 2,8,Erode,2026-07-26 12:20:44,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,85
FIR-NMK-2026-0411,100,Namakkal Town PS 3,23,Namakkal,2025-10-04 18:02:23,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION,90
FIR-PBL-2025-0412,116,Perambalur Town PS 3,27,Perambalur,2026-03-12 14:53:13,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,87
FIR-CUD-2025-0413,82,Cuddalore Town PS 5,19,Cuddalore,2026-06-29 04:06:32,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,SMALL_QUANTITY,CHARGESHEET_FILED,99
FIR-TPR_N-2026-0414,164,Tirupathur Town PS 4,37,Tirupathur,2024-10-04 04:38:34,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,SMALL_QUANTITY,PENDING_TRIAL,98
FIR-TNJ-2026-0415,46,Thanjavur Town PS 3,12,Thanjavur,2025-03-14 06:07:37,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION,98
FIR-MDU-2026-0416,12,Madurai Town PS 3,3,Madurai,2025-07-29 13:50:03,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION,91
FIR-NGP-2026-0417,147,Nagapattinam Town PS 1,34,Nagapattinam,2025-11-10 18:19:18,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,COMMERCIAL_QUANTITY,PENDING_TRIAL,92
FIR-CUD-2026-0418,83,Cuddalore Town PS 6,19,Cuddalore,2026-05-25 00:17:58,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION,87
FIR-DGL-2026-0419,43,Dindigul Town PS 4,11,Dindigul,2026-08-02 21:57:15,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,INTERMEDIATE_QUANTITY,PENDING_TRIAL,90
FIR-SVG-2026-0420,123,Sivaganga Town PS 1,29,Sivaganga,2026-02-04 06:12:52,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,SMALL_QUANTITY,CHARGESHEET_FILED,88
FIR-TVR-2025-0421,141,Thiruvarur Town PS 1,33,Thiruvarur,2025-11-29 20:45:48,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,INTERMEDIATE_QUANTITY,PENDING_TRIAL,85
FIR-KRR-2025-0422,108,Karur Town PS 2,25,Karur,2025-01-19 15:27:13,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED,98
FIR-CGL-2026-0423,70,Chengalpattu Town PS 1,17,Chengalpattu,2025-11-17 06:31:55,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION,95
FIR-MDU-2026-0424,10,Madurai Town PS 1,3,Madurai,2024-10-18 19:56:44,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,SMALL_QUANTITY,UNDER_INVESTIGATION,85
FIR-RNP-2025-0425,157,Ranipet Town PS 2,36,Ranipet,2024-11-15 18:56:47,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION,91
FIR-KLK-2025-0426,89,Kallakurichi Town PS 3,21,Kallakurichi,2026-06-25 07:27:52,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,SMALL_QUANTITY,CHARGESHEET_FILED,88
FIR-PBL-2025-0427,117,Perambalur Town PS 4,27,Perambalur,2026-03-08 20:41:28,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,INTERMEDIATE_QUANTITY,PENDING_TRIAL,96
FIR-VLP-2025-0428,85,Viluppuram Town PS 2,20,Viluppuram,2025-05-21 19:34:28,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,SMALL_QUANTITY,UNDER_INVESTIGATION,99
FIR-VRD-2025-0429,135,Virudhunagar Town PS 4,31,Virudhunagar,2025-10-23 01:41:48,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,93
FIR-KCP-2025-0430,67,Kancheepuram Town PS 3,16,Kancheepuram,2026-08-12 00:31:28,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,INTERMEDIATE_QUANTITY,PENDING_TRIAL,87
FIR-VEL-2026-0431,34,Vellore Town PS 1,9,Vellore,2024-09-23 17:36:40,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,SMALL_QUANTITY,UNDER_INVESTIGATION,88
FIR-TUT-2025-0432,49,Thoothukudi Town PS 2,13,Thoothukudi,2026-04-18 07:57:20,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION,94
FIR-ERD-2025-0433,32,Erode Town PS 2,8,Erode,2025-01-28 04:48:28,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION,99
FIR-CGL-2025-0434,74,Chengalpattu Town PS 5,17,Chengalpattu,2025-11-05 12:12:24,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION,93
FIR-RMD-2026-0435,127,Ramanathapuram Town PS 1,30,Ramanathapuram,2026-03-13 14:00:55,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION,98
FIR-TNJ-2025-0436,46,Thanjavur Town PS 3,12,Thanjavur,2026-02-09 22:26:43,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,SMALL_QUANTITY,UNDER_INVESTIGATION,92
FIR-RMD-2025-0437,128,Ramanathapuram Town PS 2,30,Ramanathapuram,2025-01-28 02:02:46,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,SMALL_QUANTITY,PENDING_TRIAL,90
FIR-CGL-2026-0438,72,Chengalpattu Town PS 3,17,Chengalpattu,2025-10-29 13:12:55,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,SMALL_QUANTITY,UNDER_INVESTIGATION,91
FIR-ARI-2026-0439,112,Ariyalur Town PS 3,26,Ariyalur,2026-05-08 10:56:07,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,SMALL_QUANTITY,PENDING_TRIAL,90
FIR-NMK-2026-0440,101,Namakkal Town PS 4,23,Namakkal,2026-01-31 20:54:31,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,SMALL_QUANTITY,PENDING_TRIAL,95
FIR-ARI-2026-0441,112,Ariyalur Town PS 3,26,Ariyalur,2025-12-03 13:12:46,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,SMALL_QUANTITY,CHARGESHEET_FILED,95
FIR-KRR-2025-0442,108,Karur Town PS 2,25,Karur,2026-07-18 07:04:24,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED,95
FIR-TPR-2026-0443,28,Tiruppur Town PS 1,7,Tiruppur,2026-08-10 07:13:09,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION,94
FIR-TLR-2025-0444,75,Tiruvallur Town PS 1,18,Tiruvallur,2025-06-17 06:57:47,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,COMMERCIAL_QUANTITY,PENDING_TRIAL,85
FIR-CHN-2025-0445,3,Chennai Town PS 3,1,Chennai,2025-05-24 06:22:05,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED,99
FIR-KRI-2025-0446,39,Krishnagiri Town PS 3,10,Krishnagiri,2025-07-06 08:47:39,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,SMALL_QUANTITY,CHARGESHEET_FILED,87
FIR-VRD-2025-0447,135,Virudhunagar Town PS 4,31,Virudhunagar,2025-03-02 14:29:07,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION,89
FIR-KCP-2025-0448,66,Kancheepuram Town PS 2,16,Kancheepuram,2026-01-01 14:43:20,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,95
FIR-KKI-2025-0449,54,Kanniyakumari Town PS 1,14,Kanniyakumari,2026-02-05 08:32:31,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED,86
FIR-MYD-2025-0450,153,Mayiladuthurai Town PS 3,35,Mayiladuthurai,2025-09-28 01:39:48,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,91
FIR-NGP-2025-0451,150,Nagapattinam Town PS 4,34,Nagapattinam,2025-05-22 23:55:18,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,INTERMEDIATE_QUANTITY,PENDING_TRIAL,98
FIR-VLP-2026-0452,85,Viluppuram Town PS 2,20,Viluppuram,2025-08-03 05:10:10,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,INTERMEDIATE_QUANTITY,PENDING_TRIAL,89
FIR-VRD-2025-0453,134,Virudhunagar Town PS 3,31,Virudhunagar,2025-12-13 15:38:53,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,86
FIR-CBE-2026-0454,5,Coimbatore Town PS 2,2,Coimbatore,2025-09-25 16:23:12,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED,97
FIR-PBL-2026-0455,116,Perambalur Town PS 3,27,Perambalur,2025-10-21 23:11:27,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,COMMERCIAL_QUANTITY,PENDING_TRIAL,91
FIR-VLP-2026-0456,85,Viluppuram Town PS 2,20,Viluppuram,2025-10-01 19:29:39,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION,97
FIR-TPR-2026-0457,28,Tiruppur Town PS 1,7,Tiruppur,2025-04-04 02:06:39,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,SMALL_QUANTITY,CHARGESHEET_FILED,91
FIR-VEL-2026-0458,36,Vellore Town PS 3,9,Vellore,2026-05-24 02:42:29,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,SMALL_QUANTITY,CHARGESHEET_FILED,98
FIR-VRD-2025-0459,132,Virudhunagar Town PS 1,31,Virudhunagar,2026-08-07 11:25:54,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,COMMERCIAL_QUANTITY,PENDING_TRIAL,93
FIR-NMK-2025-0460,99,Namakkal Town PS 2,23,Namakkal,2024-10-13 05:36:19,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,SMALL_QUANTITY,PENDING_TRIAL,95
FIR-RMD-2025-0461,128,Ramanathapuram Town PS 2,30,Ramanathapuram,2026-04-23 12:24:07,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION,95
FIR-ARI-2025-0462,110,Ariyalur Town PS 1,26,Ariyalur,2025-09-11 01:38:29,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED,92
FIR-KKI-2025-0463,54,Kanniyakumari Town PS 1,14,Kanniyakumari,2024-10-04 10:43:03,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION,86
FIR-DPI-2026-0464,96,Dharmapuri Town PS 4,22,Dharmapuri,2025-01-22 06:27:59,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,87
FIR-KLK-2026-0465,92,Kallakurichi Town PS 6,21,Kallakurichi,2026-05-21 13:00:55,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,COMMERCIAL_QUANTITY,PENDING_TRIAL,88
FIR-ERD-2026-0466,32,Erode Town PS 2,8,Erode,2025-09-10 15:31:49,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,SMALL_QUANTITY,UNDER_INVESTIGATION,95
