signal_id,call_timestamp,district_id,district_name,helpline_source,request_type,drug_category,confidence_score
HL-2026-00510,2025-11-24 18:17:50,31,Virudhunagar,112_EMERGENCY_DISPATCH,DE_ADDICTION_SUPPORT,CHEMICAL_PRECURSORS,72
HL-2026-00511,2026-02-09 19:53:36,36,Ranipet,10583_STATE_HELPLINE,DE_ADDICTION_SUPPORT,PRESCRIPTION_NARCOTICS,74
HL-2026-00512,2025-03-24 21:55:36,19,Cuddalore,112_EMERGENCY_DISPATCH,YOUTH_COUNSELLING_REQUEST,CHEMICAL_PRECURSORS,88
HL-2026-00513,2026-03-02 19:34:26,33,Thiruvarur,112_EMERGENCY_DISPATCH,YOUTH_COUNSELLING_REQUEST,UNKNOWN_CONTRABAND,68
HL-2026-00514,2024-11-02 15:49:01,25,Karur,10583_STATE_HELPLINE,COMMUNITY_SUSPICION,PRESCRIPTION_NARCOTICS,82
HL-2026-00515,2025-12-25 12:52:59,16,Kancheepuram,1098_CHILDLINE_REFERRAL,COMMUNITY_SUSPICION,SYNTHETIC_MDMA,71
HL-2026-00516,2026-07-05 02:56:31,21,Kallakurichi,112_EMERGENCY_DISPATCH,YOUTH_COUNSELLING_REQUEST,PRESCRIPTION_NARCOTICS,82
HL-2026-00517,2025-04-02 19:01:15,33,Thiruvarur,10583_STATE_HELPLINE,COMMUNITY_SUSPICION,SYNTHETIC_MDMA,60
HL-2026-00518,2025-05-11 21:29:17,14,Kanniyakumari,1098_CHILDLINE_REFERRAL,COMMUNITY_SUSPICION,COMMERCIAL_GANJA,82
HL-2026-00519,2025-06-17 20:48:17,8,Erode,112_EMERGENCY_DISPATCH,YOUTH_COUNSELLING_REQUEST,CHEMICAL_PRECURSORS,83
HL-2026-00520,2026-02-01 07:00:35,31,Virudhunagar,112_EMERGENCY_DISPATCH,COMMUNITY_SUSPICION,COMMERCIAL_GANJA,68
HL-2026-00521,2025-08-22 20:15:11,4,Salem,10583_STATE_HELPLINE,COMMUNITY_SUSPICION,OPIOID_ANALOGUES,77
HL-2026-00522,2026-03-22 21:23:42,1,Chennai,112_EMERGENCY_DISPATCH,COMMUNITY_SUSPICION,PRESCRIPTION_NARCOTICS,85
HL-2026-00523,2025-07-31 22:48:33,3,Madurai,10583_STATE_HELPLINE,YOUTH_COUNSELLING_REQUEST,OPIOID_ANALOGUES,87
HL-2026-00524,2025-07-29 04:32:03,35,Mayiladuthurai,112_EMERGENCY_DISPATCH,COMMUNITY_SUSPICION,PRESCRIPTION_NARCOTICS,66
HL-2026-00525,2026-08-01 00:41:56,8,Erode,112_EMERGENCY_DISPATCH,COMMUNITY_SUSPICION,OPIOID_ANALOGUES,80
HL-2026-00526,2026-01-03 08:45:57,2,Coimbatore,10583_STATE_HELPLINE,YOUTH_COUNSELLING_REQUEST,UNKNOWN_CONTRABAND,64
HL-2026-00527,2026-04-02 21:50:43,15,Tenkasi,1098_CHILDLINE_REFERRAL,DE_ADDICTION_SUPPORT,UNKNOWN_CONTRABAND,71
HL-2026-00528,2025-10-08 00:07:36,15,Tenkasi,10583_STATE_HELPLINE,COMMUNITY_SUSPICION,CHEMICAL_PRECURSORS,65
HL-2026-00529,2025-01-10 10:33:57,25,Karur,1098_CHILDLINE_REFERRAL,DE_ADDICTION_SUPPORT,PRESCRIPTION_NARCOTICS,84
HL-2026-00530,2026-03-24 23:39:01,1,Chennai,112_EMERGENCY_DISPATCH,COMMUNITY_SUSPICION,UNKNOWN_CONTRABAND,87
HL-2026-00531,2025-03-17 16:47:30,8,Erode,1098_CHILDLINE_REFERRAL,YOUTH_COUNSELLING_REQUEST,PRESCRIPTION_NARCOTICS,83
HL-2026-00532,2025-01-14 03:00:06,37,Tirupathur,112_EMERGENCY_DISPATCH,YOUTH_COUNSELLING_REQUEST,PRESCRIPTION_NARCOTICS,66
HL-2026-00533,2026-02-04 01:02:12,15,Tenkasi,10583_STATE_HELPLINE,YOUTH_COUNSELLING_REQUEST,COMMERCIAL_GANJA,76
HL-2026-00534,2025-12-07 11:27:44,23,Namakkal,10583_STATE_HELPLINE,YOUTH_COUNSELLING_REQUEST,UNKNOWN_CONTRABAND,62
HL-2026-00535,2025-06-25 08:23:26,2,Coimbatore,112_EMERGENCY_DISPATCH,COMMUNITY_SUSPICION,COMMERCIAL_GANJA,76
HL-2026-00536,2026-02-08 23:16:04,33,Thiruvarur,1098_CHILDLINE_REFERRAL,DE_ADDICTION_SUPPORT,OPIOID_ANALOGUES,83
HL-2026-00537,2026-05-25 01:10:51,17,Chengalpattu,112_EMERGENCY_DISPATCH,DE_ADDICTION_SUPPORT,CHEMICAL_PRECURSORS,74
HL-2026-00538,2024-10-06 23:53:44,26,Ariyalur,1098_CHILDLINE_REFERRAL,YOUTH_COUNSELLING_REQUEST,OPIOID_ANALOGUES,72
HL-2026-00539,2025-09-05 09:15:18,21,Kallakurichi,112_EMERGENCY_DISPATCH,DE_ADDICTION_SUPPORT,OPIOID_ANALOGUES,85
HL-2026-00540,2025-04-21 04:32:41,1,Chennai,1098_CHILDLINE_REFERRAL,COMMUNITY_SUSPICION,COMMERCIAL_GANJA,77
HL-2026-00541,2024-09-26 02:41:30,13,Thoothukudi,1098_CHILDLINE_REFERRAL,DE_ADDICTION_SUPPORT,OPIOID_ANALOGUES,79
HL-2026-00542,2026-04-29 10:02:10,32,Theni,1098_CHILDLINE_REFERRAL,COMMUNITY_SUSPICION,UNKNOWN_CONTRABAND,64
HL-2026-00543,2025-10-26 18:18:01,38,Tiruvannamalai,10583_STATE_HELPLINE,DE_ADDICTION_SUPPORT,CHEMICAL_PRECURSORS,87
HL-2026-00544,2026-05-15 14:15:16,32,Theni,112_EMERGENCY_DISPATCH,COMMUNITY_SUSPICION,CHEMICAL_PRECURSORS,86
HL-2026-00545,2025-09-23 06:15:34,14,Kanniyakumari,112_EMERGENCY_DISPATCH,DE_ADDICTION_SUPPORT,PRESCRIPTION_NARCOTICS,81
HL-2026-00546,2026-01-25 09:14:43,7,Tiruppur,10583_STATE_HELPLINE,COMMUNITY_SUSPICION,SYNTHETIC_MDMA,65
HL-2026-00547,2026-03-25 13:33:31,2,Coimbatore,10583_STATE_HELPLINE,YOUTH_COUNSELLING_REQUEST,SYNTHETIC_MDMA,76
HL-2026-00548,2025-11-07 19:17:26,1,Chennai,1098_CHILDLINE_REFERRAL,DE_ADDICTION_SUPPORT,SYNTHETIC_MDMA,76
HL-2026-00549,2025-07-27 17:56:56,7,Tiruppur,112_EMERGENCY_DISPATCH,COMMUNITY_SUSPICION,SYNTHETIC_MDMA,83
HL-2026-00550,2025-06-26 11:55:50,10,Krishnagiri,1098_CHILDLINE_REFERRAL,COMMUNITY_SUSPICION,COMMERCIAL_GANJA,85
HL-2026-00551,2024-11-12 00:37:16,22,Dharmapuri,10583_STATE_HELPLINE,COMMUNITY_SUSPICION,CHEMICAL_PRECURSORS,87
HL-2026-00552,2024-10-11 07:40:54,26,Ariyalur,112_EMERGENCY_DISPATCH,COMMUNITY_SUSPICION,OPIOID_ANALOGUES,73
HL-2026-00553,2026-04-21 20:26:56,4,Salem,1098_CHILDLINE_REFERRAL,YOUTH_COUNSELLING_REQUEST,COMMERCIAL_GANJA,60
HL-2026-00554,2024-12-31 13:25:07,2,Coimbatore,112_EMERGENCY_DISPATCH,YOUTH_COUNSELLING_REQUEST,COMMERCIAL_GANJA,62
HL-2026-00555,2025-06-04 19:44:24,19,Cuddalore,1098_CHILDLINE_REFERRAL,YOUTH_COUNSELLING_REQUEST,SYNTHETIC_MDMA,83
HL-2026-00556,2024-09-23 19:34:13,6,Tirunelveli,112_EMERGENCY_DISPATCH,DE_ADDICTION_SUPPORT,PRESCRIPTION_NARCOTICS,80
HL-2026-00557,2025-03-05 01:58:26,26,Ariyalur,10583_STATE_HELPLINE,DE_ADDICTION_SUPPORT,PRESCRIPTION_NARCOTICS,78
HL-2026-00558,2025-09-26 13:40:22,12,Thanjavur,1098_CHILDLINE_REFERRAL,COMMUNITY_SUSPICION,SYNTHETIC_MDMA,68
HL-2026-00559,2024-10-03 07:27:23,32,Theni,112_EMERGENCY_DISPATCH,COMMUNITY_SUSPICION,PRESCRIPTION_NARCOTICS,79
HL-2026-00560,2026-06-28 17:19:41,11,Dindigul,1098_CHILDLINE_REFERRAL,DE_ADDICTION_SUPPORT,PRESCRIPTION_NARCOTICS,85
HL-2026-00561,2026-06-20 03:38:46,17,Chengalpattu,1098_CHILDLINE_REFERRAL,DE_ADDICTION_SUPPORT,OPIOID_ANALOGUES,74
HL-2026-00562,2026-05-24 07:24:13,28,Pudukkottai,1098_CHILDLINE_REFERRAL,YOUTH_COUNSELLING_REQUEST,PRESCRIPTION_NARCOTICS,71
HL-2026-00563,2025-03-29 10:11:32,3,Madurai,112_EMERGENCY_DISPATCH,COMMUNITY_SUSPICION,SYNTHETIC_MDMA,75
HL-2026-00564,2026-06-22 03:03:41,2,Coimbatore,1098_CHILDLINE_REFERRAL,YOUTH_COUNSELLING_REQUEST,PRESCRIPTION_NARCOTICS,76
HL-2026-00565,2026-04-09 19:40:54,34,Nagapattinam,112_EMERGENCY_DISPATCH,DE_ADDICTION_SUPPORT,SYNTHETIC_MDMA,73
HL-2026-00566,2026-01-18 17:20:42,25,Karur,10583_STATE_HELPLINE,YOUTH_COUNSELLING_REQUEST,COMMERCIAL_GANJA,62
HL-2026-00567,2026-04-19 09:20:52,29,Sivaganga,10583_STATE_HELPLINE,COMMUNITY_SUSPICION,OPIOID_ANALOGUES,71
HL-2026-00568,2026-03-20 00:31:56,14,Kanniyakumari,10583_STATE_HELPLINE,DE_ADDICTION_SUPPORT,COMMERCIAL_GANJA,83
HL-2026-00569,2025-03-25 13:41:08,36,Ranipet,10583_STATE_HELPLINE,COMMUNITY_SUSPICION,OPIOID_ANALOGUES,75
HL-2026-00570,2025-02-02 03:29:41,33,Thiruvarur,10583_STATE_HELPLINE,COMMUNITY_SUSPICION,CHEMICAL_PRECURSORS,80
HL-2026-00571,2026-02-11 21:26:08,30,Ramanathapuram,112_EMERGENCY_DISPATCH,DE_ADDICTION_SUPPORT,UNKNOWN_CONTRABAND,72
HL-2026-00572,2025-06-21 05:18:07,11,Dindigul,10583_STATE_HELPLINE,DE_ADDICTION_SUPPORT,UNKNOWN_CONTRABAND,60
HL-2026-00573,2025-12-22 20:14:41,36,Ranipet,10583_STATE_HELPLINE,COMMUNITY_SUSPICION,COMMERCIAL_GANJA,73
HL-2026-00574,2026-06-03 09:30:35,14,Kanniyakumari,112_EMERGENCY_DISPATCH,DE_ADDICTION_SUPPORT,SYNTHETIC_MDMA,74
HL-2026-00575,2026-03-01 11:58:59,26,Ariyalur,10583_STATE_HELPLINE,COMMUNITY_SUSPICION,OPIOID_ANALOGUES,68
HL-2026-00576,2025-06-25 19:55:50,9,Vellore,1098_CHILDLINE_REFERRAL,YOUTH_COUNSELLING_REQUEST,PRESCRIPTION_NARCOTICS,75
HL-2026-00577,2026-04-24 17:05:16,34,Nagapattinam,1098_CHILDLINE_REFERRAL,DE_ADDICTION_SUPPORT,PRESCRIPTION_NARCOTICS,78
HL-2026-00578,2026-06-20 12:37:14,3,Madurai,1098_CHILDLINE_REFERRAL,YOUTH_COUNSELLING_REQUEST,SYNTHETIC_MDMA,65
HL-2026-00579,2025-02-21 19:49:25,37,Tirupathur,112_EMERGENCY_DISPATCH,COMMUNITY_SUSPICION,CHEMICAL_PRECURSORS,78
HL-2026-00580,2026-05-07 10:45:32,16,Kancheepuram,1098_CHILDLINE_REFERRAL,DE_ADDICTION_SUPPORT,PRESCRIPTION_NARCOTICS,62
HL-2026-00581,2026-05-09 00:20:44,5,Tiruchirappalli,112_EMERGENCY_DISPATCH,YOUTH_COUNSELLING_REQUEST,OPIOID_ANALOGUES,71
HL-2026-00582,2026-02-06 10:11:33,32,Theni,112_EMERGENCY_DISPATCH,DE_ADDICTION_SUPPORT,SYNTHETIC_MDMA,66
HL-2026-00583,2026-05-03 22:24:58,30,Ramanathapuram,112_EMERGENCY_DISPATCH,YOUTH_COUNSELLING_REQUEST,UNKNOWN_CONTRABAND,76
HL-2026-00584,2025-09-12 12:07:23,22,Dharmapuri,1098_CHILDLINE_REFERRAL,COMMUNITY_SUSPICION,OPIOID_ANALOGUES,71
HL-2026-00585,2025-12-31 11:26:55,5,Tiruchirappalli,10583_STATE_HELPLINE,DE_ADDICTION_SUPPORT,CHEMICAL_PRECURSORS,68
HL-2026-00586,2025-05-13 08:59:34,29,Sivaganga,1098_CHILDLINE_REFERRAL,DE_ADDICTION_SUPPORT,SYNTHETIC_MDMA,67
HL-2026-00587,2025-06-07 14:07:28,24,Nilgiris,10583_STATE_HELPLINE,YOUTH_COUNSELLING_REQUEST,CHEMICAL_PRECURSORS,79
HL-2026-00588,2025-01-12 11:07:46,35,Mayiladuthurai,112_EMERGENCY_DISPATCH,DE_ADDICTION_SUPPORT,COMMERCIAL_GANJA,84
HL-2026-00589,2026-05-07 01:13:53,12,Thanjavur,1098_CHILDLINE_REFERRAL,DE_ADDICTION_SUPPORT,CHEMICAL_PRECURSORS,72
HL-2026-00590,2026-03-12 02:05:34,11,Dindigul,112_EMERGENCY_DISPATCH,DE_ADDICTION_SUPPORT,COMMERCIAL_GANJA,86
HL-2026-00591,2024-11-14 03:04:26,18,Tiruvallur,112_EMERGENCY_DISPATCH,DE_ADDICTION_SUPPORT,UNKNOWN_CONTRABAND,80
HL-2026-00592,2026-03-01 21:13:49,4,Salem,10583_STATE_HELPLINE,COMMUNITY_SUSPICION,UNKNOWN_CONTRABAND,88
HL-2026-00593,2025-11-08 14:22:01,28,Pudukkottai,10583_STATE_HELPLINE,COMMUNITY_SUSPICION,COMMERCIAL_GANJA,63
HL-2026-00594,2025-02-14 08:30:59,7,Tiruppur,112_EMERGENCY_DISPATCH,COMMUNITY_SUSPICION,SYNTHETIC_MDMA,83
HL-2026-00595,2025-07-23 06:27:56,25,Karur,112_EMERGENCY_DISPATCH,YOUTH_COUNSELLING_REQUEST,PRESCRIPTION_NARCOTICS,63
HL-2026-00596,2026-05-18 07:54:26,15,Tenkasi,10583_STATE_HELPLINE,COMMUNITY_SUSPICION,CHEMICAL_PRECURSORS,64
HL-2026-00597,2025-12-03 19:27:38,23,Namakkal,10583_STATE_HELPLINE,DE_ADDICTION_SUPPORT,UNKNOWN_CONTRABAND,87
HL-2026-00598,2026-02-01 14:43:19,23,Namakkal,1098_CHILDLINE_REFERRAL,COMMUNITY_SUSPICION,CHEMICAL_PRECURSORS,60
HL-2026-00599,2025-02-02 05:29:55,2,Coimbatore,1098_CHILDLINE_REFERRAL,DE_ADDICTION_SUPPORT,PRESCRIPTION_NARCOTICS,78
HL-2026-00600,2026-04-09 19:56:00,9,Vellore,10583_STATE_HELPLINE,COMMUNITY_SUSPICION,OPIOID_ANALOGUES,87
HL-2026-00601,2025-02-18 20:08:39,5,Tiruchirappalli,112_EMERGENCY_DISPATCH,COMMUNITY_SUSPICION,PRESCRIPTION_NARCOTICS,81
HL-2026-00602,2026-07-30 06:55:11,23,Namakkal,112_EMERGENCY_DISPATCH,DE_ADDICTION_SUPPORT,OPIOID_ANALOGUES,65
HL-2026-00603,2024-11-01 02:56:12,29,Sivaganga,10583_STATE_HELPLINE,YOUTH_COUNSELLING_REQUEST,CHEMICAL_PRECURSORS,66
HL-2026-00604,2025-07-29 22:50:37,30,Ramanathapuram,112_EMERGENCY_DISPATCH,COMMUNITY_SUSPICION,COMMERCIAL_GANJA,76
HL-2026-00605,2025-11-08 21:13:38,37,Tirupathur,10583_STATE_HELPLINE,DE_ADDICTION_SUPPORT,OPIOID_ANALOGUES,82
HL-2026-00606,2026-01-02 01:15:57,23,Namakkal,10583_STATE_HELPLINE,DE_ADDICTION_SUPPORT,PRESCRIPTION_NARCOTICS,85
HL-2026-00607,2026-01-17 15:04:29,10,Krishnagiri,10583_STATE_HELPLINE,COMMUNITY_SUSPICION,SYNTHETIC_MDMA,88
HL-2026-00608,2025-09-21 04:07:33,13,Thoothukudi,112_EMERGENCY_DISPATCH,COMMUNITY_SUSPICION,UNKNOWN_CONTRABAND,86
HL-2026-00609,2025-08-30 13:13:40,7,Tiruppur,10583_STATE_HELPLINE,DE_ADDICTION_SUPPORT,CHEMICAL_PRECURSORS,63
HL-2026-00610,2025-02-16 03:30:13,7,Tiruppur,112_EMERGENCY_DISPATCH,YOUTH_COUNSELLING_REQUEST,OPIOID_ANALOGUES,81
HL-2026-00611,2025-01-25 19:40:10,9,Vellore,1098_CHILDLINE_REFERRAL,DE_ADDICTION_SUPPORT,CHEMICAL_PRECURSORS,73
HL-2026-00612,2026-05-02 00:15:05,29,Sivaganga,1098_CHILDLINE_REFERRAL,DE_ADDICTION_SUPPORT,COMMERCIAL_GANJA,66
HL-2026-00613,2026-08-02 22:22:18,10,Krishnagiri,112_EMERGENCY_DISPATCH,DE_ADDICTION_SUPPORT,SYNTHETIC_MDMA,63
HL-2026-00614,2025-11-28 22:37:29,9,Vellore,112_EMERGENCY_DISPATCH,YOUTH_COUNSELLING_REQUEST,UNKNOWN_CONTRABAND,85
HL-2026-00615,2024-10-12 10:12:09,20,Viluppuram,1098_CHILDLINE_REFERRAL,COMMUNITY_SUSPICION,OPIOID_ANALOGUES,79
HL-2026-00616,2025-11-01 01:18:28,23,Namakkal,1098_CHILDLINE_REFERRAL,COMMUNITY_SUSPICION,CHEMICAL_PRECURSORS,77
HL-2026-00617,2026-08-06 02:20:35,23,Namakkal,112_EMERGENCY_DISPATCH,YOUTH_COUNSELLING_REQUEST,COMMERCIAL_GANJA,77
HL-2026-00618,2025-08-11 00:35:53,35,Mayiladuthurai,10583_STATE_HELPLINE,COMMUNITY_SUSPICION,SYNTHETIC_MDMA,70
HL-2026-00619,2024-10-03 07:02:40,17,Chengalpattu,10583_STATE_HELPLINE,DE_ADDICTION_SUPPORT,CHEMICAL_PRECURSORS,68
HL-2026-00620,2026-04-30 20:59:16,6,Tirunelveli,112_EMERGENCY_DISPATCH,DE_ADDICTION_SUPPORT,OPIOID_ANALOGUES,88
HL-2026-00621,2025-08-22 15:56:07,17,Chengalpattu,112_EMERGENCY_DISPATCH,COMMUNITY_SUSPICION,COMMERCIAL_GANJA,67
HL-2026-00622,2024-11-15 15:32:58,18,Tiruvallur,10583_STATE_HELPLINE,COMMUNITY_SUSPICION,CHEMICAL_PRECURSORS,73
HL-2026-00623,2024-09-29 02:07:13,11,Dindigul,112_EMERGENCY_DISPATCH,COMMUNITY_SUSPICION,SYNTHETIC_MDMA,68
HL-2026-00624,2024-11-29 21:29:55,7,Tiruppur,112_EMERGENCY_DISPATCH,YOUTH_COUNSELLING_REQUEST,OPIOID_ANALOGUES,74
HL-2026-00625,2025-03-22 12:09:09,9,Vellore,112_EMERGENCY_DISPATCH,YOUTH_COUNSELLING_REQUEST,SYNTHETIC_MDMA,82
HL-2026-00626,2024-11-12 20:07:12,24,Nilgiris,10583_STATE_HELPLINE,DE_ADDICTION_SUPPORT,CHEMICAL_PRECURSORS,64
HL-2026-00627,2025-07-03 21:51:26,13,Thoothukudi,10583_STATE_HELPLINE,YOUTH_COUNSELLING_REQUEST,UNKNOWN_CONTRABAND,88
HL-2026-00628,2026-03-22 09:03:16,37,Tirupathur,1098_CHILDLINE_REFERRAL,DE_ADDICTION_SUPPORT,UNKNOWN_CONTRABAND,68
HL-2026-00629,2026-05-02 23:16:25,11,Dindigul,1098_CHILDLINE_REFERRAL,DE_ADDICTION_SUPPORT,OPIOID_ANALOGUES,78
HL-2026-00630,2026-06-24 18:52:30,8,Erode,10583_STATE_HELPLINE,COMMUNITY_SUSPICION,SYNTHETIC_MDMA,68
HL-2026-00631,2025-07-27 16:09:42,21,Kallakurichi,112_EMERGENCY_DISPATCH,YOUTH_COUNSELLING_REQUEST,COMMERCIAL_GANJA,71
HL-2026-00632,2026-05-05 09:06:38,3,Madurai,10583_STATE_HELPLINE,YOUTH_COUNSELLING_REQUEST,CHEMICAL_PRECURSORS,67
HL-2026-00633,2025-08-20 23:30:30,26,Ariyalur,1098_CHILDLINE_REFERRAL,DE_ADDICTION_SUPPORT,COMMERCIAL_GANJA,62
HL-2026-00634,2025-03-13 07:48:34,27,Perambalur,1098_CHILDLINE_REFERRAL,COMMUNITY_SUSPICION,PRESCRIPTION_NARCOTICS,74
HL-2026-00635,2026-03-20 18:44:43,38,Tiruvannamalai,112_EMERGENCY_DISPATCH,YOUTH_COUNSELLING_REQUEST,UNKNOWN_CONTRABAND,82
HL-2026-00636,2025-02-16 23:00:48,29,Sivaganga,1098_CHILDLINE_REFERRAL,YOUTH_COUNSELLING_REQUEST,OPIOID_ANALOGUES,79
HL-2026-00637,2024-12-02 05:20:21,25,Karur,1098_CHILDLINE_REFERRAL,YOUTH_COUNSELLING_REQUEST,COMMERCIAL_GANJA,84
HL-2026-00638,2025-03-30 23:13:32,4,Salem,1098_CHILDLINE_REFERRAL,DE_ADDICTION_SUPPORT,COMMERCIAL_GANJA,74
HL-2026-00639,2026-05-14 09:20:10,24,Nilgiris,10583_STATE_HELPLINE,DE_ADDICTION_SUPPORT,CHEMICAL_PRECURSORS,72
HL-2026-00640,2025-01-31 03:11:18,4,Salem,10583_STATE_HELPLINE,COMMUNITY_SUSPICION,UNKNOWN_CONTRABAND,63
HL-2026-00641,2025-08-16 14:50:22,28,Pudukkottai,112_EMERGENCY_DISPATCH,DE_ADDICTION_SUPPORT,CHEMICAL_PRECURSORS,73
HL-2026-00642,2025-08-23 08:17:15,32,Theni,112_EMERGENCY_DISPATCH,COMMUNITY_SUSPICION,UNKNOWN_CONTRABAND,85
HL-2026-00643,2025-12-27 00:02:24,15,Tenkasi,1098_CHILDLINE_REFERRAL,DE_ADDICTION_SUPPORT,SYNTHETIC_MDMA,88
HL-2026-00644,2024-10-15 19:28:22,19,Cuddalore,112_EMERGENCY_DISPATCH,DE_ADDICTION_SUPPORT,UNKNOWN_CONTRABAND,63
HL-2026-00645,2025-05-01 15:56:07,19,Cuddalore,1098_CHILDLINE_REFERRAL,DE_ADDICTION_SUPPORT,UNKNOWN_CONTRABAND,75
HL-2026-00646,2025-06-11 18:47:11,19,Cuddalore,1098_CHILDLINE_REFERRAL,DE_ADDICTION_SUPPORT,SYNTHETIC_MDMA,63
HL-2026-00647,2024-09-20 17:31:24,1,Chennai,10583_STATE_HELPLINE,YOUTH_COUNSELLING_REQUEST,COMMERCIAL_GANJA,82
HL-2026-00648,2025-09-20 09:13:11,33,Thiruvarur,10583_STATE_HELPLINE,COMMUNITY_SUSPICION,UNKNOWN_CONTRABAND,69
HL-2026-00649,2025-09-07 04:51:11,11,Dindigul,10583_STATE_HELPLINE,YOUTH_COUNSELLING_REQUEST,SYNTHETIC_MDMA,88
HL-2026-00650,2025-03-19 05:31:48,33,Thiruvarur,1098_CHILDLINE_REFERRAL,COMMUNITY_SUSPICION,UNKNOWN_CONTRABAND,62
HL-2026-00651,2025-11-23 08:54:20,4,Salem,10583_STATE_HELPLINE,DE_ADDICTION_SUPPORT,CHEMICAL_PRECURSORS,68
HL-2026-00652,2026-08-09 21:24:02,34,Nagapattinam,10583_STATE_HELPLINE,YOUTH_COUNSELLING_REQUEST,OPIOID_ANALOGUES,66
HL-2026-00653,2025-10-03 21:18:02,32,Theni,112_EMERGENCY_DISPATCH,COMMUNITY_SUSPICION,UNKNOWN_CONTRABAND,61
HL-2026-00654,2024-12-16 01:47:15,9,Vellore,10583_STATE_HELPLINE,COMMUNITY_SUSPICION,PRESCRIPTION_NARCOTICS,86
HL-2026-00655,2025-08-08 05:44:05,38,Tiruvannamalai,1098_CHILDLINE_REFERRAL,COMMUNITY_SUSPICION,OPIOID_ANALOGUES,81
HL-2026-00656,2025-05-02 04:09:53,2,Coimbatore,10583_STATE_HELPLINE,COMMUNITY_SUSPICION,OPIOID_ANALOGUES,72
HL-2026-00657,2025-07-01 22:00:48,12,Thanjavur,10583_STATE_HELPLINE,YOUTH_COUNSELLING_REQUEST,PRESCRIPTION_NARCOTICS,78
HL-2026-00658,2024-10-08 10:26:26,10,Krishnagiri,112_EMERGENCY_DISPATCH,YOUTH_COUNSELLING_REQUEST,CHEMICAL_PRECURSORS,79
HL-2026-00659,2026-07-02 23:47:10,26,Ariyalur,10583_STATE_HELPLINE,COMMUNITY_SUSPICION,SYNTHETIC_MDMA,68
HL-2026-00660,2024-12-02 15:55:43,13,Thoothukudi,1098_CHILDLINE_REFERRAL,DE_ADDICTION_SUPPORT,SYNTHETIC_MDMA,76
HL-2026-00661,2026-01-13 06:34:05,19,Cuddalore,10583_STATE_HELPLINE,DE_ADDICTION_SUPPORT,PRESCRIPTION_NARCOTICS,64
HL-2026-00662,2025-10-11 00:02:55,1,Chennai,10583_STATE_HELPLINE,COMMUNITY_SUSPICION,UNKNOWN_CONTRABAND,67
HL-2026-00663,2025-09-17 11:44:33,35,Mayiladuthurai,1098_CHILDLINE_REFERRAL,COMMUNITY_SUSPICION,COMMERCIAL_GANJA,81
HL-2026-00664,2025-04-23 01:52:48,19,Cuddalore,112_EMERGENCY_DISPATCH,YOUTH_COUNSELLING_REQUEST,CHEMICAL_PRECURSORS,60
HL-2026-00665,2025-12-15 23:03:58,7,Tiruppur,112_EMERGENCY_DISPATCH,YOUTH_COUNSELLING_REQUEST,OPIOID_ANALOGUES,69
HL-2026-00666,2026-06-25 10:18:04,38,Tiruvannamalai,112_EMERGENCY_DISPATCH,YOUTH_COUNSELLING_REQUEST,PRESCRIPTION_NARCOTICS,73
HL-2026-00667,2026-03-12 08:30:15,32,Theni,1098_CHILDLINE_REFERRAL,YOUTH_COUNSELLING_REQUEST,CHEMICAL_PRECURSORS,83
HL-2026-00668,2026-05-09 21:45:30,32,Theni,1098_CHILDLINE_REFERRAL,YOUTH_COUNSELLING_REQUEST,OPIOID_ANALOGUES,63
HL-2026-00669,2026-02-23 23:25:50,22,Dharmapuri,1098_CHILDLINE_REFERRAL,YOUTH_COUNSELLING_REQUEST,SYNTHETIC_MDMA,88
HL-2026-00670,2025-12-04 20:30:05,37,Tirupathur,1098_CHILDLINE_REFERRAL,COMMUNITY_SUSPICION,COMMERCIAL_GANJA,70
HL-2026-00671,2024-10-11 20:19:55,9,Vellore,10583_STATE_HELPLINE,COMMUNITY_SUSPICION,SYNTHETIC_MDMA,83
HL-2026-00672,2025-08-14 21:54:28,20,Viluppuram,1098_CHILDLINE_REFERRAL,COMMUNITY_SUSPICION,UNKNOWN_CONTRABAND,83
HL-2026-00673,2025-08-29 12:42:32,26,Ariyalur,10583_STATE_HELPLINE,YOUTH_COUNSELLING_REQUEST,PRESCRIPTION_NARCOTICS,64
HL-2026-00674,2025-02-05 16:19:50,38,Tiruvannamalai,1098_CHILDLINE_REFERRAL,DE_ADDICTION_SUPPORT,UNKNOWN_CONTRABAND,74
HL-2026-00675,2024-12-23 11:57:56,10,Krishnagiri,10583_STATE_HELPLINE,DE_ADDICTION_SUPPORT,CHEMICAL_PRECURSORS,81
HL-2026-00676,2025-01-12 08:17:26,17,Chengalpattu,1098_CHILDLINE_REFERRAL,COMMUNITY_SUSPICION,SYNTHETIC_MDMA,65
HL-2026-00677,2026-06-26 07:11:00,20,Viluppuram,10583_STATE_HELPLINE,YOUTH_COUNSELLING_REQUEST,OPIOID_ANALOGUES,61
HL-2026-00678,2025-08-08 15:44:14,31,Virudhunagar,1098_CHILDLINE_REFERRAL,COMMUNITY_SUSPICION,COMMERCIAL_GANJA,77
HL-2026-00679,2026-04-30 05:01:50,37,Tirupathur,1098_CHILDLINE_REFERRAL,COMMUNITY_SUSPICION,UNKNOWN_CONTRABAND,75
HL-2026-00680,2025-12-02 17:39:08,11,Dindigul,10583_STATE_HELPLINE,DE_ADDICTION_SUPPORT,PRESCRIPTION_NARCOTICS,61
