enforcement_id,district_id,district_name,activity_timestamp,operation_type,outcome_summary,enforcing_agency,data_integrity_score
ENF-2026-00458,18,Tiruvallur,2026-01-26 12:22:01,INTENSIVE_VEHICLE_CHECK,NO_CONTRABAND_FOUND,PROHIBITION_ENFORCEMENT_WING,88
ENF-2026-00459,12,Thanjavur,2026-03-16 02:13:07,INTENSIVE_VEHICLE_CHECK,NO_CONTRABAND_FOUND,COASTAL_SECURITY_GROUP,97
ENF-2026-00460,4,Salem,2025-12-11 01:25:11,SPECIAL_CAMPUS_DRIVE,INTERMEDIATE_DISCREPANCY,COASTAL_SECURITY_GROUP,88
ENF-2026-00461,5,Tiruchirappalli,2026-04-03 21:48:51,COASTAL_PATROL_SWEEP,NO_CONTRABAND_FOUND,COASTAL_SECURITY_GROUP,89
ENF-2026-00462,17,Chengalpattu,2024-11-09 05:16:16,HOTEL_LODGE_SURPRISE_INSPECTION,NO_CONTRABAND_FOUND,DISTRICT_SPECIAL_TASK_FORCE,89
ENF-2026-00463,18,Tiruvallur,2025-04-26 23:53:40,HOTEL_LODGE_SURPRISE_INSPECTION,NO_CONTRABAND_FOUND,COASTAL_SECURITY_GROUP,85
ENF-2026-00464,34,Nagapattinam,2025-05-06 15:09:27,INTENSIVE_VEHICLE_CHECK,SEIZURE_REGISTERED,PROHIBITION_ENFORCEMENT_WING,85
ENF-2026-00465,28,Pudukkottai,2025-09-21 23:12:00,HOTEL_LODGE_SURPRISE_INSPECTION,SEIZURE_REGISTERED,PROHIBITION_ENFORCEMENT_WING,99
ENF-2026-00466,10,Krishnagiri,2025-12-16 02:39:15,INTENSIVE_VEHICLE_CHECK,SEIZURE_REGISTERED,DISTRICT_SPECIAL_TASK_FORCE,89
ENF-2026-00467,23,Namakkal,2025-06-22 03:29:31,INTENSIVE_VEHICLE_CHECK,SEIZURE_REGISTERED,DISTRICT_SPECIAL_TASK_FORCE,87
ENF-2026-00468,21,Kallakurichi,2025-07-28 20:51:14,HOTEL_LODGE_SURPRISE_INSPECTION,SEIZURE_REGISTERED,DISTRICT_SPECIAL_TASK_FORCE,87
ENF-2026-00469,7,Tiruppur,2026-08-10 06:20:59,HOTEL_LODGE_SURPRISE_INSPECTION,SEIZURE_REGISTERED,COASTAL_SECURITY_GROUP,97
ENF-2026-00470,8,Erode,2025-10-21 20:18:00,COASTAL_PATROL_SWEEP,SEIZURE_REGISTERED,DISTRICT_SPECIAL_TASK_FORCE,96
ENF-2026-00471,9,Vellore,2024-09-21 23:41:17,INTENSIVE_VEHICLE_CHECK,NO_CONTRABAND_FOUND,DISTRICT_SPECIAL_TASK_FORCE,88
ENF-2026-00472,6,Tirunelveli,2026-04-15 06:40:51,INTENSIVE_VEHICLE_CHECK,SEIZURE_REGISTERED,DISTRICT_SPECIAL_TASK_FORCE,88
ENF-2026-00473,37,Tirupathur,2026-06-13 06:41:48,HOTEL_LODGE_SURPRISE_INSPECTION,NO_CONTRABAND_FOUND,PROHIBITION_ENFORCEMENT_WING,88
ENF-2026-00474,7,Tiruppur,2024-12-03 22:31:51,COASTAL_PATROL_SWEEP,INTERMEDIATE_DISCREPANCY,PROHIBITION_ENFORCEMENT_WING,96
ENF-2026-00475,34,Nagapattinam,2026-03-20 09:04:00,INTENSIVE_VEHICLE_CHECK,NO_CONTRABAND_FOUND,COASTAL_SECURITY_GROUP,88
ENF-2026-00476,11,Dindigul,2025-10-18 01:49:59,COASTAL_PATROL_SWEEP,INTERMEDIATE_DISCREPANCY,PROHIBITION_ENFORCEMENT_WING,88
ENF-2026-00477,34,Nagapattinam,2024-12-23 19:19:31,HOTEL_LODGE_SURPRISE_INSPECTION,SEIZURE_REGISTERED,PROHIBITION_ENFORCEMENT_WING,94
ENF-2026-00478,1,Chennai,2024-10-21 18:19:54,HOTEL_LODGE_SURPRISE_INSPECTION,NO_CONTRABAND_FOUND,DISTRICT_SPECIAL_TASK_FORCE,85
ENF-2026-00479,2,Coimbatore,2024-10-28 00:02:06,SPECIAL_CAMPUS_DRIVE,NO_CONTRABAND_FOUND,DISTRICT_SPECIAL_TASK_FORCE,96
ENF-2026-00480,16,Kancheepuram,2026-06-15 07:27:18,INTENSIVE_VEHICLE_CHECK,SEIZURE_REGISTERED,DISTRICT_SPECIAL_TASK_FORCE,85
ENF-2026-00481,10,Krishnagiri,2025-11-21 15:30:51,COASTAL_PATROL_SWEEP,SEIZURE_REGISTERED,COASTAL_SECURITY_GROUP,98
ENF-2026-00482,18,Tiruvallur,2025-11-23 17:39:10,INTENSIVE_VEHICLE_CHECK,INTERMEDIATE_DISCREPANCY,DISTRICT_SPECIAL_TASK_FORCE,96
ENF-2026-00483,9,Vellore,2025-02-21 22:21:17,HOTEL_LODGE_SURPRISE_INSPECTION,NO_CONTRABAND_FOUND,COASTAL_SECURITY_GROUP,95
ENF-2026-00484,10,Krishnagiri,2026-02-13 12:02:05,SPECIAL_CAMPUS_DRIVE,NO_CONTRABAND_FOUND,PROHIBITION_ENFORCEMENT_WING,96
ENF-2026-00485,16,Kancheepuram,2025-09-05 15:46:14,COASTAL_PATROL_SWEEP,SEIZURE_REGISTERED,COASTAL_SECURITY_GROUP,88
ENF-2026-00486,32,Theni,2024-09-21 05:51:15,COASTAL_PATROL_SWEEP,NO_CONTRABAND_FOUND,DISTRICT_SPECIAL_TASK_FORCE,97
ENF-2026-00487,10,Krishnagiri,2025-10-13 04:20:31,COASTAL_PATROL_SWEEP,SEIZURE_REGISTERED,COASTAL_SECURITY_GROUP,98
ENF-2026-00488,21,Kallakurichi,2024-12-01 03:49:56,SPECIAL_CAMPUS_DRIVE,NO_CONTRABAND_FOUND,COASTAL_SECURITY_GROUP,91
ENF-2026-00489,2,Coimbatore,2026-07-19 14:39:33,COASTAL_PATROL_SWEEP,NO_CONTRABAND_FOUND,PROHIBITION_ENFORCEMENT_WING,97
ENF-2026-00490,18,Tiruvallur,2024-10-08 20:50:53,SPECIAL_CAMPUS_DRIVE,SEIZURE_REGISTERED,COASTAL_SECURITY_GROUP,85
ENF-2026-00491,34,Nagapattinam,2026-04-05 21:15:10,COASTAL_PATROL_SWEEP,NO_CONTRABAND_FOUND,DISTRICT_SPECIAL_TASK_FORCE,85
ENF-2026-00492,18,Tiruvallur,2026-05-13 19:15:43,HOTEL_LODGE_SURPRISE_INSPECTION,INTERMEDIATE_DISCREPANCY,PROHIBITION_ENFORCEMENT_WING,98
ENF-2026-00493,30,Ramanathapuram,2025-12-20 14:14:32,SPECIAL_CAMPUS_DRIVE,NO_CONTRABAND_FOUND,COASTAL_SECURITY_GROUP,93
ENF-2026-00494,30,Ramanathapuram,2025-01-28 07:57:12,SPECIAL_CAMPUS_DRIVE,NO_CONTRABAND_FOUND,PROHIBITION_ENFORCEMENT_WING,95
ENF-2026-00495,30,Ramanathapuram,2024-11-21 00:38:24,INTENSIVE_VEHICLE_CHECK,INTERMEDIATE_DISCREPANCY,DISTRICT_SPECIAL_TASK_FORCE,92
ENF-2026-00496,24,Nilgiris,2026-05-21 18:17:43,COASTAL_PATROL_SWEEP,INTERMEDIATE_DISCREPANCY,DISTRICT_SPECIAL_TASK_FORCE,97
ENF-2026-00497,31,Virudhunagar,2025-04-04 02:49:41,SPECIAL_CAMPUS_DRIVE,NO_CONTRABAND_FOUND,COASTAL_SECURITY_GROUP,93
ENF-2026-00498,19,Cuddalore,2024-10-11 23:56:51,SPECIAL_CAMPUS_DRIVE,SEIZURE_REGISTERED,PROHIBITION_ENFORCEMENT_WING,91
ENF-2026-00499,12,Thanjavur,2025-09-04 16:25:19,COASTAL_PATROL_SWEEP,SEIZURE_REGISTERED,COASTAL_SECURITY_GROUP,93
ENF-2026-00500,2,Coimbatore,2025-07-23 14:21:23,HOTEL_LODGE_SURPRISE_INSPECTION,NO_CONTRABAND_FOUND,PROHIBITION_ENFORCEMENT_WING,87
ENF-2026-00501,31,Virudhunagar,2024-12-12 14:37:00,INTENSIVE_VEHICLE_CHECK,NO_CONTRABAND_FOUND,COASTAL_SECURITY_GROUP,92
ENF-2026-00502,34,Nagapattinam,2026-01-17 14:19:05,INTENSIVE_VEHICLE_CHECK,INTERMEDIATE_DISCREPANCY,PROHIBITION_ENFORCEMENT_WING,86
ENF-2026-00503,25,Karur,2026-04-30 01:09:38,SPECIAL_CAMPUS_DRIVE,NO_CONTRABAND_FOUND,DISTRICT_SPECIAL_TASK_FORCE,98
ENF-2026-00504,1,Chennai,2024-10-14 22:45:27,SPECIAL_CAMPUS_DRIVE,INTERMEDIATE_DISCREPANCY,DISTRICT_SPECIAL_TASK_FORCE,98
ENF-2026-00505,37,Tirupathur,2026-04-26 02:19:07,COASTAL_PATROL_SWEEP,NO_CONTRABAND_FOUND,PROHIBITION_ENFORCEMENT_WING,96
ENF-2026-00506,3,Madurai,2025-10-16 02:11:31,SPECIAL_CAMPUS_DRIVE,INTERMEDIATE_DISCREPANCY,PROHIBITION_ENFORCEMENT_WING,87
ENF-2026-00507,33,Thiruvarur,2026-02-27 13:35:18,INTENSIVE_VEHICLE_CHECK,NO_CONTRABAND_FOUND,DISTRICT_SPECIAL_TASK_FORCE,88
ENF-2026-00508,15,Tenkasi,2025-06-24 06:33:53,COASTAL_PATROL_SWEEP,SEIZURE_REGISTERED,PROHIBITION_ENFORCEMENT_WING,94
ENF-2026-00509,26,Ariyalur,2026-03-01 07:36:26,SPECIAL_CAMPUS_DRIVE,SEIZURE_REGISTERED,PROHIBITION_ENFORCEMENT_WING,96
ENF-2026-00510,30,Ramanathapuram,2025-01-19 04:50:17,COASTAL_PATROL_SWEEP,NO_CONTRABAND_FOUND,PROHIBITION_ENFORCEMENT_WING,92
ENF-2026-00511,35,Mayiladuthurai,2026-07-02 17:37:55,COASTAL_PATROL_SWEEP,SEIZURE_REGISTERED,DISTRICT_SPECIAL_TASK_FORCE,97
ENF-2026-00512,10,Krishnagiri,2026-01-07 09:02:21,INTENSIVE_VEHICLE_CHECK,INTERMEDIATE_DISCREPANCY,COASTAL_SECURITY_GROUP,93
ENF-2026-00513,16,Kancheepuram,2026-03-22 16:03:24,HOTEL_LODGE_SURPRISE_INSPECTION,INTERMEDIATE_DISCREPANCY,PROHIBITION_ENFORCEMENT_WING,91
ENF-2026-00514,19,Cuddalore,2025-08-13 09:40:18,INTENSIVE_VEHICLE_CHECK,NO_CONTRABAND_FOUND,DISTRICT_SPECIAL_TASK_FORCE,91
ENF-2026-00515,6,Tirunelveli,2025-08-14 10:38:23,COASTAL_PATROL_SWEEP,SEIZURE_REGISTERED,PROHIBITION_ENFORCEMENT_WING,93
ENF-2026-00516,21,Kallakurichi,2026-04-26 01:46:14,INTENSIVE_VEHICLE_CHECK,SEIZURE_REGISTERED,DISTRICT_SPECIAL_TASK_FORCE,95
ENF-2026-00517,7,Tiruppur,2025-06-23 03:44:27,COASTAL_PATROL_SWEEP,INTERMEDIATE_DISCREPANCY,COASTAL_SECURITY_GROUP,87
ENF-2026-00518,38,Tiruvannamalai,2025-12-21 19:39:24,COASTAL_PATROL_SWEEP,SEIZURE_REGISTERED,COASTAL_SECURITY_GROUP,92
ENF-2026-00519,16,Kancheepuram,2026-07-05 01:17:47,INTENSIVE_VEHICLE_CHECK,INTERMEDIATE_DISCREPANCY,DISTRICT_SPECIAL_TASK_FORCE,91
ENF-2026-00520,3,Madurai,2024-09-22 20:43:59,INTENSIVE_VEHICLE_CHECK,SEIZURE_REGISTERED,COASTAL_SECURITY_GROUP,90
ENF-2026-00521,2,Coimbatore,2026-02-25 00:32:04,COASTAL_PATROL_SWEEP,SEIZURE_REGISTERED,DISTRICT_SPECIAL_TASK_FORCE,91
ENF-2026-00522,38,Tiruvannamalai,2026-03-17 21:28:49,HOTEL_LODGE_SURPRISE_INSPECTION,NO_CONTRABAND_FOUND,COASTAL_SECURITY_GROUP,87
ENF-2026-00523,7,Tiruppur,2025-06-22 02:19:15,HOTEL_LODGE_SURPRISE_INSPECTION,SEIZURE_REGISTERED,COASTAL_SECURITY_GROUP,97
ENF-2026-00524,6,Tirunelveli,2025-10-24 15:39:25,HOTEL_LODGE_SURPRISE_INSPECTION,NO_CONTRABAND_FOUND,COASTAL_SECURITY_GROUP,92
ENF-2026-00525,5,Tiruchirappalli,2024-10-13 00:43:09,HOTEL_LODGE_SURPRISE_INSPECTION,SEIZURE_REGISTERED,COASTAL_SECURITY_GROUP,88
ENF-2026-00526,29,Sivaganga,2025-12-29 07:45:34,COASTAL_PATROL_SWEEP,SEIZURE_REGISTERED,PROHIBITION_ENFORCEMENT_WING,86
ENF-2026-00527,31,Virudhunagar,2026-01-10 00:27:50,COASTAL_PATROL_SWEEP,INTERMEDIATE_DISCREPANCY,PROHIBITION_ENFORCEMENT_WING,85
ENF-2026-00528,26,Ariyalur,2026-07-24 20:04:09,SPECIAL_CAMPUS_DRIVE,INTERMEDIATE_DISCREPANCY,PROHIBITION_ENFORCEMENT_WING,96
ENF-2026-00529,37,Tirupathur,2026-05-25 22:51:20,HOTEL_LODGE_SURPRISE_INSPECTION,NO_CONTRABAND_FOUND,PROHIBITION_ENFORCEMENT_WING,87
ENF-2026-00530,36,Ranipet,2026-02-23 17:59:16,INTENSIVE_VEHICLE_CHECK,NO_CONTRABAND_FOUND,COASTAL_SECURITY_GROUP,90
ENF-2026-00531,19,Cuddalore,2026-03-06 01:22:46,SPECIAL_CAMPUS_DRIVE,NO_CONTRABAND_FOUND,DISTRICT_SPECIAL_TASK_FORCE,87
ENF-2026-00532,17,Chengalpattu,2026-05-06 21:50:54,INTENSIVE_VEHICLE_CHECK,INTERMEDIATE_DISCREPANCY,COASTAL_SECURITY_GROUP,96
ENF-2026-00533,19,Cuddalore,2025-11-04 20:17:00,COASTAL_PATROL_SWEEP,INTERMEDIATE_DISCREPANCY,COASTAL_SECURITY_GROUP,96
ENF-2026-00534,1,Chennai,2026-04-28 18:29:33,INTENSIVE_VEHICLE_CHECK,NO_CONTRABAND_FOUND,PROHIBITION_ENFORCEMENT_WING,87
ENF-2026-00535,23,Namakkal,2025-07-11 19:05:13,SPECIAL_CAMPUS_DRIVE,NO_CONTRABAND_FOUND,COASTAL_SECURITY_GROUP,85
ENF-2026-00536,25,Karur,2026-04-25 03:10:37,HOTEL_LODGE_SURPRISE_INSPECTION,INTERMEDIATE_DISCREPANCY,DISTRICT_SPECIAL_TASK_FORCE,85
ENF-2026-00537,13,Thoothukudi,2026-02-02 05:32:17,HOTEL_LODGE_SURPRISE_INSPECTION,INTERMEDIATE_DISCREPANCY,PROHIBITION_ENFORCEMENT_WING,98
ENF-2026-00538,1,Chennai,2026-02-22 02:14:25,HOTEL_LODGE_SURPRISE_INSPECTION,INTERMEDIATE_DISCREPANCY,PROHIBITION_ENFORCEMENT_WING,97
ENF-2026-00539,14,Kanniyakumari,2025-08-01 05:11:11,COASTAL_PATROL_SWEEP,SEIZURE_REGISTERED,PROHIBITION_ENFORCEMENT_WING,98
ENF-2026-00540,7,Tiruppur,2026-01-13 10:42:55,INTENSIVE_VEHICLE_CHECK,SEIZURE_REGISTERED,PROHIBITION_ENFORCEMENT_WING,93
ENF-2026-00541,14,Kanniyakumari,2025-10-04 16:46:20,INTENSIVE_VEHICLE_CHECK,SEIZURE_REGISTERED,DISTRICT_SPECIAL_TASK_FORCE,98
ENF-2026-00542,20,Viluppuram,2026-05-26 07:32:31,HOTEL_LODGE_SURPRISE_INSPECTION,NO_CONTRABAND_FOUND,COASTAL_SECURITY_GROUP,91
ENF-2026-00543,23,Namakkal,2026-06-23 05:32:48,INTENSIVE_VEHICLE_CHECK,NO_CONTRABAND_FOUND,DISTRICT_SPECIAL_TASK_FORCE,99
ENF-2026-00544,19,Cuddalore,2026-04-15 11:54:05,SPECIAL_CAMPUS_DRIVE,SEIZURE_REGISTERED,COASTAL_SECURITY_GROUP,88
ENF-2026-00545,38,Tiruvannamalai,2025-07-30 03:09:52,INTENSIVE_VEHICLE_CHECK,SEIZURE_REGISTERED,DISTRICT_SPECIAL_TASK_FORCE,90
ENF-2026-00546,13,Thoothukudi,2024-10-20 13:51:26,HOTEL_LODGE_SURPRISE_INSPECTION,SEIZURE_REGISTERED,COASTAL_SECURITY_GROUP,86
ENF-2026-00547,7,Tiruppur,2026-02-24 14:20:52,INTENSIVE_VEHICLE_CHECK,INTERMEDIATE_DISCREPANCY,DISTRICT_SPECIAL_TASK_FORCE,85
ENF-2026-00548,24,Nilgiris,2025-02-20 11:15:23,SPECIAL_CAMPUS_DRIVE,NO_CONTRABAND_FOUND,DISTRICT_SPECIAL_TASK_FORCE,95
ENF-2026-00549,4,Salem,2026-02-28 09:29:09,SPECIAL_CAMPUS_DRIVE,INTERMEDIATE_DISCREPANCY,PROHIBITION_ENFORCEMENT_WING,99
ENF-2026-00550,33,Thiruvarur,2025-03-29 02:26:15,SPECIAL_CAMPUS_DRIVE,NO_CONTRABAND_FOUND,COASTAL_SECURITY_GROUP,86
ENF-2026-00551,30,Ramanathapuram,2025-11-21 00:32:33,SPECIAL_CAMPUS_DRIVE,SEIZURE_REGISTERED,DISTRICT_SPECIAL_TASK_FORCE,91
ENF-2026-00552,32,Theni,2025-02-11 12:29:52,HOTEL_LODGE_SURPRISE_INSPECTION,SEIZURE_REGISTERED,PROHIBITION_ENFORCEMENT_WING,85
ENF-2026-00553,6,Tirunelveli,2024-12-28 03:25:28,INTENSIVE_VEHICLE_CHECK,SEIZURE_REGISTERED,PROHIBITION_ENFORCEMENT_WING,97
ENF-2026-00554,1,Chennai,2024-11-01 07:31:20,INTENSIVE_VEHICLE_CHECK,NO_CONTRABAND_FOUND,COASTAL_SECURITY_GROUP,91
ENF-2026-00555,10,Krishnagiri,2025-01-01 07:36:09,INTENSIVE_VEHICLE_CHECK,NO_CONTRABAND_FOUND,DISTRICT_SPECIAL_TASK_FORCE,94
ENF-2026-00556,36,Ranipet,2026-06-25 15:11:57,HOTEL_LODGE_SURPRISE_INSPECTION,SEIZURE_REGISTERED,PROHIBITION_ENFORCEMENT_WING,90
ENF-2026-00557,10,Krishnagiri,2025-02-15 03:30:54,COASTAL_PATROL_SWEEP,SEIZURE_REGISTERED,DISTRICT_SPECIAL_TASK_FORCE,99
ENF-2026-00558,18,Tiruvallur,2025-07-01 18:40:19,SPECIAL_CAMPUS_DRIVE,NO_CONTRABAND_FOUND,PROHIBITION_ENFORCEMENT_WING,92
ENF-2026-00559,16,Kancheepuram,2026-01-16 09:53:54,SPECIAL_CAMPUS_DRIVE,NO_CONTRABAND_FOUND,COASTAL_SECURITY_GROUP,85
ENF-2026-00560,34,Nagapattinam,2026-07-23 21:50:41,HOTEL_LODGE_SURPRISE_INSPECTION,SEIZURE_REGISTERED,PROHIBITION_ENFORCEMENT_WING,92
ENF-2026-00561,24,Nilgiris,2026-07-22 14:21:04,INTENSIVE_VEHICLE_CHECK,INTERMEDIATE_DISCREPANCY,COASTAL_SECURITY_GROUP,86
ENF-2026-00562,3,Madurai,2025-03-28 18:17:05,COASTAL_PATROL_SWEEP,NO_CONTRABAND_FOUND,COASTAL_SECURITY_GROUP,95
ENF-2026-00563,13,Thoothukudi,2026-08-14 22:03:53,HOTEL_LODGE_SURPRISE_INSPECTION,INTERMEDIATE_DISCREPANCY,DISTRICT_SPECIAL_TASK_FORCE,97
ENF-2026-00564,15,Tenkasi,2024-12-11 12:12:14,COASTAL_PATROL_SWEEP,SEIZURE_REGISTERED,DISTRICT_SPECIAL_TASK_FORCE,99
ENF-2026-00565,20,Viluppuram,2024-12-03 07:17:26,SPECIAL_CAMPUS_DRIVE,NO_CONTRABAND_FOUND,PROHIBITION_ENFORCEMENT_WING,99
ENF-2026-00566,6,Tirunelveli,2025-05-31 09:55:06,INTENSIVE_VEHICLE_CHECK,INTERMEDIATE_DISCREPANCY,DISTRICT_SPECIAL_TASK_FORCE,92
ENF-2026-00567,2,Coimbatore,2026-05-29 13:54:38,HOTEL_LODGE_SURPRISE_INSPECTION,SEIZURE_REGISTERED,COASTAL_SECURITY_GROUP,94
ENF-2026-00568,22,Dharmapuri,2025-11-26 05:54:22,SPECIAL_CAMPUS_DRIVE,INTERMEDIATE_DISCREPANCY,COASTAL_SECURITY_GROUP,97
ENF-2026-00569,13,Thoothukudi,2025-09-14 21:21:24,INTENSIVE_VEHICLE_CHECK,NO_CONTRABAND_FOUND,DISTRICT_SPECIAL_TASK_FORCE,92
ENF-2026-00570,22,Dharmapuri,2025-06-11 12:09:05,SPECIAL_CAMPUS_DRIVE,NO_CONTRABAND_FOUND,COASTAL_SECURITY_GROUP,87
ENF-2026-00571,6,Tirunelveli,2026-08-02 00:05:14,HOTEL_LODGE_SURPRISE_INSPECTION,SEIZURE_REGISTERED,PROHIBITION_ENFORCEMENT_WING,85
ENF-2026-00572,13,Thoothukudi,2026-03-01 02:05:32,HOTEL_LODGE_SURPRISE_INSPECTION,INTERMEDIATE_DISCREPANCY,PROHIBITION_ENFORCEMENT_WING,94
ENF-2026-00573,16,Kancheepuram,2025-11-21 11:39:27,COASTAL_PATROL_SWEEP,NO_CONTRABAND_FOUND,COASTAL_SECURITY_GROUP,89
ENF-2026-00574,13,Thoothukudi,2026-05-12 22:42:39,COASTAL_PATROL_SWEEP,INTERMEDIATE_DISCREPANCY,PROHIBITION_ENFORCEMENT_WING,95
ENF-2026-00575,5,Tiruchirappalli,2025-06-20 06:02:26,SPECIAL_CAMPUS_DRIVE,NO_CONTRABAND_FOUND,PROHIBITION_ENFORCEMENT_WING,90
ENF-2026-00576,1,Chennai,2026-01-06 22:52:28,HOTEL_LODGE_SURPRISE_INSPECTION,NO_CONTRABAND_FOUND,DISTRICT_SPECIAL_TASK_FORCE,98
ENF-2026-00577,21,Kallakurichi,2026-03-24 03:48:19,SPECIAL_CAMPUS_DRIVE,NO_CONTRABAND_FOUND,DISTRICT_SPECIAL_TASK_FORCE,89
ENF-2026-00578,9,Vellore,2025-04-26 23:02:17,INTENSIVE_VEHICLE_CHECK,NO_CONTRABAND_FOUND,COASTAL_SECURITY_GROUP,93
ENF-2026-00579,14,Kanniyakumari,2025-12-15 08:30:30,COASTAL_PATROL_SWEEP,NO_CONTRABAND_FOUND,DISTRICT_SPECIAL_TASK_FORCE,90
ENF-2026-00580,20,Viluppuram,2025-12-30 13:16:56,INTENSIVE_VEHICLE_CHECK,NO_CONTRABAND_FOUND,PROHIBITION_ENFORCEMENT_WING,96
ENF-2026-00581,20,Viluppuram,2026-02-17 15:18:10,COASTAL_PATROL_SWEEP,INTERMEDIATE_DISCREPANCY,PROHIBITION_ENFORCEMENT_WING,93
ENF-2026-00582,33,Thiruvarur,2025-11-01 21:59:59,SPECIAL_CAMPUS_DRIVE,NO_CONTRABAND_FOUND,DISTRICT_SPECIAL_TASK_FORCE,89
ENF-2026-00583,10,Krishnagiri,2026-01-15 03:32:27,INTENSIVE_VEHICLE_CHECK,NO_CONTRABAND_FOUND,COASTAL_SECURITY_GROUP,91
ENF-2026-00584,27,Perambalur,2026-03-27 01:28:10,HOTEL_LODGE_SURPRISE_INSPECTION,NO_CONTRABAND_FOUND,PROHIBITION_ENFORCEMENT_WING,92
ENF-2026-00585,2,Coimbatore,2025-03-08 04:03:11,INTENSIVE_VEHICLE_CHECK,SEIZURE_REGISTERED,PROHIBITION_ENFORCEMENT_WING,88
ENF-2026-00586,8,Erode,2025-03-31 04:07:28,INTENSIVE_VEHICLE_CHECK,SEIZURE_REGISTERED,DISTRICT_SPECIAL_TASK_FORCE,86
ENF-2026-00587,10,Krishnagiri,2025-08-23 14:11:06,COASTAL_PATROL_SWEEP,INTERMEDIATE_DISCREPANCY,PROHIBITION_ENFORCEMENT_WING,98
ENF-2026-00588,21,Kallakurichi,2025-03-21 04:42:39,INTENSIVE_VEHICLE_CHECK,NO_CONTRABAND_FOUND,DISTRICT_SPECIAL_TASK_FORCE,99
ENF-2026-00589,4,Salem,2025-05-03 06:28:13,SPECIAL_CAMPUS_DRIVE,INTERMEDIATE_DISCREPANCY,DISTRICT_SPECIAL_TASK_FORCE,85
ENF-2026-00590,33,Thiruvarur,2026-04-08 06:07:28,SPECIAL_CAMPUS_DRIVE,INTERMEDIATE_DISCREPANCY,DISTRICT_SPECIAL_TASK_FORCE,92
ENF-2026-00591,36,Ranipet,2026-05-12 01:38:08,SPECIAL_CAMPUS_DRIVE,SEIZURE_REGISTERED,PROHIBITION_ENFORCEMENT_WING,97
ENF-2026-00592,13,Thoothukudi,2026-03-22 16:14:39,HOTEL_LODGE_SURPRISE_INSPECTION,NO_CONTRABAND_FOUND,DISTRICT_SPECIAL_TASK_FORCE,97
ENF-2026-00593,7,Tiruppur,2025-02-19 19:45:09,SPECIAL_CAMPUS_DRIVE,SEIZURE_REGISTERED,DISTRICT_SPECIAL_TASK_FORCE,95
ENF-2026-00594,27,Perambalur,2025-11-14 06:45:40,COASTAL_PATROL_SWEEP,SEIZURE_REGISTERED,DISTRICT_SPECIAL_TASK_FORCE,97
ENF-2026-00595,30,Ramanathapuram,2025-08-06 05:30:28,SPECIAL_CAMPUS_DRIVE,INTERMEDIATE_DISCREPANCY,DISTRICT_SPECIAL_TASK_FORCE,87
ENF-2026-00596,28,Pudukkottai,2026-01-19 17:48:18,HOTEL_LODGE_SURPRISE_INSPECTION,INTERMEDIATE_DISCREPANCY,DISTRICT_SPECIAL_TASK_FORCE,93
ENF-2026-00597,33,Thiruvarur,2026-06-28 00:43:59,SPECIAL_CAMPUS_DRIVE,INTERMEDIATE_DISCREPANCY,DISTRICT_SPECIAL_TASK_FORCE,95
ENF-2026-00598,35,Mayiladuthurai,2025-09-05 04:09:33,HOTEL_LODGE_SURPRISE_INSPECTION,INTERMEDIATE_DISCREPANCY,DISTRICT_SPECIAL_TASK_FORCE,94
ENF-2026-00599,32,Theni,2025-12-01 16:42:15,SPECIAL_CAMPUS_DRIVE,NO_CONTRABAND_FOUND,DISTRICT_SPECIAL_TASK_FORCE,96
ENF-2026-00600,7,Tiruppur,2025-06-07 10:03:40,SPECIAL_CAMPUS_DRIVE,NO_CONTRABAND_FOUND,DISTRICT_SPECIAL_TASK_FORCE,92
ENF-2026-00601,35,Mayiladuthurai,2025-02-06 20:40:09,INTENSIVE_VEHICLE_CHECK,INTERMEDIATE_DISCREPANCY,PROHIBITION_ENFORCEMENT_WING,91
ENF-2026-00602,16,Kancheepuram,2024-11-26 04:34:31,COASTAL_PATROL_SWEEP,SEIZURE_REGISTERED,PROHIBITION_ENFORCEMENT_WING,94
ENF-2026-00603,36,Ranipet,2025-02-25 02:29:50,COASTAL_PATROL_SWEEP,INTERMEDIATE_DISCREPANCY,DISTRICT_SPECIAL_TASK_FORCE,89
ENF-2026-00604,29,Sivaganga,2026-03-08 04:59:12,SPECIAL_CAMPUS_DRIVE,SEIZURE_REGISTERED,PROHIBITION_ENFORCEMENT_WING,96
ENF-2026-00605,27,Perambalur,2025-08-22 15:27:32,HOTEL_LODGE_SURPRISE_INSPECTION,NO_CONTRABAND_FOUND,PROHIBITION_ENFORCEMENT_WING,90
ENF-2026-00606,3,Madurai,2026-01-24 01:34:24,COASTAL_PATROL_SWEEP,SEIZURE_REGISTERED,DISTRICT_SPECIAL_TASK_FORCE,94
ENF-2026-00607,9,Vellore,2025-05-12 13:28:47,HOTEL_LODGE_SURPRISE_INSPECTION,INTERMEDIATE_DISCREPANCY,COASTAL_SECURITY_GROUP,97
ENF-2026-00608,22,Dharmapuri,2026-07-29 11:49:27,INTENSIVE_VEHICLE_CHECK,INTERMEDIATE_DISCREPANCY,PROHIBITION_ENFORCEMENT_WING,85
ENF-2026-00609,14,Kanniyakumari,2025-04-01 10:48:05,HOTEL_LODGE_SURPRISE_INSPECTION,NO_CONTRABAND_FOUND,DISTRICT_SPECIAL_TASK_FORCE,90
